episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,attn_entropy,critic_ev,critic_rmse_norm,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
8,32,32,4.6566128730773926e-09,-0.005202711952733807,283.52798891067505,0.7552124485373497,0.24041454400867224,0.45246709045022726,0.7026938032358885,0.24675430171191692,0.001033733457006747,0.051037826837273315,0.5141887394711375,6.860942907631397,0.0,0.22535611560454516,,0.3747069286182523,-0.23549496242776513,0.41874418687075377,0.6895008888095617,0.24675430171191692,0.883786778897047,-0.002647312129738566,0.005266549531370401,0.016079982742667198,0.010000000000000009,0.009500000000000008,0.11906773806549609,150.0,92.875,,,,,,,,,,,,,,,0.006666885448794346,1.3367359824478626,1.0537787284702063,0.00662622681556968,0.08200386958196759,0.10544368182308972,0.00024097136213185877,0.010006363590946421,0.8985966905955137,nan,0.0015270113945007324,1.0057560205459595,-0.4290440082550049,-0.41006171703338623,0.123046875,-0.5689825415611267,-0.06565163284540176,0.31171876192092896,0.9735243320465088,0.04461479187011719,0.023887429386377335
19,28,28,5.587935447692871e-09,-0.00274860965354102,186.65780094691686,0.7110766513007027,0.2806524724832603,0.41170957471643177,0.8289926839726312,0.1577342791216714,0.0024274550669360906,0.07390242161428821,0.504047908953258,7.480560490063259,0.0,0.3349638210785434,,0.39674108901194166,-0.20322431198188237,0.3187085177217211,0.3083556555211544,0.1577342791216714,0.786494003874915,0.001834239098960617,0.005349593503134591,0.015464587935379573,0.009500000000000008,0.008734046862701503,0.01708952759924744,150.0,51.857142857142854,,,,,,,,,,,,,,,0.005284530925564468,1.3652970279966081,1.6827440517289298,0.005642610693550003,0.07361293690545219,0.10554673230009419,0.0007991517507304836,0.007672460516914725,0.818351371907261,nan,0.2324339747428894,0.9256296157836914,0.42994049191474915,0.4152519702911377,0.099609375,-5.428244590759277,-0.7778855562210083,0.501171886920929,0.347222238779068,0.011356300674378872,0.08268067240715027
32,32,32,5.3551048040390015e-09,0.0013071447319816798,173.62819576263428,0.6579482536762953,0.2849109792150557,0.32785280607640743,0.8265913166105747,0.0800260379910469,0.0025168548454530537,0.07393491764378268,0.4979737550020218,6.652507670223713,0.0,0.45612846987908245,,0.28882150491699576,-0.19553291145712137,0.2826590007171035,0.30650527449324727,0.0800260379910469,0.8021191414445639,-0.001261281088773103,0.006793113891035318,0.015228886157274246,0.00873404686270151,0.008297344519566428,0.08329588815104216,150.0,52.25,,,,,,,,,,,,,,,0.0032161380077013746,1.458419606089592,1.778253398835659,0.0030255229939939454,0.024817708414047956,0.10568484500981867,0.0015463574054592755,0.009927489969413728,0.7378806320719908,nan,0.3757822513580322,0.8512740135192871,0.49269190430641174,0.4748404026031494,0.0048828125,-7.096225738525391,1.9479475021362305,0.744921863079071,0.161892369389534,-0.011066318489611149,0.12179175764322281
34,24,24,4.190951585769653e-09,0.000319989281706512,217.64804395039877,0.8430403992533684,0.31898074224591255,0.2260206832240025,0.5034610219299793,0.3002929637829463,-0.0005574815131694777,0.005228683294262737,0.6860254680116972,7.005235334237416,0.0,0.5458572236393592,,0.40739960968494415,-0.20513205975294113,0.3099299545089404,0.35525167857607204,0.3002929637829463,0.9461588536699613,-0.015471478264468411,0.0037050998459259668,0.013070963323116302,0.008297344519566428,0.007882477293588106,0.1256855052585403,150.0,127.83333333333333,,,,,,,,,,,,,,,0.004812997465099518,1.6752121299505234,1.5950106978416443,0.005162521837822472,0.06487630237825215,0.10583597918351491,0.0023629519855603576,0.01045870070811361,0.6833650724853819,nan,0.37644797563552856,0.9198976755142212,0.2633246183395386,0.40430426597595215,0.193359375,-9.033994674682617,-2.358334541320801,0.38398438692092896,0.1375868022441864,-0.018995018675923347,0.2971038818359375
40,32,32,9.778887033462524e-09,0.0035021747753489763,204.60297441482544,0.3910210058093071,0.19455223437398672,0.17624274478293955,0.687563655897975,0.29914550855755806,0.0010577388184174197,0.040852391146472655,0.3423379994928837,10.516789734363556,0.29365611635148525,0.6579652754616845,,0.1356609109789133,-0.26295448234304786,0.32847009412944317,0.16828877458465286,0.29914550855755806,0.8690429721027613,0.005410008350736462,0.012709702830761671,0.025783704593777657,0.007882477293588102,0.00797681632333029,0.0,150.0,74.0,,,,,,,,,,,,,,,0.002232008404462249,1.1335111279040575,0.3304733189288527,0.007606327380926814,0.09831543010659516,0.10601473390124738,0.0033272183063672855,0.0116063526365906,0.6207829992232152,nan,0.41734814643859863,0.7687200903892517,0.5467478036880493,0.5880652070045471,0.1953125,-12.610380172729492,-3.5290260314941406,0.3941406309604645,0.2881944477558136,-0.006733278278261423,0.6201691627502441
53,32,32,5.3551048040390015e-09,0.008847338263876736,118.11700224876404,0.5644318228587508,0.2165051312185824,0.16770398244261742,0.8258756399154663,0.09677216224372387,0.002548814536567079,0.07485104136867449,0.24831738229840994,9.26671190559864,0.07493200013414025,0.7733058203331852,,0.32902241963893175,-0.21380512742325664,0.3278431249782443,0.2632413641549647,0.09677216224372387,0.7672156170010567,0.002399026237981161,0.007498517166823149,0.018909950740635395,0.007976816323330298,0.0077613099431926924,0.0,150.0,50.125,,,,,,,,,,,,,,,0.002456699698086595,0.41457836888730526,0.05532234557904303,0.006918986277014483,0.08384750876575708,0.10624106950126588,0.004545886753476225,0.016384304646635428,0.5622514130212805,nan,0.5255064964294434,0.7099819779396057,0.6672361493110657,0.5088481307029724,0.0712890625,-18.259479522705078,2.9405517578125,0.662109375,0.2560763955116272,-0.0259227454662323,0.8159773349761963
56,28,28,5.587935447692871e-09,-0.014463489010397877,153.95797566005163,0.3090112177389009,0.08359579888305493,0.13045763171144895,0.5475727096199989,0.3529854885169438,-0.00025809188806696123,0.01756354754823925,0.26719979675752775,10.71891110283988,0.08600041523043599,0.8696667590578004,,0.37279526570013594,-0.1659344139375857,0.26138936036399435,0.21457632471408164,0.3529854885169438,0.9670758928571429,0.0009974849027847604,0.005311226738350732,0.019146327461515154,0.007761309943192691,0.007135871142285976,0.004227620349930865,150.0,101.42857142857143,,,,,,,,,,,,,,,0.0010263255618545891,0.27165812413607326,0.09321613982319832,0.008461669291136786,0.11735491095376867,0.1064601019024849,0.0057228493969887495,0.02219143004289695,0.5175020053365995,nan,0.5186319947242737,0.7300103306770325,0.5304226875305176,0.5232880115509033,0.1396484375,-20.233654022216797,-7.280786991119385,0.267578125,0.0,-0.05351343750953674,1.1377782821655273
59,28,28,6.984919309616089e-09,0.0014831605034747294,184.29497609819686,0.4139560099158968,0.06902783576931272,0.1041084344365767,0.5434624318565641,0.1640464961528778,-0.00014442786195039453,0.018114127800799906,0.3132753606353487,10.81099853345326,0.06859842887414354,0.968314374499059,,0.3942367434501648,-0.2071598262659141,0.370636879333428,0.4531200953892299,0.1640464961528778,0.9320385605096817,-0.0005462596270392948,0.0034443060202257974,0.00926448404788971,0.007135871142285976,0.006779077585171676,0.06729260366410017,150.0,128.0,,,,,,,,,,,,,,,0.0018814719473344407,0.1808515957423619,0.08447836898267269,0.010651433649140276,0.12928818339215858,0.10666083677538804,0.006799314320752663,0.019232989022774354,0.4752744242870582,nan,0.5939077138900757,0.6668431162834167,0.1882501095533371,0.22490741312503815,0.103515625,-23.915178298950195,-7.541107177734375,0.3648437559604645,0.01171875,-0.03729448840022087,1.389084815979004
62,28,28,3.725290298461914e-09,0.013618027558550239,157.41770526341028,0.4471550328390939,0.10249480046331882,0.11868205506886755,0.5749321335128376,0.10415736479418618,-2.442449678190834e-06,0.016308637768296257,0.29551397796188084,13.259971618652344,0.08810217924682158,0.9950109986916614,,0.524726580296244,-0.15514580040637935,0.37972200981208254,0.5865959535752024,0.10415736479418618,0.957282366497176,-0.009516354935742908,-0.0011596567928791046,0.006336115300655365,0.006779077585171681,0.006440123705913093,0.3241644097226007,150.0,138.28571428571428,,,,,,,,,,,,,,,0.0025863117729646285,0.13670854190630571,0.07609736719833952,0.009132813953328878,0.10800781260643687,0.10685889981687069,0.007859495202345508,0.016948959191462824,0.43779736986425444,nan,0.5711374282836914,0.6617622375488281,0.21431198716163635,0.36794039607048035,0.0,-29.006607055664062,-15.759085655212402,0.24296875298023224,0.13671875,-0.02279006503522396,0.9583706259727478
65,24,24,3.725290298461914e-09,0.0021484752651304007,122.54728507995605,0.33327796931068104,0.06621574191376567,0.07982851782192786,0.573125688980023,0.22178656607866287,-0.0001228839042208089,0.020329407532699406,0.28901739915211994,9.620074301958084,0.058399333308140434,0.9939922055695548,,0.2532355847458045,-0.172456543892622,0.2595842555165291,0.4132341556251049,0.22178656607866287,0.9522734756271044,-0.012059174400443832,0.007021830106774966,0.017893683165311813,0.006440123705913095,0.006118117520617437,0.1297717901567618,150.0,129.66666666666666,,,,,,,,,,,,,,,0.0020785477972822264,0.1133560761809349,0.058069518922517695,0.007939957543082224,0.10907672236983974,0.10704631793002288,0.0088609269199272,0.011812950445649525,0.40387781682432616,nan,0.18283367156982422,0.9050343632698059,0.35276931524276733,0.3617004156112671,0.041015625,-36.474029541015625,-24.17950439453125,0.07851562649011612,0.0412326380610466,-0.07096070796251297,2.4435787200927734
