episode,avg_reward,best_avg_reward,reward_above_threshold,avg_lyap,avg_barrier,avg_std,avg_abs_action,avg_mean_V,avg_std_V,avg_std_barrier,avg_lyap_violation,avg_lyap_mean_dV,avg_lyap_in_ball,lyap_stable,lyap_collapsed,barrier_collapsed,exploration_cleared,reward_trend_per_window,reward_trend_t,plateau_streak,plateaued,stable,checks_since_best
301,231.50481627944038,231.50481627944038,True,0.00988889545660063,0.03232656869490351,0.10985739551898506,0.05104697626490619,0.2283397972746383,0.22842409164304764,0.14464540410018153,0.4412966897607677,-0.0012041504318647512,0.5189485255983614,False,False,False,True,207.4770528266487,7.813547189168059,0,False,False,0
303,231.5624555336349,231.5624555336349,True,0.009893405358034502,0.03335423586420745,0.10984994310678706,0.049338381726013875,0.22630097287160064,0.22877992134511707,0.14657724026132316,0.43545108610350214,-0.0012450660272953602,0.5279247627017043,False,False,False,True,200.35931616626874,7.597035579858069,0,False,False,0
305,239.88004103480603,239.88004103480603,True,0.010046858605462134,0.036460537394316546,0.10984232131805685,0.04904209940790361,0.22313100768637564,0.22783880470291015,0.14616342537578136,0.4320027379836473,-0.0012563434341792518,0.5298469630735261,False,False,False,True,192.2070861732961,7.358256224726125,0,False,False,0
307,240.9972911845637,240.9972911845637,True,0.009864032983623762,0.03807084775836547,0.10983214519090123,0.048610776775546136,0.22390989467265113,0.22906684059620136,0.14638023767472497,0.4305434788163338,-0.0012613417731337168,0.5307926010695241,False,False,False,True,182.35216787301903,7.053664796749995,0,False,False,0
309,242.42481094832394,242.42481094832394,True,0.009633360664514524,0.03773666987295396,0.10981943464010127,0.04763828107148468,0.22465390770563057,0.22993713553758366,0.1460190217099374,0.43492076706348204,-0.0012512752999141988,0.5301285389751669,False,False,False,True,181.1943466391408,7.079836158217327,0,False,False,0
311,244.0481296407345,244.0481296407345,True,0.009442485720616773,0.036904211518343624,0.10980521694550083,0.0473797084778429,0.22108724582496855,0.2290500541690678,0.14520481676750238,0.43315382971324856,-0.0012450729846670856,0.5337629790048278,False,False,False,True,188.0853771730381,7.405329452709003,0,False,False,0
314,238.4524361458867,244.0481296407345,True,0.009206962744665651,0.03648298749605948,0.10979097426041133,0.04709172463968456,0.21992337113423716,0.2295919018339307,0.1457548883987502,0.42904273096678985,-0.0012289691325391354,0.5345458565841591,False,False,False,True,185.19026611764465,7.123714406015465,0,False,False,1
316,237.95192637728567,244.0481296407345,True,0.009019758004306204,0.038402229987384226,0.10977632693118518,0.04676497937327931,0.22096912683475584,0.2314705372640183,0.1475342644156799,0.43274252630977167,-0.0012123349910366991,0.533071247109818,False,False,False,True,183.64084067004404,7.150669481752338,0,False,False,2
318,236.66505593017413,244.0481296407345,True,0.008994529971696755,0.038222492078230495,0.10976102211926546,0.04699996718508561,0.22004218405290024,0.23226542524136012,0.14839875382326898,0.4369097902336055,-0.0011799733162399483,0.530374307055322,False,False,False,True,189.82620792834396,7.454747175865542,0,False,False,3
320,237.8019363414963,244.0481296407345,True,0.0089564804745596,0.036943444028119776,0.10974509876502292,0.047266518397049775,0.21772614153368136,0.23217581474473548,0.1482827849575274,0.42726918121297197,-0.0012472494836275575,0.5323667570002495,False,False,False,True,188.0080376816402,7.448969236387728,0,False,False,4
322,239.60264285783552,244.0481296407345,True,0.008887837939855961,0.036351489815639244,0.10972824417025087,0.04594508419848151,0.21223147621023514,0.23137157504698114,0.14989538106269068,0.41979044915605623,-0.0012765828101565706,0.5392661709634083,False,False,False,True,196.98036150471418,7.850016458607535,0,False,False,5
324,239.13274664279467,244.0481296407345,True,0.009199005089000806,0.034876953174604014,0.10971039368120569,0.04536229435923613,0.2101496685384995,0.23185410513173021,0.15027179355245263,0.41737055819599866,-0.0012990294837916534,0.5447267831909277,False,False,False,True,196.13801562454245,7.900869092189521,0,False,False,6
326,251.4906751343429,251.4906751343429,True,0.00903886167906753,0.033846277107728556,0.10969142684683442,0.0452611914008028,0.20953297907752652,0.2313741506195613,0.14926922535967257,0.4124091551713054,-0.0013176546168804436,0.5470737883495905,False,False,False,True,192.1351904423402,7.796538876256707,0,False,False,0
328,251.859425663605,251.859425663605,True,0.008885436468653285,0.03363085768447952,0.10967113477665755,0.0457070167383386,0.20758106359650222,0.23024269187349886,0.14891654902270862,0.40808431375476106,-0.0013128679420611258,0.5457847258164769,False,False,False,True,201.22000118931322,8.277707483182667,0,False,False,0
331,244.79445467366878,251.859425663605,True,0.00880283748156794,0.035293032840589086,0.10965080573223533,0.04594237118523331,0.21014961415073938,0.23282054414499612,0.14921905670226326,0.41301236464568075,-0.0012793254240950629,0.5435800198820375,False,False,False,True,191.45912964073324,7.73246468641887,0,False,False,1
333,247.04023939294572,251.859425663605,True,0.0087979968141308,0.03652861392908981,0.10963304924468201,0.04574239559190732,0.20841243559908534,0.231856893656391,0.14992392369146856,0.4096251441313633,-0.00129786353394167,0.5491155016280356,False,False,False,True,180.54776160222403,7.376116528974784,0,False,False,2
335,246.4746447769217,251.859425663605,True,0.008973929382138148,0.036555264778213484,0.10961494180299935,0.04591266054379207,0.2043378360998181,0.22838376063025662,0.14873485706214393,0.4070026838294571,-0.0013330733333878882,0.5523509560832902,False,False,False,True,178.3274309522174,7.37150674314002,0,False,False,3
338,241.32494783860545,251.859425663605,True,0.008862375660193345,0.038817255032647935,0.1095951673101693,0.045322812622087816,0.20318422641546005,0.22842297297385006,0.14947984010380294,0.4074512592590754,-0.0013345810541111514,0.5576264313170834,False,False,False,True,169.27545068433906,6.885234970053975,0,False,False,4
340,242.0961419103711,251.859425663605,True,0.00886699806151372,0.03814311408648445,0.10957529066677488,0.045125559858963014,0.19879895744786136,0.22674095566487976,0.14816335110392956,0.4011752314629063,-0.0013495824840642203,0.5591791657169186,False,False,False,True,157.25575053770132,6.498975936604434,0,False,False,5
342,250.7115293401626,251.859425663605,True,0.008638234402164855,0.03728752531709948,0.10955420647053019,0.045867164209780716,0.1955341568645385,0.22339493267031182,0.14539481927418993,0.3918902590013449,-0.0013947590789679712,0.5655186840702616,False,False,False,True,157.06281089374326,6.585410557972449,0,False,False,6
344,252.7245744913397,252.7245744913397,True,0.008462420736609532,0.04002446523638413,0.10953288434206376,0.045592345394903706,0.19552590229385897,0.22360201142728334,0.14407848137623028,0.39416091659121094,-0.0014020662206493154,0.5659239574084205,False,False,False,True,161.5741830748678,6.79145096285314,0,False,False,0
346,254.16853657767362,254.16853657767362,True,0.008425405380059226,0.039681689467628505,0.10951204466456103,0.04603316986911176,0.19583479476619567,0.22359097208827733,0.14218140139747118,0.397557281948153,-0.00138556103349026,0.5630935536135755,False,False,False,True,156.50011769092728,6.6445083732137995,0,False,False,0
348,254.88743378046362,254.88743378046362,True,0.00832215013030532,0.036992303776048445,0.10949005371713567,0.046452006422692815,0.19704975504575975,0.22499114237725734,0.1424767187722619,0.39685471846115966,-0.0013729823238911253,0.5623578765799129,False,False,False,True,150.19209669175373,6.44325738247855,0,False,False,0
350,255.87532799478663,255.87532799478663,True,0.00822392131870849,0.036669846339472796,0.10946809296525781,0.04660464899747499,0.19490891483035824,0.223618466914114,0.1414556709251234,0.39212940686811054,-0.0013861499062884485,0.5645453765219639,False,False,False,True,137.50765011652507,6.024992138367638,0,False,False,0
352,253.6985220116185,255.87532799478663,True,0.008291853681143876,0.03674924472441142,0.1094480138678577,0.04729544170799531,0.19196530377847096,0.22159933529587256,0.14073534739602894,0.38816207030285443,-0.0013802630195684851,0.5669363268192799,False,False,False,True,137.94888578707813,6.049405775376364,0,False,False,1
354,253.2337023105821,255.87532799478663,True,0.008464577433279908,0.040144847205928744,0.10942744914782307,0.04753396520834593,0.19130429273826025,0.2199271770608094,0.1392518234727461,0.3887149852774446,-0.0013823956101424258,0.5657791002816152,False,False,False,True,131.60053636200965,5.849357050121426,0,False,False,2
356,255.34829082348372,255.87532799478663,True,0.008338870076690836,0.04002542278086323,0.10940514401872717,0.0476297358095291,0.19160035829104125,0.21908152182069088,0.13958028096794375,0.3791733009193743,-0.0014509206386156578,0.570145962186276,False,False,False,True,137.68985516593006,6.128124884722661,0,False,False,3
358,255.16256618791428,255.87532799478663,True,0.008207455138322002,0.03918867826051567,0.10938193080355488,0.04799489196212518,0.18731382668373125,0.21895152440087662,0.14079832853527652,0.37730559682591797,-0.001462957190298247,0.5758197902864408,False,False,False,True,138.35997353613033,6.156873899306116,0,False,False,4
361,248.684933868377,255.87532799478663,True,0.00822658818224371,0.040515408527738016,0.10935775587364796,0.04875952355851907,0.1890023684040421,0.22177105245904788,0.14078929135354146,0.37883061599725526,-0.0014350335326986127,0.5758005870358339,False,False,False,True,114.76622257283215,5.043855877645814,0,False,False,5
363,255.13148780018838,255.87532799478663,True,0.008230547228687633,0.04179003388327103,0.10933517311729253,0.04890356474844295,0.19050175764021418,0.22293885394723872,0.14122494150041823,0.3804183237949415,-0.0014323559708378484,0.5777944022641769,False,False,False,True,117.18293343738091,5.149036005904178,0,False,False,6
365,255.1332551313744,255.87532799478663,True,0.008161920085059669,0.04147584892593191,0.1093126057122376,0.04916199200919697,0.19124509865151984,0.2240601967502799,0.14059193404169662,0.3885699559077028,-0.0014028162627412368,0.5744464205430141,False,False,False,True,119.32935576309099,5.253324309945348,0,False,False,7
367,257.49511599008366,257.49511599008366,True,0.00794816814896111,0.0420214642213458,0.10929030058314168,0.04962101628050385,0.19025270174301806,0.22425953808964955,0.14064178503828034,0.3866851696818475,-0.0014221766473540467,0.5763686207906594,False,False,False,True,113.61784553110317,5.0730540681128184,0,False,False,0
369,258.1984073933189,258.1984073933189,True,0.007968524836270797,0.04389695663759041,0.10926818795842193,0.05014975453239112,0.1902256034225935,0.2256161482176847,0.14093129498041454,0.3815070255112553,-0.0014527711325935605,0.5796710295454851,False,False,False,True,108.61846785217674,4.932432507188363,0,False,False,0
371,257.29097073764643,258.1984073933189,True,0.00799708045662902,0.04499594684512842,0.10924599501747816,0.04987902521444042,0.18881089855650707,0.22421467929250666,0.13942149652774255,0.3786375345115269,-0.0014681409794477644,0.5848565765198261,False,False,False,True,94.32938201303689,4.453628310240659,0,False,False,1
373,259.5242483432962,259.5242483432962,True,0.007659670466576549,0.04298421522835269,0.10922324652783574,0.04969227365994206,0.1840228691852341,0.22048388046936856,0.13651544281488492,0.3653954680284692,-0.001548107078493407,0.5936986524197789,False,False,False,True,82.6932078421298,4.0596410916651084,0,False,False,0
