episode,step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,directional_reward,battery_reward,movement_penalty,action_dx_norm,action_dy_norm,solar_w,exposure_score,idle_mAh,motion_mAh,path_m,turn_integral
1,0,632.5243539837504,322.45085995807517,629.8737077740336,321.67956953658927,630.087117447537,321.766310478326,39.097970372833096,38.734477856573065,-0.3634925162600311,-0.012374406353249164,-0.0052522510727596155,-0.00648926854478568,0.0006328867357038674,-0.13253231346607208,-0.038564521819353104,0.27991928569763463,0.0576730326776522,16.086666666666833,2.055617756148247,2.650639066774557,2.019073514940602
1,1,630.087117447537,321.766310478326,627.8557803770719,320.22196593391527,628.113679352018,320.4004619936272,38.734477856573065,38.392562265927445,-0.3419155906456197,-0.012440821007615512,-0.005264703403970646,-0.006576117603644884,0.0005999999999999806,-0.11156685650348663,-0.0772172287106514,0.9016648368840762,0.10992499480038462,16.08666666666685,1.735107364791454,2.4,0.21935854861641915
1,2,628.113679352018,320.4004619936272,626.4100784685342,317.91490658324204,626.5338915026638,318.09919107583727,38.392562265927445,38.06346637981754,-0.32909588610990426,-0.011892488682692407,-0.00453439813429202,-0.006660255616000855,0.0006978349323995332,-0.08518004417419434,-0.12427777051925659,1.6832762429630306,0.17917646808019783,16.086666666666652,2.0348025864927277,2.792766077860375,0.3737930350587825
1,3,626.5338915026638,318.09919107583727,625.6835441625568,315.6220759215709,625.7546516060676,315.82921636594443,38.06346637981754,37.78302165084752,-0.2804447289700178,-0.012581821110154904,-0.005249443757276218,-0.0067323773528786685,0.0006000000000000178,-0.042517367750406265,-0.12385575473308563,3.441968281038388,0.16777526262000447,16.08666666666676,1.7402892242961994,2.4,0.2609112276268304
1,4,625.7546516060676,315.82921636594443,625.6028514802302,317.09125435842185,625.4805129638711,316.9045303150587,37.78302165084752,37.52655881526564,-0.25646283558188543,-0.012544475351399218,-0.005468376646034139,-0.00679867167843896,0.00027742702692612107,-0.007590006105601788,0.06310190260410309,3.798272996154045,0.18255796337205044,16.086666666666755,0.9920152533340597,1.2103757714726127,3.6277943309154974
1,5,625.4805129638711,316.9045303150587,625.3939247674147,316.4168036266737,625.4805129638711,316.9045303150587,37.52655881526564,37.28695669858967,-0.2396021166759681,-0.012488656609011939,-0.005627755537169066,-0.006860901071842874,0.0,-0.004329409915953875,-0.024386335164308548,3.655740385370708,0.1800799951417364,16.086666666666666,0.0,0.0,2.760501478505428
1,6,625.4805129638711,316.9045303150587,625.6518518051902,317.2129173263483,625.4805129638711,316.9045303150587,37.28695669858967,37.03521354211395,-0.2517431564757189,-0.012624997582970494,-0.005698408435984143,-0.006926589146986351,0.0,0.008566942065954208,0.015419350005686283,3.1529816464600153,0.1760055471257683,16.086666666666456,0.0,0.0,2.8101661790119206
1,7,625.4805129638711,316.9045303150587,625.6987534633676,317.10235375012684,625.4805129638711,316.9045303150587,37.03521354211395,36.780584170222085,-0.2546293718918662,-0.01282451364881225,-0.005831164954336154,-0.006993348694476096,0.0,0.010912025347352028,0.00989117193967104,3.0317373674790673,0.17553386705799276,16.086666666666744,0.0,0.0,0.3273007384540501
1,8,625.4805129638711,316.9045303150587,625.828520762066,317.365116743701,625.631223762339,317.1039952373513,36.780584170222085,36.529173686642764,-0.2514104835793205,-0.012932465877729917,-0.005810387441598501,-0.0070595784361314065,6.250000000000984e-05,0.017400389537215233,0.023029321804642677,3.368848803739377,0.18940207271942291,16.086666666666755,0.24683957916886864,0.25,0.1873709129841924
1,9,625.631223762339,317.1039952373513,626.025006139582,316.60376713037573,626.0272336187712,316.9657518425843,36.529173686642764,36.279231769393846,-0.24994191724891834,-0.012993420110377083,-0.005762827867577953,-0.007125730714287671,0.0001048615285114605,0.01968911848962307,-0.02501140534877777,3.499439173858027,0.19647718724504337,16.08666666666667,0.3337465805272176,0.42798550640693206,2.5278703377850995
1,10,626.0272336187712,316.9657518425843,626.6120603266112,318.2844831505677,626.6284651773585,318.02578098512146,36.279231769393846,36.03674167586363,-0.24249009353021478,-0.012886468675776237,-0.005391597202269836,-0.0071902055529814235,0.0003046659205249792,0.02924133464694023,0.06593656539916992,4.446857307580441,0.24302076788260552,16.08666666666673,1.1025575214204146,1.3300001764367435,3.211073414526176
1,11,626.6284651773585,318.02578098512146,627.1154869812144,316.89064020848724,627.200956107259,317.1159930648764,36.03674167586363,35.80080638847603,-0.23593528738759773,-0.012703037742284,-0.005181090670767556,-0.00725321626701102,0.0002687308045054232,0.0243510901927948,-0.056757036596536636,4.59658662867903,0.2563725870904201,16.08666666666673,0.9641849122919038,1.1728699364603186,3.5674271886886117
1,12,627.200956107259,317.1159930648764,627.9284277569058,318.06169192218385,627.961355093566,317.78486828894347,35.80080638847603,35.56251073357419,-0.23829565490184024,-0.013051368743186366,-0.005481052491552557,-0.007317136389215377,0.00025317986241843167,0.03637358173727989,0.047284942120313644,4.4427644774384145,0.24505971933534548,16.086666666666535,0.8999894179847951,1.0978270513919672,3.6224905980034565
1,13,627.961355093566,317.78486828894347,628.7668181692038,318.5637931117508,628.5103073875013,318.56246465257095,35.56251073357419,35.36160416832886,-0.200906565245333,-0.012516609254153693,-0.00490740337000236,-0.007371245182860199,0.0002379607012911304,0.04027315229177475,0.0389462411403656,5.920129380079732,0.31155534781421756,16.08666666666654,0.8389302808970279,1.0069271161391986,1.684008143317885
1,14,628.5103073875013,318.56246465257095,629.3040185729566,318.73007187059807,629.3442804608103,318.7385739342446,35.36160416832886,35.17237975819737,-0.18922441013148728,-0.012093446650270838,-0.004457965498860327,-0.00742238997871439,0.00021309117269612083,0.039685558527708054,0.008380360901355743,6.253395566231391,0.34899413529081713,16.086666666666517,0.6697592808523537,0.8523646907844611,3.3445253195924307
1,15,629.3442804608103,318.7385739342446,630.2314107212778,319.4376256124253,629.7525614075525,319.39923744559195,35.17237975819737,34.997963669643234,-0.17441608855413904,-0.011895146950939416,-0.0042312980741937645,-0.007469688890088612,0.0001941599866570385,0.044356513768434525,0.03495258465409279,6.850804190256273,0.3656698957018092,16.086666666666773,0.6639386169053345,0.8147684192558924,3.269707785339497
1,16,629.7525614075525,319.39923744559195,630.5896685891016,318.9216689085951,630.4517492784743,319.0430618515959,34.997963669643234,34.84798996079024,-0.14997370885299688,-0.011900211284070128,-0.004193561426423098,-0.007510479534234809,0.0001961703234122218,0.041855357587337494,-0.0238784272223711,7.878305034969835,0.40478887641210337,16.08666666666646,0.7018082999133486,0.8006097660508471,0.8017491546903628
1,17,630.4517492784743,319.0430618515959,631.3467881216292,319.05631135783847,631.1225247409722,318.92122750796426,34.84798996079024,34.704631623258905,-0.14335833753133187,-0.01195048780433751,-0.0042304755298612886,-0.007549574725727164,0.0001704375487490588,0.04475194215774536,0.0006624753004871309,8.062640598856975,0.39546202571870553,16.086666666666833,0.6029736269338838,0.700294063688261,1.263894438456023
1,18,631.1225247409722,318.92122750796426,631.9646463420769,320.63196306742776,631.8529528875727,320.41630437772966,34.704631623258905,34.568927652317925,-0.1357039709409804,-0.011576005722840219,-0.0035733384235845764,-0.0075866760039851044,0.0004159912952705374,0.042106080800294876,0.08553677797317505,9.01147920676779,0.45418578044427704,16.086666666666535,1.3700792565567441,1.6812228390047403,0.869270006448637
1,19,631.8529528875727,320.41630437772966,632.6684156556505,319.49296852749086,632.6775884709092,319.72881527722257,34.568927652317925,34.44668679396429,-0.12224085835363496,-0.01141579268149803,-0.003527212734423598,-0.007620174341155321,0.00026840560591910806,0.04077313840389252,-0.04616679251194,9.219986879971149,0.4531885986126942,16.086666666666623,0.9650438933024831,1.1689787955691524,2.795199778487269
1,20,632.6775884709092,319.72881527722257,633.6033978543015,321.0443392592706,633.5599991340082,320.9026326457295,34.44668679396429,34.37077525197534,-0.07591154198895111,-0.01113270044879516,-0.003124561206311192,-0.007641013940904301,0.0003671253015796668,0.04629046842455864,0.06577619910240173,11.40126717521003,0.504563401558975,16.086666666666538,1.3170734648487923,1.5916564864829523,2.9853328986504692
1,21,633.5599991340082,320.9026326457295,634.3755716342371,320.9914590263996,634.1109497044862,321.2579720431074,34.37077525197534,34.34722860373021,-0.023546648245130086,-0.010841850830389877,-0.0030304667285103266,-0.007647483861939426,0.0001639002399401251,0.04077862575650215,0.004441319033503532,12.891605068895737,0.5085490054784354,16.086666666666837,0.543527662029126,0.6909728787972331,2.0625672062510105
