episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
194,24,24,9.778887033462524e-09,0.00042694354002984863,14.511647820472717,0.41964226836959523,0.09528292374064525,0.10776113936056693,0.02060688294780751,0.1995201694468657,0.0377083127386868,0.015572824806440622,0.17024739645421505,0.3573799940447013,0.33215992773572606,0.34897589062650997,0.05089400951518089
196,24,24,8.381903171539307e-09,-0.007500594248995185,16.198907891909283,0.43328168118993443,0.09585381112992764,0.10530912162115176,0.0235763406381011,0.19361713901162148,0.025174785715838272,0.02950515389481249,0.2725585928807656,0.35793735459446907,0.3329331887265046,0.3465981148183346,0.049355247413948054
198,18,24,8.847564458847046e-09,0.002776950364932418,33.405885484483505,0.5173493772745132,0.10525902070932919,0.11251936645971404,0.02501816540542576,0.21901235398319033,0.032680017977125116,0.028240671407224402,0.20889756911330754,0.3581783291366365,0.3332672466834386,0.2806643330388599,0.04786300923226383
200,18,24,8.381903171539307e-09,-0.003917111342565881,23.174124399820965,0.46507857077651554,0.08373695363601048,0.09799310771955384,0.023323696417113144,0.17601849221520954,0.036342700115508504,0.025121006079845958,0.24774305522441864,0.3586807002623876,0.33396243221229976,0.31673431727621293,0.04641588833612778
202,18,24,1.1874362826347351e-08,-0.0035727074266307885,16.262470457288956,0.3932587073908912,0.07430173622237311,0.10270636487338278,0.022699482428530853,0.1923155685265859,0.02872118219319317,0.01730633357591513,0.17335069510671827,0.359212554163403,0.3346981853246689,0.33339085347122616,0.04501252062061335
204,24,24,9.546056389808655e-09,-0.00512435919760416,17.00585691134135,0.407340195029974,0.07647476081425945,0.09002327763785918,0.021390618989244103,0.18012673780322075,0.03709082996162275,0.018631159551053617,0.2021484381208817,0.35981395095586777,0.3355285624663035,0.2986370101571083,0.043651583224016605
206,24,24,1.3737007975578308e-08,-0.00221827890103062,13.65703821182251,0.44344555338223773,0.1044751765827338,0.0858436372751991,0.023454262021308143,0.1676086156318585,0.03429857517282168,0.024591206456534564,0.21152343888146183,0.36030899236599606,0.336211742212375,0.3523370673259099,0.042331793280882095
208,12,24,1.1408701539039612e-08,0.0013399675954133272,10.973707914352417,0.4799435958266258,0.10328924718002479,0.0820138653119405,0.022114848407606285,0.18732583274443945,0.02481801202520728,0.021032556134741753,0.1888020851959785,0.3604125951727231,0.33635522425174713,0.3201710681120555,0.04105190671273078
210,18,24,9.546056389808655e-09,-0.0021988958792967927,15.054796960618761,0.4775075167417526,0.08101838992701636,0.0783330084135135,0.02314188051968813,0.2537853833701875,0.030188740851978462,0.030769392447028723,0.21905381977558136,0.36042628520064884,0.3363741371366713,0.34052226112948525,0.03981071705534974
212,24,24,1.0011717677116394e-08,-0.003143512566263477,13.592404087384542,0.46936743209759396,0.05707396644478043,0.06577644450590014,0.020729261683300138,0.2197399977594614,0.038566825445741415,0.019468481274088845,0.19459635578095913,0.36050917332371074,0.336488268027703,0.3419126359124978,0.03860705432153811
214,18,24,1.0244548320770264e-08,-0.005130277377449804,15.715111573537191,0.40238283574581146,0.05619018276532491,0.07089769881632593,0.01987275719228718,0.18598169585069022,0.028135290058950584,0.023207318406396855,0.22526041749450895,0.3606239507595698,0.3366461727354262,0.3576927234729131,0.037439783898238106
216,24,24,1.1641532182693481e-08,-0.0017712297655331592,20.583735585212708,0.4240890294313431,0.0627262828250726,0.07215014503647883,0.020436785959949095,0.15350213553756475,0.026331713267912466,0.022668277204502374,0.22747395808498064,0.36048021043340367,0.3364480572442214,0.3334534354507923,0.03630780547701015
218,18,24,8.847564458847046e-09,-0.0071384877858993905,17.32990487416585,0.43618946108553147,0.08600665877262752,0.09499845736556584,0.021316325705912378,0.2349400752120548,0.036851910460326404,0.020998886967491772,0.16254340443346235,0.36045508748955196,0.3364131400982539,0.3621213121546639,0.0352100520168452
220,24,24,6.984919309616089e-09,0.002471711680603524,21.368695100148518,0.4731937659283479,0.07428557239472866,0.07604376288751762,0.021643240315218765,0.16751215606927872,0.029731362049157422,0.022407432824062806,0.23261718824505806,0.3611675202846527,0.3373941195507844,0.3642760291695595,0.03414548873833601
222,24,24,7.450580596923828e-09,0.0005220888027300438,10.964542627334595,0.44089386984705925,0.07765002734959126,0.08772230117271344,0.02192754492474099,0.21316935742894808,0.02498987332607309,0.019892101898828212,0.1889973965783914,0.3610843742887179,0.3372801827887694,0.3418589507540067,0.033113112148259106
224,24,24,7.916241884231567e-09,-0.0028635167594378195,25.92460064093272,0.4477204456925392,0.07067975075915456,0.06908352098738153,0.021021311869844794,0.15360386545459428,0.03430693534513315,0.024216822268499527,0.19589843787252903,0.36028869946797687,0.3361844482521216,0.3885515009363492,0.03211194909364822
226,18,24,1.0943040251731873e-08,-0.0010232442679504554,17.428600046369766,0.46570314798090195,0.078139947520362,0.08173473096556133,0.022248965895010367,0.15020398878388935,0.026911769786642656,0.024085523806408875,0.23493923743565878,0.3601362026400036,0.33597389856974286,0.37361306448777515,0.031141055844467594
228,12,24,8.847564458847046e-09,0.014847508476426205,12.084432681401571,0.4756770332654317,0.08717258150378863,0.08224004010359447,0.02272495549793045,0.22386849919954935,0.030794989007214706,0.02062704076524824,0.18593750024835268,0.360064372420311,0.3358745152751605,0.3799966747562091,0.030199517204020157
230,12,24,9.080395102500916e-09,0.011051806272007525,18.69833532969157,0.46798232694466907,0.08244027197360992,0.06948520056903362,0.020728107386579115,0.18507678558429083,0.04923737949381272,0.03440182522172108,0.228515625,0.3600558464725812,0.33586281289656955,0.37875471264123917,0.029286445646252362
232,24,24,9.080395102500916e-09,-0.0012388423783704638,11.253809491793314,0.43267497544487316,0.07127748367687066,0.07769340587158997,0.02034523244947195,0.17740442293385664,0.02843114989809692,0.023264280937534448,0.19986979213232794,0.360521820684274,0.33650543292363483,0.39104018608729046,0.02840098047914216
234,24,24,1.0011717677116394e-08,-0.013647758673566083,13.379663149515787,0.45932234451174736,0.08171446342021227,0.07905284470568101,0.02090955098780493,0.15356315672397614,0.030093578699355323,0.012818861030003367,0.14622395858168602,0.36122142523527145,0.3374689469734828,0.4171265463034312,0.027542287033381675
236,12,24,1.1175870895385742e-08,0.0038561906355122724,19.98528504371643,0.4468665048480034,0.05617180032034715,0.07265903428196907,0.02123644311601917,0.22899141410986582,0.039658342488110065,0.024640602331298094,0.15195312475164732,0.3615288957953453,0.3378918121258418,0.4121289327740669,0.026709555875589857
238,24,24,1.0244548320770264e-08,-0.00369969856304427,11.618288934230804,0.40347586075464886,0.07017967787881692,0.08119270578026772,0.020965243068834145,0.18352887965738773,0.033560217979053654,0.023491545929573476,0.23222656299670538,0.36170260856548947,0.3381306740144889,0.3963545647760232,0.025902002045313236
240,18,24,1.210719347000122e-08,0.0024665817489019698,20.062164094712998,0.47864996559090084,0.07003150176670817,0.08002402385075887,0.022242385894060135,0.20973953853050867,0.030602253352602322,0.021264585407657757,0.240104168239567,0.3619073165787591,0.3384120249085956,0.36532987985346055,0.025118864315095798
242,24,24,1.257285475730896e-08,-0.005013876827433705,17.447989563147228,0.45158520216743153,0.07437900267541409,0.07227933965623379,0.02107401828592022,0.14394608854005733,0.03688648094733556,0.015153213656352213,0.17190755313883224,0.3618989897270997,0.3384000745912393,0.4196157877643903,0.024359404472920277
244,18,24,9.313225746154785e-09,-0.005231951078813937,11.621797376208836,0.4496747884485457,0.0824694654179944,0.0860820429192649,0.022585503653519683,0.15320375644498402,0.03052109604080518,0.02015160260068822,0.19674479133552975,0.36219802995522815,0.33881071044339073,0.4188968439896901,0.023622906626344628
246,18,24,8.614733815193176e-09,-0.009774816739890311,13.663228962156508,0.41036832498179543,0.06526036870976289,0.07831286307838228,0.021223234840565257,0.1852787377105819,0.04247352915505568,0.01990297181893968,0.17851562549670538,0.3621901472409566,0.3387998077604506,0.4386430051591661,0.022908676527677745
248,12,24,1.3271346688270569e-08,0.01756076260547464,12.482554038365683,0.417865718404452,0.055482352152466774,0.09681243263185024,0.024373714501659077,0.32345397273699444,0.029814450070261955,0.03125134492681051,0.2712239610652129,0.3618781939148903,0.3383714134494464,0.3888513793547948,0.022216040919558117
250,12,24,7.450580596923828e-09,-0.002125019207596779,15.272823492685953,0.4012719417611758,0.05840155544380347,0.06747613164285819,0.020848569149772327,0.2273635466893514,0.026939421736945707,0.02348817776267727,0.23867187649011612,0.36193903038899106,0.33845512320597965,0.4733036557833354,0.021544346900318836
252,12,24,9.080395102500916e-09,0.01471068166817228,16.71209406852722,0.41385981688896817,0.06907667654256026,0.08425858927269776,0.02094782469794154,0.2228936180472374,0.033882567659020424,0.028320913571709145,0.2403645838300387,0.3622148136297862,0.3388339231411616,0.38721174995104474,0.0208929613085404
254,6,24,1.3271346688270569e-08,0.016583220722774666,17.203802426656086,0.4129852106173833,0.06743859872221947,0.08806826050082843,0.020597968560953934,0.29067709545294446,0.03839768469333649,0.03353034677760055,0.30351562798023224,0.3624260624249776,0.3391241083542506,0.3655716727177302,0.02026127012621143
256,18,24,9.778887033462524e-09,0.002785382688873344,13.908301565382216,0.4128842767741945,0.07519632950425148,0.06468685550822152,0.019814641007946596,0.17402457694212595,0.02538182224250502,0.024944490966542315,0.1645399315489663,0.3623145984278785,0.3389713333712684,0.4363606009218428,0.01964867789993468
258,12,24,1.3737007975578308e-08,0.007438034284859896,16.84868359565735,0.43451056877772015,0.07207277417182922,0.09394512077172597,0.02233518660068512,0.2877065862218539,0.04124800612529119,0.031068232356725883,0.21835937723517418,0.36199888090292615,0.33853779733181,0.37670158594846725,0.019054607179632473
260,12,24,1.1874362826347351e-08,0.003359661359960834,16.437632083892822,0.420170433819294,0.07694484541813533,0.09693576830128829,0.021440492942929268,0.2699105565746625,0.03081673647587498,0.029127085794849943,0.21080729241172472,0.3618851974606514,0.33838143944740295,0.31515203913052875,0.018478497974222907
262,12,24,1.6996636986732483e-08,0.006791973020881414,19.258728822072346,0.4330680767695109,0.0805030819028616,0.10989188092450301,0.021711831136296194,0.2749517696599166,0.030801020407428343,0.024629865171543013,0.1923828125,0.36175446460644406,0.33820173392693204,0.30920221159855527,0.017919807223753338
264,12,24,1.5599653124809265e-08,0.010095875011757016,31.35436248779297,0.4313877026240031,0.09068783186376095,0.10719783728321393,0.022729596123099327,0.25575190658370656,0.05316661143054565,0.03527319530257955,0.27285156150658924,0.3618841643134753,0.33838023493687314,0.2669040436546008,0.017378008287493755
266,6,24,1.1175870895385742e-08,0.03836604735503594,27.114571571350098,0.37992994487285614,0.08975231150786082,0.09929667909940083,0.021531112181643646,0.24231862276792526,0.048762296016017594,0.052147634948293366,0.37122396131356555,0.3620898673931758,0.33866292238235474,0.30852923293908435,0.016852590447507507
268,18,24,1.257285475730896e-08,0.0023222930467454717,17.370942804548477,0.40730293260680306,0.0804968708091312,0.09685947373509407,0.021982412474850815,0.25218094057506985,0.03189653634197182,0.029519320646714833,0.2499565982984172,0.3622996641529931,0.33895107441478306,0.3151008900668886,0.01634305842723138
270,12,24,1.1641532182693481e-08,0.010606792212153474,12.01070241133372,0.4050547232230504,0.07950698149700959,0.08213431822756927,0.020275291055440903,0.20428726325432459,0.027940488265206415,0.030691361636854708,0.24518229315678278,0.362427997092406,0.33912720282872516,0.399398073554039,0.01584893192461113
272,12,24,1.1175870895385742e-08,0.006758709282924731,27.93968391418457,0.46340319514274597,0.06626399389157693,0.08390470159550507,0.022105284966528416,0.21549045046170553,0.03593642947574457,0.025278768114124734,0.23938802008827528,0.36249754081169766,0.3392225280404091,0.28760769714911777,0.015369745159352717
274,18,24,1.5599653124809265e-08,-0.009901008516963985,10.725423044628567,0.4225487791829639,0.08073926385906008,0.0970708570546574,0.020803009884224996,0.20572900937663186,0.0266499404485027,0.021089677142703697,0.20768229249450895,0.3623323225312763,0.33899567524592084,0.3195094135072496,0.01490504643386196
276,18,24,1.4435499906539917e-08,-0.007161770015954971,22.331792460547554,0.40319106976191205,0.07675612014200953,0.10390843285454644,0.022320817845563095,0.23426401449574363,0.046815541262427963,0.02793465490039024,0.24930555704567167,0.361929918328921,0.3384431153535843,0.30527543359332615,0.014454397707459269
278,12,24,1.3737007975578308e-08,0.009467299096286297,19.766151666641235,0.374398613969485,0.0820639505982399,0.11140963000555833,0.0207070034618179,0.2426380217075348,0.031468566972762346,0.026319114859992016,0.22018229216337204,0.36145975937445957,0.337796817223231,0.3392324671149254,0.014017374183467704
280,12,24,1.1874362826347351e-08,0.008319279023756584,14.698986291885376,0.385075348118941,0.07657080392042796,0.11050769376258056,0.021690922944496076,0.21643314386407533,0.036667732832332454,0.024508513646045078,0.22369791815678278,0.3613032748301824,0.3375815401474635,0.2752151812116305,0.013593563908785253
282,12,24,1.0477378964424133e-08,0.0055422072764486074,19.57206718126933,0.3858180642127991,0.09435210439066093,0.13283402100205421,0.02179991826415062,0.25135276342431706,0.056934161111712456,0.027757037528014433,0.21321614583333334,0.3611320083340009,0.3373458907008171,0.2682425156235695,0.013182567385564078
284,12,24,1.5599653124809265e-08,0.01281402756770452,18.20213556289673,0.4018700569868088,0.08331759211917718,0.10180519210795562,0.021680306022365887,0.344173567990462,0.04385434867193302,0.03650642813105757,0.30611979216337204,0.3609153206149737,0.33704765637715656,0.340277723968029,0.012783997194630239
286,12,24,1.1175870895385742e-08,-0.0004232505646844705,18.53200936317444,0.3824869592984517,0.0674591784675916,0.07621514859298865,0.02073890467484792,0.318435862660408,0.04501652158796787,0.02036377170588821,0.1987630215783914,0.36076560368140537,0.3368415559331576,0.36000192413727444,0.012397477630289441
288,24,24,1.5366822481155396e-08,-0.012175182229839265,15.546507676442465,0.41414474695920944,0.0835361039886872,0.0791126973927021,0.020593742451940972,0.2120092331121365,0.023424369205410283,0.01868878035262848,0.2088867196192344,0.36030012865861255,0.33620012054840726,0.28980764249960583,0.012022644346174135
290,18,24,1.3504177331924438e-08,0.000987354355553786,16.24121708340115,0.47827117807335323,0.07908699164787929,0.057761622592806816,0.02122955469207631,0.15381476117504966,0.04151525265640683,0.0253736836473561,0.26050347420904374,0.35924918121761745,0.3347502218352424,0.27255810383293366,0.01165914401179832
292,18,24,1.234002411365509e-08,0.012378980612589253,13.127887407938639,0.3968271215756734,0.06351806885666317,0.08956845684183969,0.021120650693774223,0.18951747152540419,0.040422978500525154,0.025003654287300177,0.23667534792588818,0.35872093505329555,0.33402034474743736,0.22729305509063932,0.011306633979496385
294,24,24,1.0011717677116394e-08,-0.003789254231378436,16.771552960077923,0.388704343388478,0.09689886930088203,0.11360204747567575,0.020848819597934682,0.188600430265069,0.037971626656750836,0.01973850960105968,0.20084635416666666,0.3581557696064313,0.3332376889884472,0.2712005836268266,0.010964781961431856
296,12,24,1.30385160446167e-08,0.019874058819065493,15.912729422251383,0.47988318651914597,0.09085351849595706,0.10942975245416164,0.023379226836065452,0.2417599099377791,0.02980813290923834,0.031081805548941095,0.2671223965783914,0.3577727824449539,0.33270544310410816,0.2620420381426811,0.010633265716371609
298,24,24,1.3737007975578308e-08,-0.013138976297341287,14.227761467297872,0.39747245858112973,0.09111166497071584,0.07258212085192402,0.020351142700140674,0.1862778247644504,0.02701067567492525,0.02299270917622683,0.21422526178260645,0.35733939458926517,0.3321039068202178,0.2279799214253823,0.010311772745930557
300,24,24,8.847564458847046e-09,-0.010149629476169745,15.396375179290771,0.3891363963484764,0.06259427685290575,0.07505840590844552,0.02025968433978657,0.22162896084288755,0.025837633137901623,0.017444217499966424,0.1796223965163032,0.35541195794939995,0.32942421610156697,0.26549117639660835,0.010000000000000004
302,24,24,1.0710209608078003e-08,-0.006444567523431033,13.963075081507364,0.44701525444785756,0.06857949495315552,0.08837846045692761,0.021754055051133037,0.22139265884955725,0.04301126720383763,0.020749134389916435,0.19918619779249033,0.35329928373297054,0.3264743996163209,0.262339660897851,0.010000000000000004
304,6,24,1.1641532182693481e-08,0.0026328079402446747,18.207063674926758,0.4371723383665085,0.08664243668317795,0.07870800544818242,0.021529109217226505,0.17557824651400247,0.02964565996080637,0.0302271480516841,0.19843749950329462,0.35203595956166583,0.3247075428565343,0.3455777068932851,0.01
306,24,24,1.0710209608078003e-08,-0.003580527210336489,13.124550779660543,0.4266222131748994,0.059919892655064665,0.09100695171703894,0.020862736583997805,0.20191452093422413,0.04216395644471049,0.02162843777720506,0.20878906237582365,0.3514077973862489,0.3238278478384018,0.2520091577122609,0.010000000000000004
308,12,24,1.257285475730896e-08,-0.00010558155675729115,15.203674157460531,0.3906477664907773,0.09355014873047669,0.11377269712587197,0.0195668269880116,0.18862025191386542,0.026547142304480076,0.01989418644613276,0.18763020914047956,0.350781187415123,0.3229474226633708,0.27767693003018695,0.009999999999999998
310,24,24,1.1408701539039612e-08,-0.011011933092959225,19.47454798221588,0.4212395598491033,0.10502567918350299,0.10749267941961686,0.021608443620304268,0.1819957202921311,0.04283512802794576,0.01418339716231761,0.17721354231859246,0.349795908977588,0.32156407460570335,0.2746417584518592,0.010000000000000004
312,12,24,1.5133991837501526e-08,0.00948896553988258,12.78537885348002,0.38325351973374683,0.09220072192450364,0.10030652272204559,0.022042836528271437,0.1846602944036325,0.040210056118667126,0.020534798367104184,0.19811198115348816,0.34896156440178555,0.32039329409599304,0.2716060367723306,0.009999999999999998
314,24,24,7.683411240577698e-09,-0.0022697156916062036,12.90184477965037,0.3663777858018875,0.07918845613797505,0.07825560681521893,0.020304368964085977,0.17680083525677523,0.030501876181612413,0.018744969497978065,0.20442708364377418,0.3486114504436652,0.31989968568086624,0.29625295599301654,0.010000000000000004
316,24,24,1.1874362826347351e-08,-0.0033509223721921444,19.6750115553538,0.4344668425619602,0.1115901144221425,0.11322707093010347,0.024214853610222537,0.1751897962143024,0.025357034523040056,0.013325394153071102,0.1597330734754602,0.34800291433930397,0.3190385239819686,0.23104654252529144,0.010000000000000004
318,24,24,1.0710209608078003e-08,-0.0025521451219295463,15.96200660864512,0.4472772404551506,0.12968010983119407,0.11209509118149678,0.023138265513504546,0.13638190552592278,0.02593134428995351,0.013357657783975204,0.15852864614377418,0.347262571255366,0.317982258896033,0.23820367082953453,0.010000000000000004
320,24,24,1.1641532182693481e-08,-0.006292605578588943,10.411918660004934,0.3900543786585331,0.11007827986031771,0.11283227584014337,0.022323798077801865,0.22076229999462763,0.03320647884781162,0.016305876134235103,0.17486979241948575,0.34675391639272374,0.31725382929046947,0.28588008135557175,0.010000000000000004
322,24,24,7.450580596923828e-09,-0.011454181978479028,10.807278116544088,0.3869560472667217,0.1278497182453672,0.12018545127163331,0.022644742392003536,0.16900106767813364,0.024960979586467147,0.013166526710847393,0.16425781324505806,0.3467233069241047,0.3172103601197402,0.2514584610859553,0.010000000000000004
324,24,24,1.1175870895385742e-08,-0.010346023094219467,19.393253246943157,0.3453487418591976,0.11928011011332273,0.08901175111532211,0.021718299947679043,0.14409570364902416,0.029656060971319675,0.01510655350284651,0.1526041665735344,0.34612902378042537,0.3163679043451945,0.2697900782028834,0.010000000000000004
326,24,24,1.0011717677116394e-08,-0.004434315099691351,29.564458052317303,0.38472746188441914,0.10762544224659602,0.13243591071416935,0.021597459446638823,0.18201668684681258,0.03887216358756026,0.016561042148775112,0.16012369794771075,0.34561558067798615,0.31563688814640045,0.23611341789364815,0.010000000000000004
328,24,24,1.30385160446167e-08,-0.012522957869805396,10.328472793102264,0.37713593368728954,0.12930890979866186,0.14120524376630783,0.021558257440725963,0.14946300474305949,0.03404835479644438,0.012247563407678777,0.12786458370586237,0.3443971847494443,0.3139011499782403,0.2628172083447377,0.010000000000000004
330,24,24,1.0244548320770264e-08,-0.011790021245057384,17.544979174931843,0.4194433738787969,0.1173449174190561,0.09982497555514176,0.024275112198665738,0.154548492282629,0.027920715200404327,0.015738634043373168,0.18697916778425375,0.34336091453830403,0.31241148710250854,0.22944783916076025,0.010000000000000004
332,24,24,1.0011717677116394e-08,-0.008863226724012444,9.78521470228831,0.3722595733900865,0.11341555323451757,0.10784424717227618,0.022084977012127638,0.1835643338660399,0.044786831053594746,0.016286688192243066,0.15276692807674408,0.3430739815036456,0.3119788219531377,0.2532381055255731,0.010000000000000004
334,24,24,1.4668330550193787e-08,-0.01451480109244585,11.249323586622873,0.3848231720427672,0.11186945966134469,0.11087731551378965,0.021255719009786844,0.15596087214847407,0.02766048915994664,0.01323900650216577,0.11852213585128386,0.3415903051694234,0.30982816716035205,0.2779792721072833,0.010000000000000004
336,12,24,7.683411240577698e-09,0.00196674062560002,14.28204377492269,0.45583881189425784,0.09253682568669319,0.1077787031730016,0.02172510776047905,0.23887577652931213,0.030515667516738176,0.022630530040866386,0.19440104191501936,0.34090571105480194,0.3088238885005315,0.2511393514772256,0.009999999999999998
338,24,24,1.257285475730896e-08,0.0006916332058608532,10.003518164157867,0.4021510084470113,0.07815637780974309,0.0724188769236207,0.0197874519508332,0.14329194215436777,0.026042646107574303,0.018320881984739874,0.19902343799670538,0.34008217478791875,0.3076307761172454,0.28646515185634297,0.010000000000000004
340,24,24,8.149072527885437e-09,-0.0005914408635968963,11.110008935133616,0.4137894846498966,0.06155250951026877,0.08090420160442591,0.021054178941994905,0.20847524764637151,0.0557385062177976,0.020706810930278152,0.20553385466337204,0.3396262004971504,0.30696945389111835,0.22775941590468088,0.010000000000000004
342,12,24,1.3271346688270569e-08,0.006567589783420165,21.05638249715169,0.371334267159303,0.05822056749214729,0.10432027590771516,0.022042691707611084,0.39655637741088867,0.04099358959744374,0.029052029344408464,0.24388020982344946,0.33931921422481537,0.3065069069465001,0.23265665024518967,0.009999999999999998
344,18,24,1.3504177331924438e-08,0.00188181818359428,12.197563197877672,0.37538797822263503,0.053766475783454046,0.07626914936635229,0.01945475975258483,0.23467170033189985,0.06380489530662696,0.02461728176826404,0.16358506969279712,0.33867932856082916,0.3055678688817554,0.19535595840877956,0.010000000000000002
346,18,24,6.984919309616089e-09,-0.0019383741439216668,10.505681461758083,0.34534983336925507,0.07087824245293935,0.08670134428474638,0.0193299933647116,0.23262336684597862,0.031449095242553286,0.0224951620782829,0.1460503472222222,0.33808846440580154,0.30470434327920276,0.20966227021482256,0.010000000000000002
348,24,24,1.1874362826347351e-08,-0.01088285690639168,12.197354674339294,0.39137667417526245,0.08562203558782737,0.08661677626272042,0.020763065665960312,0.25670236845811206,0.04284252179786563,0.015845456034488354,0.17281901091337204,0.33777397125959396,0.3042581429084142,0.2119341151167949,0.010000000000000004
350,24,24,8.847564458847046e-09,-0.005046897218562663,11.987391233444214,0.36467114463448524,0.06289024511352181,0.09466732821116845,0.020359028053159516,0.25847339257597923,0.03246485053872069,0.020231769090363134,0.19095052188883224,0.3372061215341091,0.3034595598777135,0.21039074969788393,0.010000000000000004
352,24,24,1.1641532182693481e-08,5.667893371234337e-05,18.44995629787445,0.31502918154001236,0.09209016337990761,0.12106639457245667,0.018204930160815518,0.23776997874180475,0.05587174758935968,0.016322851937729865,0.17027994757518172,0.3359896130859852,0.301709558814764,0.21214077497522035,0.010000000000000004
354,24,24,1.3969838619232178e-08,-0.009479353165564438,9.407153308391571,0.3683041992286841,0.10874967152873675,0.08950150602807601,0.020030025936042268,0.2087641122440497,0.03691930890393754,0.01590047316858545,0.157584635540843,0.33488743379712105,0.3000871613621712,0.21837773360311985,0.010000000000000004
356,18,24,1.5133991837501526e-08,-0.0021363187374340165,17.65365695953369,0.39659248458014595,0.10513079870078298,0.0838896565967136,0.02097975379890866,0.2275587949487898,0.029526350191897817,0.01994856584739561,0.18789062566227382,0.33403945797019535,0.2988312592109044,0.2088029459118843,0.010000000000000002
358,12,24,1.0943040251731873e-08,0.006015429661298792,27.64407992362976,0.3605807274580002,0.09016646568973859,0.09702655114233494,0.020717536720136803,0.2206429863969485,0.04973296479632457,0.021294808422680944,0.19244791815678278,0.3330167829990387,0.29733383655548096,0.2020463521281878,0.009999999999999998
360,24,24,1.234002411365509e-08,-0.01157194480765611,18.04427715142568,0.40128253648678464,0.08931852038949728,0.09645186737179756,0.021262831597899396,0.21320587024092674,0.027568124312286574,0.01603047009848524,0.16839192745586237,0.3321454922358195,0.29606516659259796,0.18938266237576803,0.010000000000000004
362,24,24,1.0011717677116394e-08,-0.00982202734060896,14.914628982543945,0.40363507717847824,0.08434876271833976,0.08420375703523557,0.02239574585109949,0.25599694686631363,0.0422160344508787,0.01747235427319538,0.1766601571192344,0.331594031304121,0.2952541448175907,0.20568719195822874,0.010000000000000004
364,18,24,1.0011717677116394e-08,-0.007297619815087981,16.57950422498915,0.40644391708903843,0.08492388534877035,0.09580705935756366,0.022934909392562177,0.2507069292995665,0.034650520835485726,0.02153680318345626,0.18797743072112402,0.33143189880583024,0.2950086858537462,0.20941123283571667,0.010000000000000002
366,18,24,7.683411240577698e-09,0.010710994454307688,19.94172191619873,0.38852167626221973,0.061155957687232226,0.07893106341362,0.019605864977671042,0.23081315557161966,0.04962880164384842,0.022428179703031976,0.21102430671453476,0.3313545501894421,0.2948838422695796,0.22174041304323408,0.010000000000000002
368,18,24,1.4202669262886047e-08,-0.007588254236098792,31.195726447635227,0.37256502939595115,0.05892045568260881,0.10625628920065032,0.020377818081114028,0.21586581981844372,0.06787478468484348,0.02282932520999263,0.2365451397167312,0.3308953692515691,0.29421400858296287,0.1953199663096004,0.010000000000000002
370,18,24,1.3737007975578308e-08,-0.0019901910693281228,15.28858889473809,0.3792507251103719,0.06753906235098839,0.09250218172868092,0.019439607858657837,0.15693405601713392,0.040459646843373775,0.023911779888698623,0.2242621531089147,0.3302779446045558,0.2933155761824714,0.1807906942235099,0.010000000000000002
372,24,24,1.5133991837501526e-08,-0.004873343719130692,8.620542685190836,0.34214207033316296,0.07093666680157185,0.08941827497134607,0.018803444923833013,0.1593443968643745,0.02373796336663266,0.02120625306755149,0.1958658859754602,0.33043742428223294,0.2935647778213024,0.17556854958335558,0.010000000000000004
374,12,24,1.280568540096283e-08,0.005655310271928708,13.150160392125448,0.40091758221387863,0.08053242787718773,0.08516321517527103,0.02268041546146075,0.20057894910375276,0.02729451423510909,0.030311162137271214,0.21132812524835268,0.3304941753546397,0.29365207999944687,0.20875328282515207,0.009999999999999998
376,12,24,1.3504177331924438e-08,0.0027571915027995906,12.500644207000732,0.43082580467065174,0.11773794206480186,0.11178669892251492,0.02585458103567362,0.2322591170668602,0.03850850509479642,0.024015350577731926,0.16692708556850752,0.33057164400815964,0.2937812755505244,0.1899435818195343,0.009999999999999998
378,12,24,1.1641532182693481e-08,0.008185824224104485,12.189100980758667,0.40895448128382367,0.10526185234387715,0.10907707301278909,0.02349381847307086,0.21688753366470337,0.03884256134430567,0.040215052159813545,0.27812500049670535,0.33048391590515774,0.29366176823774975,0.18235668912529945,0.009999999999999998
380,12,24,1.3737007975578308e-08,0.0036740276652077832,22.837464968363445,0.38639214386542636,0.11102573263148467,0.1222204299022754,0.02231101117407282,0.20547407741347948,0.05768855940550566,0.047976267737491675,0.21360677108168602,0.33005068451166153,0.29302660127480823,0.16846735775470734,0.009999999999999998
382,18,24,1.0244548320770264e-08,-0.014085162431001663,13.12048535876804,0.4003948387172487,0.12068657825390498,0.10538224379221599,0.0230080248374078,0.21265980187389585,0.034147434350517064,0.025128029726652637,0.20937500066227382,0.3287827769915263,0.2911629014545017,0.17463599807686275,0.010000000000000002
384,12,24,1.4668330550193787e-08,0.00035287152665356797,17.00786558787028,0.48623977104822796,0.12251749262213707,0.08874224747220676,0.02537650257969896,0.21204302459955215,0.06551605431983869,0.025511245932041977,0.1905598963300387,0.3279960850874583,0.2900043974320094,0.1805835167566935,0.009999999999999998
386,6,24,1.280568540096283e-08,0.009462541279693445,15.43496306737264,0.4735820343097051,0.1054518645008405,0.09767574196060498,0.02318821536997954,0.1847301423549652,0.07114534080028534,0.03324426799857368,0.08919270833333333,0.327594796816508,0.2894113411506017,0.16340171049038568,0.01
