episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,lag_lambda,lag_j_c,lag_violation,lag_frozen,attn_entropy,critic_ev,critic_rmse_norm,critic_rmse_abs,returns_std,returns_mean,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
618,24,24,0.0,-0.0006311586912488565,438.01347096761066,,,,,,,,,140.67920200030008,0.0,0.9098143708327827,,0.32366385248800117,-0.15694547382493815,0.3991880267858505,0.4060668970147769,0.06293994188308716,0.8526792600750923,-0.0043301979506698745,-0.0009345331539710363,0.009959980845451355,0.00048504699686674073,0.0004607946470234035,0.31792413257062435,150.0,86.66666666666667,,,,,,,,,,,,,,,,,,0.008352947514746726,0.11268499835083882,0.11264993467678626,0.038035337813198566,0.02140731442098816,0.02765997936961195,5.0,21.35729371462225,20.10729371462225,0.0,nan,0.6358866691589355,0.6101605296134949,15.738186836242676,25.79351806640625,-0.20129039883613586,0.6162705421447754,0.45984140038490295,0.0146484375,-33.95713424682617,-2.2193832397460938,0.553906261920929,0.9917534589767456,0.08419187366962433,3.945455312728882
626,24,24,0.0,0.003115831030299887,225.57603391011557,,,,,,,,,204.16216246287027,0.0,0.9081192773962256,,0.023353135717722278,-0.271450645600756,0.4086410018304984,0.055603531373587124,0.1119227980573972,0.8508153905471166,0.0025605036838290593,0.006099776675303777,0.017353578160206478,0.0004607946470234036,0.0005092795915527624,0.015360071595447758,150.0,63.166666666666664,,,,,,,,,,,,,,,,,,0.0030442194207959497,0.0305108295675988,0.11265912962456544,0.038082067699482046,0.024559620923052233,0.026703861943220872,5.0,23.302530125963706,22.052530125963706,0.0,nan,0.5992911458015442,0.6356449127197266,15.275032043457031,24.030763626098633,-2.4879307746887207,0.778415322303772,0.6396365165710449,0.0400390625,-35.75889587402344,3.8103203773498535,0.7269531488418579,0.9383680820465088,0.10862215608358383,3.97389554977417
636,28,28,0.0,-0.001829563407227397,253.20281655447823,,,,,,,,,114.95492090497699,0.0,0.9060871769235833,,0.21508544470582688,-0.16378175813172544,0.3579544137631144,0.27599182405642103,0.09683868927615029,0.8142502584627697,-0.0017713214620016515,0.0034293399325438906,0.01298268245799201,0.0005092795915527626,0.00048381561197512424,0.20826159524066107,150.0,62.857142857142854,,,,,,,,,,,,,,,,,,0.0031464080436437924,0.03560097289404699,0.11266721838286944,0.03812313984547343,0.022766352631151676,0.025610357319996602,5.0,22.945426404800628,21.695426404800628,0.0,nan,0.5993860960006714,0.6335698366165161,16.16248321533203,25.51018524169922,-5.712639808654785,0.6133367419242859,0.3586556017398834,0.0673828125,-36.12167739868164,5.621190547943115,0.717578113079071,0.9578993320465088,0.12936197221279144,4.909865379333496
641,28,28,0.0,-0.0029356205237231086,438.7844728742327,,,,,,,,,60.8088767187936,0.0,0.9040958468838012,,0.2551803056682859,-0.15980573051742145,0.3340223420943533,0.3019309916666576,0.0871899425983429,0.9017872852938515,-0.023803261441311667,0.0001256944877760751,0.00820339790412358,0.0004838156119751241,0.000459624831376368,0.23795976755874498,150.0,137.42857142857142,,,,,,,,,,,,,,,,,,0.002129994736086311,0.02070218462696565,0.11268220868493829,0.03819927599813257,0.021742696674274548,0.02459132293354997,5.0,23.621331238778005,22.371331238778005,0.0,nan,0.2074648141860962,0.8986661434173584,22.208284378051758,24.71249771118164,7.485725402832031,0.758965790271759,0.7206693887710571,0.04296875,-37.15987014770508,-5.847660064697266,0.47929689288139343,0.971788227558136,0.07439516484737396,4.93364143371582
646,28,28,0.0,0.000783194721277271,319.7552043369838,,,,,,,,,42.21080139705113,0.0,0.9020375265969311,,0.10350679220365626,-0.2309179486972945,0.3346043143953596,0.14865326901365603,0.2131341312612806,0.89132507784026,-0.001167954104727999,0.007980168930121831,0.013761011617524284,0.00045962483137636765,0.00043664358980754955,0.07953677246613162,150.0,115.42857142857143,,,,,,,,,,,,,,,,,,0.0027560145286510567,0.022055093265537704,0.1127214397170714,0.03839848576379674,0.019179303598191057,0.023589354086399537,5.0,21.069685390184063,19.819685390184063,0.0,nan,0.46096599102020264,0.736074686050415,18.218748092651367,24.751222610473633,12.478229522705078,0.7064167261123657,0.6532683372497559,0.0810546875,-32.08900451660156,-10.421526908874512,0.36601564288139343,0.96875,0.08478765934705734,3.984865665435791
655,24,24,0.0,0.00020451837917789817,192.10622596740723,,,,,,,,,84.6049296061198,0.0,0.9002410823787307,,0.007835434710917374,-0.19598426297307014,0.2725806465993325,0.002964831073768437,0.1326171780625979,0.8051432395974795,0.004225690723008786,0.009322771181662878,0.015050557752450308,0.00043664358980754933,0.0004805612360100511,0.0,150.0,65.5,,,,,,,,,,,,,,,,,,0.0018808733172287855,0.015071614820044488,0.11275360205521186,0.03856175718829036,0.017593848751857877,0.022755070705398683,5.0,21.6616955525979,20.4116955525979,0.0,nan,0.6630805134773254,0.6013073325157166,14.64376449584961,24.35321044921875,-1.2382688522338867,0.7049993276596069,0.5833771228790283,0.0986328125,-31.260759353637695,-3.2083194255828857,0.555859386920929,0.9674479365348816,0.12277956306934357,5.097078323364258
660,28,28,0.0,-0.0017742819951048919,500.86212158203125,,,,,,,,,80.68116249356952,0.0,0.8982265741508259,,0.2017124891281128,-0.22110486243452346,0.3979146523135049,0.3336777942521231,0.16142173537186214,0.8913468441792897,-0.017806851255175258,0.0023958805416311535,0.01332235336303711,0.000480561236010051,0.0004565331742095485,0.16732313883091723,150.0,122.85714285714286,,,,,,,,,,,,,,,,,,0.0025702037632332315,0.02321158557398511,0.11278129475457328,0.0387023040758712,0.015588154517380255,0.02186155601312741,5.0,21.88017963544258,20.63017963544258,0.0,nan,0.6008632183074951,0.6325234174728394,17.58186912536621,27.7963924407959,10.307914733886719,0.555077314376831,0.5830182433128357,0.0517578125,-33.034114837646484,-9.25560474395752,0.40546876192092896,0.9674479365348816,0.10007612407207489,5.507369041442871
670,24,24,0.0,0.0015300615535428126,189.85441907246908,,,,,,,,,57.15610007445017,0.0,0.8964400983441022,,0.3534765715400378,-0.1551979724317789,0.24381639125446478,0.2346460297703743,0.01412259042263031,0.7754156688849131,-0.014173744867245356,-0.0036679034431775412,0.007722495744625728,0.0004565331742095483,0.00043370651549907107,0.33776166786750156,150.0,86.0,,,,,,,,,,,,,,,,,,0.0018861991266021505,0.011543469736352563,0.11280140839517117,0.03880434607466062,0.010347391168276468,0.02110437173487588,5.0,20.944586776738184,19.694586776738184,0.0,nan,0.7370307445526123,0.5278100967407227,14.118081092834473,26.748411178588867,-3.5236306190490723,0.7748548984527588,0.6113002300262451,0.0,-36.11415100097656,-1.2431215047836304,0.6343750357627869,0.9809027910232544,0.14850850403308868,5.797440052032471
680,24,24,0.0,0.004294940450866609,266.0039183298747,,,,,,,,,78.77003200848897,0.0,0.8946201670416999,,0.12845757976174355,-0.20487633409599462,0.31930521378914517,0.1932960762642324,0.07046802341938019,0.7732183188199997,-0.004854239390018241,0.0058858556052049,0.01473028709491094,0.0004337065154990712,0.0004120211897241175,0.10998926653216283,150.0,73.33333333333333,,,,,,,,,,,,,,,,,,0.0038150880888376073,0.04062717019890746,0.1128056797509392,0.03882600894818703,0.013547625198649863,0.02036520981843211,5.0,20.469577145500715,19.219577145500715,0.0,nan,0.7873878479003906,0.4885210394859314,13.761810302734375,28.170352935791016,-2.2926855087280273,0.64019775390625,0.49853038787841797,0.005859375,-35.24545669555664,-4.933876991271973,0.5367187857627869,0.9535590410232544,0.1528794765472412,8.263068199157715
687,32,32,0.0,0.00010580522939562798,313.4133086204529,,,,,,,,,55.41485983133316,0.0,0.8922415376939314,,0.044774917245376855,-0.22399888560175896,0.3912576409056783,0.20286731311352924,0.16425981186330318,0.8794037401676178,0.0005710874743272143,0.0033112498931586742,0.014638119377195835,0.00041202118972411727,0.0004329290503203686,0.03722516185371205,150.0,100.375,,,,,,,,,,,,,,,,,,0.003278255945588171,0.03277242396143265,0.11282183229923248,0.038907961337827146,0.012953119206940755,0.01944539960749299,5.0,20.552488164601755,19.302488164601755,0.0,nan,0.6568260788917542,0.5870811343193054,16.082744598388672,27.3944149017334,9.555208206176758,0.6189584732055664,0.6085634231567383,0.1015625,-35.68326187133789,-7.8369293212890625,0.4124999940395355,0.948350727558136,0.08409444242715836,5.992717742919922
702,36,36,0.0,0.002878638320705957,157.279328028361,,,,,,,,,62.144209649827744,0.0,0.8896013824858147,,0.23810350853535864,-0.11329921748903063,0.25797219905588364,0.30279120471742416,0.013198701871765984,0.7805542118019528,-0.014975315503155192,-0.00016199673215548197,0.004231444663471646,0.0004329290503203684,0.00041128259780435014,0.2329540215432644,150.0,58.44444444444444,,,,,,,,,,,,,,,,,,0.0029855023991937437,0.028444480047457747,0.11286152754392889,0.03910927609023121,0.014176383821500672,0.018482000224919536,5.0,20.774731580895473,19.524731580895473,0.0,nan,0.6856980323791504,0.5898051857948303,13.898987770080566,23.565387725830078,-3.290604591369629,0.5414195656776428,0.34802985191345215,0.0,-35.21050262451172,-0.6443758010864258,0.6382812857627869,0.9127604365348816,0.11331354081630707,6.56545877456665
709,28,28,0.0,0.015540824471307653,228.1338348388672,,,,,,,,,171.45670427594865,0.0,0.8876774345676172,,0.32511128751294954,-0.07983749200190816,0.3437142883028303,0.33183655089565683,0.05038265245301383,0.8512635571616036,-0.011026980205705124,-0.0009687989950180054,0.004120148718357086,0.00041128259780435014,0.0003907184679141326,0.30993771659476416,150.0,95.42857142857143,,,,,,,,,,,,,,,,,,0.001242792809664804,0.008270886593631335,0.11288085154124669,0.03920725839478629,0.014433177354346429,0.01781568269553951,5.0,20.838137363202666,19.588137363202666,0.0,nan,0.6543981432914734,0.5881155133247375,13.301420211791992,22.617019653320312,4.057157039642334,0.6031200885772705,0.5227583050727844,0.0068359375,-33.6644401550293,-6.578351020812988,0.408203125,0.9578993320465088,0.14637978374958038,7.442701816558838
717,24,24,0.0,0.0027646501548588276,173.75107542673746,,,,,,,,,84.5325436592102,0.0,0.8858303548118918,,0.2952751275151968,-0.12742644610504308,0.2855425210048755,0.29708109858135384,0.0,0.8261192664504051,-0.012263675802387297,-0.0008859088023503622,0.005084519584973653,0.0003907184679141327,0.00037118254451842597,0.25949355649451417,150.0,88.66666666666667,,,,,,,,,,,,,,,,,,0.0024059763527475297,0.019670993788167834,0.1128854937851429,0.03923078393563628,0.01225162111222744,0.017202703649249636,5.0,20.75531962965615,19.50531962965615,0.0,nan,0.651580810546875,0.6103554368019104,13.683150291442871,22.418331146240234,-3.983522653579712,0.6501922011375427,0.4757423400878906,0.0,-36.040550231933594,-0.10491342842578888,0.614453136920929,0.9461805820465088,0.1271992325782776,6.732941150665283
725,32,32,0.0,0.0004627512244042009,348.9275541305542,,,,,,,,,69.55633932352066,0.0,0.8833647815283933,,0.2321625086478889,-0.20898278895765543,0.4079947229474783,0.23895568028092384,0.11362687312066555,0.8205139860510826,-0.014039473589946283,0.0006826161406934261,0.008151489309966564,0.00037118254451842613,0.00035262341729250463,0.21919130999594927,150.0,107.25,,,,,,,,,,,,,,,,,,0.0018540577802923508,0.013265954330563545,0.11288781161420047,0.03924250660929829,0.016138819744810462,0.01642300688292052,5.0,23.213541619117393,21.963541619117393,0.0,nan,0.7017590999603271,0.5492947697639465,15.332008361816406,27.912168502807617,2.934906482696533,0.4871577322483063,0.45566216111183167,0.09375,-32.24662780761719,-0.04744243621826172,0.600781261920929,0.9761284589767456,0.140435129404068,5.990089416503906
734,24,24,0.0,0.0015868934327348445,180.52326202392578,,,,,,,,,96.68702713648479,0.0,0.8815227872813195,,0.24172705225646496,-0.13356213426838318,0.22817592384914556,0.1776064606383443,0.05105378230412801,0.8152972112099329,-0.018846260306114953,-0.00024126159648100534,0.008427890638510386,0.0003526234172925044,0.0003349922464278794,0.24172705225646496,150.0,79.16666666666667,,,,,,,,,,,,,,,,,,0.0016742457895209857,0.014296420849859715,0.112896041944623,0.03928420040756464,0.014433579131339988,0.015867715430491147,5.0,21.00038039981891,19.75038039981891,0.0,nan,0.6961653828620911,0.5551893711090088,14.158588409423828,25.502269744873047,-5.065669536590576,0.6666198968887329,0.5612218379974365,0.017578125,-34.485755920410156,2.5917248725891113,0.654296875,0.952256977558136,0.16147176921367645,6.817434310913086
737,24,24,0.0,-0.0027401178837559805,431.4843915303548,,,,,,,,,33.73778074979782,0.0,0.8796001694182025,,0.04106096849621584,-0.21836845638851324,0.34408652906616527,0.16560377863546213,0.2404086614648501,0.8951477209726969,0.0009753128223716582,0.005599521721402804,0.016357842832803726,0.0003349922464278793,0.0003387071801628873,0.03587082303905239,150.0,130.16666666666666,,,,,,,,,,,,,,,,,,0.004108200280218928,0.04792358043293158,0.11290202879657348,0.0393145700606207,0.012463138089515269,0.015311600037125178,5.0,16.832026274744674,15.582026274744674,0.0,nan,0.5411975383758545,0.6864758729934692,19.62837028503418,28.59294891357422,11.685493469238281,0.5278477668762207,0.6031997203826904,0.140625,-31.908153533935547,-7.693822383880615,0.42304688692092896,0.97265625,0.09095863997936249,4.702639579772949
745,24,24,0.0,-0.0031761199546356997,230.03349622090658,,,,,,,,,57.52638165156046,0.0,0.877701396371052,,0.25883933063596487,-0.10797920388480027,0.1704424023628235,0.246170436963439,0.03877808153629303,0.8505892256895701,-0.019071261553714674,-0.001555025577545166,0.009559051444133123,0.00033870718016288715,0.00032177182115474294,0.25118814253558713,150.0,84.0,,,,,,,,,,,,,,,,,,0.005217495714532561,0.06336805550381541,0.11292522214353085,0.03943212144076824,0.010700852843001485,0.014784778239256119,5.0,19.187537738051205,17.937537738051205,0.0,nan,0.3975631594657898,0.7761966586112976,15.941678047180176,20.53819465637207,-3.509225845336914,0.6588580012321472,0.5290345549583435,0.0,-29.81612205505371,2.1197471618652344,0.6156250238418579,0.9370659589767456,0.10613148659467697,5.433675765991211
753,24,24,0.0,-0.0014589429677774508,238.54271952311197,,,,,,,,,31.332688530286152,0.0,0.8757377696772405,,0.09341497106167178,-0.16481161831567684,0.2704020366072655,0.3531280644237995,0.10410333921511968,0.8815042823553085,-0.01706577918472855,0.007175974547863007,0.01565190777182579,0.00032177182115474315,0.0003056832300970058,0.09341497106167178,150.0,67.83333333333333,,,,,,,,,,,,,,,,,,0.0033068694107593424,0.03486409822168449,0.11293122917413712,0.03946250180403391,0.01095708537225922,0.014262223661080155,5.0,18.60521504779961,17.35521504779961,0.0,nan,0.5148906111717224,0.702904224395752,15.349414825439453,21.837135314941406,-4.2530436515808105,0.5949093699455261,0.5205451250076294,0.0654296875,-27.655502319335938,2.0693938732147217,0.5835937857627869,0.9782986044883728,0.08369225263595581,4.1244659423828125
760,32,32,0.0,-0.003222894389182329,343.2719588279724,,,,,,,,,32.96731320023537,0.0,0.8732683197801901,,0.25549960182979703,-0.16724709584377706,0.34968037251383066,0.29368568072095513,0.11877790093421936,0.8782156836241484,-0.018966233532410115,0.0006879460997879505,0.006006691604852676,0.00030568323009700564,0.0002903990685921555,0.23367108311504126,150.0,111.125,,,,,,,,,,,,,,,,,,0.0021810256735079747,0.016525995335541666,0.11291436874307692,0.039376896689645946,0.009267718909541145,0.01363549102625976,5.0,20.217962668522976,18.967962668522976,0.0,nan,0.5685346722602844,0.6579715609550476,17.09592056274414,25.982765197753906,7.462336540222168,0.5717600584030151,0.5496697425842285,0.05859375,-29.877056121826172,-6.494606971740723,0.38671875,0.9861111044883728,0.07147426158189774,4.288398265838623
769,24,24,0.0,0.0011620815300072234,203.76268831888834,,,,,,,,,32.270511627197266,0.0,0.8713390973259766,,0.0,-0.26286294932166737,0.30969745727876824,-0.004406779461229841,0.250596784055233,0.8496636326114336,0.006221237049127619,0.01384600562353929,0.03196903193990389,0.00029039906859215555,0.00034069515962120337,0.0,150.0,44.333333333333336,,,,,,,,,,,,,,,,,,0.003096781416388694,0.029079861162851255,0.1129251296321551,0.03943129163235426,0.012798687598357597,0.01316821015577308,5.0,19.76619952682693,18.51619952682693,0.0,nan,0.6333815455436707,0.6066423654556274,15.228826522827148,25.10346794128418,-0.2257196009159088,0.7050077319145203,0.6315878629684448,0.203125,-28.712657928466797,-2.7263638973236084,0.575390636920929,0.9856770634651184,0.11063218116760254,3.9840941429138184
775,32,32,0.0,-0.006202421627676813,283.5414400100708,,,,,,,,,47.34874668717384,0.0,0.8688839242487988,,0.1596931591629982,-0.1888159979134798,0.2725926637649536,0.19816878158599138,0.16184400022029877,0.9053194373846054,-0.018180077604483813,0.004840724635869265,0.012137684039771557,0.0003406951596212035,0.0003236604016401432,0.15748838218860328,150.0,104.125,,,,,,,,,,,,,,,,,,0.003195040873833932,0.029395946650765836,0.11293621081858873,0.0394873742479831,0.007399418216664344,0.012600293416803616,5.0,19.013012284501354,17.763012284501354,0.0,nan,0.6071617603302002,0.6290250420570374,16.506568908691406,26.241512298583984,12.701730728149414,0.818161129951477,0.787985622882843,0.095703125,-33.108516693115234,-8.728421211242676,0.376953125,0.9861111044883728,0.07876794785261154,4.893155097961426
785,24,24,0.0,0.0032254040124826133,195.8765074412028,,,,,,,,,57.65317952632904,0.0,0.8668640637638149,,0.32745840462545556,-0.07175139260167877,0.15229020143548647,0.26269423464934033,0.0,0.7422793507575989,-0.018192354201649625,-0.005680238828063011,0.005536070714394252,0.0003236604016401431,0.000307477381558136,0.325667987888058,150.0,93.0,,,,,,,,,,,,,,,,,,0.002726675530235904,0.02193078453031679,0.11295287714650233,0.039571971632540226,0.011410193013337752,0.012154371606478328,5.0,21.19558481222932,19.94558481222932,0.0,nan,0.6355562806129456,0.6497932076454163,15.853984832763672,24.398508071899414,-2.6534981727600098,0.7212032079696655,0.6256651878356934,0.0,-31.92780876159668,-3.65118670463562,0.5375000238418579,0.7938368320465088,0.11166583746671677,6.866357803344727
795,28,28,0.0,0.0012223667436046526,186.1183591570173,,,,,,,,,78.71873446873256,0.0,0.8645134464372706,,0.1389394657952445,-0.12560492248407432,0.28256412063326153,0.29550557849662645,0.0,0.8323653276477542,-0.005195196341706573,0.0034987974379743847,0.0058660006948879784,0.00030747738155813617,0.0002921035124802292,0.13545069311346328,150.0,81.42857142857143,,,,,,,,,,,,,,,,,,0.0023238937179225366,0.020388323148446425,0.11294756084680557,0.03954513557255268,0.008652727003209293,0.011658315455709518,5.0,18.660658542743622,17.410658542743622,0.0,nan,0.6754565238952637,0.5812196731567383,12.833824157714844,22.08085060119629,-2.725831985473633,0.512641191482544,0.37099936604499817,0.0,-27.05122184753418,-0.8234464526176453,0.565625011920929,0.9887152910232544,0.10678600519895554,4.823883533477783
797,24,24,0.0,-0.004530144312108557,243.48240979512533,,,,,,,,,23.132421771685284,0.0,0.8625774998783625,,0.08577042585238814,-0.18790738781293234,0.2920165571073691,0.16192069090902805,0.25589192658662796,0.9659505213300387,-0.0006584615493162952,0.007569029927253723,0.017317512383063633,0.00029210351248022936,0.0002774983368562177,0.07845595013350248,150.0,136.83333333333334,,,,,,,,,,,,,,,,,,0.0031730855310646198,0.032519531746705375,0.11294087395071983,0.03951130900532007,0.010065592262738695,0.01126732931093196,5.0,13.017422159388818,11.767422159388818,0.0,nan,0.23920923471450806,0.885967493057251,16.234155654907227,18.323646545410156,20.414539337158203,0.399482399225235,0.6119381189346313,0.1123046875,-28.775299072265625,-17.094507217407227,0.10546875,0.9626736044883728,0.08562023937702179,3.2040810585021973
802,28,28,0.0,-0.0002390972139047725,252.99525942121232,,,,,,,,,37.08771916798183,0.0,0.8602067795839828,,0.1566070861050061,-0.1377544557409627,0.2481078798217433,0.3534436146063464,0.06801092411790575,0.9126899114676884,-0.021103642980701158,0.0028851873108318876,0.009142812873635973,0.0002774983368562176,0.0002636234200134068,0.15564594204936708,150.0,143.0,,,,,,,,,,,,,,,,,,0.007846886612242088,0.11069229883807045,0.1128903731171574,0.03925524279475212,0.012487283076292701,0.010809012229992586,5.0,23.801368682845094,22.551368682845094,0.0,nan,0.4775257110595703,0.7228243947029114,15.583670616149902,21.55941390991211,13.361611366271973,0.6926149129867554,0.7151913046836853,0.021484375,-26.238412857055664,-12.358253479003906,0.25703126192092896,0.9934895634651184,0.08813886344432831,3.6725993156433105
809,32,32,0.0,-0.010560232680290937,199.1852650642395,,,,,,,,,52.047798573970795,0.0,0.8576911471428943,,0.1166744016809389,-0.18526215944439173,0.3130481196567416,0.18060509557835758,0.1557093970477581,0.8459123931825161,-0.006179831567806104,0.004584194626659155,0.016335969790816307,0.00026362342001340697,0.00025044224901273645,0.10845002834685147,150.0,108.625,,,,,,,,,,,,,,,,,,0.00613555797826848,0.08112444228027016,0.11291462182998657,0.03937821066938341,0.019987045583548024,0.010346028312618777,5.0,20.617794657199514,19.367794657199514,0.0,nan,0.6709262728691101,0.5749102234840393,14.589312553405762,25.376680374145508,10.499311447143555,0.6436110734939575,0.5433669686317444,0.1064453125,-27.09723663330078,-11.382173538208008,0.30000001192092896,0.9340277910232544,0.0729183554649353,3.3861804008483887
812,24,24,0.0,0.003047566623232948,365.69303766886395,,,,,,,,,102.35530026753743,0.0,0.8556191200044739,,0.18965209585924944,-0.19863607424000898,0.3832697110871474,0.28394557535648346,0.1453660080830256,0.9173344721396764,-0.009236827618830526,0.001418280725677808,0.00975634902715683,0.0002504422490127366,0.00023792013656209963,0.17949991362790266,150.0,161.5,,,,,,,,,,,,,,,,,,0.00601879912816609,0.07927759488423665,0.11293056669334571,0.03945905544484655,0.016846582177095115,0.010000000000000004,5.0,21.64849237033064,20.39849237033064,0.0,nan,0.6050082445144653,0.6535865664482117,15.93467903137207,24.3803653717041,16.9957275390625,0.3906986713409424,0.41169828176498413,0.0322265625,-31.104982376098633,-12.502532005310059,0.27265626192092896,0.9774305820465088,0.0622742623090744,3.2940120697021484
820,32,32,0.0,-0.002796449145535007,272.0224928855896,,,,,,,,,123.65774208307266,0.0,0.8530083578688245,,0.19498469773679972,-0.1354962110053748,0.28692008508369327,0.36967808101326227,0.11153552681207657,0.8237186186015606,-0.015903568360954523,0.0022145770490169525,0.008366632275283337,0.0002379201365620995,0.00022602412973399464,0.19190424378030002,150.0,123.25,,,,,,,,,,,,,,,,,,0.004092820900041261,0.05012467788765207,0.11293766391463578,0.03949503251351416,0.017434634297387674,0.010000000000000004,5.0,24.119343336415092,22.869343336415092,0.0,nan,0.5799579620361328,0.6481114625930786,16.930814743041992,26.123308181762695,3.475376605987549,0.6365307569503784,0.6419338583946228,0.04296875,-35.911808013916016,-3.4073293209075928,0.53515625,0.8940972089767456,0.09628543257713318,5.057677745819092
823,28,28,0.0,0.014373859989323787,285.99948828560963,,,,,,,,,74.24147183554513,0.0,0.8508712732416965,,0.18387156033090182,-0.2049279481704746,0.3674852816121919,0.16673168001164282,0.1702473908662796,0.9383835579667773,-0.00658701139452335,0.0031951011291572024,0.010166581187929426,0.00022602412973399461,0.00025605508368823574,0.17900299280881882,150.0,125.71428571428571,,,,,,,,,,,,,,,,,,0.003371101402860534,0.041620164045265744,0.11295956798962184,0.039606032493923395,0.010935114663360375,0.010000000000000004,5.0,22.98355343558586,21.73355343558586,0.0,nan,0.530203640460968,0.6993176937103271,15.723968505859375,22.48472785949707,18.30720329284668,0.39625853300094604,0.4510855972766876,0.095703125,-32.82086181640625,-16.543943405151367,0.17343750596046448,0.9926215410232544,0.10527931898832321,4.35007905960083
826,24,24,0.0,-0.00037014298141002655,274.7694664001465,,,,,,,,,24.2428982257843,0.0,0.8487676579659058,,0.18302970317502817,-0.15113676401476064,0.3551078451176484,0.3108779949446519,0.05889946470657984,0.9193585763374964,-0.016555368007781606,0.0006015362838904063,0.005427546799182892,0.0002560550836882358,0.00024325232950382395,0.15069447395702204,150.0,166.16666666666666,,,,,,,,,,,,,,,,,,0.0019599746592575684,0.013947859969145307,0.11297701454410951,0.03969423814366261,0.011689431848935783,0.010000000000000004,5.0,18.9535487854784,17.7035487854784,0.0,nan,0.46473419666290283,0.7316616177558899,16.345430374145508,22.340150833129883,18.32668113708496,0.2760166525840759,0.21552513539791107,0.017578125,-35.286006927490234,-17.4110164642334,0.19296875596046448,0.991319477558136,0.1476622372865677,6.060819625854492
842,24,24,0.0,-0.0004386194438363115,107.26302274068196,,,,,,,,,98.11766250928243,0.0,0.8466646195801567,,,,,,0.0,0.6319224486748377,,,,0.00024325232950382384,0.00024325232950382395,,150.0,0.0,,,,,,,,,,,,,,,,,,0.000871047108375933,0.00270387576892972,0.11300517215083043,0.039836773493637644,0.005200143651260684,0.010000000000000004,5.0,19.518566421560863,18.268566421560863,0.0,nan,-0.08768463134765625,1.631271481513977,14.352476119995117,8.79833698272705,-18.256052017211914,-0.2768975496292114,-0.27258002758026123,0.0,-29.9654541015625,4.954094886779785,0.654296875,0.9691840410232544,0.2661684453487396,9.615409851074219
845,24,24,0.0,-0.0009328284789565563,235.4438273111979,,,,,,,,,36.14678033192953,0.0,0.8445412789347061,,0.14822830259799957,-0.15814305717746416,0.3157617238660653,0.3423712154229482,0.1551263133684794,0.9231358617544174,-0.010265353523815671,0.0024654921144247055,0.007097506274779637,0.00024325232950382384,0.00023108971302863274,0.14592325935761133,150.0,142.83333333333334,,,,,,,,,,,,,,,,,,0.001543457724134593,0.00860782281961292,0.11303403228521347,0.039983051208158336,0.009114068505975107,0.010000000000000004,5.0,14.911321746362596,13.661321746362596,0.0,nan,0.5365320444107056,0.695167601108551,15.217440605163574,21.89031982421875,10.287065505981445,0.30588680505752563,0.3067742586135864,0.08203125,-31.637353897094727,-7.025302410125732,0.3304687440395355,0.9865451455116272,0.09671545773744583,4.555356025695801
851,32,32,0.0,-0.016907800338231027,250.59379982948303,,,,,,,,,29.374384805560112,0.0,0.8419991153285861,,0.38721555145457387,-0.04882427770644426,0.35449512489140034,0.541196433478035,0.0,0.887915039435029,-0.010774071111882222,-0.0016772933304309845,0.001229405403137207,0.0002310897130286329,0.00021953522737720108,0.343478802125901,150.0,139.875,,,,,,,,,,,,,,,,,,0.003098778430285165,0.0325927734375,0.11307888012379408,0.040210324339568615,0.012611251819180325,0.010000000000000004,5.0,16.916095552579748,15.666095552579748,0.0,nan,0.4368858337402344,0.7636398673057556,16.30179786682129,21.34749412536621,3.097299575805664,0.3666434586048126,0.35048580169677734,0.0,-29.63766860961914,-5.832540988922119,0.3671875,0.9895833134651184,0.1108800619840622,5.4035468101501465
