episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m,V_start,V_end,alpha_T,E_max,E_argmax
1,720,42.26898969281011,133.13411666516743,131.27848717069966,6.243577492356906,4.078780108594486,,42.72261224035174,42.48112365603447,0.8829158674925566,41.59820778854191,0.0,42.23751913281994,17.959189279241194,39.14720094663166,15.444907448859265,11592.055532642156,1227.9813235080749,1754.533592900441,1343.3130653196242,88.12378274350691,nan,nan,nan,nan,nan
2,104,0.0,-72.59970612914691,5.039491541854088,-77.2722689430998,0.32951728136514313,,13.564337274059653,13.275343864224851,0.11209140904247761,13.163252455182374,0.0,20.23116934688171,3.4679746532745233,38.6361344715499,0.0,1687.8802648416738,193.30026022925946,240.50935776273838,191.99126116083477,27.00036871643033,nan,nan,nan,nan,nan
3,81,0.0,-74.0487106763534,0.8231633262109116,-74.63498310226817,0.20738707201688605,,8.91422219388187,8.656787423416972,0.0888477461412549,8.567939677275717,0.0,3.3810942664519166,0.5999577345587919,37.31749155113408,0.0,1311.3081154505307,156.98862785778618,197.8653060129948,146.52171858489842,54.51892742733156,nan,nan,nan,nan,nan
4,71,0.0,-63.83114472348174,1.5760586010489668,-65.21013267320626,0.17238994487674053,,9.433095931075513,9.168822394683957,0.07756327092647552,9.091259123757482,0.0,3.5775206806055584,1.1323942845852317,32.60506633660313,0.0,1150.3459548027208,125.61400125359931,154.71829325974664,148.81175452134553,19.61740226858622,nan,nan,nan,nan,nan
5,64,0.0,-63.49290776784336,0.5787275661398873,-63.868934423352265,0.17012822759326005,,9.917329894378781,9.646561396308243,0.06959857791662216,9.576962818391621,0.0,2.6393767031581223,0.42502294913131444,31.934467211676136,0.0,1036.9148147230278,130.55674499292647,163.0821726099942,123.92265803509011,12.313585508238573,nan,nan,nan,nan,nan
6,83,0.0,-72.93329391220387,1.5364347579449542,-74.20501680016345,0.23058862367181282,,11.793202170170844,11.511278958059847,0.08958654385060072,11.421692414209247,0.0,8.430604398229606,1.1149404810661638,37.10250840008173,0.0,1344.028980447609,165.66457523505645,207.75230461895154,160.4622025566149,21.53480379083486,nan,nan,nan,nan,nan
7,79,0.0,-65.1185553758287,2.9199221946992506,-67.75655602433187,0.24376558738837398,,12.042499124072492,11.758021995425224,0.08509476855397224,11.672927226871252,0.0,20.781075177729548,2.3624092521125752,33.878278012165936,0.0,1281.771266931367,152.05607625205346,189.1161369506856,157.45457591372295,20.74161647751014,nan,nan,nan,nan,nan
8,720,39.8329140951764,139.30463225133437,143.62160882403037,0.18189345080978114,4.2055888854423555,33.360801696777344,47.25301565695554,46.50058105587959,0.7692424729466438,45.73133858293295,0.47235173359513283,42.26345467372061,19.16715773668563,39.74196736977151,30.98714445125393,11582.399999999912,1184.6763778539864,1713.3622894521172,1334.4486758549667,238.87965758951768,nan,nan,nan,nan,nan
9,65,0.0,-60.71326753716891,1.532316305212861,-62.060538337199276,0.16164834413922335,,7.229407063685358,6.988103374838829,0.07148077338933945,6.91662260144949,0.0,3.7864447170874453,1.049294861714062,31.030269168599645,0.0,1053.603111381773,115.93306189725635,143.50142888050496,123.47302717719941,23.90120426208758,nan,nan,nan,nan,nan
10,120,0.0,-51.068799602341386,12.178705588994413,-62.660648308859344,0.5370506726009073,,12.512372594326735,12.268911752849817,0.13089607656002045,12.138015676289797,0.0,27.49685205925022,7.293210041684222,31.330324154429672,0.0,1947.5985236712236,230.8274668926952,286.7243331462804,219.73579406541398,64.1415626563808,nan,nan,nan,nan,nan
11,67,0.0,-66.54193560002352,0.22834546787470295,-66.578637438411,0.1644808823742142,,12.622345349751413,12.32655346300453,0.07323002442717552,12.253323438577354,0.0,1.7651742682472316,0.1709265871013763,33.28931871920549,0.0,1085.1958977211266,132.54221396607142,165.7859320158475,128.11823428643132,61.38408695936071,nan,nan,nan,nan,nan
12,191,0.0,-56.57302740873115,22.836629638526695,-78.52710760810312,0.808748386271218,,16.04844924993813,15.800147932954133,0.2066958723589778,15.593452060595155,0.0,36.13890319692772,8.596642038688534,39.26355380405157,0.0,3099.3667402803603,356.5112250382403,447.5008436971201,381.18833103843497,18.832825480082,nan,nan,nan,nan,nan
13,720,58.440286398449196,183.15917802487877,135.03514740494893,52.71518948132061,4.265248781380378,,41.80099148117006,41.508088970556855,0.7763172779232264,40.73177169263363,0.0,42.25261733602825,18.15426317721779,32.08269165778888,12.080945288704193,11606.726996780111,1308.5102888332876,1793.3625655341232,1341.9058147177693,217.03231674712248,nan,nan,nan,nan,nan
14,70,0.0,-58.45027542464105,3.1015394641975,-61.234188645093894,0.27604704049754886,,8.963777750730515,8.69511432480067,0.0762931713834405,8.61882115341723,0.0,11.684708438632537,2.660889627645698,30.61709432254695,0.0,1135.7194826339635,160.12802275240628,201.91151311970182,126.41314096660228,45.363509729498894,nan,nan,nan,nan,nan
15,191,0.0,-50.41844518561905,22.75565672001658,-72.15468091448237,0.9320818840414893,,14.668160635977983,14.431674750521779,0.20646433718502522,14.225210413336754,0.0,25.29962702989519,9.260771823884694,36.077340457241185,0.0,3097.766783001517,393.98296232241506,492.952066463098,344.32369644945373,80.0954953365676,nan,nan,nan,nan,nan
