episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,attn_entropy,critic_ev,critic_rmse_norm,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
2,24,24,0.0,-0.0014612001056472461,0.011758527369238436,,,,,,,,,21.357039391994476,0.0,0.1899917960600304,,0.505962977806727,-0.15810588747262955,0.259673244630297,0.38167794048786163,0.10361327975988388,0.9475911458333334,-0.017187372044039268,-0.0042092464864254,0.009463982035716375,0.010000000000000009,0.009500000000000008,0.2960792426019907,150.0,159.5,0.9528791705767313,0.8979171812534332,0.7281336064140002,0.601814846197764,-0.006147896987386048,-0.0030123492470011115,4.8736080013137934e-06,0.5049967902402083,0.9731330201029778,0.5210944041609764,-0.0007945317405149884,0.006459681938091914,0.01190464966930449,0.30060688661406354,,,,0.0035858073291213564,0.032389323227107525,0.10542314561704795,0.00012967047715998584,0.0027029790120044104,0.9261187281287931,0.9014378190040588,0.031451642513275146,0.9928192496299744,0.013029035180807114,-0.004418306052684784,0.078125,0.5956815481185913,0.8669503331184387,1.0,0.7916666865348816,0.03222978487610817,0.007980432361364365
8,32,32,0.0,0.0015893975651124492,0.03690745693165809,,,,,,,,,8.123081728816032,0.0,0.3054936769310561,,0.504192634485662,-0.1787693570367992,0.3123514298349619,0.5168793387711048,0.11258095316588879,0.8489155024290085,-0.023976369993761182,0.0028501893393695354,0.010016812942922115,0.009500000000000008,0.009025000000000007,0.19581113010644913,150.0,109.125,0.9317488223314285,1.0748492665588856,0.6599304601550102,0.7153019029647112,-0.005737635932746343,-0.0015593683058341412,0.001285823049101964,0.36905174003914,0.9259017258882523,0.4843141492456198,-0.002075474324556126,0.014587082972866483,0.023816691449610516,0.30176283940435966,,,,0.002356797524043941,0.01598906936123967,0.10551745211705565,0.0006405909352906747,0.004458863637410104,0.8392005131403553,0.8759401440620422,0.3831397294998169,0.9258897304534912,0.5166916251182556,0.5168058276176453,0.021484375,0.6743890643119812,0.8761375546455383,1.0,0.73828125,0.0023135452065616846,0.0074933916330337524
18,36,36,0.0,0.0058331286741627585,0.03236511397537672,,,,,,,,,7.754622048801846,0.0,0.4374838760942983,,0.3352194138699108,-0.2551618417104085,0.3601869394381841,0.3041735063824389,0.2717321614424388,0.8531577123536004,0.0018431722734627936,0.006408378895786073,0.023948891295327082,0.009025000000000007,0.008503518099858609,0.0204851807664252,150.0,71.55555555555556,0.9710982872380151,1.2480197946230571,0.6016403279370732,0.7634613282150693,-0.00700617475538618,-0.0019270647996260475,0.0010130855783548516,0.38647668560345966,0.8596198989285363,0.49326808336708283,-0.001666712895409243,0.02461919775750074,0.03614613936386175,0.3004721333619213,,,,0.0031334701634477824,0.03079977709179123,0.1056850380781624,0.0015473770229921986,0.005326504107668168,0.7497343471867987,0.8103802502155304,0.5232711434364319,0.7292699813842773,0.5231609344482422,0.5974258780479431,0.2265625,0.6943970322608948,1.1326006650924683,1.0,0.2313368022441864,-0.02031281776726246,0.019591519609093666
24,32,32,0.0,-0.007438851665938273,0.023823678915505297,,,,,,,,,7.415066801011562,0.0,0.5599289803184176,,0.39007458090782166,-0.1869490440003574,0.3834500089287758,0.6315092425793409,0.22114765830338,0.9340636823326349,-0.0016325849119311897,0.003167350310832262,0.01454601064324379,0.008503518099858609,0.008078342194865678,0.15474664035718888,150.0,104.0,0.94332773424685,1.2064736932516098,0.5584596255794168,0.6322073731571436,-0.006151433946797624,-0.0013894127005187329,0.001128968274088038,0.3737843120470643,0.8704899847507477,0.48708245158195496,-0.0018358346114837332,0.020865754631813616,0.031216348288580775,0.2975665572167963,,,,0.005746961207478307,0.0712629547342658,0.10588675737380981,0.0026370154810138047,0.009348366264021024,0.6751826849678392,0.874008446931839,0.7826653122901917,0.4898563027381897,0.4596109092235565,0.5348692536354065,0.1708984375,0.5963945388793945,1.1117258071899414,1.0,0.468315988779068,-0.00684221088886261,0.011698618531227112
30,32,32,0.0,-0.0037033210101071745,0.019118165408144705,,,,,,,,,5.982780396938324,0.0,0.6815771857208378,,0.35146225336939096,-0.1948741190135479,0.3570472365245223,0.6073903748765588,0.1466511096805334,0.9061934277415276,-0.005027556888308027,0.0031365668401122093,0.015437905676662922,0.008078342194865674,0.007674425085122394,0.1337478292407468,150.0,103.75,0.9711042679846287,1.4514231197535992,0.5771283200010657,0.6467147469520569,-0.007906188824563287,-0.003714598744409159,-0.0005189329422137234,0.565632913261652,0.8582208622246981,0.49886072892695665,0.0015691237947947911,0.02438561143935658,0.03398092364659533,0.2979448373615998,,,,0.003014693433215143,0.028370926796924323,0.10611311672255397,0.003857251038425602,0.009912283218000084,0.6083360009710347,0.7727427780628204,0.7525748610496521,0.5022598505020142,0.5069580674171448,0.5606524348258972,0.0849609375,0.5211482048034668,1.4610801935195923,1.0,0.62109375,0.011014451272785664,0.012719744816422462
39,32,32,0.0,-0.006428599241189659,0.033655394276138395,,,,,,,,,6.133631132543087,0.0,0.8085694980060819,,0.7174966689199209,-0.10328182834200561,0.3985312916338444,0.5979151520878077,0.1206648200750351,0.8666317295283079,-0.0038444975289166905,-0.00029877666383981705,0.003792703151702881,0.007674425085122394,0.007290703830866274,0.2660275395028293,150.0,107.875,0.9120738934725523,1.5557591058313847,0.7543810456991196,0.4849030561745167,-0.005532877708901651,-0.002695788411074318,-0.0002594964301465552,0.549987306818366,0.8872384279966354,0.5044275233522058,-4.573811338559608e-06,0.022082141833379865,0.03260726941516623,0.3017818963533172,,,,0.005224840806477005,0.06229128433915321,0.10636449209414423,0.005209346869378351,0.013901560887461528,0.5454554171308652,0.7940725386142731,0.7781338691711426,0.4887949824333191,0.3296396732330322,0.3164806067943573,0.064453125,0.5995504856109619,1.4807857275009155,1.0,0.8016493320465088,0.017986902967095375,0.01394212432205677
42,24,24,0.0,-0.006051008104501913,0.014070680714212358,,,,,,,,,6.631194581588109,0.0,0.9022496232727791,,0.42781146491567296,-0.18019992609818777,0.30819930757085484,0.33928928275903064,0.12877408663431802,0.924089660247167,-0.0202694977245604,0.0033754619459311166,0.010213592400153479,0.007290703830866274,0.00692616863932296,0.14435744006186724,150.0,151.0,0.988820401330789,1.2338873346646626,0.729826383292675,0.4886784131328265,-0.0063259132439270616,-0.004157703816114615,-0.0011156416424758693,0.5746311520536741,0.8920176203052202,0.4788668615122636,0.002841181276986996,0.02196152836161976,0.023372680492078263,0.3026748050453792,,,,0.006564390459971037,0.07897218922153115,0.10660133107254903,0.006480429534955571,0.012976119100737074,0.5031679414855663,0.8588886260986328,0.8287824988365173,0.459877610206604,0.4335402548313141,0.4876348376274109,0.072265625,0.7667895555496216,1.324920892715454,1.0,0.3559027910232544,0.0029475283809006214,0.004983717110008001
49,32,32,0.0,0.002061981678707525,0.017618422425584868,,,,,,,,,6.818507969379425,0.0,0.9954567029263588,,0.1938954098150134,-0.2219940167851746,0.28994595957919955,0.19139817816903815,0.33748970180749893,0.878481799736619,0.004161080840276554,0.008512539323419333,0.025755396112799644,0.006926168639322964,0.00683694838529863,0.0014923237031325698,150.0,76.125,0.9791077859699726,1.2921197041869164,0.6152015384286642,0.716265207156539,-0.006631521333474666,-0.0033328243407595437,-0.0005530976595764514,0.5896699847653508,0.8170343823730946,0.4555201567709446,0.0026306049661961595,0.019544615934137255,0.02869950281456113,0.3007196105095074,,,,0.009426457658264553,0.12045092019252479,0.1068441066890955,0.007780311410897411,0.020150275027845055,0.45468259852220966,0.8363692164421082,0.812456488609314,0.44973379373550415,0.6244098544120789,0.6076750755310059,0.2353515625,0.6564910411834717,1.3844760656356812,1.0,0.6245659589767456,0.005369239021092653,0.006318051367998123
51,24,24,0.0,0.000908008737800022,0.016217643026417743,,,,,,,,,6.770115484793981,0.0,0.9945311621904382,,0.309162105123202,-0.183351822818319,0.2666890962670247,0.40998706345756847,0.3030598933498065,0.9816406269868215,0.00015724017329906323,0.005171700070301692,0.01374699796239535,0.006836948385298633,0.00629157456819381,0.049928770090142884,150.0,136.33333333333334,0.9619484767317772,1.0297650322318077,0.5249751644829909,0.47882701208194095,-0.00787929662813743,-0.00407476620360588,-0.0014103898332299043,0.6207468137145042,0.7875246778130531,0.43976745506127674,0.0024229956105349024,0.019808928365819156,0.028993884256730478,0.29886609057351343,,,,0.007934772186369324,0.10384114575572312,0.10708117081473272,0.009046954102814198,0.016781723398404818,0.4210900698456838,0.8867456018924713,0.7762540578842163,0.5522347092628479,0.47829681634902954,0.45492124557495117,0.17578125,0.5453051924705505,1.1092883348464966,1.0,0.8784722089767456,0.015185722149908543,0.005582606419920921
55,28,28,0.0,-0.0067438542443726745,0.018528726351048266,,,,,,,,,6.782207795551845,0.0,0.9933676336039208,,0.37594278901815414,-0.17890270160777227,0.3738558920366423,0.5503993800708226,0.1894929792199816,0.930305329816682,-0.005066689910433654,9.393851671900068e-05,0.015653449509825026,0.006291574568193812,0.0059769958397841196,0.2761269882321358,150.0,124.42857142857143,0.8222015563930783,1.1041791141033173,0.4452704137989453,0.5268568226269313,-0.006759310989374561,-0.003265139472205192,0.0005617877069588369,0.459605444754873,0.7883899637631008,0.46656698840005056,-0.0010789652599539426,0.021022381260991096,0.027994863289807524,0.2975167193697555,,,,0.005574185731737609,0.05554448374147926,0.10729054361581802,0.01016323281718152,0.01948710098596556,0.3856797632224917,0.8646262586116791,0.8559783697128296,0.39657607674598694,0.4431980848312378,0.39779114723205566,0.103515625,0.44394615292549133,1.1002691984176636,1.0,0.3138020932674408,-0.016397656872868538,0.00335809332318604
