episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,attn_entropy,critic_ev,critic_rmse_norm,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
3,24,24,0.0,-0.0007835916864375273,3892399456.0,,,,,,,,,6.824963748455048,0.0,0.19530304171209037,,0.6213094964623451,-0.1392008839175105,0.26426352684696514,0.3577614091336727,0.020299218595027924,0.8505394284923872,-0.016903845011256635,0.003152310848236084,0.006263888130585353,0.010000000000000009,0.009500000000000008,0.18886099879940352,150.0,174.0,0.9832712163527807,1.0291863977909088,0.9526384944717089,0.24745185556821525,-0.00672463597341751,-0.0036690224272509417,-0.0007536143548350083,0.5725268597404162,0.9757044712702433,0.4820522835167746,0.000771389495658544,0.005271134296587358,0.010415806900709867,0.3052924254731865,,,,0.006223149811072896,0.07209688533718388,0.10542785841971636,0.00015520856004513917,0.008436967327725142,0.9219323918681847,0.030377697199583054,-4.089756488800049,2.2932684421539307,-0.16574186086654663,-0.21630501747131348,0.0,0.0,49917.28125,1.0,0.8836805820465088,-0.6194701790809631,7443.4287109375
8,28,28,0.0,-0.006944956490769982,0.12535006047359534,,,,,,,,,6.7612758704594205,0.0,0.3038076760048399,,0.5846431659800666,-0.14667913078197412,0.2977416494062969,0.6522785467760903,0.08968758583068848,0.8966377611671176,-0.013339194169800197,0.0021300166845321655,0.008410385676792689,0.009500000000000008,0.009025000000000007,0.2020543228302683,150.0,133.14285714285714,0.8738731039421899,1.034858648266111,0.9294509355510984,0.0555005972606263,-0.007387534016743302,-0.0038632701783041868,-0.0004496522456065577,0.5372711420059204,0.9994864932128361,0.5293675256626946,-0.0012593834742022278,0.006690560773547206,0.012656737551359194,0.31042923849650395,,,,0.005938211198164416,0.07331645299148347,0.10551173985004425,0.0006096695298245842,0.013017048859702689,0.8404090891918894,0.9685935378074646,-0.0017778873443603516,1.043932318687439,0.08031128346920013,0.1453694999217987,0.0634765625,0.8929938077926636,1.006268858909607,1.0,0.9908854365348816,0.04423636198043823,0.005187666043639183
18,28,28,0.0,0.001366537031052368,0.30662918569786207,,,,,,,,,9.808354948248182,0.0,0.41359531576536307,,0.6951265037059784,-0.1637864951044321,0.3327563628554344,0.6327691014323916,0.0,0.8133508222443717,-0.011186502574543868,0.0031782080020223346,0.007309219666889736,0.009025000000000007,0.008573750000000007,0.1866343016070979,150.0,79.57142857142857,0.6063707694411278,1.0623664621795927,0.9516366911785943,0.14974403586737545,-0.005615311757927495,-0.00040264301164175516,0.00792775396257639,0.2613070250621864,0.9900471461670739,0.5599285928266389,-0.005931343367722418,0.007611770631878504,0.016078911821490953,0.3171277712137148,,,,0.006994760986084917,0.09021973629881229,0.1056312011288745,0.001256253058922344,0.017408690182492137,0.7651968052479544,0.9330317378044128,0.03003239631652832,1.3446882963180542,0.29661238193511963,0.32747867703437805,0.0,0.921783447265625,1.0151036977767944,1.0,1.0,0.10564705729484558,0.009056512266397476
28,28,28,0.0,-0.0007380454667976924,0.3212785821940218,,,,,,,,,9.677420326641627,0.0,0.509917007569952,,0.3351235268292604,-0.21688811867325394,0.3042052735884984,0.32235959324019925,0.11966765778405326,0.8187003987176078,-0.011932323272857401,0.006273191836145189,0.019833454379328975,0.008573750000000012,0.008573750000000007,0.16948351429568398,150.0,53.57142857142857,0.7065718376210758,1.1009877622127533,0.9535506516695023,0.24818365395601308,-0.006451588240452111,-0.0012108061658052196,0.005964727103543867,0.3107878885098866,0.9836193770170212,0.5401941282408578,-0.004822085170807051,0.008357309004557984,0.016025650281725184,0.3224304069517294,,,,0.006913644845813646,0.09337797627917357,0.1057591728333916,0.0019481204716222627,0.011616046207823924,0.7047080933472681,0.9579676687717438,0.0806502103805542,1.1545522212982178,0.40217533707618713,0.4369586408138275,0.0849609375,0.9516752362251282,1.1256064176559448,1.0,0.6636284589767456,0.009136035107076168,0.0022845135536044836
31,24,24,0.0,-0.002080111027074357,0.06319239425162475,,,,,,,,,7.800314803918202,0.0,0.6038047699865122,,0.41684066504240036,-0.16248730445901552,0.2885557562112808,0.3938138584295909,0.18161206940809885,0.908066064119339,-0.01094293010343487,0.0033863292386134467,0.01122216135263443,0.00857375000000001,0.008145062500000006,0.118994467270871,150.0,138.33333333333334,0.9589880009492239,1.0952483316262562,0.9189685781796774,-0.025773196704297636,-0.007467507248899589,-0.004034376780812939,-0.0011541735826388806,0.5791205167770386,0.9825011591116587,0.5427143052220345,0.0007766518989834973,0.005855470818156998,0.010157061934781572,0.3282007129693018,,,,0.00688580625380079,0.09062899796602626,0.10590346405903499,0.002727208222495392,0.010134197519316027,0.6502821782998841,0.9854375123977661,-0.042601704597473145,1.0255457162857056,-0.01996271312236786,-0.13958637416362762,0.0712890625,0.9620406627655029,1.0732611417770386,1.0,0.0902777761220932,-0.000606955902185291,0.000491441460326314
39,32,32,0.0,-0.0026561992417555302,0.18923206767067313,,,,,,,,,6.447074860334396,0.0,0.7310635576336677,,0.3176907729357481,-0.2585431607440114,0.4192343130707741,0.5913073541596532,0.21337890625,0.892578125,-0.0010586170194528677,0.005698409862816334,0.019748189486563206,0.008145062500000001,0.007737809375000006,0.0906117734266445,150.0,91.25,0.7585287727415562,1.1142421960830688,0.9525346290320158,-0.21314473007805645,-0.007142279398976825,-0.0020325596478869556,0.005477483820868656,0.326367998495698,0.9847492016851902,0.536152777262032,-0.004032949138490949,0.00839506734337192,0.015837656072108075,0.33290716602513715,,,,0.005197686326027906,0.06201171875,0.10610318998806179,0.0038037721751607023,0.011685632169246674,0.5830347555337111,0.9797613024711609,0.012006700038909912,1.0587964057922363,-0.09662754833698273,-0.03332751244306564,0.107421875,0.9989233016967773,1.1243371963500977,1.0,0.02560763992369175,-0.01612885855138302,0.0016500644851475954
48,36,36,0.0,-0.003756944245348374,0.19525249012642437,,,,,,,,,7.913690934578578,0.0,0.8609443796626364,,0.222397210697333,-0.21828988318641981,0.305360763023297,0.3015165763079292,0.2072482622332043,0.8508391231298447,0.002759129704726446,0.008214328851964738,0.018443592720561557,0.007737809375000009,0.007607037902528924,0.015840619957695406,150.0,83.22222222222223,0.7251225627130933,1.1015448636478848,0.9099821282757653,0.07209017295907769,-0.006928999274451699,-0.0022364656259823176,0.002287278311996488,0.42748888499206966,0.9758837471405665,0.5035217023558087,-0.0027291586771348696,0.00927290580390642,0.014919394213292334,0.3378264831032212,,,,0.006614964385840317,0.08091001181552808,0.10637134106622802,0.005246143788099289,0.01337300176318321,0.5214058817275494,0.9769518673419952,0.04398763179779053,1.0389376878738403,0.112378790974617,0.04878171905875206,0.1083984375,0.8618062138557434,1.0864530801773071,1.0,0.0685763880610466,-0.007529363501816988,0.0013907586690038443
55,32,32,0.0,-0.005864592269062996,0.16033959272317588,,,,,,,,,5.564236268401146,0.0,0.9805872723990812,,0.3861957062035799,-0.1316434545442462,0.22946280613541603,0.3885105066001415,0.09519127011299133,0.8839902672916651,-0.020474125049076974,0.0034567085094749928,0.009610862471163273,0.007607037902528924,0.0072266860074024775,0.14998480095528066,150.0,119.125,0.8353270702064037,1.0929923541843891,0.8456848673522472,-0.17655004997504875,-0.006866950468975119,-0.0035679824941325933,-0.00023250598826507485,0.5225791241973639,0.9709961488842964,0.5437621315941215,-0.00104376401618822,0.007759832908050157,0.014548430510330945,0.343435847066571,,,,0.006924847615664476,0.08350114501081407,0.10664784791879356,0.00672963063698262,0.0115140168054495,0.4702599171031069,0.9788073301315308,-0.033368587493896484,1.0686146020889282,-0.13576868176460266,-0.034595418721437454,0.0380859375,0.925620973110199,1.083324670791626,1.0,0.0,-0.02319343015551567,0.001938938396051526
58,24,24,0.0,-0.0021739048728098473,0.06855987835054596,,,,,,,,,4.815578420956929,0.0,0.9948901647642527,,0.38009292632341385,-0.16011136087278524,0.289739062388738,0.3326333922644456,0.20600697646538416,0.941163736085097,0.0009162229932068536,0.0034048606952031455,0.01428137719631195,0.0072266860074024775,0.006584493527347462,0.025200481817591935,150.0,152.0,0.8819258883595467,1.0935384432474773,0.8099811300635338,-0.3186953707287709,-0.007220593552726011,-0.004408728302223608,-6.171333567787467e-05,0.5023949071764946,0.9693845212459564,0.626785380144914,-0.00048344799150375667,0.008304387117580822,0.012763871811330318,0.3481421147395536,,,,0.002956825386111935,0.0276895339290301,0.10690392615894477,0.008100236960065862,0.010626099344032506,0.4334554266184369,0.984390377998352,-0.26117026805877686,1.1319427490234375,-0.31815305352211,-0.06169033423066139,0.111328125,0.7990468740463257,1.1246070861816406,1.0,0.00434027798473835,-0.017425231635570526,0.0011226104106754065
63,28,28,0.0,-0.008174610523773091,0.12620750894503935,,,,,,,,,5.847943799836295,0.0,0.9937711717843963,,0.4460626553211893,-0.132935957717044,0.2846543458955629,0.5535159217459815,0.17887392852987563,0.8802184590271541,-0.021373237150588205,0.0005966813436576299,0.010815542723451341,0.006584493527347466,0.006255268850980089,0.2258607473756586,150.0,121.85714285714286,0.8297500312328339,1.063213016305651,0.8078068005187171,-0.4234963698046548,-0.0076263201190158725,-0.004227514104318938,-0.0003976468264162187,0.5179809246744428,0.9811579287052155,0.5467149146965572,-0.0005243294313653937,0.008217851781020207,0.013225375774449535,0.35107483719437466,,,,0.00496083199063183,0.06186323107353279,0.10714027232357434,0.009362217737361789,0.01296256179921329,0.3972381273889353,0.9694434106349945,-0.1252671480178833,1.078255534172058,-0.3452732563018799,-0.18848033249378204,0.0400390625,0.7785443663597107,1.0602824687957764,1.0,0.00390625,-0.020853867754340172,0.00249737617559731
68,28,28,0.0,0.0002093064706839089,0.1356258722288268,,,,,,,,,6.584322524922235,0.0,0.9925166720203612,,0.3526803255081177,-0.25549897285444395,0.45613203410591396,0.520899915269443,0.23972631352288382,0.8349817565509251,-0.0005543297869345613,0.00260331534913608,0.014456401978220259,0.0062552688509800915,0.005942505408431084,0.1153900357229369,150.0,105.85714285714286,0.6756096950599125,1.084495063338961,0.8488366390977587,-0.09480215728815113,-0.008276020592477704,-0.0024334048877270626,0.003500758940520297,0.37440548624311176,0.989114048225539,0.5902710450547082,-0.0025983531772258823,0.009816080115602486,0.013929608411022596,0.35565728552594983,,,,0.007880585721328057,0.09448502425636564,0.10738319185163293,0.010656500900430339,0.011028352958549346,0.3634071924757069,0.9728009700775146,-0.1451805830001831,1.0971671342849731,-0.1967841237783432,-0.1538870632648468,0.1552734375,0.7686364650726318,1.083654761314392,1.0,0.0911458358168602,-0.02353094145655632,0.0015247170813381672
