episode,steps,final_battery,total_reward,loss
1,720,79.04502956883172,-64.73057337897116,
2,720,78.75074190926325,-64.79557347066542,
3,720,79.34978123302551,-51.893345089712454,
4,720,78.81947961781181,-62.795986713502174,
5,720,79.8526462799753,-53.714079161159255,41.32401657104492
6,720,79.5534328065605,-49.68198407304609,
7,720,79.79128965277172,-58.502830561155506,
8,720,78.91597352953539,-58.90193157517028,
9,720,79.65453180332791,-64.10728572028223,
10,720,78.96052450620262,-59.0418960487208,67.78237915039062
11,720,79.14387057359265,-16.911442293681606,
12,720,79.13797612597472,-27.613746477963307,
13,720,78.90018135893033,-37.55083898603045,
14,720,79.00039677910317,-34.31070052307517,
15,720,79.44172916748413,-17.560909741583515,49.75559616088867
16,720,78.86505013664895,-58.16253834413072,
17,720,79.05215435019198,-62.92574565055812,
18,720,78.96385027972961,-61.67128120994165,
19,720,78.86367321295374,-61.0899806886555,
20,720,79.15045132530025,-60.820547291261555,17.48805809020996
21,720,78.29400038367615,-44.54888253258295,
22,720,78.73573693460317,-51.11351662020597,
23,720,78.6167525437224,-43.44492519528952,
24,720,78.62874206271452,-60.89633841697653,
25,720,79.05247758258899,-50.552293841137555,12.18369197845459
26,720,78.54429382374305,-25.790634562651935,
27,720,78.42023310995828,-32.16153810658087,
28,720,78.19120213086893,-36.96143642305683,
29,720,78.40576356977728,-31.036337160452206,
30,720,78.38220257926629,-35.08599273400648,15.014700889587402
31,720,78.5751805430437,-25.936040626081258,
32,720,78.1397277184067,-18.518047747174936,
33,720,77.95011752600264,-25.400966262177125,
34,720,78.31513376889629,-21.1602699120198,
35,720,78.36675933042476,-12.711104508092905,15.260236740112305
36,720,78.44557687877862,-28.841807579968137,
37,720,77.86480073779171,-31.734813476011784,
38,720,78.3708807169264,-25.545572377295983,
39,720,77.88227850486619,-26.156172737942665,
40,720,78.5408856666131,-22.921725981079362,13.165626525878906
41,720,78.50611067044888,-7.769293965058409,
42,720,77.80141640863361,-22.896688286418982,
43,720,78.21310145072891,-9.920673478980106,
44,720,78.17730413681431,-20.602059499516184,
45,720,78.08620234471849,-16.240188332275693,15.198867797851562
46,720,78.1772813623763,-3.0999101036768013,
47,720,78.68271780490478,-7.055230621078658,
48,720,78.21006624304904,-0.08060441727579694,
49,720,78.50744203391743,-3.341668314088713,
50,720,78.04129758667412,-2.3738723254054395,17.14473533630371
51,720,78.55224167257381,10.817248078362457,
52,720,78.68012012403585,-0.758856684386854,
53,720,78.1133417929639,4.467704984416357,
54,720,78.39591183891274,7.440666418133121,
55,720,78.00459963546031,5.5946653427416875,21.817386627197266
56,720,78.58475551156616,15.67237444117904,
57,720,78.2718066046927,6.67719118001688,
58,720,78.47860948924112,11.12597480003448,
59,720,78.40195994598709,5.776903810501235,
60,720,78.6805103625291,8.446589652422835,20.53792953491211
61,720,78.47213880587853,10.095066461491689,
62,720,78.93060594989547,7.0469105645007195,
63,720,77.79361154586535,11.873364382623468,
64,720,78.34525869335042,11.946694075608741,
65,720,78.30193396798052,9.636180187577644,19.906484603881836
66,720,78.21849627597469,20.609532813311088,
67,720,78.28766567611129,12.365950560068558,
68,720,78.41103707670037,14.752479586512084,
69,720,78.7531095502116,15.082219658138175,
70,720,78.370232024389,16.728351621589148,19.83314323425293
71,720,78.38556779710221,21.009323331328616,
72,720,78.54795662843885,18.90346802453751,
73,720,78.44016086778073,17.339041485730014,
74,720,78.08346322289992,22.757658414103673,
75,720,78.65772374377062,24.441290586315244,19.667322158813477
76,720,78.33788286376513,19.369468627667075,
77,720,78.64917013742746,27.91977434223084,
78,720,78.71149356708838,22.551933825694174,
79,720,78.7138025328375,27.035768580623383,
80,720,78.93503507247489,36.463167294306395,26.26508331298828
81,720,78.11179139986334,30.394541585113775,
82,720,79.03941247386301,33.538047287249626,
83,720,78.54319397240961,34.73382316000466,
84,720,78.48286152171823,22.82954026821687,
85,720,78.8172949159955,27.30337561883912,25.141387939453125
86,720,79.10213015180231,24.701307171465555,
87,720,78.68197351780441,25.977708120256718,
88,720,78.69010556983314,34.30667836646741,
89,720,78.81044060536345,26.059825381536466,
90,720,78.57020630311506,32.60547644432853,25.733259201049805
91,720,79.28297003420788,35.30275265702942,
92,720,78.91682788105663,39.71740715390112,
93,720,78.8115097145894,30.184020758763626,
94,720,79.08960245950672,29.488606768848406,
95,720,78.85343719326806,28.388635885255216,25.820890426635742
96,720,79.08681438306752,42.45765901643582,
97,720,78.43620792940573,35.07347867222906,
98,720,78.39898512584782,36.38941142470371,
99,720,79.02676515828998,30.434902146175858,
100,720,79.06193847498005,40.20188097779266,24.962373733520508
101,720,78.18839075001152,30.7499213111702,
102,720,78.37733837254765,35.27999700093742,
103,720,78.5265273379446,46.2703463326891,
104,720,79.03015828750239,33.73545049471959,
105,720,78.64913043396851,33.7590642329245,23.309452056884766
106,720,78.22377161938107,36.69635905863555,
107,720,78.6588609824691,45.173157477601585,
108,720,78.88288350345314,45.89581485082893,
109,720,78.96401470737824,33.505588047793466,
110,720,78.85074312390559,38.13700476745192,24.466617584228516
111,720,78.77623140774553,34.28307805409482,
112,720,78.40446779207596,31.884206135052686,
113,720,78.57528012336891,34.33149163688854,
114,720,78.18839872848514,32.0506728225534,
115,720,78.34795872557427,28.65580449736639,20.864240646362305
116,720,78.45702488703644,32.20796290544909,
117,720,78.2985245688575,44.92459896380463,
118,720,78.25917548899017,39.1761052910269,
119,720,78.6259587388597,44.860068768109514,
120,720,78.76014816085673,33.91972468505378,22.62094497680664
121,720,79.01885499358677,37.084057905505425,
122,720,78.9571497423254,40.51270956042714,
123,720,78.70671454520473,34.596219304179414,
124,720,78.60989501499564,32.89927207032331,
125,720,78.17602448856154,31.208819206164883,21.093076705932617
126,720,78.45513988187909,42.13905665507134,
127,720,78.26780887383991,41.60333423917323,
128,720,77.98936440601769,29.456470209321843,
129,720,78.24309169168369,34.286050782399045,
130,720,78.95420669427138,29.45243093633142,22.60274887084961
131,720,78.78164059470303,35.371829661114056,
132,720,78.3772216778459,43.72484545411683,
133,720,78.03487289221587,44.56564386037779,
134,720,78.19439556280821,40.16028426150586,
135,720,78.1454112548205,38.76830889164504,21.455718994140625
136,720,79.02897890826507,41.65077301648954,
137,720,78.19131934998056,39.77214529903877,
138,720,78.93117274467846,34.343093683524955,
139,720,78.61799117324126,42.34184233251076,
140,720,78.78035030767815,29.55181937497064,21.038034439086914
141,720,78.31380607693178,34.20253265632763,
142,720,78.65175798762681,29.50372980435231,
143,720,78.72521463470923,30.266119752364908,
144,720,78.85405089602735,35.02214876249713,
145,720,78.1041974151415,28.254788036983328,21.677480697631836
146,720,78.37756461054433,42.20867375486765,
147,720,78.89614750906432,41.28155139140952,
148,720,78.25084314807467,33.28383546721156,
149,720,78.47173454090742,32.816096866042706,
150,720,78.94337060991639,33.95374328741039,20.393957138061523
151,720,79.04798228538328,43.72341530042287,
152,720,78.33858211458183,42.58292883514891,
153,720,78.49537379370739,45.4640606412805,
154,720,78.87253235698655,40.29461442362308,
155,720,78.62663980027352,29.32530052855682,19.064990997314453
156,720,78.46153621506822,35.55808386389127,
157,720,78.6335435067196,46.49077434435984,
158,720,78.82060090225757,37.70114860775379,
159,720,78.19958296118126,29.94782638299384,
160,720,78.72630926384893,32.256922806565115,21.397472381591797
161,720,78.7368936913721,40.02686121162038,
162,720,78.6653061595876,34.18756402629495,
163,720,78.80950690891055,39.10588252736777,
164,720,79.00554919100885,43.25946247502046,
165,720,78.3969317643036,38.57361963595468,20.58820915222168
166,720,78.30767137985242,37.99218320070359,
167,720,78.78679947239958,26.455616100862795,
168,720,78.84203873408413,33.42699544625383,
169,720,78.83760562297823,38.807208404613306,
170,720,78.39719338543645,32.41846952802284,16.573352813720703
171,720,78.41930111273794,28.37853222785877,
172,720,78.72383757570678,25.31424371774794,
173,720,78.47129350360576,31.65803817138057,
174,720,78.96638401007878,34.384384237419404,
175,720,78.99166056914065,32.03891120757367,18.202152252197266
176,720,78.54165478979336,34.194745566737986,
177,720,78.5986582250829,30.832451881118892,
178,720,78.69282745141477,36.023563015313925,
179,720,78.50370860936692,34.78623924276101,
180,720,78.67293792102606,37.963790735626326,16.121984481811523
181,720,78.70859350787495,41.30126050314242,
182,720,78.60051825780249,32.587109615358926,
183,720,79.02569257419817,38.4283070120255,
184,720,78.9082368916775,34.815076729468764,
185,720,78.73232897846289,46.04272197288413,18.30454444885254
186,720,78.8430378818535,30.268813475008148,
187,720,78.48729753131944,29.094708480102092,
188,720,78.98392433650208,35.16869163830743,
189,720,78.21554367216672,35.44877650756363,
190,720,78.70549595540109,34.72833958736705,18.00894546508789
191,720,78.07860666989858,35.47400026723062,
192,720,78.08679177992106,32.33882842093626,
193,720,78.72069485988366,32.27143097635408,
194,720,78.7794404513708,37.82682969010104,
195,720,78.78783384805674,35.23226561570407,16.667011260986328
196,720,77.89943538531485,39.09555804156079,
197,720,78.83099180912018,33.7877202078471,
198,720,79.03828782765913,31.166824908633977,
199,720,78.33680621484355,34.78936312355746,
200,720,78.8454375700059,29.89229083316414,17.81789207458496
201,720,78.4533950998169,28.217151658567897,
202,720,78.5166347106792,28.907585752528306,
203,720,78.14929333350015,23.662657232238413,
204,720,78.32928867041107,42.218322620142516,
205,720,78.35821496425123,29.712553320575925,17.446439743041992
206,720,78.3079563530527,32.31942970240101,
207,720,79.08286981175256,28.390682341961828,
208,720,78.60310176008034,40.33174631507409,
209,720,78.57567532537185,29.509910110384386,
210,720,78.81941356825828,35.61841710538617,18.05792236328125
211,720,78.51769652509518,39.92332697349099,
212,720,78.66541356066604,30.075573553263787,
213,720,78.44447229397163,36.475661837665605,
214,720,78.7711602580349,37.018225985049625,
215,720,78.65872756639743,34.37050256331416,16.573654174804688
216,720,78.58670981383791,36.54175262912813,
217,720,78.2825362927052,40.76100815552053,
218,720,78.98630476801476,44.5171995873992,
219,720,78.18644367500062,34.11361965303468,
220,720,78.90440792322482,44.64113097144245,16.02544403076172
221,720,78.6346730083772,36.834856572299095,
222,720,78.58478722758124,42.28158094968459,
223,720,78.87257362290526,35.84627884707217,
224,720,78.02457321941162,37.99821619536916,
225,720,79.00770545532929,35.498295414730535,16.764419555664062
226,720,78.2572880669632,35.95925170953457,
227,720,78.67101623811162,37.61526981201635,
228,720,78.39395084118885,46.97626441385132,
229,720,78.70908041535992,33.42392255002973,
230,720,78.2176035951309,40.411851087683104,17.94532012939453
231,720,78.18941863215049,33.71558405044717,
232,720,78.77458797287844,49.95760004910726,
233,720,77.95449704424942,35.57028407429404,
234,720,78.84022436909358,39.36978748384497,
235,720,78.91422831535695,48.78659559040812,19.02979278564453
236,720,78.53638821321384,36.982315296477836,
237,720,78.23359171784585,37.08018359739864,
238,720,78.68690801639653,36.9925532715432,
239,720,78.40839016699961,41.393921040728735,
240,720,78.59417859176959,37.571327847477356,14.657893180847168
241,720,78.9114668070897,38.20120777618785,
242,720,78.3995944838761,34.090607534775565,
243,720,78.43441696605655,37.66184911257098,
244,720,78.66731205763712,38.03542648536427,
245,720,78.80581340353376,36.15030598226403,18.186248779296875
246,720,78.52368278490903,41.22649587483705,
247,720,78.94017106644809,46.87379293608243,
248,720,78.58644718019352,41.32072112358336,
249,720,78.7901260787555,48.79881382366322,
250,720,78.11926460586618,37.95091178707459,21.932514190673828
251,720,78.48054364225253,36.09699342981919,
252,720,78.71592191868606,44.655363846955716,
253,720,78.18653695173884,43.53506527779971,
254,720,78.6868694777537,51.09713207303085,
255,720,78.44958845977979,41.478417145303276,19.046226501464844
256,720,78.29366416421738,42.588537537923415,
257,720,78.71150527895963,42.85323710762463,
258,720,78.62762130862728,35.005324201437034,
259,720,78.85285490591676,42.424198109562255,
260,720,78.81061179854103,39.51777311311022,12.859031677246094
261,720,78.62003055261826,36.85702476630256,
262,720,78.21535353186817,37.50234747327984,
263,720,78.31083381904203,39.681447190624034,
264,720,78.50855580617171,40.730285598182576,
265,720,78.49174280558722,41.808877247301474,22.373579025268555
266,720,79.09533107574273,42.40334782283872,
267,720,78.06254758378006,35.95539557928628,
268,720,78.58327949136734,31.489365196364982,
269,720,78.8760635407775,38.16700745039905,
270,720,79.00192286994144,32.007665817698864,28.632972717285156
271,720,78.46125991552057,40.355325566321326,
272,720,78.99481558863707,41.39485661578696,
273,720,78.31111561053766,32.32715957134781,
274,720,79.01765865364327,38.21045659642885,
275,720,78.15339946826768,44.65822648382125,22.45716667175293
276,720,78.53036302198917,45.209561894954,
277,720,78.13845493743135,36.38407119844212,
278,720,78.73617969969679,34.4192196570662,
279,720,78.79970731622889,42.51331969076747,
280,720,78.4760709994595,35.186631647045544,14.763755798339844
281,720,78.32603444480671,37.07303245387339,
282,720,78.42998297066576,46.35827994733655,
283,720,78.89255243882829,50.388064991070294,
284,720,78.63366113424088,37.49952123529685,
285,720,78.65250689720993,36.86619911192672,20.435775756835938
