step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,action_dx_norm,action_dy_norm
0,261.67614135224073,366.34314418757026,281.65614089447706,346.36314464533393,282.89410389218625,345.756717016423,100.0,99.91863423253324,-0.08136576746676383,-0.3710297557502225,0.9990000128746033,-0.9990000128746033
1,282.89410389218625,345.756717016423,302.8741034344226,325.7767174741867,303.18861214944934,324.8493117776316,99.91863423253324,99.83775081929456,-0.08088341323868065,-0.36130069700758743,0.9990000128746033,-0.9990000128746033
2,303.18861214944934,324.8493117776316,323.16861169168567,304.8693122353953,324.42672260689534,304.2790494834632,99.83775081929456,99.75579507159938,-0.08195574769517577,-0.3699138397569119,0.9990000128746033,-0.9990000128746033
3,324.42672260689534,304.2790494834632,344.40672214913167,284.2990499412269,345.6278588587605,283.6364800089991,99.75579507159938,99.67380971068204,-0.08198536091734354,-0.37307186725891917,0.9990000128746033,-0.9990000128746033
4,345.6278588587605,283.6364800089991,365.6078584009968,263.6564804667628,366.5380061378105,263.2667172078439,99.67380971068204,99.59293409696681,-0.08087561371522156,-0.3675751829324559,0.9990000128746033,-0.9990000128746033
5,366.5380061378105,263.2667172078439,386.5180056800468,243.28671766560757,386.8546099245926,242.3371654552726,99.59293409696681,99.51202946031864,-0.08090463664817094,-0.37006073512626664,0.9990000128746033,-0.9990000128746033
6,386.8546099245926,242.3371654552726,406.8346094668289,222.35716591303628,407.4980437793903,221.13515352757145,99.51202946031864,99.42996266769207,-0.08206679262657701,-0.3815437929711039,0.9990000128746033,-0.9990000128746033
7,407.4980437793903,221.13515352757145,427.4780433216266,201.15515398533512,428.42839749420455,200.81770933599094,99.42996266769207,99.34900338620206,-0.08095928149000997,-0.37569694160888556,0.9990000128746033,-0.9990000128746033
8,428.42839749420455,200.81770933599094,448.4083970364409,180.8377097937546,448.9993023223581,179.57896364515628,99.34900338620206,99.26688003681232,-0.08212334938973243,-0.3868084736861942,0.9990000128746033,-0.9990000128746033
9,448.9993023223581,179.57896364515628,468.97930186459445,159.59896410291995,469.64188660946843,158.37781239053425,99.26688003681232,99.18472464912841,-0.08215538768391184,-0.3900281933735451,0.9990000128746033,-0.9990000128746033
10,469.64188660946843,158.37781239053425,489.62188615170476,138.39781284829792,490.0116491098748,137.46766542899255,99.18472464912841,99.10368127130461,-0.08104337782380355,-0.3845944601515404,0.9990000128746033,-0.9990000128746033
11,490.0116491098748,137.46766542899255,509.9916486521111,117.48766588675622,510.94120087711053,117.15106162750408,99.10368127130461,99.02260880805092,-0.08107246325369033,-0.38700395702295887,0.9990000128746033,-0.9990000128746033
12,510.94120087711053,117.15106162750408,530.9212004193469,97.17106208526775,531.5120644096673,95.91235675684385,99.02260880805092,98.94037175361535,-0.08223705443556639,-0.398133298841052,0.9990000128746033,-0.9990000128746033
13,531.5120644096673,95.91235675684385,551.4920639519037,75.93235721460752,552.1546477434025,74.71120646783721,98.94037175361535,98.85810276681137,-0.08226898680398165,-0.4013538841783254,0.9990000128746033,-0.9990000128746033
14,552.1546477434025,74.71120646783721,572.1346472856388,54.73120692560089,572.5244102631726,53.801059485862226,98.85810276681137,98.77694734372166,-0.08115542308971158,-0.3959172881171919,0.9990000128746033,-0.9990000128746033
15,572.5244102631726,53.801059485862226,592.504409805409,33.8210599436259,593.4539620294669,33.48445568530907,98.77694734372166,98.69576279327745,-0.08118455044420614,-0.39832709256996096,0.9990000128746033,-0.9990000128746033
16,593.4539620294669,33.48445568530907,613.4339615717032,13.504456143072744,614.0248255620012,12.245750814670169,98.69576279327745,98.61341202548319,-0.0823507677942672,-0.4094599141705796,0.9990000128746033,-0.9990000128746033
17,614.0248255620012,12.245750814670169,633.5758471379289,0.0,632.1467455727911,-0.5730606284545143,98.61341202548319,98.55160029332383,-0.06181173215935587,-0.25955326130346384,0.9775510430335999,-0.9990000128746033
18,632.1467455727911,-0.5730606284545143,612.1918391091681,0.0,612.6166881167487,0.10576544032139784,98.55160029332383,98.49093280596894,-0.060667487354891136,-0.2174676732089576,-0.9977453351020813,-0.9990000128746033
19,612.6166881167487,0.10576544032139784,592.6366885745124,0.0,591.8521959644307,1.21130075713738,98.49093280596894,98.4046708699866,-0.08626193598233556,-0.28747183027355294,-0.9990000128746033,-0.9990000128746033
20,591.8521959644307,1.21130075713738,571.8721964221944,0.0,571.8531338454294,0.023135303730652958,98.4046708699866,98.3516610366317,-0.05300983335490628,-0.20982834802233857,-0.9990000128746033,-0.9990000128746033
21,571.8531338454294,0.023135303730652958,551.8731343031931,0.0,551.0778555890518,-1.2080802022777304,98.3516610366317,98.30278801972636,-0.048873016905332634,-0.2134672194167382,-0.9990000128746033,-0.9990000128746033
22,551.0778555890518,-1.2080802022777304,531.0978560468154,0.0,531.0785503066942,0.02932595376306371,98.30278801972636,98.25759707646712,-0.045190943259243,-0.19442627212835992,-0.9990000128746033,-0.9990000128746033
23,531.0785503066942,0.02932595376306371,511.09855076445785,0.0,510.3005033796694,1.2105284617308936,98.25759707646712,98.17145362606419,-0.08614345040292903,-0.2879667867281506,-0.9990000128746033,-0.9988605380058289
24,510.3005033796694,1.2105284617308936,490.3205038374331,0.0,490.30766500882476,-0.02829203750693532,98.17145362606419,98.13529285784817,-0.03616076821602121,-0.17652221656316183,-0.9990000128746033,-0.9964569807052612
25,490.30766500882476,-0.02829203750693532,470.3276654665884,0.0,469.529698498675,-1.2105782766897837,98.13529285784817,98.10445431806212,-0.030838539786046226,-0.17779294338289953,-0.9990000128746033,-0.9990000128746033
26,469.529698498675,-1.2105782766897837,449.54969895643865,0.0,449.528733758228,-0.022829926168893573,98.10445431806212,98.07861062070045,-0.025843697361679574,-0.15607603348700802,-0.9990000128746033,-0.9990000128746033
27,449.528733758228,-0.022829926168893573,429.54873421599166,0.0,428.76256361729065,-1.2140349518158362,98.07861062070045,98.0587951315058,-0.0198154891946416,-0.15566956540963614,-0.9990000128746033,-0.9990000128746033
28,428.76256361729065,-1.2140349518158362,408.7825640750543,0.0,408.7707568113304,-0.024304652801362136,98.0587951315058,98.04460143842333,-0.014193693082475534,-0.132708864698263,-0.9990000128746033,-0.9397009015083313
29,408.7707568113304,-0.024304652801362136,388.79075726909406,0.0,388.00459118276535,-1.2140001620808343,98.04460143842333,98.03710730877357,-0.007494129649757042,-0.13106885414726616,-0.9990000128746033,-0.9990000128746033
30,388.00459118276535,-1.2140001620808343,368.024591640529,0.0,368.0209819696716,0.026805961845350085,98.03710730877357,98.03591507290491,-0.0011922358686575762,-0.10664070086182453,-0.9990000128746033,-0.9990000128746033
31,368.0209819696716,0.026805961845350085,348.04098242743527,0.0,347.24438479975566,-1.2114751387192346,98.03591507290491,98.04205683728402,0.006141764379108849,-0.10398557961046279,-0.9990000128746033,-0.9990000128746033
32,347.24438479975566,-1.2114751387192346,327.26438525751934,0.0,327.24577104600655,-0.023207342075947903,98.04205683728402,98.05522434088799,0.01316750360396668,-0.07806571050453827,-0.9990000128746033,-0.9990000128746033
33,327.24577104600655,-0.023207342075947903,307.2657715037702,0.0,306.4796022476542,-1.2140261064086284,98.05522434088799,98.07645203224953,0.021227691361545453,-0.07354753752953468,-0.9990000128746033,-0.9990000128746033
34,306.4796022476542,-1.2140261064086284,286.4996027054179,0.0,286.49606205783675,0.026794801458426887,98.07645203224953,98.10533114546556,0.028879113216021324,-0.046358152324512,-0.9990000128746033,-0.9990000128746033
35,286.49606205783675,0.026794801458426887,266.5160625156004,0.0,265.71946412872904,-1.2114746043617526,98.10533114546556,98.14288219087751,0.037551045411959194,-0.04096536770207063,-0.9990000128746033,-0.9990000128746033
36,265.71946412872904,-1.2114746043617526,245.73946458649272,0.0,245.72911469072997,0.027892490223452193,98.14288219087751,98.18878085112225,0.045898660244731104,-0.012252614072205322,-0.9990000128746033,-0.9990000128746033
37,245.72911469072997,0.027892490223452193,225.74911514849364,0.0,224.95259154735402,-1.2115272094847978,98.18878085112225,98.24399487677623,0.05521402565398148,-0.005437095621577484,-0.9990000128746033,-0.9990000128746033
38,224.95259154735402,-1.2115272094847978,204.9725920051177,0.0,204.96238069886616,0.02787021598871836,98.24399487677623,98.3081816000377,0.06418672326147146,0.02456435738368984,-0.9990000128746033,-0.9990000128746033
39,204.96238069886616,0.02787021598871836,184.98238115662983,0.0,184.185856034998,-1.2115261402364534,98.3081816000377,98.38229366952855,0.0741120694908517,0.032635587855250885,-0.9990000128746033,-0.9990000128746033
40,184.185856034998,-1.2115261402364534,164.20585649276168,0.0,164.19564236934295,0.027870668794280323,98.38229366952855,98.46597246396057,0.08367879443201787,0.06386403990483139,-0.9990000128746033,-0.9990000128746033
41,164.19564236934295,0.027870668794280323,144.21564282710662,0.0,143.41911773638304,-1.2115261619723148,98.46597246396057,98.56015270897754,0.09418024501697175,0.0731276570226075,-0.9990000128746033,-0.9990000128746033
42,143.41911773638304,-1.2115261619723148,123.43911819414672,0.0,123.42063792109546,-0.023228868273140905,98.56015270897754,98.66445667810332,0.10430396912578033,0.10542766182206477,-0.9990000128746033,-0.9990000128746033
43,123.42063792109546,-0.023228868273140905,103.44063837885913,0.0,102.65446919634155,-1.2140256009273405,98.66445667810332,98.77984478935679,0.11538811125346626,0.11618010785336277,-0.9990000128746033,-0.9990000128746033
44,102.65446919634155,-1.2140256009273405,82.67446965410522,0.0,82.6709276618487,0.0267950188857784,98.77984478935679,98.90582929830649,0.12598450894969915,0.14945361561208184,-0.9990000128746033,-0.9990000128746033
45,82.6709276618487,0.0267950188857784,62.690928119612366,0.0,61.89307735523485,1.2106501833407197,98.90582929830649,98.81991914819558,-0.08591015011090519,-0.2862025562508006,-0.9990000128746033,-0.9990000128746033
46,61.89307735523485,1.2106501833407197,41.91307781299852,0.0,41.89230085792924,0.0228601159471887,98.81991914819558,98.96868631051284,0.14876716231725595,0.19493432296125424,-0.9990000128746033,-0.9990000128746033
47,41.89230085792924,0.0228601159471887,21.912301315692915,0.0,21.126130828084698,1.2140342454745296,98.96868631051284,98.88284620140631,-0.0858401091065275,-0.2857675451521289,-0.9990000128746033,-0.9990000128746033
48,21.126130828084698,1.2140342454745296,1.1461312858483694,0.0,1.1343221499190919,0.024304350072486457,98.88284620140631,99.05534054012493,0.17249433871862152,0.24269471797318953,-0.9990000128746033,-0.9990000128746033
49,1.1343221499190919,0.024304350072486457,0.0,0.0,1.396955177384878,1.9365369209704482,99.05534054012493,98.95680609038764,-0.09853444973728642,-0.027933642939309524,-0.9990000128746033,-0.9990000128746033
50,1.396955177384878,1.9365369209704482,0.0,0.0,-0.3902668107518582,2.2367124717018196,98.95680609038764,98.85782927114776,-0.09897681923987989,-0.02747052577633568,-0.9990000128746033,-0.9990000128746033
51,-0.3902668107518582,2.2367124717018196,0.0,0.0,-0.6904423614831423,0.44949048356514226,98.85782927114776,99.05482820731274,0.19699893616497377,0.5648375078057362,-0.9990000128746033,-0.9990000128746033
52,-0.6904423614831423,0.44949048356514226,0.0,0.0,1.096779626653559,0.14931493283387726,99.05482820731274,99.26446692987261,0.20963872255987326,0.5906411966541772,-0.9990000128746033,-0.9990000128746033
53,1.096779626653559,0.14931493283387726,0.0,0.0,1.3969551773847386,1.9365369209706447,99.26446692987261,99.16561909235672,-0.09884783751589055,-0.026373858842226663,-0.9990000128746033,-0.9990000128746033
54,1.3969551773847386,1.9365369209706447,0.0,0.0,-0.390266810752049,2.2367124717016944,99.16561909235672,99.06672981534406,-0.0988892770126597,-0.026877640233502715,-0.9990000128746033,-0.9990000128746033
55,-0.390266810752049,2.2367124717016944,0.0,0.0,-0.6904423614829526,0.4494904835648788,99.06672981534406,99.31584228548095,0.2491124701368932,0.6695866039059104,-0.9990000128746033,-0.9990000128746033
56,-0.6904423614829526,0.4494904835648788,0.0,0.0,1.0967796266538867,0.14931493283411984,99.31584228548095,99.57816058852045,0.26231830303949266,0.6966277449307111,-0.9990000128746033,-0.9990000128746033
57,1.0967796266538867,0.14931493283411984,0.0,0.0,1.396955177384943,1.9365369209702687,99.57816058852045,99.47944425378404,-0.09871633473640884,-0.025483202960399118,-0.9990000128746033,-0.9990000128746033
58,1.396955177384943,1.9365369209702687,0.0,0.0,-0.3902668107508058,2.2367124717024667,99.47944425378404,99.38068653732988,-0.0987577164541591,-0.025986605672517177,-0.9990000128746033,-0.9990000128746033
59,-0.3902668107508058,2.2367124717024667,0.0,0.0,-0.6904423614843829,0.4494904835669492,99.38068653732988,99.6841896799687,0.3035031426388173,0.7791046436987465,-0.9990000128746033,-0.9990000128746033
60,-0.6904423614843829,0.4494904835669492,0.0,0.0,1.0967796266509027,0.14931493283199282,99.6841896799687,100.0,0.3158103200313036,0.8044554577373043,-0.9990000128746033,-0.9990000128746033
61,1.0967796266509027,0.14931493283199282,0.0,0.0,1.3969551773872384,1.9365369209670467,100.0,99.90146048944408,-0.09853951055592347,-0.024285522128104954,-0.9990000128746033,-0.9990000128746033
62,1.3969551773872384,1.9365369209670467,0.0,0.0,-0.390266810748092,2.2367124717044478,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.02478841497914355,-0.9990000128746033,-0.9990000128746033
63,-0.390266810748092,2.2367124717044478,0.0,0.0,-0.6904423614849999,0.44949048356779253,99.80287967519874,100.0,0.1971203248012614,0.5669706286636721,-0.9990000128746033,-0.9990000128746033
64,-0.6904423614849999,0.44949048356779253,0.0,0.0,1.0967796266519363,0.14931493283255381,100.0,99.90146048944408,-0.09853951055592347,-0.024441282458286685,-0.9990000128746033,-0.9990000128746033
65,1.0967796266519363,0.14931493283255381,0.0,0.0,1.396955177385508,1.9365369209697698,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024565291135449863,-0.9990000128746033,-0.9990000128746033
66,1.396955177385508,1.9365369209697698,0.0,0.0,-0.39026681075198894,2.236712471701672,99.80287967519874,99.70425753900324,-0.09862213619550175,-0.02506830315188106,-0.9990000128746033,-0.9990000128746033
