episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss
37,720,49.753028202855106,-108.8477182623484,11.962853348929553,-100.49394359428979,20.283004336359237,
38,720,49.87417882877372,-108.9385954396248,11.146341965825194,-100.25164234245256,19.801001183019782,103.01164245605469
39,720,49.75412481979603,-109.43187819835,10.781743738194132,-100.49175036040793,19.688845601723305,
40,720,49.79897753899883,-110.07747203152111,9.809946287861596,-100.40204492200235,19.452917320672373,100.25862884521484
41,720,49.66993998613319,-107.69782997256303,12.413213571151118,-100.66012002773363,19.416791723298545,
42,720,49.56146836162543,-107.67497884154785,12.423726247902165,-100.87706327674914,19.19043967199051,100.946044921875
43,720,49.95675706053468,-108.16819089243502,11.628712316685911,-100.08648587893065,19.678586647344574,
44,720,49.98948844916925,-109.02532147666379,10.864821581257706,-100.0210231016615,19.835563307781264,103.39756774902344
45,720,50.05430420579107,-108.88955448210233,10.94470368996174,-99.89139158841786,19.909006871093034,
46,720,48.55371409894702,-111.6634587170975,11.58143386092818,-102.89257180210596,20.319414357477,101.46009063720703
47,720,50.0558178425499,-108.14569976640652,11.699048688017415,-99.8883643149002,19.924569821758016,
48,720,50.399654436882166,-107.65639213010753,11.93234197541535,-99.20069112623567,20.35391982466163,90.89857482910156
49,720,50.988995252763644,-107.77240929252811,11.55605306443722,-98.02200949447271,21.272494621228148,
50,720,50.460856686696665,-107.5594223204961,12.050821586969558,-99.07828662660667,20.497815558354684,81.8210678100586
51,720,51.153967779157526,-108.14331070942376,11.01292980192042,-97.69206444168495,21.42809556058515,
52,720,50.71103621686566,-109.66306027337878,10.443190645667114,-98.57792756626868,21.495560076748706,71.71150970458984
53,720,50.642068161094265,-110.19191887384405,10.851391140009547,-98.71586367781147,22.291107290415624,
54,720,50.54169630674165,-107.50169438659728,12.214142382623786,-98.9166073865167,20.767601195256777,62.22536087036133
55,720,50.56481421444378,-108.5433028762081,11.840915325351443,-98.87037157111244,21.481058141569168,
56,720,51.46114836936735,-107.11429490790294,11.940257832180071,-97.0777032612653,21.94316126564989,57.70800018310547
57,720,50.75881661899516,-109.20958711553614,11.072974079505833,-98.48236676200968,21.767242002940264,
58,720,50.46956150986944,-109.37736258082688,10.283474099469839,-99.06087698026111,20.5673891304356,54.784393310546875
59,720,49.93452250290403,-108.4533794967744,11.804324179791351,-100.13095499419194,20.095667959826926,
60,720,48.9608974585081,-110.24644601437552,11.156514675978556,-102.0782050829838,19.29416269382012,53.404232025146484
61,720,49.37870598011886,-107.77165814109664,11.950579416178982,-101.24258803976228,18.451965874306694,
62,720,49.42335355147989,-108.3417075030403,11.631223891849405,-101.15329289704022,18.79058977141986,52.57390594482422
63,720,49.32918905772294,-109.60436572431632,11.594959330334868,-101.34162188455412,19.829622632834187,
64,720,49.29796744456015,-109.123867319012,11.76963906415376,-101.4040651108797,19.46180726765157,47.87763977050781
65,720,48.84495064754537,-112.63848714424796,10.626939341406908,-102.31009870490927,20.924593815593116,
66,720,49.40789629617655,-109.19448832559084,11.512306806690804,-101.1842074076469,19.492168545641306,48.901771545410156
67,720,49.81807801546163,-108.26330908105712,12.954907751365848,-100.36384396907674,20.8226432941562,
68,720,50.20747284044277,-109.16805772208903,12.05495109872733,-99.58505431911446,21.60564271973747,82.3832778930664
69,720,50.618032728599715,-108.78228554346096,11.182210629590678,-98.76393454280057,21.168037439144562,
70,720,50.14076983043408,-109.27788374855469,10.993276659636852,-99.71846033913184,20.52112676616515,120.46472930908203
71,720,50.928432124187,-107.45555588470938,12.327259008670922,-98.143135751626,21.60634879632329,
72,720,50.921711747982314,-109.05332032087192,10.887525768385302,-98.15657650403537,21.75082466464727,43.50904846191406
73,720,51.15314889067084,-108.35116747126398,11.795350822331736,-97.69370221865832,22.417689695009052,
74,720,51.44821897482432,-106.22335048781898,11.998651987857201,-97.10356205035136,21.086595416184153,60.93517303466797
75,720,50.959267954107204,-110.25414760017365,10.063634775657636,-98.08146409178559,22.20191615978226,
76,720,51.69250683355706,-107.1418425103292,12.172607822767631,-96.61498633288588,22.661958951066087,62.26487731933594
77,720,49.58386545794039,-112.07871185764573,11.118361356749329,-100.83226908411922,22.32884521449232,
78,720,50.820372354413315,-109.16353857486568,10.869285028962704,-98.35925529117337,21.640162239752843,46.22213363647461
79,720,51.43828911762085,-105.73410426447663,12.367036110706676,-97.1234217647583,20.94316155296994,
80,720,51.786188742052396,-107.87937435497238,11.678036447797107,-96.42762251589521,23.09442073118197,44.319114685058594
81,720,50.46054251640324,-111.00589863111425,10.89924262780603,-99.07891496719353,22.789591613002543,
82,720,51.28340350691014,-108.53425134100937,11.280425118182675,-97.43319298617972,22.346641428989656,47.181922912597656
83,720,51.34022117554712,-108.17997988320023,11.28408000152416,-97.31955764890576,22.10990253962045,
84,720,50.89296819757324,-108.64956872509528,11.574648436639833,-98.21406360485352,21.97503448401326,44.268089294433594
85,720,52.09681694292097,-108.44962136574111,10.034217510634528,-95.80636611415807,22.641497463395467,
86,720,51.423808191190965,-109.29839216009668,10.961062660038566,-97.15238361761807,23.070963824319936,42.6580696105957
87,720,52.33501985191514,-107.19929172033859,11.450397842239102,-95.32996029616972,23.284032672558737,
88,720,51.76089818164819,-108.10411937300233,11.067820346535823,-96.47820363670363,22.65889755701703,40.31856155395508
89,720,52.5599147021411,-107.47888001031208,11.700810604071075,-94.8801705957178,24.26292656111298,
90,720,51.43972779435698,-107.56931446751756,11.480355674397378,-97.12054441128603,21.894872080177027,40.69166946411133
91,720,50.81799506192879,-111.83557043290344,10.945138938110821,-98.36400987614242,24.380037070125262,
92,720,51.86564730113097,-108.02388898510233,11.461324656995691,-96.26870539773806,23.180951544053126,44.136783599853516
93,720,51.767698210715906,-109.56553501589286,10.815710832474275,-96.46460357856819,23.88128808004381,
94,720,51.71972743171702,-107.88869266234758,12.32859733341437,-96.56054513656596,23.618563446124433,40.455108642578125
95,720,50.684157335486354,-110.87643602637819,11.137796245232233,-98.63168532902729,23.348380455260358,
96,720,51.609517924997704,-108.53250296676545,10.999368853389909,-96.78096415000459,22.715727965461223,41.248992919921875
97,720,51.106076712487166,-109.0969624892339,11.71300629256584,-97.78784657502567,22.986457545215345,
98,720,52.18580013348044,-107.21306165984232,11.790939564022361,-95.62839973303912,23.34155714416192,46.280975341796875
99,720,51.51034027587714,-108.31008747990805,11.553234520417499,-96.97931944824572,22.849763878109464,
100,720,51.82324705988155,-107.62401555496356,12.100167408784564,-96.3535058802369,23.33577797218823,35.72279739379883
101,720,52.306330797767465,-107.9881633635644,11.152354498166376,-95.38733840446507,23.71692507230068,
102,720,51.56395870254754,-108.0463260371517,11.147220103141981,-96.87208259490492,22.28693874509558,36.29793167114258
103,720,51.447862048424895,-109.83586206366367,10.183912564030024,-97.10427590315021,22.879759363132205,
104,720,51.8612489538515,-107.65863843393875,11.822384791166428,-96.277502092297,23.168664860018364,65.46499633789062
105,720,52.11237513483009,-106.90866512175081,12.127011089519126,-95.77524973033982,23.224090857904283,
106,720,52.39748646290081,-107.4985118704232,11.632275171611644,-95.20502707419838,23.892406071482913,77.35066986083984
107,720,47.61857383279128,-118.78934233875276,8.766104423707555,-104.76285233441745,22.75892962025278,
108,720,49.678941991600865,-113.06240807795182,9.78753061621873,-100.64211601679827,22.1723257908771,37.61005783081055
109,720,51.152918883436016,-108.0455123359316,12.0946661920562,-97.69416223312797,22.41231430248694,
110,720,48.93638667492253,-116.54260177337123,8.700582120547445,-102.12722665015494,23.082300412629625,34.39945602416992
111,720,50.781446780506116,-108.12650723210565,11.336011463384468,-98.43710643898777,20.99501082276263,
112,720,51.80106167688554,-108.44433076374534,11.831396361465703,-96.39787664622892,23.84367198934105,49.34757995605469
113,720,47.465218235193625,-116.5990250836703,9.278564206308753,-105.06956352961275,20.777277158480615,
114,720,49.71728981255038,-111.03611034252498,10.810319933372366,-100.56542037489923,21.247729457653804,50.05381393432617
115,720,47.2572766506374,-118.20889467955284,9.414398910550828,-105.4854466987252,22.105523579008803,
116,720,49.83629676988991,-110.69068061591243,11.420005523532714,-100.32740646022017,21.75103857999005,43.49970626831055
117,720,50.914250215060896,-108.62896685844701,11.683483611689566,-98.17149956987821,22.10807855587697,
118,720,47.376305800869225,-116.89862186472769,9.948438427388657,-105.24738839826155,21.56583375623896,45.632423400878906
119,720,50.405901499647285,-109.05951374786291,10.85088753153554,-99.18819700070543,20.69187298988589,
120,720,50.79544716154293,-108.11174137036052,12.248071416502933,-98.40910567691414,21.91623671448712,35.79344177246094
121,720,50.81815474385009,-108.57308071173705,11.520555780452936,-98.36369051229983,21.699337764364955,
122,720,50.17143590037172,-109.53970983321429,11.933202449786563,-99.65712819925656,21.782784568578123,37.748477935791016
123,720,50.48379776229438,-108.644368567223,12.124738024463412,-99.03240447541124,21.70440012856311,
124,720,52.14183989690013,-107.98997357289409,11.731484627531888,-95.71632020619974,23.970762494009932,33.83350372314453
125,720,51.30464744478006,-108.2994859287407,11.953616741040769,-97.39070511043988,22.827471806761018,
126,720,45.804709004084096,-121.63416257457256,9.395317503102563,-108.39058199183181,22.60499687334964,47.68085861206055
127,720,51.43200184819516,-109.03360807090138,11.438713689344182,-97.13599630360967,23.301648799986296,
128,720,50.991004979354116,-109.6666853502293,10.722710979133835,-98.01799004129177,22.337886850709488,49.85395431518555
129,720,51.20473666768266,-109.44645970961076,11.145154165361092,-97.59052666463468,22.966696010254104,
130,720,50.86551371864183,-109.23570354998131,12.430387555605158,-98.26897256271634,23.363091674185366,92.52913665771484
131,720,50.79679360004389,-109.7165161686216,10.248739929122396,-98.40641279991222,21.525916312991505,
132,720,50.08380992237152,-110.6131307782364,11.65756486917354,-99.83238015525696,22.40637738104982,34.60346984863281
133,720,46.28983068585746,-118.65443645062713,9.661474314053446,-107.42033862828508,20.863542758407625,
134,720,50.391851322049455,-109.79514056917408,11.576188580423008,-99.21629735590109,22.12170763851625,33.223331451416016
135,720,49.68881582881722,-110.81646328005036,10.8800488486121,-100.62236834236556,21.040196763744916,
136,720,50.40888224897899,-108.88397947823533,11.703091370924417,-99.18223550204202,21.372816383215383,27.961605072021484
137,720,49.47962066079541,-113.1758053896116,8.535465826250704,-101.04075867840918,20.6370406751966,
138,720,50.06653164472078,-110.18794880484924,11.753036273267211,-99.86693671055843,22.04120615924664,37.63710403442383
139,720,49.62471483747045,-110.72165142892862,11.223440377501662,-100.7505703250591,21.162730656582553,
140,720,50.118453083481604,-109.32820137664662,11.638875510711854,-99.76309383303679,21.170816116925373,33.178253173828125
141,720,50.0246288152031,-110.53937163275937,11.136483289716175,-99.9507423695938,21.69147204117836,
142,720,49.97262234661567,-108.43566686674326,12.182914853102792,-100.05475530676866,20.53172056954781,27.49188232421875
143,720,50.32114706758228,-108.06296887957788,12.240335458761143,-99.35770586483544,20.912560058498062,
144,720,50.24806569110352,-109.73983283782044,11.009422824178335,-99.50386861779296,21.212935592941292,27.275951385498047
145,720,50.639955661068505,-107.87845107638977,12.319506664061551,-98.72008867786299,21.442490624429094,
146,720,50.08858013052693,-109.48997466703011,11.572514854584051,-99.82283973894614,21.207100080859384,29.791854858398438
147,720,49.8435402883077,-111.4763609910097,10.633527515708252,-100.3129194233846,21.764814088562158,
148,720,49.950300641554755,-110.00736304923379,11.022707960375119,-100.09939871689049,20.895910977395953,28.971431732177734
149,720,50.91564384895906,-108.36815522208528,12.117096713714247,-98.16871230208189,22.281516684175894,
150,720,50.81067917935451,-109.74157653182365,11.087481678913145,-98.37864164129098,22.41575840482539,30.070701599121094
151,720,50.74717149445526,-109.35943915308113,11.00326405634435,-98.50565701108948,21.822982681008625,
152,720,47.8708684866049,-116.2864317906614,10.525371453874376,-104.2582630267902,22.51957264359397,31.904232025146484
153,720,50.70302995262037,-109.02850862574893,11.40890100657103,-98.59394009475926,21.809204259096525,
154,720,49.4959426226416,-112.14214988138454,11.870425336984407,-101.0081147547168,22.969272753965843,28.959739685058594
155,720,50.990458798433636,-108.82118092089323,11.752154164471834,-98.01908240313273,22.51642845780581,
156,720,49.46479451186643,-110.70350568749289,11.456986469059746,-101.07041097626714,21.05750037343643,30.527023315429688
157,720,50.28114117877773,-110.27594026338214,10.695882871850632,-99.43771764244454,21.500927862802637,
158,720,50.15054431469456,-109.69929225737131,10.920905690597891,-99.69891137061089,20.887242226707297,29.725433349609375
159,720,50.14592903115804,-108.30907753380373,11.475504577571531,-99.70814193768392,20.04527062271096,
160,720,50.56567139895218,-108.8323563682574,11.197459638014037,-98.86865720209563,21.127463491612243,29.36422348022461
161,720,50.69865745402531,-108.74828996790197,11.41582672827758,-98.60268509194938,21.526653323725355,
162,720,50.54640232232237,-108.2096290092927,11.731436030802888,-98.90719535535526,21.000748609347372,31.04069709777832
163,720,50.995588955813396,-109.2555464389973,11.034002815883516,-98.00882208837321,22.24690722831794,
164,720,50.09400291957993,-109.77564308184279,10.575040766600099,-99.81199416084014,20.505981062870188,29.95743751525879
165,720,50.52985970394823,-110.66707844286992,10.504074599541385,-98.94028059210353,22.19803621689663,
166,720,50.551555364468506,-108.30898418388254,11.458741173998126,-98.89688927106299,20.83744649530329,29.22075843811035
167,720,50.074763446426275,-109.64647747889573,11.965648397823177,-99.85047310714745,21.72751805729498,
168,720,50.204196404803206,-108.60539057396598,11.782113584470677,-99.59160719039359,20.76231706760567,29.597475051879883
169,720,50.475206786623914,-108.78053200085903,12.051593240716398,-99.04958642675217,21.75031636360157,
170,720,50.57306352521752,-108.25744059827913,11.941961673654506,-98.85387294956496,21.313009689199,28.31659507751465
171,720,50.8268346109055,-108.04035949628272,11.111907754678644,-98.346330778189,20.771604819938315,
172,720,50.6638439473584,-110.1049197785397,11.129847001834682,-98.6723121052832,22.526893341134574,27.769624710083008
173,720,50.67466536267792,-109.60650183164424,10.640286254710917,-98.65066927464416,21.561949106468255,
174,720,49.41226791902873,-111.66909803498531,11.56773119570092,-101.17546416194254,22.02855420737038,23.39992904663086
175,720,46.72010345334624,-119.51516669237209,8.507638406529002,-106.55979309330752,21.428684872593482,
176,720,49.89512264711369,-111.72445552608986,9.815790294006714,-100.20975470577262,21.296358984833336,30.77202033996582
177,720,50.587902168620026,-109.22815948489146,11.145210765577355,-98.82419566275995,21.515296650621877,
178,720,50.78897678782606,-109.68450717576437,10.967167033058159,-98.42204642434788,22.1957160907557,27.146278381347656
179,720,50.730593567209546,-109.61702132612649,11.070213046200674,-98.53881286558091,22.11338772691348,
180,720,50.66390986424633,-107.72050552868258,11.810782178570165,-98.67218027150734,20.826797713315834,30.329776763916016
181,720,50.50061002801007,-108.31805327355688,12.286910674777172,-98.99877994397986,21.571920807610468,
182,720,51.01825921571424,-110.8558187609043,8.41369763010974,-97.96348156857152,21.27384723407015,30.547029495239258
183,720,50.86617823963188,-108.36644584209986,11.779447609473925,-98.26764352073624,21.84390485640515,
184,720,50.63894522875137,-108.12516151856377,11.66345921780598,-98.72210954249726,21.034375893318582,31.13458251953125
185,720,49.442083043421384,-114.11391306202577,9.677483054282135,-101.11583391315723,22.639213274307433,
186,720,50.80220483768551,-109.31966048503322,10.95984316006669,-98.39559032462898,21.849847163037143,30.01542091369629
187,720,50.86259648950692,-109.23145311348974,11.239575484277575,-98.27480702098616,22.162652202924747,
188,720,50.96148725551093,-108.93365026246735,11.038749278248718,-98.07702548897814,21.85990727897442,29.97681999206543
189,720,50.697698829861295,-109.22588558183902,11.523912853945257,-98.60460234027741,22.110879929289926,
190,720,50.68313817094923,-110.56717034797629,9.770956383749661,-98.63372365810154,21.669418758412903,30.349878311157227
191,720,50.335367554992516,-110.45003639637713,11.269040336094303,-99.32926489001497,22.354882299660268,
192,720,51.10418225807122,-108.68261978734995,12.007793441153035,-97.79163548385756,22.862907286849282,30.28337287902832
193,720,50.529150671582535,-109.61348123596862,11.886929186749931,-98.94169865683493,22.522162234335553,
194,720,51.10896215361005,-108.57874795050772,11.701672466439982,-97.7820756927799,22.463995667800926,28.361223220825195
195,720,50.07190166866404,-110.85052554724672,11.224568821920029,-99.85619666267192,22.18428696732083,
196,720,49.456623390882015,-112.23742477730707,10.864932291648914,-101.08675321823597,21.97964551938704,29.509233474731445
197,720,49.971117964989794,-109.90564441086504,11.842932409200658,-100.05776407002041,21.6568065094772,
198,720,50.83224481079588,-110.17669664988004,11.448579139603313,-98.33551037840824,23.254547562026584,31.4099178314209
199,720,50.358030374522535,-111.8204909544861,9.738620784153142,-99.28393925095493,22.23983997023778,
200,720,50.52372250853927,-109.51441601235993,11.864061666162444,-98.95255498292146,22.39150010681492,29.386051177978516
201,720,49.76075461155006,-110.8636494530102,11.672324430543503,-100.47849077689987,22.024734711720264,
202,720,50.20326681621129,-110.26620119460736,10.843397040889705,-99.59346636757742,21.48280832537011,30.658525466918945
203,720,46.95484462509204,-120.5894363069617,8.559303642286258,-106.09031074981591,23.022453024340024,
204,720,50.9239487918184,-108.99859223654767,12.060345693595417,-98.1521024163632,22.87026344299727,30.813575744628906
205,720,50.493630894444294,-110.02935508654285,11.01395633088785,-99.01273821111141,21.99550985668047,
206,720,51.138068500709146,-108.57787566638015,12.043720152386422,-97.72386299858171,22.863842435516503,28.217761993408203
207,720,50.83770656076826,-108.30910708776547,12.044237953050137,-98.32458687846348,21.994976220487054,
208,720,49.50918271106677,-113.39285645683908,10.276993863358406,-100.98163457786646,22.6543139533121,28.71270751953125
209,720,49.05650009441512,-113.864903438195,10.148291266862016,-101.88699981116976,22.091267055548414,
210,720,48.37421970564779,-116.53087146667106,10.046028192835335,-103.25156058870442,23.288702350333168,28.23053550720215
211,720,50.922979742924376,-110.6382955436071,10.26015385712512,-98.15404051415125,22.707920507450975,
212,720,50.684512352479075,-107.80773154445264,12.604050399947583,-98.63097529504185,21.747594545728518,32.810516357421875
213,720,50.333008664128286,-110.2769839549489,11.235220823613453,-99.33398267174343,22.143383345140457,
214,720,51.097403807842255,-109.68932183122735,11.088220677492222,-97.80519238431549,22.935741810591757,27.25966453552246
215,720,50.92203269057028,-109.71945453745433,11.227715285155643,-98.15593461885943,22.756498021964465,
216,720,48.15623512354333,-117.75001829928524,9.523551907716334,-103.68752975291333,23.549269865087414,27.097976684570312
217,720,50.05520177479045,-111.98258607280297,10.650612833109227,-99.8895964504191,22.708308737283136,
218,720,51.48919744330247,-110.01959542286576,11.840726706700442,-97.02160511339505,24.800515533228182,26.58187484741211
219,720,50.96223576812433,-111.45740107422913,10.380008139682692,-98.07552846375134,23.72517166068544,
220,720,50.37944324398311,-111.92385199201381,11.091548644814232,-99.24111351203378,23.737781637618795,59.00802993774414
221,720,50.526847606359006,-111.91296016966818,11.131715545843607,-98.94630478728199,24.061084099270307,
222,720,51.404304527003575,-109.47239711275523,12.69630615399396,-97.19139094599285,24.93718455497095,43.02983856201172
223,720,50.9598170068688,-110.56891085946775,11.367452912797106,-98.0803659862624,23.819515273616613,
224,720,49.717303827675245,-113.80254930622918,10.642833169032794,-100.56539234464951,23.84342152041646,94.20394134521484
225,720,50.7378709649706,-111.55619931128003,11.259454240565848,-98.5242580700588,24.253238893738736,
226,720,49.40427800043447,-115.74713769917572,10.748844433750419,-101.19144399913105,25.26752714093931,30.05933952331543
227,720,50.833700785540245,-111.46825129014209,10.904444619226153,-98.33259842891951,24.003712156687357,
228,720,51.33043978625884,-111.5917622353618,11.267420902495587,-97.33912042748231,25.48145617070909,25.060733795166016
229,720,51.22641088310051,-109.96671694680884,11.522036050970673,-97.54717823379897,23.904115232080812,
230,720,50.72771628705015,-112.80734412292858,10.707679901542118,-98.5445674258997,24.933362236346632,24.429868698120117
231,720,49.969551701709335,-113.84691442445498,9.403686009243012,-100.06089659658133,23.153799935702736,
232,720,50.85170717151741,-111.46467370258446,11.833923862761756,-98.29658565696518,24.963664813526186,24.762269973754883
233,720,51.16118975387646,-110.06441036030412,12.286601499998167,-97.67762049224709,24.634505400281927,
234,720,51.171437948404275,-111.22612838070376,11.438703437508822,-97.65712410319145,24.969652820452996,35.55560302734375
235,720,51.15276984164794,-110.44148289343357,11.41656842647725,-97.69446031670412,24.124912257198325,
236,720,50.926696801849005,-112.167123054977,10.439630289853362,-98.14660639630199,24.421477446858304,31.123443603515625
237,720,50.841037423150105,-111.63377743640709,11.623778690416403,-98.31792515369979,24.90172609125179,
238,720,50.94729709020882,-113.09567696313299,10.14396177945334,-98.10540581958236,25.095785233303413,25.642454147338867
239,720,50.831402690266394,-111.45207557215426,11.899557771686128,-98.33719461946721,24.976510126960203,
240,720,50.63667431208554,-111.70372870572179,11.620409993597121,-98.72665137582892,24.56239391293338,26.067829132080078
241,720,51.59668860364999,-109.96192817170818,11.727177170367415,-96.80662279270003,24.844862914165546,
242,720,50.65666374656953,-111.48870189055405,11.18423896740585,-98.68667250686094,23.950762912235515,27.50135040283203
243,720,50.37085926516291,-112.23035568241536,11.2948513561146,-99.25828146967417,24.230347119862156,
244,720,51.16657246877709,-111.0736149891869,11.651004488943176,-97.66685506244582,25.019308158276484,27.705978393554688
245,720,51.314990630956295,-111.08621559029626,11.38694635524851,-97.37001873808741,25.06503770682038,
246,720,51.99648449063379,-109.73525486675216,11.16333216684764,-96.00703101873242,24.85105281333037,26.816570281982422
247,720,51.35916477401214,-109.69062728063076,12.023998991352027,-97.28167045197571,24.393762224742023,
248,720,50.90754791953926,-111.57894640328696,12.201599715985445,-98.18490416092148,25.55622606535768,28.10732078552246
249,720,51.38657980390903,-110.99269640509182,11.714577615300875,-97.22684039218194,25.441644965206873,
250,720,50.604755073926434,-111.32265650334689,11.748049133091618,-98.79048985214713,24.244960946159043,25.619869232177734
251,720,50.65840998438338,-112.05046017889389,11.482055342129382,-98.68318003123323,24.81079058495801,
252,720,51.14557888111193,-112.47052640690849,10.961812218813298,-97.70884223777614,25.683647191470556,23.303075790405273
253,720,50.477050982371885,-113.26050524297656,10.97342070114696,-99.04589803525623,25.15090653751523,
254,720,50.888309183832995,-112.47265450366055,11.40537290520799,-98.22338163233401,25.615028569470574,23.380125045776367
255,720,51.13924467083862,-112.22277199305465,11.109399995255236,-97.72151065832276,25.572594944551355,
256,720,50.58409042329648,-113.13471932536766,11.340779882042503,-98.83181915340704,25.604844019886574,23.086517333984375
257,720,49.29078500001795,-117.02891213025903,11.255875716357407,-101.4184299999641,26.826708239862757,
258,720,50.871894382848204,-112.91644929280422,10.988671466864355,-98.25621123430359,25.611153835116674,29.34344482421875
259,720,51.38987558310688,-112.41268123584715,11.858578060493398,-97.22024883378624,27.012121851666045,
260,720,50.581854335835615,-112.8873211068669,11.063186255497193,-98.83629132832877,25.077664393120088,28.436084747314453
261,720,49.99710187403865,-116.46626202427565,9.965145647998133,-100.0057962519227,26.38509275007501,
262,720,49.35831646317147,-118.75157145569042,8.632473505243597,-101.28336707365706,26.06318069026131,16.815744400024414
263,720,51.735105847434134,-112.59102079425763,11.247838804739056,-96.52978830513173,27.270349429145753,
264,720,50.61641327956386,-116.24764244031384,9.634068354858096,-98.76717344087228,27.075752840722128,21.875465393066406
265,720,51.59224933436008,-112.1317828944468,10.824495483411685,-96.81550133127983,26.102040510239995,
266,720,50.807206929396266,-113.61467906578491,10.293174918006718,-98.38558614120747,25.48581555487472,22.231372833251953
267,720,48.299099236573056,-118.77693821325508,10.462069084193203,-103.40180152685389,25.798426688973812,
268,720,50.91510953662669,-112.95735904288227,10.704604503319164,-98.16978092674663,25.454494515330154,33.072425842285156
269,720,50.95929513051474,-112.41006828855971,11.156521777147669,-98.08140973897052,25.44661771993046,
270,720,50.604086533896144,-113.3480356448213,10.327538043358512,-98.79182693220771,24.84682359329151,20.867937088012695
271,720,50.40900580903315,-113.86206852701778,11.440673735161752,-99.1819883819337,26.083000091479008,
272,720,50.602051040076276,-112.1862903700531,11.677573400201526,-98.79589791984745,25.028313488634105,23.575834274291992
273,720,50.98131782255507,-113.2410941182484,11.449674501450023,-98.03736435488986,26.617191739212945,
274,720,51.24439092169764,-113.0082007355939,11.223494829479778,-97.51121815660473,26.684680274263737,22.51608657836914
275,720,49.36317340905624,-115.56286100374724,11.235897048582313,-101.27365318188752,25.488256672455165,
