episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,attn_entropy,critic_ev,critic_rmse_norm,critic_rmse_abs,returns_std,returns_mean,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
2,24,24,0.0,-0.003228380771664282,0.016246532560520183,,,,,,,,,26.81071211894353,0.0,0.1899917960600304,,0.3053658679127693,-0.2408877077202002,0.33627502247691154,0.3382868232826392,0.33238931993643445,0.9238932306567827,0.002348206214567957,0.007417590046922366,0.020474594086408615,0.010000000000000009,0.009256457430305799,0.011585975298658013,150.0,110.0,0.9371996372938156,0.8635811532537142,0.6931247090299925,0.6832349350055059,-0.007175912905950099,-0.0020485532713792054,0.0015411272558291482,0.387984540934364,0.9794574727614721,0.4449167897303899,-0.0012735383093058772,0.00588287089097624,0.011104918007428447,0.30057388017275083,,,,0.003958176331555781,0.040299479325767606,0.10542399218926828,0.00013426499348649182,0.006062075573330124,0.9261187281287931,nan,-0.9916023015975952,1.4272090196609497,0.1880822628736496,0.13178326189517975,-0.8876177668571472,-0.35884028673171997,-0.4147651195526123,0.1875,0.6305900812149048,0.923923671245575,1.0,0.8324652910232544,0.03444882482290268,0.014901134185492992
11,36,36,0.0,0.006879326758078403,0.06336743731258644,,,,,,,,,7.667783551745945,0.0,0.3216656695563545,,0.50023738708761,-0.13392899599340227,0.25526998647385174,0.5097021518482102,0.1062427626715766,0.8801070633861754,-0.022955443968789443,0.003654190649588903,0.009444549679756165,0.009256457430305792,0.008793634558790508,0.1590818634463681,150.0,98.55555555555556,0.9182106869088279,1.1328581323226292,0.6812059134244919,0.7252658473120795,-0.004948330318762196,-0.0011423074041279808,0.0014903111740649263,0.34698764897055095,0.8994439277384016,0.4828258082270622,-0.002422272767540158,0.010624430194083188,0.022320105927065015,0.3014433696851317,,,,0.002652817824532071,0.020789930700427957,0.10552817686564392,0.0006986367823426715,0.010248580714687705,0.8276950737201292,nan,0.26020389795303345,1.0335943698883057,0.48049196600914,0.464874804019928,-1.1420315504074097,0.48417848348617554,0.5296705961227417,0.041015625,0.6634206175804138,0.8774938583374023,1.0,0.9544270634651184,0.0358918234705925,0.01744481734931469
16,28,28,0.0,-0.011747187302846993,0.019478604887678688,,,,,,,,,6.588935034615653,0.0,0.42525974218318063,,0.43493472571883884,-0.2443533507840974,0.41623051358120783,0.6227445304393768,0.20837233747754777,0.8419138789176941,-0.007055945862573155,0.004036002925464085,0.012098628495420729,0.008793634558790508,0.008353952830850983,0.08122845805649247,150.0,114.57142857142857,0.9420951093946185,1.1534057983330317,0.6778388449123928,0.5859857425093651,-0.007347625297760325,-0.002007948642130941,0.0017131957605930179,0.3703664317727089,0.9144160981689181,0.49309313935892923,-0.0020503256205951664,0.009556548969287957,0.019644973267401968,0.30250550256563513,,,,0.0030539979135418044,0.028752340003848076,0.10568007853414331,0.0015206055083711232,0.00805809032837195,0.7576078124193834,nan,0.5336465835571289,0.7314577698707581,0.30347689986228943,0.4148932695388794,-1.1614559888839722,0.39001166820526123,0.38473519682884216,0.1083984375,0.6910228729248047,1.0690983533859253,1.0,0.9513888955116272,0.04431339353322983,0.02663823775947094
22,32,32,0.0,-0.006733403715770692,0.030044500716030598,,,,,,,,,9.70427093654871,0.0,0.537574622850819,,0.5307757249101996,-0.20118943764828146,0.3376965634524822,0.42477752186823636,0.12514648400247097,0.9016357455402613,-0.011667888476949884,0.004561536479741335,0.008374016731977463,0.00835395283085099,0.008356118376910858,0.1287168872077018,150.0,109.25,0.9583103340119123,1.2331489995121956,0.6853429842740297,0.6498995684087276,-0.005669588419550564,-0.002543757460443885,-0.0001435671152876239,0.5170611375942826,0.8785399347543716,0.5000042570754886,-0.000909243915884872,0.01273714963463135,0.025554989275406115,0.30528355735237417,,,,0.0029840747638445464,0.027612304780632257,0.10585600114427507,0.0024710057114134543,0.0055490351805929095,0.6882266433637553,nan,0.7582229971885681,0.5137228965759277,0.2588389813899994,0.5038493871688843,-1.2379486560821533,0.5353670120239258,0.5420355200767517,0.0791015625,0.5451604723930359,1.170158863067627,1.0,0.99609375,0.023464571684598923,0.03350723534822464
25,24,24,0.0,-0.002594624296762049,0.013500497152563184,,,,,,,,,5.80573371052742,0.0,0.6330991268109988,,0.4196442738175392,-0.2024076171219349,0.3598944830397765,0.48615961397687596,0.1804463987549146,0.9459265321493149,-0.003693193584998274,0.004265166819095612,0.012419063597917557,0.008356118376910858,0.007938312458065314,0.06586313992738724,150.0,161.5,0.9374664227167765,1.1022991637388866,0.6836130544543266,0.5031445299585661,-0.006396520397781084,-0.001956951426109299,0.0009894137660921842,0.44237881402174634,0.9023362174630165,0.47849785288174945,-0.0010556292878997435,0.010105712416892251,0.01965239962252478,0.30625439263740845,,,,0.003739808644847168,0.03616408858215436,0.10604051469514768,0.003466207980333517,0.00760013906013531,0.6341603342250987,nan,0.7977993488311768,0.4532577395439148,0.1991826891899109,0.4394468665122986,-1.1072338819503784,0.39836186170578003,0.336707204580307,0.0263671875,0.7128807902336121,1.1389682292938232,1.0,0.9735243320465088,0.02035275660455227,0.023299843072891235
29,28,28,0.0,-0.0025667929148767143,0.019122273885711496,,,,,,,,,6.886427155562809,0.0,0.7331114456769218,,0.5105582880122321,-0.1532683494899954,0.3075860030949116,0.44763460755348206,0.20928978494235448,0.9275043798344476,-0.01613409780631108,-0.00025842019489833286,0.007387404995305198,0.007938312458065313,0.007541396835162049,0.2658827342092991,150.0,121.57142857142857,0.9514826940638679,1.154500126838684,0.6489697907652173,0.5243681349924633,-0.006070209949809525,-0.002268531235001449,0.00024927349440874636,0.48571744348321644,0.8622770543609347,0.47902742347546984,-0.00048323063375781724,0.01158463875097888,0.023330435223345245,0.3055936242206396,,,,0.004297134262742475,0.04424318305349776,0.10624726196484906,0.004579207061656884,0.010182835777024073,0.5820101458933707,nan,0.7842811942100525,0.46990442276000977,0.2156297117471695,0.4588799476623535,-1.1515731811523438,0.42685410380363464,0.44879722595214844,0.11328125,0.7186658978462219,1.1031042337417603,1.0,0.9817708134651184,0.01263358909636736,0.017786741256713867
36,32,32,0.0,-0.003150031785480678,0.022683543866151012,,,,,,,,,6.52348343282938,0.0,0.8596451328470315,,0.4514109268784523,-0.14861210924573243,0.3003477049060166,0.6520731784403324,0.06415819749236107,0.8922529369592667,-0.015260110551025718,0.0011607501655817032,0.00827693659812212,0.007541396835162051,0.007164326993403945,0.22521508438512683,150.0,130.125,0.9852925501763821,1.401541355997324,0.6341230608522892,0.6485055927187204,-0.006106260567321442,-0.002702289439184824,-0.00024443323809464346,0.5303576588630676,0.858402406796813,0.48960460629314184,0.00020163420750662908,0.015273491648258641,0.02639337832806632,0.30727086515083124,,,,0.005771463844212121,0.06927343789720908,0.10649528447538614,0.005911607848247513,0.01336474364507012,0.5219898244371994,nan,0.7737232446670532,0.4833558201789856,0.25993603467941284,0.5377736687660217,-1.414546251296997,0.5290109515190125,0.5048306584358215,0.00390625,0.6658027172088623,1.309557557106018,1.0,1.0,0.026113569736480713,0.03380470722913742
38,24,24,0.0,-0.005216104298597202,0.00993569202061432,,,,,,,,,6.636339197556178,0.0,0.9486314732055364,,0.3568647528688113,-0.2185955507059892,0.3849588508407275,0.502448633313179,0.19899088641007742,0.9529947936534882,-0.0015086047302853938,0.003919071207443873,0.013286462674538294,0.007164326993403944,0.0068061106437337475,0.09823885435859363,150.0,147.66666666666666,0.8692872871955236,1.1316289156675339,0.6660047819217046,0.3545875499645869,-0.006912670622114092,-0.003970307036070153,-0.00034505832453154045,0.518136120090882,0.8750396221876144,0.43367337932189304,0.0013462051950530924,0.011423736771879097,0.02110169967636466,0.30652650644105917,,,,0.004052244941703975,0.049153645910943546,0.10674128867685795,0.007230182469356805,0.008766669411367426,0.4834245523039515,nan,0.8422286510467529,0.4155873954296112,0.16809940338134766,0.4044862985610962,-1.133899450302124,0.24531938135623932,0.12055420130491257,0.013671875,0.6040337681770325,1.2056931257247925,1.0,1.0,0.019284769892692566,0.018304098397493362
45,32,32,0.0,-0.005751114338636398,0.023716702198726125,,,,,,,,,6.306682236492634,0.0,0.994973674345883,,0.2842468759045005,-0.2120365286245942,0.3182098753750324,0.33940892200917006,0.19203015975654125,0.8795243576169014,-0.02142189941878314,0.005397444125264883,0.017240753397345543,0.006806110643733745,0.00646580511154706,0.12394283968023956,150.0,92.0,0.9592700358480215,1.3154030926525593,0.5884100468829274,0.6889433953911066,-0.006543806986883283,-0.00318155077911797,-0.0002999504317813262,0.5355668673291802,0.8393552787601948,0.47726630698889494,0.00043193149076614645,0.01439301049686037,0.026158305467106402,0.3041299659270578,,,,0.0034600409271661192,0.03428044420434162,0.10699559794738889,0.008590000943513587,0.009354239358799532,0.4364460381781768,nan,0.7764732837677002,0.4766041338443756,0.259511798620224,0.544501781463623,-1.3022868633270264,0.5634328126907349,0.6145302057266235,0.1015625,0.6258630752563477,1.2480522394180298,1.0,0.96875,0.029591122642159462,0.025217050686478615
49,28,28,0.0,-0.005522024086011308,0.014757689138475274,,,,,,,,,5.861133600984301,0.0,0.9938889333846771,,0.40113298488514765,-0.1653634783412729,0.28335011324712206,0.47461928852966856,0.2487787583044597,0.9193252069609505,-0.007421119870351893,0.0001788831182888576,0.010982686919825417,0.0064658051115470605,0.0061425148559697065,0.2682261977876936,150.0,113.57142857142857,0.9190604559012822,1.0773840546607971,0.49034461059740614,0.5822117647954396,-0.00711976019998214,-0.004406759581927743,-0.001190025319504327,0.5985858972583499,0.8050898143223354,0.5192134699651173,0.00059138189811035,0.01713082174371396,0.03136574769658702,0.2997878245264806,,,,0.005802473504445516,0.07194582805303591,0.1072645980332579,0.010025001762967025,0.010520303189488394,0.4007470834807704,nan,0.7931438684463501,0.45752426981925964,0.22742213308811188,0.49707117676734924,-1.078041434288025,0.47463056445121765,0.48968493938446045,0.19140625,0.5585355758666992,1.1149225234985352,1.0,1.0,0.01906585320830345,0.025640254840254784
