episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
278,12,24,0.0,0.0030354190773020187,10.297796408335367,,,,,,,,,,,,0.02322956279385835,0.23919270932674408,0.3402177691459656,0.3079115276535352,0.20808843399087587,0.014017374183467704
280,18,24,0.0,-0.004272364442133241,13.725461430019802,,,,,,,,,,,,0.018065470232007403,0.20373263913724157,0.33999350998136735,0.30759090847439235,0.20883294029368293,0.013593563908785251
282,24,24,0.0,-0.0033660070427382984,9.312589387098948,,,,,,,,,,,,0.01568425140188386,0.18909505320092043,0.3393055722117424,0.3066076797743638,0.19860286638140678,0.013182567385564075
284,18,24,0.0,0.004120895587321784,14.82962245411343,,,,,,,,,,,,0.023030681289835937,0.24995659788449606,0.33867917623784805,0.3057047956519657,0.22927652796109518,0.01278399719463024
286,24,24,0.0,-0.014179935601229468,22.9937348763148,,,,,,,,,,,,0.017571665269012254,0.17438151043218872,0.3378300108015537,0.3044778195520242,0.1864097397774458,0.012397477630289441
288,24,24,0.0,-0.010206441472594937,10.574425200621286,,,,,,,,,,,,0.018276668793987483,0.17330729216337204,0.33658608173330623,0.302695299188296,0.21241094109912714,0.012022644346174135
290,18,24,0.0,-0.004475398765256007,12.037518395317925,,,,,,,,,,,,0.022609906490995653,0.23984375182125303,0.3356139808893204,0.30130600266986424,0.19208236121469074,0.01165914401179832
292,24,24,0.0,-0.006801199342589825,22.274550358454388,,,,,,,,,,,,0.02145371390361106,0.22903645876795053,0.33492646490534145,0.30031148095925647,0.20021981249252954,0.011306633979496385
294,24,24,0.0,-9.934246190823615e-05,14.893934547901154,,,,,,,,,,,,0.01860173451132141,0.18694661495586237,0.3341679361959298,0.29920395587881404,0.19148047268390656,0.010964781961431856
296,24,24,0.0,-0.006999968027230352,10.132266600926718,,,,,,,,,,,,0.013157038347950826,0.1584309902973473,0.33308087289333344,0.29761659105618793,0.16849257051944733,0.010633265716371606
298,24,24,0.0,-0.012865463582177957,16.74161930878957,,,,,,,,,,,,0.024102041619092535,0.23606770858168602,0.3320470377802849,0.2960991772512595,0.1611823303004106,0.010311772745930557
300,18,24,0.0,-0.007027829117659066,14.055581516689724,,,,,,,,,,,,0.01656599597643233,0.17287326397167313,0.33149593075116474,0.29529107610384625,0.1829895774523417,0.010000000000000002
302,24,24,0.0,-0.0098598141145582,11.365703503290812,,,,,,,,,,,,0.01705135045631323,0.19951171893626451,0.33080536499619484,0.2942826362947623,0.18432393483817577,0.010000000000000004
304,24,24,0.0,-0.007906240411102772,14.493145048618317,,,,,,,,,,,,0.015245584344180921,0.18001302145421505,0.32939664522806805,0.29222136239210766,0.19717079835633436,0.010000000000000004
306,24,24,0.0,-0.004242971733522912,10.060738245646158,,,,,,,,,,,,0.018894565209241893,0.2044596370930473,0.3280322439968586,0.2902245285610358,0.1837571362654368,0.010000000000000004
308,24,24,0.0,-0.012335035872335235,15.880328257878622,,,,,,,,,,,,0.015204866601076597,0.1627929691846172,0.3266892458001773,0.28825044880310696,0.15634776465594769,0.010000000000000004
310,24,24,0.0,-0.014219311531633139,13.904102245966593,,,,,,,,,,,,0.016902661494289834,0.18554687624176344,0.32531585544347763,0.2862219400703907,0.16351535792152086,0.010000000000000004
312,24,24,0.0,-0.0065667001053952845,13.83109857638677,,,,,,,,,,,,0.010146986411806816,0.12600911455228925,0.3246607246498267,0.2852502738436063,0.19389114839335284,0.010000000000000004
314,24,24,0.0,-0.012615209590876475,6.27272708217303,,,,,,,,,,,,0.015880461801619578,0.16848958345750967,0.32354315742850304,0.2835874805847804,0.15844515028099218,0.010000000000000004
316,24,24,0.0,-0.015380941952268282,12.358644823233286,,,,,,,,,,,,0.019217774126445875,0.2070963541045785,0.32254645228385925,0.28210452819863957,0.17974532768130302,0.010000000000000004
318,24,24,0.0,-0.011968967174955955,16.77236404021581,,,,,,,,,,,,0.01278132563068842,0.14638671899835268,0.3214237255354722,0.28042259564002353,0.18605849146842957,0.010000000000000004
320,24,24,0.0,-0.012273506998705367,11.830436209837595,,,,,,,,,,,,0.018816369178239256,0.19082031274835268,0.3205244528750579,0.2790757951637109,0.19019430316984653,0.010000000000000004
322,24,24,0.0,-0.015066488568360606,8.706682602564493,,,,,,,,,,,,0.01847791444743052,0.1785156261175871,0.31952550634741783,0.27758532389998436,0.19725023582577705,0.010000000000000004
324,24,24,0.0,-0.010501014709006995,6.342778434356053,,,,,,,,,,,,0.016998732326707493,0.18971354266007742,0.3177669371167819,0.27493834619720775,0.18942853125433126,0.010000000000000004
326,18,24,0.0,0.0029455739099325407,10.402685112423367,,,,,,,,,,,,0.02490976494219568,0.2460069457689921,0.3164302458365758,0.27291533682081437,0.1667600538995531,0.010000000000000002
328,24,24,0.0,-0.006545685231685638,10.726635992527008,,,,,,,,,,,,0.023964292495899524,0.2584960941846172,0.31588519364595413,0.2720769482354323,0.18202774288753668,0.010000000000000004
330,12,24,0.0,0.00684940271700422,10.63836407661438,,,,,,,,,,,,0.02283593765848006,0.24609375,0.31553519268830615,0.2715328534444173,0.16851077849666277,0.009999999999999998
332,24,24,0.0,-0.01569128753665912,11.28585127989451,,,,,,,,,,,,0.016873564973745186,0.16103515649835268,0.3146553511420886,0.27020061512788135,0.18041288976867995,0.010000000000000004
334,12,24,0.0,-0.004156495677307248,15.113702694574991,,,,,,,,,,,,0.02282825931130598,0.21477864806850752,0.31352274616559345,0.26847969740629196,0.16746076196432114,0.009999999999999998
336,24,24,0.0,-0.012661168322665617,11.985565145810446,,,,,,,,,,,,0.018563556227794226,0.17841797011593977,0.3128300942480564,0.26741904268662137,0.15334984349707761,0.010000000000000004
338,24,24,0.0,-0.009259954909794033,19.21838303407033,,,,,,,,,,,,0.016319168275610235,0.18873698016007742,0.311396994938453,0.2652167851726214,0.151736822600166,0.010000000000000004
340,24,24,0.0,-0.01275006402283907,8.59177827835083,,,,,,,,,,,,0.01730121428651425,0.19833984381208816,0.30918734272321063,0.2618136728803317,0.14951207178334394,0.010000000000000004
342,24,24,0.0,-0.008446410941057062,12.777256608009338,,,,,,,,,,,,0.014389885303292735,0.1709635422254602,0.3073474392294884,0.2589755915105343,0.1544080643604199,0.010000000000000004
344,24,24,0.0,-0.01201887836214155,15.036360124746958,,,,,,,,,,,,0.01908341343611634,0.21523437649011612,0.3059946323434512,0.2568964871267478,0.14237001041571298,0.010000000000000004
346,12,24,0.0,0.0010800386468569438,12.61652668317159,,,,,,,,,,,,0.02298970939591527,0.18059895808498064,0.3055008451143901,0.25612880537907284,0.1583367275695006,0.009999999999999998
348,24,24,0.0,-0.011563468375243247,6.551202217737834,,,,,,,,,,,,0.017634623557872448,0.19029947960128388,0.3049682751297951,0.2552955423792203,0.139493923013409,0.010000000000000004
350,12,24,0.0,0.01290702074766159,12.855911413828531,,,,,,,,,,,,0.027259777862733852,0.18248697991172472,0.303968903919061,0.2537284617622693,0.1846209391951561,0.009999999999999998
352,18,24,0.0,-0.002278109495010641,8.880721145206028,,,,,,,,,,,,0.02779600013875299,0.21549479249450895,0.3030363205406401,0.25227612919277614,0.1824886335266961,0.010000000000000002
354,18,24,0.0,-0.004879646313687165,10.436437712775337,,,,,,,,,,,,0.022907272188199893,0.15551215327448314,0.30221735934416455,0.25099287927150726,0.17589163614643943,0.010000000000000002
356,6,24,0.0,0.015395117923617363,19.926286697387695,,,,,,,,,,,,0.031202300839746993,0.26914062599341076,0.30205830931663513,0.2507502834002177,0.17298482606808344,0.01
358,24,24,0.0,-0.008318922909287116,34.20124830802282,,,,,,,,,,,,0.019282098258069407,0.20963541666666666,0.3013557257751624,0.2496556763847669,0.16321206589539847,0.010000000000000004
360,24,24,0.0,-0.011298701574560255,11.080006937185923,,,,,,,,,,,,0.012477818401142335,0.11660156305879354,0.3000337320069472,0.24757989185551801,0.15585176025827727,0.010000000000000004
362,24,24,0.0,-0.010064010818799337,12.21054724852244,,,,,,,,,,,,0.019202413687404867,0.18681640674670538,0.29970616723100346,0.2470503288010756,0.1623618391652902,0.010000000000000004
364,24,24,0.0,-0.005511303015130882,10.207408428192139,,,,,,,,,,,,0.01887753457413055,0.18863932322710752,0.2991248058776061,0.2461293637752533,0.18440766197939715,0.010000000000000004
366,18,24,0.0,-0.01174238934699032,11.015841351615059,,,,,,,,,,,,0.02589281253878855,0.20885416782564586,0.29831189413865405,0.24484576202101177,0.20203310582372877,0.010000000000000002
368,24,24,0.0,-0.005356987666649123,16.446101506551106,,,,,,,,,,,,0.01877042940274502,0.17991536452124515,0.298016211638848,0.24437299432853857,0.1615113914012909,0.010000000000000004
370,24,24,0.0,-0.0014852340488384168,15.57793285449346,,,,,,,,,,,,0.022087888384703547,0.23222656299670538,0.2970703827838103,0.24287326633930206,0.1860472603390614,0.010000000000000004
372,24,24,0.0,-0.008298194811989864,7.6972329417864485,,,,,,,,,,,,0.017505868929826345,0.1829101579884688,0.29626146083076793,0.24159033906956515,0.20208580295244852,0.010000000000000004
374,18,24,0.0,0.0011275381160279114,7.95699863963657,,,,,,,,,,,,0.02255249111395743,0.2494357650478681,0.29537788530190784,0.24017204509841072,0.20719098879231346,0.010000000000000002
376,24,24,0.0,-0.002158909356997659,16.367553770542145,,,,,,,,,,,,0.018659504256599273,0.20722656262417635,0.29428104187051457,0.23841937693456808,0.16179472332199415,0.010000000000000004
378,24,24,0.0,-0.014202784436444441,8.593621551990509,,,,,,,,,,,,0.013695013103036521,0.13665364620586237,0.29265236978729564,0.23579343780875206,0.19686478562653065,0.010000000000000004
380,24,24,0.0,-0.0026966797498365245,9.594682117303213,,,,,,,,,,,,0.0148218420217745,0.18040364685778817,0.2917890188594659,0.234387735525767,0.19760099239647388,0.010000000000000004
382,18,24,0.0,-0.004540120147996479,8.634277926550972,,,,,,,,,,,,0.021724013579336718,0.20069444469279712,0.2910571446021398,0.23320702546172672,0.20528701692819595,0.010000000000000002
384,24,24,0.0,-0.015258324730287617,17.769554833571117,,,,,,,,,,,,0.014997198663574332,0.16735026116172472,0.29019858315587044,0.23180639060835043,0.17009931430220604,0.010000000000000004
386,24,24,0.0,-0.013493934961540313,6.729924976825714,,,,,,,,,,,,0.019948908981556695,0.18932291756694516,0.2890055477619171,0.22983378916978836,0.17342372486988702,0.010000000000000004
388,24,24,0.0,-0.003075172076933086,10.753760774930319,,,,,,,,,,,,0.016576019358277943,0.19762369866172472,0.28758184363444644,0.2274363705267509,0.18471279926598072,0.010000000000000004
390,24,24,0.0,-0.015620474625999728,12.267303764820099,,,,,,,,,,,,0.017796688043745235,0.19241536563883224,0.2864987862606843,0.22564548378189406,0.20118627386788526,0.010000000000000004
392,24,24,0.0,-0.007462764236455162,17.42169698079427,,,,,,,,,,,,0.017386976554310724,0.19186198028425375,0.285946582754453,0.2247109276552995,0.19116785066823164,0.010000000000000004
394,24,24,0.0,-0.010056339747582873,9.964453478654226,,,,,,,,,,,,0.017946610527966794,0.21634114626795053,0.2852414200703303,0.2235331820944945,0.18904689947764078,0.010000000000000004
396,24,24,0.0,-0.0036800019831086197,9.983045816421509,,,,,,,,,,,,0.0252456907570983,0.25901692795256775,0.28427505989869434,0.22196247925360998,0.18281323214372,0.010000000000000004
398,24,24,0.0,-0.007852257573783087,13.906745592753092,,,,,,,,,,,,0.019366610432674253,0.19586588628590107,0.283418744802475,0.22054773258666197,0.20109538547694683,0.010000000000000004
400,18,24,0.0,-0.006265437178727653,9.287692414389717,,,,,,,,,,,,0.01882492468899323,0.19995659879512256,0.28301314844025505,0.21988831708828607,0.1790380204717318,0.010000000000000002
402,24,24,0.0,0.0005581906686226527,19.27260677019755,,,,,,,,,,,,0.021250920719467103,0.19414062642802796,0.28245782976349193,0.21902158421774706,0.18582288548350334,0.010000000000000004
404,18,24,0.0,-0.01225911510280437,13.770427968766954,,,,,,,,,,,,0.02344508420598383,0.1800347218910853,0.2812213997046153,0.21701590716838837,0.19067317578527662,0.010000000000000002
406,24,24,0.0,-0.005450141686499895,15.365918457508087,,,,,,,,,,,,0.0147151537676109,0.15569661557674408,0.28018909071882564,0.21531963472565016,0.18476802917818227,0.010000000000000004
408,24,24,0.0,-0.011606685817241669,21.981656273206074,,,,,,,,,,,,0.014003775213495828,0.1676432304084301,0.2787453196942806,0.21290807984769344,0.1486571083466212,0.010000000000000004
410,12,24,0.0,0.0007121564509967963,15.104409138361612,,,,,,,,,,,,0.03331557624430085,0.19863281399011612,0.27775966624418896,0.2112562693655491,0.17168864359458288,0.009999999999999998
412,12,24,0.0,0.003894035549213489,18.43406081199646,,,,,,,,,,,,0.025250005011912435,0.12630208395421505,0.2769933169086774,0.20997676129142442,0.1835989790658156,0.009999999999999998
414,24,24,0.0,-0.00382685768029963,6.302306890487671,,,,,,,,,,,,0.021665368282507796,0.2115885422875484,0.2768272931377093,0.2097074743360281,0.18546509991089502,0.010000000000000004
416,12,24,0.0,0.00553115919077148,15.801691055297852,,,,,,,,,,,,0.026338040731692065,0.1771484383692344,0.2771005357305209,0.21017005542914072,0.1678191895286242,0.009999999999999998
418,12,24,0.0,0.02289230648117761,12.891335566838583,,,,,,,,,,,,0.044525089149829,0.20247395833333334,0.27703000356753665,0.21005739395817122,0.16373000293970108,0.009999999999999998
420,5,24,0.0,0.043808987736701964,19.485765838623045,,,,,,,,,,,,0.053389364201575515,0.1203125,0.27706739902496336,0.21012602150440216,0.17551588714122773,0.01
422,6,24,0.0,0.030852611176669598,18.540623982747395,,,,,,,,,,,,0.05131180599952737,0.11106770982344945,0.27730192244052887,0.21052158623933792,0.18861728409926096,0.01
424,12,24,0.0,-0.001131972453246514,22.48814074198405,,,,,,,,,,,,0.02540353489651655,0.20006510491172472,0.2775847439964612,0.21100209653377533,0.18687186886866888,0.009999999999999998
426,4,24,0.0,0.018997730687260628,12.840802431106567,,,,,,,,,,,,0.05198785802349448,0.2216796875,0.2778150513768196,0.2113991677761078,0.2124682478606701,0.01
428,6,24,0.0,0.015479595710833868,14.84384028116862,,,,,,,,,,,,0.032176536275073886,0.15625,0.2778601149717967,0.21147969365119934,0.2304594765106837,0.01
430,6,24,0.0,0.014756707474589348,7.638646602630615,,,,,,,,,,,,0.03614038019441068,0.15898437549670538,0.2778725375731786,0.21150329460700354,0.2253341426452001,0.01
432,12,24,0.0,0.015499159150446454,14.049394051233927,,,,,,,,,,,,0.04529516816061611,0.22910156287252903,0.27762055148681003,0.21107798193891844,0.23753469064831734,0.009999999999999998
434,12,24,0.0,0.003693546944608291,12.197368621826172,,,,,,,,,,,,0.03551982707964877,0.26614583283662796,0.2773297627766927,0.21058474481105804,0.20592453827460608,0.009999999999999998
436,12,24,0.0,0.00868424866348505,24.126682837804157,,,,,,,,,,,,0.037758800763792046,0.20266927282015482,0.27711619685093564,0.21021946395436922,0.18870891879002252,0.009999999999999998
438,18,24,0.0,-0.0031502921806855332,22.87698851691352,,,,,,,,,,,,0.02170937851123098,0.15238715294334623,0.27703181240293717,0.21007216970125833,0.18476349943213993,0.010000000000000002
440,12,24,0.0,0.009551234698543945,15.962599198023478,,,,,,,,,,,,0.04905311514933904,0.21341145783662796,0.27678809811671573,0.20967577149470648,0.20727455988526344,0.009999999999999998
442,6,24,0.0,0.01893456093966961,24.332660675048828,,,,,,,,,,,,0.05186361571153005,0.18658854067325592,0.2767629226048787,0.2096326525012652,0.21544899294773737,0.01
444,12,24,0.0,0.00799019696811835,15.386496543884277,,,,,,,,,,,,0.04346174973761663,0.201041666790843,0.27644938230514526,0.20910978938142458,0.18452811862031618,0.009999999999999998
446,12,24,0.0,0.02234293264336884,15.865968545277914,,,,,,,,,,,,0.045552205468993634,0.1473307286699613,0.27576808879772824,0.20796861747900644,0.17496674011150995,0.009999999999999998
448,12,24,0.0,0.0008483616014321645,56.149083932240806,,,,,,,,,,,,0.026433703237368416,0.13938802108168602,0.2751487120985985,0.20690935229261717,0.14853759109973907,0.009999999999999998
450,12,24,0.0,0.0035993168130517006,23.134620666503906,,,,,,,,,,,,0.029143390245735645,0.19485677095750967,0.2746269926428795,0.20601613819599152,0.16832786053419113,0.009999999999999998
452,6,24,0.0,0.02498396796484788,10.865561803181967,,,,,,,,,,,,0.031940326831924416,0.2983072946468989,0.2743200759092967,0.20547929654518762,0.19851107895374298,0.01
454,12,24,0.0,0.004349142429418862,9.83323367436727,,,,,,,,,,,,0.035039919486735016,0.19882812475164732,0.27411048859357834,0.20510842899481455,0.1614543708662192,0.009999999999999998
456,6,24,0.0,0.012992968782782555,9.82222588857015,,,,,,,,,,,,0.04223727683226267,0.3292968769868215,0.2737273722887039,0.20444500943024954,0.16618754218022028,0.01
458,12,24,0.0,-0.002117670218770703,10.912099719047546,,,,,,,,,,,,0.02408811025088653,0.12519531262417635,0.2735334634780884,0.2040993000070254,0.1612998495499293,0.009999999999999998
460,12,24,0.0,-0.008747558575123549,10.925743182500204,,,,,,,,,,,,0.018126455969953287,0.1677083329608043,0.27351820717255276,0.20403515050808588,0.1792478747665882,0.009999999999999998
462,18,24,0.0,-0.0037872063823872143,8.84046917491489,,,,,,,,,,,,0.02216963482917183,0.18263889021343654,0.2730943196349674,0.20326899902688134,0.1572775203320715,0.010000000000000002
464,24,24,0.0,-0.010770526947453618,16.88008213043213,,,,,,,,,,,,0.01935591835839053,0.15624999968955913,0.2723279322187106,0.20194649075468382,0.15705174518128237,0.010000000000000004
466,12,24,0.0,0.010983923527722558,10.31105093161265,,,,,,,,,,,,0.023077266562419634,0.21901041766007742,0.2714284434914589,0.20041419938206673,0.18952380617459616,0.009999999999999998
468,12,24,0.0,-0.0013584086361030738,17.217332760492962,,,,,,,,,,,,0.027985831897240132,0.16705729315678278,0.2712872376044591,0.2001793384552002,0.1998855508863926,0.009999999999999998
470,12,24,0.0,-0.0005886402601997057,12.800220410029093,,,,,,,,,,,,0.03726227862838035,0.1847656269868215,0.2709980259339015,0.19966095810135207,0.2090306654572487,0.009999999999999998
472,12,24,0.0,0.0069059620921810465,11.427013476689657,,,,,,,,,,,,0.05317312314097459,0.09778645820915699,0.27038195977608365,0.1985900985697905,0.18493557969729105,0.009999999999999998
474,24,24,0.0,-0.0048706314992159605,11.675273279349009,,,,,,,,,,,,0.01422302233792531,0.13287760534634194,0.269112008313338,0.19638887358208498,0.16782855739196142,0.010000000000000004
476,24,24,0.0,-0.01645705724755923,9.169130712747574,,,,,,,,,,,,0.013559375831391662,0.15465494928260645,0.26693660269180935,0.19262950184444586,0.17895103494326273,0.010000000000000004
478,18,24,0.0,-0.005854927727745639,11.01909687783983,,,,,,,,,,,,0.02231464687631362,0.20438368121782938,0.2656880219777425,0.19044595708449683,0.16764469693104425,0.010000000000000002
480,24,24,0.0,-0.0054332916042767465,18.19270573059718,,,,,,,,,,,,0.023607041250215843,0.23769531399011612,0.2651461027562618,0.18953942321240902,0.15529128288229307,0.010000000000000004
482,24,24,0.0,0.0004412224128221472,17.79886184136073,,,,,,,,,,,,0.015093199316955483,0.1852213547875484,0.26438750699162483,0.18823861765364805,0.13470069784671068,0.010000000000000004
484,24,24,0.0,-0.014590300930043062,15.970028777917227,,,,,,,,,,,,0.016881822773333017,0.1520182297875484,0.26293667033314705,0.18571525812149048,0.1601520006855329,0.010000000000000004
486,24,24,0.0,-0.001985953189432621,9.410959561665853,,,,,,,,,,,,0.018749718166266877,0.1586263021454215,0.26158130044738453,0.18330764397978783,0.15472679771482944,0.010000000000000004
488,8,24,0.0,-0.0016806074418127537,15.04354739189148,,,,,,,,,,,,0.021955257027002517,0.11494140652939677,0.2601061128079891,0.18070875108242035,0.14974460937082767,0.01
490,24,24,0.0,-0.005069333283851544,9.114080707232157,,,,,,,,,,,,0.013144967138941865,0.163444010540843,0.2589981481432915,0.17871759024759135,0.15094807309408984,0.010000000000000004
492,18,24,0.0,-0.0072345807113581235,12.033544699350992,,,,,,,,,,,,0.02164535501247479,0.1671875003311369,0.2576191657119327,0.17620197104083168,0.16368291361464393,0.010000000000000002
494,12,24,0.0,0.014070726620654265,13.052470882733664,,,,,,,,,,,,0.026564013154711574,0.13841145858168602,0.25677217294772464,0.1746432719131311,0.1482997126877308,0.009999999999999998
496,24,24,0.0,-0.008984195184893906,9.670153041680654,,,,,,,,,,,,0.017087945860112086,0.12480468753104408,0.2560717525581519,0.17334783636033535,0.14811892497042814,0.010000000000000004
498,18,24,0.0,-0.007457656941066186,10.724783844417995,,,,,,,,,,,,0.02339556323002196,0.11896701446837848,0.2555394387907452,0.17240550037887362,0.14154447118441263,0.010000000000000002
500,24,24,0.0,-0.006401800589325528,22.83773597081502,,,,,,,,,,,,0.016977639053948224,0.15986328230549893,0.25438645482063293,0.17039593619604906,0.1465632300823927,0.010000000000000004
502,18,24,0.0,-4.1179643529984685e-05,12.640660497877333,,,,,,,,,,,,0.030068328759322565,0.1581597232984172,0.253571543428633,0.16897501630915535,0.18228628238042197,0.010000000000000002
504,18,24,0.0,-0.001152626419853833,16.097257561153835,,,,,,,,,,,,0.02298443113815867,0.1826822923289405,0.25309402247269946,0.16813804540369245,0.1885707394944297,0.010000000000000002
506,18,24,0.0,-0.007298991549760103,15.10298917028639,,,,,,,,,,,,0.02449293344074653,0.12973090302613047,0.25248585806952584,0.16705010914140278,0.14675503886408275,0.010000000000000002
508,24,24,0.0,-0.00013838374676803747,14.340226193269094,,,,,,,,,,,,0.020507213795402397,0.2330729179084301,0.2516638326148192,0.16553595600028834,0.13548179809004068,0.010000000000000004
510,18,24,0.0,-0.009132489820735322,10.18126360575358,,,,,,,,,,,,0.02073847241182294,0.1276041672875484,0.25092821154329514,0.16420843534999424,0.14591790984074274,0.010000000000000002
512,12,24,0.0,0.0019863125247259936,9.095965464909872,,,,,,,,,,,,0.02155621468167131,0.2218098963300387,0.2504877721269925,0.16339908788601556,0.16953201095263162,0.009999999999999998
514,24,24,0.0,0.0012012006094058354,10.849268198013306,,,,,,,,,,,,0.012072955879072348,0.09593098998690645,0.24952076810101667,0.16164971701800823,0.14750866467754045,0.010000000000000004
516,12,24,0.0,0.003330304908255736,19.26811170578003,,,,,,,,,,,,0.02472393941085708,0.13300781324505806,0.2477329708635807,0.15837754433353743,0.135744488487641,0.009999999999999998
518,12,24,0.0,0.018205860474457342,14.789572397867838,,,,,,,,,,,,0.040373185668916754,0.11875000099341075,0.24705351268251738,0.15712700163324675,0.14361812298496565,0.009999999999999998
520,12,24,0.0,0.004516870714724064,11.345890045166016,,,,,,,,,,,,0.02875853341538459,0.10266927133003871,0.24659272904197374,0.15628730008999506,0.14338216558098793,0.009999999999999998
522,18,24,0.0,0.004500234680664208,6.7716405391693115,,,,,,,,,,,,0.022493643285189237,0.2187500008278423,0.24576480603880352,0.154745914041996,0.1246637793050872,0.010000000000000002
524,24,24,0.0,-0.015198591320465008,15.016630371411642,,,,,,,,,,,,0.018703647726700485,0.16793619903425375,0.24505913319687048,0.15340906754136086,0.12759824097156525,0.010000000000000004
526,24,24,0.0,-0.0025344258174300194,10.135486940542856,,,,,,,,,,,,0.015197601829034587,0.1541992196192344,0.2448994666337967,0.15310642992456755,0.15536500823994479,0.010000000000000004
528,9,24,0.0,9.292860825856526e-05,9.921125306023491,,,,,,,,,,,,0.08503778788468076,0.14661458300219643,0.2445905605951945,0.15251178708341387,0.14056482083267635,0.01
530,12,24,0.0,0.008029931069662174,18.449874957402546,,,,,,,,,,,,0.03972061810782179,0.19557291890184084,0.2444793408115705,0.15228763595223427,0.1894120549162229,0.009999999999999998
532,12,24,0.0,0.005938984453678131,22.76174267133077,,,,,,,,,,,,0.02664049156010151,0.13567708370586237,0.2445533126592636,0.15242110068599382,0.14477198074261347,0.009999999999999998
534,24,24,0.0,-0.008573278125065068,14.822613020737966,,,,,,,,,,,,0.019956773864881445,0.1499348965783914,0.24429555796086788,0.15195852083464464,0.17889949741462866,0.010000000000000004
536,12,24,0.0,0.00449695826197664,17.439964214960735,,,,,,,,,,,,0.021564901107922196,0.14869791766007742,0.24386612822612128,0.15116912002364793,0.15094989662369093,0.009999999999999998
538,12,24,0.0,0.0037100978661328554,12.597119569778442,,,,,,,,,,,,0.026584346119003992,0.17832031349341074,0.2436199113726616,0.15069419021407762,0.15811414271593094,0.009999999999999998
540,18,24,0.0,0.009358855792217784,12.514821211496988,,,,,,,,,,,,0.031743851542058915,0.2300347238779068,0.24346638388103908,0.15040285057491726,0.138478128446473,0.010000000000000002
542,12,24,0.0,0.008814320589105288,16.37657364209493,,,,,,,,,,,,0.03040041382579754,0.14973958333333334,0.24347486843665442,0.15046308313806853,0.14712710057695708,0.009999999999999998
544,12,24,0.0,-0.0026185971995194754,9.97766145070394,,,,,,,,,,,,0.038497745127339535,0.17128906399011612,0.243230781207482,0.1500608411928018,0.1388035292426745,0.009999999999999998
546,18,24,0.0,-0.005545983504917886,8.413044611612955,,,,,,,,,,,,0.02809584518480632,0.19782986119389534,0.24280260917213228,0.14927688241004944,0.1325098772843679,0.010000000000000002
548,12,24,0.0,0.013066291809082031,18.4005225499471,,,,,,,,,,,,0.02650310892689352,0.1944661463300387,0.2417825385928154,0.14733922109007835,0.18407041703661284,0.009999999999999998
550,12,24,0.0,0.001213476372261842,19.52482469876607,,,,,,,,,,,,0.026619318484639127,0.14023437599341074,0.2412063591182232,0.14624910429120064,0.12046106408039729,0.009999999999999998
552,18,24,0.0,-0.004911805916991498,23.487574365403916,,,,,,,,,,,,0.022617309910452202,0.13463541699780357,0.24043548438284132,0.14479389124446446,0.13377177466948828,0.010000000000000002
554,9,24,0.0,0.005919823526508278,13.276567565070259,,,,,,,,,,,,0.04023894670212434,0.1232638888888889,0.23962640762329102,0.14325248036119673,0.13142614232169259,0.01
556,12,24,0.0,0.007318243384361267,9.30884846051534,,,,,,,,,,,,0.041813355909350015,0.12597656374176344,0.23907969146966934,0.14220656330386797,0.1329276201625665,0.009999999999999998
558,18,24,0.0,-0.004749538687368234,12.45435619354248,,,,,,,,,,,,0.02195483756562074,0.19592013830939928,0.23810246586799622,0.14034140275584328,0.11269671221574147,0.010000000000000002
560,18,24,0.0,-0.005255044437944889,8.849555121527779,,,,,,,,,,,,0.022941901982348,0.1692274303899871,0.23735983504189384,0.13890591926044887,0.12088213654028045,0.010000000000000002
562,24,24,0.0,-0.007102236578551431,9.629662235577902,,,,,,,,,,,,0.016874663376559813,0.1979166672875484,0.23617401036123434,0.13658558080593744,0.13246904530872902,0.010000000000000004
564,12,24,0.0,0.005142686112473409,9.59960126876831,,,,,,,,,,,,0.027594478548659634,0.14199218751552203,0.2348935231566429,0.1341179423034191,0.12277317668000857,0.009999999999999998
566,24,24,0.0,-0.0016441841144114733,7.177727202574412,,,,,,,,,,,,0.02299762545347524,0.19013671856373549,0.23407452243069807,0.13253465356926122,0.13357146891454855,0.010000000000000004
568,18,24,0.0,-0.004939151669128073,7.3850997818840876,,,,,,,,,,,,0.02750160348498159,0.19401041832235125,0.2333050924870703,0.13099972324238884,0.13255341930521858,0.010000000000000002
570,24,24,0.0,-0.00586062472575577,12.45522407690684,,,,,,,,,,,,0.01637931361134785,0.1451822922875484,0.23243123603363833,0.1292774435132742,0.1289065241192778,0.010000000000000004
572,24,24,0.0,-0.008491246126747379,23.420207341512043,,,,,,,,,,,,0.02295632314053364,0.13919270845750967,0.23136893349389234,0.12711488579710326,0.13188598894824585,0.010000000000000004
574,18,24,0.0,-0.0003886937888132201,17.720350636376274,,,,,,,,,,,,0.027592272989244923,0.19639757027228674,0.23062734388642842,0.125586099922657,0.12773576171861756,0.010000000000000002
