episode,steps,final_battery,total_reward,loss
1,720,77.43364079395533,42.8248723860161,
2,720,78.30100309008128,43.10204955377196,
3,720,78.18979868452293,37.65744717633346,
4,720,78.11539170235562,42.11263321233074,
5,720,78.41225033302194,41.17364258327764,249.73226928710938
6,720,78.51739813577288,29.717182814015548,
7,720,78.15735753331977,26.52946707445714,
8,720,78.09439746304055,27.15013641025984,
9,720,78.19291703141215,22.40639212812766,
10,720,78.22100888830094,23.116304557122085,178.1226348876953
11,720,77.83541288149168,3.8602888997189275,
12,720,77.91926960239657,8.199740523435116,
13,720,78.09455877111164,5.4042024404538935,
14,720,78.22865532112937,8.90736216051139,
15,720,78.13344864064162,5.670663734252422,165.98779296875
16,720,78.19607258123122,8.470874618657406,
17,720,78.44395262993154,16.25357061580592,
18,720,77.90887999948414,15.112839269968019,
19,720,78.57043492734682,16.942165733261973,
20,720,77.97565564971922,13.524951244151028,168.60455322265625
21,720,77.87823107774253,16.1283371378122,
22,720,78.1587281337924,13.695344413690847,
23,720,78.30356115694853,12.96800557156964,
24,720,78.23616634474207,18.768724364941644,
25,720,78.13696241703319,18.333948372959423,166.2904510498047
26,720,78.21603144759275,26.79262899399659,
27,720,77.97581825932987,18.85611472133965,
28,720,78.12492092836688,20.702377681859094,
29,720,78.33482518556156,20.597755057005735,
30,720,78.21199775743061,21.520773035844254,168.1522979736328
31,720,78.56437329661915,29.544548167856387,
32,720,77.71126887846074,32.59538815800127,
33,720,78.15465382596038,33.409032084366196,
34,720,78.41904568715053,30.9681324241233,
35,720,78.00893796103347,27.97358737877193,175.1479949951172
36,720,78.25349363926611,39.20615180612907,
37,720,77.97509340377586,44.878874814902844,
38,720,77.68070327256382,35.31859561086362,
39,720,78.07214054187989,38.96177189754078,
40,720,78.36285552831158,36.51181898486355,173.84097290039062
41,720,77.90988262670693,41.24406515583168,
42,720,78.28702232408055,43.031005332002444,
43,720,78.12477116821277,42.90477274341141,
44,720,78.11303229280068,39.12569420039339,
45,720,78.14950753387663,44.27521166623851,175.45835876464844
46,720,78.35865456766923,40.5724789548234,
47,720,77.83794142858707,39.62593634868354,
48,720,77.96992517861258,42.72774893984359,
49,720,78.15677925767886,46.04087950018232,
50,720,77.6869099585033,42.02372482885253,173.982666015625
51,720,77.93769303422613,43.537270728690984,
52,720,77.82731441913336,43.88367631808131,
53,720,78.45338642120011,42.96350487090818,
54,720,78.46312799469507,39.33478204660569,
55,720,78.1202696242286,42.82804455655402,173.84767150878906
56,720,77.68244531306094,44.586654458062924,
57,720,77.81585645190921,40.46333228610848,
58,720,77.90394426567467,43.15682878546777,
59,720,78.21344065862085,44.1271474174282,
60,720,77.91513222627802,45.42973396787701,172.71713256835938
61,720,77.6295069487947,42.49262452922812,
62,720,78.03746694940473,39.5981374577648,
63,720,78.29688307536365,39.71237082656877,
64,720,78.03105822567635,46.063789255886924,
65,720,78.09316146174177,41.321219871603155,169.3275146484375
66,720,78.12281973266441,45.00303148769074,
67,720,78.145195450699,43.576214892900175,
68,720,78.51125789220005,45.33403822122587,
69,720,77.5245709097997,45.51005268067314,
70,720,78.08195120959684,42.00495604826638,171.41799926757812
71,720,78.42442675717933,42.076660898155204,
72,720,78.01321027737143,45.232122775688545,
73,720,77.60199367131744,42.5798326128439,
74,720,77.55310954785836,44.67970744690842,
75,720,77.64211722259027,37.213861781410344,163.89559936523438
76,720,78.45346012291246,46.27762061193833,
77,720,77.95722665515427,46.339087694225434,
78,720,78.40284542679112,42.279541684373186,
79,720,78.18119758958156,46.315085405179545,
80,720,78.35698844718104,41.074688093146236,164.8349609375
81,720,78.13026320500653,46.40370181192335,
82,720,78.58050352784264,42.42205789147597,
83,720,78.28188490226984,41.218514464221954,
84,720,78.06184010541254,44.63832768174607,
85,720,77.77719428919808,42.435233490050244,172.6803436279297
86,720,78.16318477194638,38.40264460564461,
87,720,77.30752980975724,43.44163455300476,
88,720,78.04418493480047,44.66445550440329,
89,720,78.32009563440839,45.265884716515934,
90,720,78.27013882411336,39.2723136108915,170.97703552246094
91,720,77.99493268740466,42.7022320057806,
92,720,77.69069657820779,42.56493050453391,
93,720,78.39954850287184,44.950793913005484,
94,720,78.1315577097813,43.30577703797777,
95,720,78.2594792751036,42.08675910543423,171.51602172851562
96,720,78.39756536851706,39.10987553575097,
97,720,78.05325353428756,46.922273818674654,
98,720,77.56585408231997,45.26519772710932,
99,720,77.60968736275208,43.252787115770104,
100,720,77.92487682733216,43.11019267472095,183.166748046875
101,720,78.20037416277731,43.812267091607346,
102,720,77.55797078384776,40.2544532840111,
103,720,77.75385322217433,40.76396245175974,
104,720,77.68305659334445,41.38661990087364,
105,720,78.43856237772862,50.201768399300576,174.0157012939453
106,720,77.93612686958724,43.13256704186532,
107,720,78.4418428177163,43.955693682116234,
108,720,78.04089757751903,39.51237044429585,
109,720,77.60768287013455,38.01419000811016,
110,720,78.46856849732956,43.914524294848356,171.2309112548828
111,720,77.64536356336545,47.45783588170623,
112,720,78.2574955210448,44.14829054795824,
113,720,77.40786487410563,42.77283583148572,
114,720,77.82142826880911,47.574036003121975,
115,720,77.19784574522082,44.26833139489688,173.15394592285156
116,720,78.34673228728005,39.722441250066964,
117,720,77.66590802680226,46.74190719627395,
118,720,77.77256909346073,43.75175441668123,
119,720,77.97226572891907,45.38983175446088,
120,720,78.39382116406524,42.45918859716195,164.8158416748047
121,720,77.64332802863206,44.96372782862434,
122,720,78.41555178205041,40.967358422859554,
123,720,78.349632030133,44.733940554592344,
124,720,77.90908615237844,40.1171030840802,
125,720,78.35777808976903,42.58606662089745,162.30564880371094
126,720,77.8042783911579,44.385216363693814,
127,720,77.9352296268717,44.28424202794584,
128,720,77.86898760689539,45.093328053616595,
129,720,78.19586029405629,40.43264892241938,
130,720,78.28964702186691,42.961124546095306,175.51527404785156
131,720,77.5922061904994,40.56964792213272,
132,720,78.28989444320823,49.18486866417135,
133,720,78.48878693013074,45.9697023777323,
134,720,78.03623874054638,46.613639242971715,
135,720,78.13252094591184,43.003353093177466,167.41671752929688
136,720,77.7387282961772,42.00848657843431,
137,720,77.77168522310795,42.78388207849855,
138,720,77.66788936744425,35.07172678167635,
139,720,77.87785203533542,44.78370270375975,
140,720,78.42186924847506,43.52170726120194,170.02285766601562
141,720,77.88485182792884,39.711314687854816,
142,720,78.40572002907665,43.2142482580811,
143,720,78.00523422236965,41.0604599453394,
144,720,78.43152646939927,44.480438974877934,
145,720,78.05079157482244,42.9190577529557,164.80075073242188
146,720,77.59444431139741,41.79348907479246,
147,720,77.88353390831404,43.89046941396111,
148,720,77.7048543620646,43.13625085442453,
149,720,77.84790679450931,42.790892269079194,
150,720,78.05305734440029,50.12176745415214,162.69970703125
151,720,77.89430478475204,40.90388152605789,
152,720,78.02705795542609,43.725996983680524,
153,720,77.71030988838966,42.95573948093525,
154,720,78.5421930593234,41.36678995966641,
155,720,78.37102813562676,43.94858687750289,163.08360290527344
156,720,77.47001166071885,43.124790896069044,
157,720,78.57850916658737,38.41981991765286,
158,720,77.72105688089162,38.803310913263104,
159,720,78.21186121632039,40.78934011715758,
160,720,77.54202910053431,41.10630214774285,167.95355224609375
161,720,78.43011420064411,41.995889918992596,
162,720,77.25686553339108,36.35545419370768,
163,720,78.24909361243871,43.33809731892587,
164,720,78.0552911939007,41.498875098736505,
165,720,78.416929641616,43.53989612887647,163.27182006835938
166,720,77.64906317068159,38.606654198423485,
167,720,77.86476210990838,45.2600953768645,
168,720,78.31265129967305,41.17021995028709,
169,720,77.74099014061689,39.862914748470914,
170,720,78.3672945633085,42.734771550367164,165.53268432617188
171,720,77.69684254658598,36.92636126303936,
172,720,77.882132516561,40.85379743861652,
173,720,78.33657861737191,44.80417961180629,
174,720,77.91027362185157,45.36448214364568,
175,720,78.25199542447436,49.67512848670969,164.04591369628906
176,720,78.43059221086696,45.03513244582172,
177,720,78.07056803568784,45.516611490581354,
178,720,77.27105092246698,43.52775553102296,
179,720,78.38985593391409,46.10970126742756,
180,720,78.22411553900818,40.367305003549966,159.92669677734375
181,720,78.34487678365511,44.62050283653805,
182,720,78.39588831729924,43.82194025653826,
183,720,78.48663638314042,39.85838268990808,
184,720,78.42263682885753,46.86190934816873,
185,720,78.35110698720138,43.59161581850116,157.4655303955078
186,720,77.79905494780441,42.79098278823948,
187,720,78.1768790503842,43.68239083739213,
188,720,77.84669279571933,46.40497221035322,
189,720,77.77079392834383,39.62912642409849,
190,720,77.92484658896767,45.10501039642179,164.68182373046875
191,720,78.24260009784977,41.1010504418207,
192,720,77.72017093775561,40.99008162727703,
193,720,77.90559600304687,40.50324853115401,
194,720,78.48306387093703,39.35529438857778,
195,720,77.89973091459082,45.12897841609874,157.99217224121094
196,720,77.91161690564267,43.79005742123381,
197,720,77.60934286516445,45.25924006979954,
198,720,78.18286569415811,44.256082221977955,
199,720,78.446080267633,41.22404171078265,
200,720,78.35791987185695,46.94756357130328,158.733154296875
201,720,78.36471426285331,44.92167733697007,
202,720,77.92928745361982,43.525274325945674,
203,720,77.8436354777965,38.84135889540536,
204,720,78.26001753143605,41.06233927211112,
205,720,77.97791811654818,40.366701047608586,173.834716796875
206,720,78.34889113302505,40.448656829091725,
207,720,77.68269102840523,39.38365848667702,
208,720,77.75647627948567,42.419835243956804,
209,720,78.40567931836608,44.40696646265179,
210,720,77.82335075341925,41.34156856260319,157.5861053466797
211,720,77.95903815945276,44.802077848064705,
212,720,76.58058834442343,44.12788237253534,
213,720,78.0107804823297,42.82466972765352,
214,720,78.22053593918133,41.240013206934854,
215,720,77.92425028966105,41.03989963985802,163.19390869140625
216,720,77.96966822330602,38.423411519655836,
217,720,77.88341751195404,41.34962907073078,
218,720,77.92142568682459,40.657303826255614,
219,720,77.88501798946909,43.64478809064302,
220,720,77.66306317254526,39.18684034702546,165.173828125
221,720,77.88748612368234,42.63911639376171,
222,720,77.67490586689318,42.5429814293093,
223,720,78.12517133239282,48.10626761043318,
224,720,78.4107919425173,40.967809190066774,
225,720,77.92799759714791,38.01515798943374,157.577880859375
226,720,77.76425481701528,38.50519649765517,
227,720,77.63616452118616,46.083570698957516,
228,720,78.37758783493786,41.00062561492528,
229,720,78.43035083693418,45.420198925716676,
230,720,78.03084913244297,43.733451190089816,156.83392333984375
231,720,77.98277616032362,44.36228847068086,
232,720,78.04612839078918,45.49531689106645,
233,720,78.0238850137094,42.20659437446191,
234,720,78.16652115544186,40.134831698765616,
235,720,77.84893150159033,40.27216766425131,163.71847534179688
236,720,78.14574737248842,40.49292576770812,
237,720,78.23545408279969,47.76400964081121,
238,720,77.84821714594204,43.224213443575685,
239,720,78.43727166786616,48.93137811011607,
240,720,78.48979551073828,41.13830442614049,156.8515167236328
241,720,77.62831074186948,45.188753457067165,
242,720,78.31172469640116,46.184409337218845,
243,720,77.80272226434552,43.44747317397567,
244,720,77.93503487669396,41.82265885359319,
245,720,77.45045325556909,37.9593035614268,158.7791748046875
246,720,77.98241656747665,43.110923662035425,
247,720,77.44897162652717,43.657849951400955,
248,720,77.93424991022387,41.69334944338001,
249,720,78.40742716020212,40.52751434745324,
250,720,77.99464724324466,38.23849268226599,159.1232147216797
251,720,78.30004051240238,41.10052295383482,
252,720,78.25426299067571,40.75543006258853,
253,720,78.53150345056694,38.62055970244392,
254,720,77.79534514762364,44.549534056921644,
255,720,78.4506080096302,45.75529361262934,154.0915985107422
256,720,78.03619144872621,41.79106856509258,
257,720,78.36834050465986,40.6379544992912,
258,720,78.0258726680075,39.997193627704085,
259,720,77.56363258476385,42.062737726499854,
260,720,78.17299422560201,45.65324694046606,154.2859649658203
261,720,78.50188753405291,42.93870895868511,
262,720,78.42202878162627,43.618034160466905,
263,720,77.65965204866916,38.113003206986605,
264,720,77.84316109091465,39.96116652685315,
265,720,78.3783216620884,40.3730530967918,157.43934631347656
266,720,78.1549043808219,42.35451040498624,
267,720,78.1751895657002,40.20288252581166,
268,720,78.38703351505436,41.42837886978394,
269,720,78.07764373198852,45.504228418977476,
270,720,78.314478626638,46.91065208292871,154.01943969726562
271,720,78.11820680629403,39.479494948248885,
272,720,78.42730059209877,42.958502722233284,
273,720,78.40536837826686,46.88748320636265,
274,720,78.29099974884463,40.332610771198325,
275,720,78.1178547970341,44.126050581527444,159.47113037109375
276,720,78.37661950602222,43.6737749695202,
277,720,78.27576537345065,41.49045127800792,
278,720,77.95283853139071,43.7211608251642,
279,720,78.08053947783128,42.132831947414346,
280,720,77.9984684870317,41.657810963180395,157.12185668945312
281,720,77.82592327806863,43.73954121601576,
282,720,78.20712256356809,46.27946970956244,
283,720,77.52584707500127,39.82665910122996,
284,720,77.78149615452956,46.77324811912157,
285,720,77.65487476342105,44.508478566372084,162.049560546875
286,720,78.29148429290794,42.068642391481994,
287,720,78.04509419391553,47.421095964721225,
288,720,78.38241743449915,38.388392416238595,
289,720,78.28880694033967,48.53157494315808,
290,720,78.49043766575804,40.5166907720156,160.845947265625
