episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m,V_start,V_end,alpha_T,E_max,E_argmax
1,720,42.26898969281011,133.13411666516743,131.27848717069966,6.243577492356906,4.078780108594486,,42.858457076363266,42.61532286647707,0.9061942752450705,41.709128591232,0.0,42.23751913281994,17.959189279241194,39.14720094663166,15.444907448859265,11592.055532642156,1227.9813235080749,1754.533592900441,1343.3130653196242,88.12378274350691,nan,nan,nan,nan,nan
2,104,0.0,-72.59970612914691,5.039491541854088,-77.2722689430998,0.32951728136514313,,13.567700723186135,13.277896704152226,0.11516193300485611,13.16273477114737,0.0,20.23116934688171,3.4679746532745233,38.6361344715499,0.0,1687.8802648416738,193.30026022925946,240.50935776273838,191.99126116083477,27.00036871643033,nan,nan,nan,nan,nan
3,81,0.0,-74.0487106763534,0.8231633262109116,-74.63498310226817,0.20738707201688605,,8.94162187166512,8.681108463555574,0.09026782121509314,8.590840642340481,0.0,3.3810942664519166,0.5999577345587919,37.31749155113408,0.0,1311.3081154505307,156.98862785778618,197.8653060129948,146.52171858489842,54.51892742733156,nan,nan,nan,nan,nan
4,71,0.0,-63.83114472348174,1.5760586010489668,-65.21013267320626,0.17238994487674053,,9.446503370068967,9.181941244751215,0.07948167528957129,9.102459569461644,0.0,3.5775206806055584,1.1323942845852317,32.60506633660313,0.0,1150.3459548027208,125.61400125359931,154.71829325974664,148.81175452134553,19.61740226858622,nan,nan,nan,nan,nan
5,64,0.0,-63.49290776784336,0.5787275661398873,-63.868934423352265,0.17012822759326005,,9.925676424987614,9.65448998939246,0.07112158928066492,9.583368400111794,0.0,2.6393767031581223,0.42502294913131444,31.934467211676136,0.0,1036.9148147230278,130.55674499292647,163.0821726099942,123.92265803509011,12.313585508238573,nan,nan,nan,nan,nan
6,83,0.0,-72.93329391220387,1.5364347579449542,-74.20501680016345,0.23058862367181282,,11.829502020031214,11.544162023812532,0.09187252167612314,11.45228950213641,0.0,8.430604398229606,1.1149404810661638,37.10250840008173,0.0,1344.028980447609,165.66457523505645,207.75230461895154,160.4622025566149,21.53480379083486,nan,nan,nan,nan,nan
7,79,0.0,-65.1185553758287,2.9199221946992506,-67.75655602433187,0.24376558738837398,,12.055367674678564,11.76959031354636,0.08789225108921528,11.681698062457144,0.0,20.781075177729548,2.3624092521125752,33.878278012165936,0.0,1281.771266931367,152.05607625205346,189.1161369506856,157.45457591372295,20.74161647751014,nan,nan,nan,nan,nan
8,720,39.8329140951764,139.30463225133437,143.62160882403037,0.18189345080978114,4.2055888854423555,2.5076611042022705,47.3408237779513,46.62463291361928,0.7890908066183329,45.83554210700095,0.4340951694175601,42.26345467372061,19.16715773668563,39.74196736977151,30.98714445125393,11582.399999999912,1184.6763778539864,1713.3622894521172,1334.4486758549667,238.87965758951768,nan,nan,nan,nan,nan
9,92,0.0,-54.83175658852531,7.575912146503639,-62.060538337199304,0.31485253939428753,,9.23772905766964,8.991024286486208,0.10258023906499147,8.888444047421217,0.0,15.433802202621662,5.0370435527743105,31.030269168599645,0.0,1495.5075810817852,166.04965168704345,204.87956270830207,171.2041433249066,50.65369544995598,nan,nan,nan,nan,nan
10,96,0.0,-55.3164180304481,7.743836125093614,-62.66064830885935,0.3588889749600018,,10.716423080302775,10.477012801915407,0.10752108693122864,10.369491714984179,0.0,25.080116733805287,5.365646819343035,31.330324154429672,0.0,1559.8397966666014,188.77259283090348,234.89180111288724,166.6126313769035,59.41533068267271,nan,nan,nan,nan,nan
11,69,0.0,-66.49465948316926,0.28540023426162625,-66.57863743841098,0.172940091431668,,12.805762247182429,12.506146190688014,0.07841441221535206,12.427731778472662,0.0,1.9148121417520423,0.25295485464700945,33.28931871920549,0.0,1118.5048431791552,138.52413961870752,173.62785407375785,130.97622295831502,65.26145248394545,nan,nan,nan,nan,nan
12,136,0.0,-66.3119343167382,12.80683923087086,-78.52710760810317,0.5382813580176963,,13.21364177763462,12.970814113505185,0.15046915505081415,12.82034495845437,0.0,26.0593282924517,5.770890052265147,39.26355380405157,0.0,2197.6373660834633,256.9411492393781,326.26471565699387,270.27355355378205,16.63816874321977,nan,nan,nan,nan,nan
13,71,0.0,-62.47269852332762,1.9079284933802823,-64.16538331557774,0.1869236251028382,,11.037718082778156,10.737880663014948,0.07925661839544773,10.6586240446195,0.0,5.052131100612302,1.371131547454753,32.08269165778888,0.0,1150.945192434182,131.8019157083404,163.62554959156085,145.28924930072816,21.96963080606114,nan,nan,nan,nan,nan
