episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
172,48,48,0.0,-0.012487542349845171,0.0018713254442748923,,,,,,,,,1.9960741897424061,0.0,0.7263501344887899,,0.4513534549623728,-0.0005453955612514013,0.2026845250899593,0.0037620924898268036,0.020426432291666668,0.962646484375,-0.030940318596549332,-0.0046047028711958165,0.002376426849271714,0.0011598222130000582,0.0011018311023500544,0.4090481928239266,0.5007554187128941,0.9382887569566568,0.6559841744601727,0.39254114652673405,-0.04967603118469318,-0.014799208710125336,0.0010935359132038986,0.4777545804778735,0.3732179952622838,,,,0.019177863063911598,0.20320638020833334,0.24616423435509205,0.15602741235246262,0.08868277600655954,0.010000000000000005
176,48,48,0.0,-0.010667562911597392,0.0020387421512471824,,,,,,,,,2.5380005116264024,0.0,0.7155834601050043,,0.39557241710523766,-0.0006096750409293842,0.24562413276483616,0.003727350068705467,0.07535807291666667,0.962646484375,-0.01670478389132768,-0.0029529710324519933,0.0036164111079415306,0.001101831102350055,0.0010467395472325517,0.3479550266638398,0.5081856213510036,0.9288052183886369,0.6121537163853645,0.37296997228016454,-0.049789472948759794,-0.015165051930428794,0.0005726082583047779,0.48660684811572236,0.36884991549658314,,,,0.01892031232273439,0.19425455729166666,0.24491083590934673,0.15370131097733974,0.09639649807165067,0.010000000000000005
180,24,48,0.0,0.013770352195327481,0.0027739211946027353,,,,,,,,,2.233429066836834,0.0,0.704752062764081,,0.38979263603687286,-0.0005669143465638626,0.23708915896713734,0.0037199323220799365,0.11783854166666667,0.9619140625,-0.019703220382022362,-0.0031222386799830324,0.0036639509295734265,0.0010467395472325521,0.000994402569870924,0.35331645235419273,0.5032528303563595,0.9147946337858835,0.5863697255651156,0.4766606278717518,-0.0506968415963153,-0.015225433045998216,0.0010388882813761786,0.482986643910408,0.36354743471471396,,,,0.025136100310191978,0.20133463541666666,0.24467334461708865,0.15325955860316753,0.0926646242539088,0.010000000000000004
184,48,48,0.0,-0.011085738204807663,0.0016204255577273823,,,,,,,,,1.8694756689170997,0.0,0.6938666317475067,,0.3547030395517747,-0.0006409245567435088,0.21507449758549532,0.003244420722088156,0.154296875,0.963134765625,-0.023016721184831113,-0.001597600060752787,0.005013473613265281,0.0009944025698709245,0.0009446824413773778,0.315835727378726,0.5010209505756696,0.9010154753923416,0.5821561925113201,0.40956210779647034,-0.04484898104177167,-0.014710756426211447,0.0008730815795085315,0.4835418028136094,0.35865795947032225,,,,0.022697418030778255,0.220458984375,0.24410557001829147,0.15220264531672,0.08734778066476186,0.010000000000000005
188,24,48,0.0,0.009452670308140418,0.003136370301945135,,,,,,,,,2.2945843314131102,0.0,0.6829379096614798,,0.35079049815734226,-0.0006982821068959311,0.25400627590715885,0.0035462635957325497,0.13704427083333334,0.962890625,-0.013920771016273648,-0.0015227435217942304,0.004288749585005765,0.0009446824413773778,0.0008974483193085088,0.310910443464915,0.49879686286052066,0.9316365147630373,0.5813359593351682,0.4141739271581173,-0.05273226539914807,-0.014887484760644535,0.0008348440169356763,0.4804547429084778,0.35320818299572126,,,,0.025613299357549597,0.18831380208333334,0.24350332406659922,0.15107915302117667,0.11130384697268407,0.010000000000000004
192,48,48,0.0,-0.01950358603304873,0.0023740641869759807,,,,,,,,,2.014427937567234,0.0,0.6719766818352602,,0.37754604282478493,-0.0006250774016128465,0.22796558371434608,0.0036154351788961017,0.09244791666666667,0.9638671875,-0.02815814254184564,-0.003011083957972005,0.0038078709573407346,0.0008974483193085079,0.0008525759033430833,0.34692148491740227,0.4906347530583541,0.922246071199576,0.5943935799101988,0.502397662649552,-0.05478641320951283,-0.015834415622521192,0.0012453454712613166,0.4737090275933345,0.34900112531017197,,,,0.01977465787786059,0.196533203125,0.24325988224397102,0.15062558619926372,0.09708257593835394,0.010000000000000005
196,36,48,0.0,-0.016161155317806535,0.0020247006129163005,,,,,,,,,2.30371927552753,0.0,0.6609937656773445,,0.3439663474758466,-0.0006856236804095614,0.2102457711266147,0.0031297458335757256,0.1552734375,0.9609375,-0.032082831331839166,-0.001967678726234428,0.00478785172648107,0.0008525759033430828,0.0008099471081759291,0.3172866842812962,0.4991395216849115,0.8968428091870414,0.5670720554060407,0.42972348713212544,-0.061814353387388915,-0.018148700900686283,0.0008871260989609356,0.4860361193617185,0.3436358308438584,,,,0.0212127625046479,0.1945529513888889,0.24289564912517866,0.14994609935416114,0.10127128308845891,0.010000000000000004
200,48,48,0.0,-0.01504562795162201,0.0024663367342630713,,,,,,,,,2.344681332508723,0.0,0.6499999999999994,,0.3139516298348705,-0.0007197711517316444,0.2148554790765047,0.0031861884902658253,0.206787109375,0.962158203125,-0.028023659125513706,-0.0006812440112753393,0.004947900825451749,0.0008099471081759292,0.0007694497527671327,0.27619259245693684,0.49604485866924125,0.9094858479996523,0.5434145753582319,0.49003920207420987,-0.057088166397685804,-0.016855280768747132,0.0011392612496668637,0.48415150058766204,0.3390617264817039,,,,0.0232575209956849,0.21256510416666666,0.24257939929763475,0.14935509581118822,0.10317535186186433,0.010000000000000005
204,48,48,0.0,-0.00850560242542997,0.002231641066221831,,,,,,,,,2.290760108580192,0.0,0.6390062343226547,,0.29325398119787377,-0.0007456889707100345,0.2351952769483129,0.0033568840056735403,0.22151692708333334,0.962646484375,-0.014604056583872685,-0.0005517908011067144,0.0059798972894592834,0.0007694497527671321,0.000730977265128776,0.274188535908858,0.4911844140539567,0.9049599344531695,0.552527766674757,0.5759683027863503,-0.04513391340151429,-0.013917117146775126,0.0010624826585778162,0.47929687052965164,0.3336764669833127,,,,0.021584447427206516,0.2138671875,0.2422052932282289,0.14865425818910202,0.10479957284405828,0.010000000000000005
208,24,48,0.0,0.002934142481535673,0.0029201098853566996,,,,,,,,,2.262688090403875,0.0,0.6280233181647401,,0.33350031077861786,-0.0006945267972090127,0.23775390100975832,0.0033800887855856367,0.1552734375,0.96142578125,-0.025910376163665205,-0.0018031803992926143,0.005139700389311959,0.0007309772651287759,0.0006944284018723371,0.3102046462396781,0.4966137061516444,0.8608666310707728,0.5309697091579437,0.549340890099605,-0.05621614881480733,-0.016090433307302494,0.0009731101763463812,0.4831917422513167,0.32784031973675803,,,,0.022307631142515067,0.19921875,0.24167260403434435,0.1476531165341536,0.1021620612591505,0.010000000000000004
212,24,48,0.0,0.01082756114192307,0.002346579329847979,,,,,,,,,2.6546308050553002,0.0,0.6170620903385197,,0.4113990552723408,-0.0005490370543460207,0.19854187592864037,0.0030826422929142914,0.0732421875,0.9619140625,-0.03426193383832773,-0.004417418851517141,0.002804863232692393,0.0006944284018723375,0.0006597069817787202,0.3910892556111018,0.49966147790352505,0.8873250087102255,0.5140453415612379,0.3443102650344372,-0.05941228304679195,-0.01860401426286747,0.000795534507536407,0.4865315742790699,0.32314447730260276,,,,0.023368674873684842,0.21207682291666666,0.24094324310620627,0.14627988450229168,0.11876794540633757,0.010000000000000004
216,48,48,0.0,-0.010360074559381852,0.0021014983552352837,,,,,,,,,2.3721082905928292,0.0,0.6061333682524933,,0.3073085757593314,-0.0006970006118838986,0.2401716923341155,0.003344443922590775,0.17537434895833334,0.962158203125,-0.016620131665452693,-0.0009098254199102485,0.004916326758878616,0.0006597069817787202,0.0006267216326897841,0.2811303200821082,0.4920462369918823,0.8717306392888228,0.5250049618383249,0.5076897653440634,-0.0532690257144471,-0.016040883065822225,0.0010361637384145677,0.48072519650061923,0.31930802282556087,,,,0.020014973042028334,0.20475260416666666,0.2403916430970033,0.14524051205565533,0.11203125724568963,0.010000000000000005
220,48,48,0.0,-0.010307814887103936,0.0019336617915541865,,,,,,,,,2.539171524345875,0.0,0.5952479372359187,,0.3132915540287892,-0.0006861770034447545,0.23712119832634926,0.003256567164498847,0.21402994791666666,0.962646484375,-0.0133541154791601,-0.000993028422878221,0.00480378827584597,0.0006267216326897835,0.0005953855510552949,0.2852910316238801,0.49325774734218913,0.8390845457712809,0.5032828326026598,0.5404501507679621,-0.057152792268122234,-0.01699827896663919,0.001251808108690966,0.48059238990147907,0.3148835045869229,,,,0.024765313472016715,0.20125325520833334,0.23973588986943165,0.14400134359796843,0.1213949831823508,0.010000000000000005
224,48,48,0.0,-0.0069188260337493075,0.002097268300227976,,,,,,,,,2.156368842969338,0.0,0.5844165398949958,,0.3703613628943761,-0.0005826784690725617,0.23007162443051735,0.003336741734528914,0.09855143229166667,0.961181640625,-0.02280758003083368,-0.0028596157159578675,0.0036770955315053775,0.0005953855510552953,0.0005656162735025301,0.34842837291459244,0.49680290929973125,0.8759716550509135,0.5071048196405172,0.44503739414115745,-0.05369386123493314,-0.016889092066170026,0.0009557604893567865,0.48577490138510865,0.3111262108976458,,,,0.02207983181385013,0.18994140625,0.23874230093012253,0.14211722556501627,0.1016813162714243,0.010000000000000005
228,24,48,0.0,0.00683296824960659,0.0019787197379628196,,,,,,,,,2.3994915137688317,0.0,0.5736498655112103,,0.2689572560290496,-0.0007443498567833254,0.21128346708913645,0.0029246855119708925,0.2568359375,0.96435546875,-0.012199803721159697,9.309669121648767e-05,0.005782061596012984,0.0005656162735025298,0.0005373354598274036,0.25291076488792896,0.49458447098731995,0.8467845047513644,0.5058092114826044,0.4047532056768735,-0.04579213277126352,-0.015337645697096983,0.0008768781995058816,0.4836263321340084,0.30658474274887176,,,,0.022227720958956827,0.16959635416666666,0.23784703016281128,0.14041414111852646,0.1048491969704628,0.010000000000000004
232,48,48,0.0,8.174517036726077e-05,0.0017752436906448565,,,,,,,,,2.3788702314098678,0.0,0.5629585394923006,,0.31104333139956,-0.0007370511229964904,0.20857817493379116,0.0030682261519056433,0.1923828125,0.962646484375,-0.03554850427705484,-0.001355134620401562,0.0053194144372052206,0.0005373354598274042,0.0005104686868360334,0.29446595286329585,0.4898224454373121,0.778622834632794,0.4810209572315216,0.5323990738640229,-0.052902887342497706,-0.01740166248055175,0.0010566566811576195,0.48064899755020934,0.3019907453933349,,,,0.015679090310489602,0.16813151041666666,0.23714426594475904,0.13907309093823036,0.10395281420399745,0.010000000000000005
236,48,48,0.0,-0.009838088066317141,0.0023236359896448753,,,,,,,,,2.59556911389033,0.0,0.5523531128862694,,0.3262187608828147,-0.0006715350230782254,0.20578392998625836,0.003190205854480155,0.20353190104166666,0.962646484375,-0.034626489000705384,-0.0018765096211836862,0.0055291890651763724,0.0005104686868360329,0.0004849452524942317,0.30602276263137657,0.4878162642319997,0.7966657367845377,0.47804448877771694,0.4165460504591465,-0.06101596883187691,-0.018807357409968972,0.0011395781543039145,0.48186812549829483,0.2969580617141222,,,,0.019849086661755184,0.19099934895833334,0.23664786325146756,0.13812219506750503,0.11181006875510018,0.010000000000000005
240,36,48,0.0,-0.00024498308387895423,0.00234928438698666,,,,,,,,,2.8418719006909265,0.0,0.5418440519687686,,0.30515123448438114,-0.0007646603205810405,0.21802893115414512,0.0030610303252211046,0.259765625,0.9625651041666666,-0.028205178044218984,-0.0017686040438194242,0.0061124779620311325,0.0004849452524942313,0.0004606979898695201,0.2940920094648997,0.478864220281442,0.7948898904853396,0.4372797914677196,0.44301430467102265,-0.05852061572174231,-0.017745984744073615,0.0018975225578590955,0.4714575666520331,0.29083717157989736,,,,0.025587876197985478,0.2309027777777778,0.23615515066517723,0.13717621523472998,0.12860173421601453,0.010000000000000004
244,48,48,0.0,-0.00168344855774194,0.0022210179522517137,,,,,,,,,2.628804405530294,0.0,0.5314417279141485,,0.2848303796102603,-0.0007410482388271097,0.22578542741636434,0.0029072324784162142,0.24235026041666666,0.961669921875,-0.011121271241184635,-0.00031713200443543127,0.005196233214519452,0.0004606979898695201,0.0004376630903760441,0.2691661734133959,0.4847450212885936,0.716669832666715,0.42568285080293816,0.5158519533773264,-0.056100408003355064,-0.01789271554055934,0.0014175209799229076,0.47542937472462654,0.2855741481527685,,,,0.024685133500800777,0.23388671875,0.2357446582367023,0.13638608530163765,0.11562067953248818,0.010000000000000005
248,48,48,0.0,-0.009715390362543985,0.0012144769959074135,,,,,,,,,2.3033851434787116,0.0,0.5211564065603621,,0.25057165293643874,-0.0008317374655841073,0.220265895438691,0.0030866680026520044,0.291748046875,0.96240234375,-0.013038085598964244,0.0004780558478690485,0.006620076679003735,0.0004376630903760445,0.00041577993585724187,0.2354266494512558,0.4702077197531859,0.7381085144976774,0.41119277353088063,0.583975917349259,-0.04596751784750571,-0.014287123524506265,0.002058553256574669,0.4617844242602587,0.2798813130305636,,,,0.016577294901556645,0.17073567708333334,0.23542836774140596,0.1357756700987617,0.10294897699107726,0.010000000000000005
252,48,48,0.0,-0.015906765571950626,0.001977313554865153,,,,,,,,,2.523609715203444,0.0,0.5109982382778273,,0.23779462681462368,-0.0009267552813980728,0.25238658487796783,0.003002786785752202,0.340087890625,0.962158203125,-0.005005122550452749,0.0009894893825427669,0.007833912211935967,0.00041577993585724176,0.00039499093906437976,0.22451396255443493,0.4782383056978385,0.7282152411838373,0.4028286648293336,0.5608152952045202,-0.0626761462384214,-0.020679466950241476,0.0019344519845011139,0.4718007588138183,0.2741293732089807,,,,0.017888735853678856,0.17659505208333334,0.23465023934841156,0.1342692874992887,0.1188029064796865,0.010000000000000005
256,36,48,0.0,-0.002647123584109876,0.0017794687042219772,,,,,,,,,2.6171042919158936,0.0,0.5009772479522246,,0.29558867133326,-0.000732034307374205,0.2082443671921889,0.002763961263958158,0.255859375,0.9625651041666666,-0.022144137946371403,-0.0010152088922647333,0.005438696677123921,0.0003949909390643797,0.00037524139211116077,0.28410374621550244,0.46725021716621185,0.7979751709434721,0.42247320380475784,0.5800763443112373,-0.0656210392092665,-0.017788930408035714,0.002315798913009025,0.46033239116271335,0.269615571386434,,,,0.02436553986303301,0.2058376736111111,0.23401892764700782,0.13304914865228865,0.1336645616425408,0.010000000000000004
260,48,48,0.0,-0.009274316194932908,0.002533829101594165,,,,,,,,,2.9255169356862702,0.0,0.49110332509115895,,0.40561814854542416,-0.0005635792228228335,0.21552778159578642,0.003088828884453202,0.09578450520833333,0.962646484375,-0.030729240466219682,-0.004192183599419271,0.003270092248082316,0.0003752413921111611,0.0003564793225056027,0.39384417918821174,0.4892776869237423,0.7892920561134815,0.3929652062555154,0.4285131252060334,-0.07125483670582373,-0.02060239841618265,0.0009440460816563245,0.48431041464209557,0.2648906888864509,,,,0.021713949119051296,0.198486328125,0.2333180938536922,0.13169518671929836,0.13167368217060962,0.010000000000000005
264,24,48,0.0,0.005872615419017772,0.002438624699910482,,,,,,,,,3.2141139109929404,0.0,0.48138621406439935,,0.2950534112751484,-0.0007218623917045383,0.20970223285257816,0.0029750946171892187,0.2600911458333333,0.96240234375,-0.016391976348434884,-0.0011601267532720765,0.005886206985451281,0.0003564793225056026,0.0003386553563803226,0.2829033825546503,0.47763530910015106,0.73415806889534,0.35051967079440755,0.6333942661682764,-0.06642991894235213,-0.019316210430891562,0.0018651337647194548,0.4744069141646226,0.26062802582652767,,,,0.023334142490057275,0.20865885416666666,0.2327639932433764,0.1306233604749044,0.12391933022687833,0.010000000000000004
268,48,48,0.0,-0.0011447373932848375,0.002294630804196155,,,,,,,,,2.9401592016220093,0.0,0.4718355044873697,,0.295368492603302,-0.0007226195411931258,0.19404957660784325,0.0027206269733142108,0.2572428385416667,0.962890625,-0.027485399613700185,-0.0008472068727011598,0.005850185378221795,0.00033865535638032287,0.00032172258856130644,0.2778295964623491,0.47846402786672115,0.7303738581637541,0.37635370902717113,0.4476276505738497,-0.07422972020382683,-0.021570101748996724,0.0017530230964742561,0.4755850111444791,0.256180714815988,,,,0.020987676752459567,0.21101888020833334,0.23225479759275913,0.1296322230870525,0.14947233659525713,0.010000000000000005
272,14,48,0.0,-0.012472428913627352,0.003946330631151795,,,,,,,,,2.956330725124904,0.0,0.4624606217573512,,0.33153567782470156,-0.0006680551658584071,0.2521769532135555,0.003005166188813746,0.2513950892857143,0.9623325892857143,-0.014914346792336022,-0.0017477501720090263,0.004912208665960601,0.00032172258856130644,0.0003056364591332411,0.32181295113904135,0.4655079905475889,0.8033183429922376,0.3923745708806174,0.4345572995288031,-0.07178940916700023,-0.016964769789150784,0.002302136732656176,0.45809123132910046,0.2530422066795221,,,,0.02546771545894444,0.13950892857142858,0.2321380472608975,0.12940005106585367,0.13754730245896749,0.009999999999999998
276,24,48,0.0,0.006592374217386047,0.00373616412980482,,,,,,,,,3.5523666540781655,0.0,0.4532708177517542,,0.24657066414753595,-0.0007777536520734429,0.19801958464086056,0.002794638552586548,0.30078125,0.96142578125,-0.029456996572359156,0.0004507644883536462,0.006448929489124566,0.00030563645913324095,0.000290354636176579,0.23349707449475923,0.4708914669851462,0.7616404891014099,0.37309346348047256,0.4944498601059119,-0.07958371844142675,-0.022150323532211285,0.002661678575047214,0.46722079813480377,0.25067766965928434,,,,0.02793838605672742,0.21858723958333334,0.23199143260717392,0.12911441177129745,0.15598665984968343,0.010000000000000004
280,48,48,0.0,-0.007827019474158684,0.0018586437387663561,,,,,,,,,2.8855320935448012,0.0,0.44427516169763465,,0.2550151984517773,-0.0008078808095888235,0.18619415226082006,0.0026896694131816425,0.267822265625,0.96240234375,-0.04236660428189983,9.885255023315646e-05,0.005757650040322915,0.0002903546361765793,0.0002758369043677501,0.24857789122809967,0.4656830367942651,0.722730944554011,0.36906759813427925,0.3644778976837794,-0.06435656663961709,-0.0181459580999217,0.0025225160400926447,0.46060309434930485,0.2468995982915585,,,,0.020896224431150284,0.19441731770833334,0.23170232120901346,0.12854785720507303,0.12877618925025067,0.010000000000000005
284,48,48,0.0,-0.012076801484605918,0.002313856183415434,,,,,,,,,2.263303093612194,0.0,0.43548253122145875,,0.2829268469164769,-0.000790632611218219,0.22077342371145883,0.003183230379363522,0.23966471354166666,0.96240234375,-0.02403036236258534,-0.0005213848650479728,0.00613144567857186,0.00027583690436775024,0.0002620450591493626,0.2703363432859381,0.48125930440922576,0.6873635662098726,0.36698790329198044,0.4442729651927948,-0.06403606291860342,-0.020054993122660864,0.0015904884191210538,0.478054316714406,0.2434316205271045,,,,0.023416188110180276,0.197509765625,0.23091099659601846,0.12699882748226324,0.12331481417641044,0.010000000000000005
288,48,48,0.0,-0.009329505167746296,0.0017909321080272396,,,,,,,,,2.3962845827142396,0.0,0.4269016035879585,,0.3051133214806517,-0.0007616323382535484,0.22764522396028042,0.0030554756085621193,0.17952473958333334,0.962890625,-0.03350096432647357,-0.0008701699704640001,0.005285943179236104,0.00026204505914936274,0.00024894280619189443,0.2921652377893527,0.4836357658108075,0.7024938451747099,0.3644468790541093,0.5172145441174507,-0.06333065483098228,-0.017954398683893185,0.0015021430270583853,0.48099725879728794,0.23991585694179132,,,,0.018637911329278722,0.16764322916666666,0.23004803309837976,0.1253088105780383,0.11882850248366594,0.010000000000000005
292,48,48,0.0,-0.016274840066519875,0.0016464524499800366,,,,,,,,,2.2948282236854234,0.0,0.41854084713672185,,0.27471034321933985,-0.0007436540715085963,0.2048160588989655,0.002697328653691026,0.326171875,0.962158203125,-0.02999054508594175,-0.0005339674386656649,0.007226269595169772,0.0002489428061918946,0.0002364956658822997,0.2696391825253765,0.4573352790127198,0.6962537181874117,0.3561142024894555,0.5636304629345735,-0.062127519864588976,-0.017992971484394122,0.0028269107794282413,0.4540258614967267,0.23568063240334863,,,,0.015206922078505158,0.16080729166666666,0.22918772355963787,0.12361272750422359,0.11957718602692087,0.010000000000000005
296,36,48,0.0,0.0035652987038095794,0.0020051239407621324,,,,,,,,,2.3648233711719513,0.0,0.4104085129249593,,0.20538557983107036,-0.0008297957893874911,0.19134153549869856,0.0027543771106542814,0.3704427083333333,0.9622395833333334,-0.015610649340993,0.00159001178195063,0.007323906317146288,0.0002364956658822997,0.0002246708825881847,0.19489081535074446,0.48517503837744397,0.610249153441853,0.3396482989192009,0.41289113213618595,-0.08016529244681199,-0.022574499637509387,0.0017002256402823452,0.4829878310362498,0.2317062670823311,,,,0.028262146257071033,0.1787109375,0.2282932922244072,0.12184495685829057,0.1302929771029287,0.010000000000000004
300,11,48,0.0,9.52052121812647e-05,0.0020376012491231613,,,,,,,,,2.6996043920516968,0.0,0.4025126265847084,,0.1926899552345276,-0.0009489592736248266,0.2457164783369411,0.003135567700321024,0.3828125,0.9634232954545454,-0.004757000450891527,0.002001850013832816,0.008550544946708462,0.00022467088258818467,0.00021343733845877546,0.1837799461050467,0.46171891960230743,0.6353042288260027,0.3311190632256595,0.5976406173272566,-0.06979948756369678,-0.02032853171906688,0.0031749491410499268,0.4586530923843384,0.22669652029197992,,,,0.033916966428726235,0.11186079545454546,0.22785529629750687,0.1209775439717553,0.11592699113217267,0.009999999999999998
304,48,48,0.0,-0.015011426313625028,0.0016511972280568443,,,,,,,,,2.3071147575974464,0.0,0.39486098040250567,,0.2460854472592473,-0.0007781972575079029,0.20180617148677507,0.00278693059226498,0.27978515625,0.96142578125,-0.021426646863498416,0.00044268965598348586,0.0062313049857039005,0.00021343733845877533,0.00020276547153583668,0.23427006974816322,0.475514014561971,0.6516685200234255,0.34767303491632146,0.47455420158803463,-0.06312677458239098,-0.020643804358163226,0.0018258746710368239,0.47278580628335476,0.2229048330710666,,,,0.016935110082461808,0.15006510416666666,0.22718890259663263,0.11965385219082236,0.12156706644843022,0.010000000000000005
308,48,48,0.0,-0.01650432638901596,0.0017141369583744865,,,,,,,,,2.477295277019342,0.0,0.3874611256293395,,0.19749704593171677,-0.000921551985811675,0.23237062866489092,0.00286431012985607,0.349853515625,0.962646484375,-0.004902476697073628,0.0017898606480836559,0.007524744190353279,0.0002027654715358368,0.00019262719795904484,0.1897230988057951,0.45708513259887695,0.6624002183477083,0.3376057663311561,0.572253375624617,-0.057099576108157635,-0.017784991282193612,0.0032787599908867073,0.45374925682942074,0.21942866261166882,,,,0.018892729265644448,0.16853841145833334,0.2260512908299764,0.11738529258097212,0.11683935470258196,0.010000000000000005
312,48,48,0.0,-0.011814311922838291,0.0015183195464487653,,,,,,,,,2.4672343358397484,0.0,0.38032036502847405,,0.25211624428629875,-0.0008285464476405954,0.21902659628540277,0.0026820037140472173,0.31103515625,0.96337890625,-0.030336994144211833,0.0002847798831453474,0.006874415111572792,0.00019262719795904476,0.0001829958380610926,0.24754756099234024,0.4692759184787671,0.6689404472708702,0.3284244940926631,0.3712608984981974,-0.0678824045850585,-0.01943203285918571,0.0021541500527746393,0.4670181938757499,0.21644242803250344,,,,0.01468363391480428,0.13077799479166666,0.22499211349835,0.115253328345716,0.12509665281201401,0.010000000000000005
316,48,48,0.0,-0.013232240957828859,0.0017960844294672522,,,,,,,,,2.7560549726088843,0.0,0.37344574566850847,,0.20857511274516582,-0.0008612852301060533,0.22089384527256092,0.002746101366938092,0.33984375,0.962646484375,-0.005583594926671746,0.0016312665232665797,0.007463660605329399,0.0001829958380610927,0.00017384604615803794,0.2050692212457458,0.4642333444207907,0.6710394422213236,0.34498220433791477,0.48697609454393387,-0.061141863853360214,-0.017187696260710556,0.0024939823157789456,0.46190594260891277,0.21376868135744526,,,,0.018082266764395172,0.14542643229166666,0.22361980906377235,0.11248180534069736,0.12168139483158787,0.010000000000000005
320,36,48,0.0,-0.01304162435957955,0.0016803377075120807,,,,,,,,,2.6322094599405923,0.0,0.36684405196876874,,0.2308382023539808,-0.0008490780455758795,0.21796182377470863,0.0027266188990324736,0.3483072916666667,0.9615885416666666,-0.014123624216558205,0.0007953145733760417,0.007549086650316086,0.0001738460461580378,0.00016515374385013602,0.22604121888677278,0.46348092208305997,0.6367756194538541,0.30736595226658714,0.5189569211668439,-0.06289804447442293,-0.01944034505221579,0.003184844464057177,0.46100881778531605,0.2094344743290763,,,,0.023364649551998202,0.18294270833333334,0.22277377587225702,0.11076161575814088,0.12525140390627915,0.010000000000000004
324,48,48,0.0,-0.01382020975385482,0.0018254846581839956,,,,,,,,,2.7332517405351004,0.0,0.3605217990039032,,0.24213695681343475,-0.0007913272820587736,0.19902626362939677,0.0026633512255405853,0.3115234375,0.962646484375,-0.028056591967470013,0.0006314775228399109,0.006618841677360858,0.00016515374385013613,0.00015689605665762923,0.2338890271882216,0.4675007226566474,0.6440739495058855,0.32017913460731506,0.3850966176639001,-0.07024298476365705,-0.0200192245732372,0.0026592087966340236,0.4644243158400059,0.2057974049014723,,,,0.018976569204824045,0.17692057291666666,0.22211072221398354,0.10942366222540538,0.11937658442184329,0.010000000000000005
328,48,48,0.0,-0.011056991352234036,0.0018836350791389123,,,,,,,,,2.8153549631436667,0.0,0.3544852260742952,,0.28682605891178053,-0.0006515450392422887,0.21007582172751427,0.002886616329002815,0.21834309895833334,0.962890625,-0.03087345091626048,-0.0009390714819043448,0.004626663469631846,0.00015689605665762923,0.00014905125382474777,0.2817704090848565,0.46613606562217075,0.7284741948048273,0.36075376719236374,0.3373130780334274,-0.06551241044265528,-0.019313152491425473,0.002733416049826095,0.4642677176743746,0.20425139781154708,,,,0.01922632739782178,0.14339192708333334,0.22180898301303387,0.10882595926523209,0.12411840989564855,0.010000000000000005
332,48,48,0.0,-0.0059646240357930464,0.001928381539376763,,,,,,,,,2.8073604380091033,0.0,0.3487402905486196,,0.2582497016216318,-0.00075988429186206,0.23007658403366804,0.0028685824217973277,0.257568359375,0.962158203125,-0.011588782207885137,-0.0001164646507731959,0.00588847658461115,0.00014905125382474763,0.00014159869113351036,0.25079836742952466,0.481461148088177,0.6992020284136137,0.36303450477619964,0.503709557155768,-0.06834866215164463,-0.020750295584245276,0.0014805475601254632,0.4792973653723796,0.20309351829435204,,,,0.01565245064314998,0.15592447916666666,0.22131820861250162,0.10784035688266158,0.11742902485032876,0.010000000000000005
336,48,48,0.0,-0.012878317463522157,0.001336988929930764,,,,,,,,,2.684314546485742,0.0,0.343292661984648,,0.21717068242530027,-0.0008637201317469589,0.22037920262664557,0.003027120192806857,0.3634440104166667,0.962890625,-0.011711247304144004,0.0015146316452501196,0.007973784377099946,0.00014159869113351036,0.00013451875657683485,0.21343616986026367,0.4647675808519125,0.7092977700134119,0.3665082671989997,0.5387087874114513,-0.05693164491094649,-0.015795576250335824,0.0022898751963111863,0.4611028792957465,0.2021294613790647,,,,0.017925661567763502,0.17374674479166666,0.2208567140623927,0.10690550055975716,0.13475858109692732,0.010000000000000005
340,48,48,0.0,-0.011167152687751999,0.0015572197201739375,,,,,,,,,3.1308144157131514,0.0,0.33814771653407094,,0.34741444978863,-0.0006034709646579964,0.21179100560645261,0.0025931102524433904,0.14054361979166666,0.962890625,-0.01585200671494628,-0.002229873627015877,0.00350927083248583,0.00013451875657683493,0.0001277928187479931,0.34388010793675977,0.4999658639232318,0.7666953193644682,0.38014367409050465,0.3834002890313665,-0.06118051319693526,-0.01789484601855899,0.0003694656106745242,0.4974022228270769,0.20210742506439405,,,,0.017149980454026565,0.167724609375,0.22046838918079933,0.10611077879245083,0.15200071719785532,0.010000000000000005
