episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
56,48,48,0.0,-0.0019333998983105023,0.0020821872361314795,,,,0.9005880604187647,0.0,-0.0003274935981304831,0.008962133200839162,,2.2916725426912308,0.0,0.966689468363107,0.9619140625,0.8610430993139744,1.1717244908213615,0.8517494797706604,0.4375059188654025,,,,0.013348641208722256,0.16446940104166666,0.23600242597361407,0.13688384337971607,0.09051683560634653,0.11659144011798321
60,48,48,0.0,-0.0022681918781017885,0.0026420259685740652,,,,0.8699247501790524,0.0,-0.00040603136070179363,0.009151348621041203,,2.2836164807279906,0.0,0.9618522834659297,0.962158203125,0.8370550908148289,1.1852901379267375,0.8942980828384558,0.4170460694779952,,,,0.01706848958565388,0.192138671875,0.23806744255125523,0.1408303054049611,0.08388561569154263,0.09999999999999998
64,48,48,0.0,0.0004022578941658139,0.0014356612336996477,,,,0.9465483402212461,0.0,-0.00034114119110502844,0.008736876654438674,,2.0972675370673337,0.0,0.9567073380153511,0.96337890625,0.8496818269292513,1.2147744596004486,0.9239364104966322,0.3565217799817522,,,,0.01526848686626181,0.18831380208333334,0.23959054922064146,0.1437234953045845,0.08898923468465607,0.08576958985908946
68,48,48,0.0,-0.007739349559415132,0.002095894941400426,,,,0.88965729996562,0.0,-0.00034142492783454753,0.009266925704044601,,2.2009239494800568,0.0,0.9512597094513798,0.964111328125,0.8482848318914572,1.2553926731149356,0.8917446794609228,0.2617864614973466,,,,0.012082037367993811,0.15193684895833334,0.24051385621229807,0.14547100073347488,0.10958240740001202,0.07356422544596418
72,48,48,0.0,-0.0019212355255149305,0.001800318453509438,,,,0.8645884692668915,0.035400390625,-0.0005157494409407567,0.008882357506081462,,1.8711258557935555,0.0,0.9455147739257063,0.962158203125,0.8361875216166178,1.176555871963501,0.8829541727900505,0.4380731737862031,,,,0.008989619993371889,0.108154296875,0.24154520562539497,0.14741451479494572,0.08550963302453359,0.06309573444801937
76,48,48,0.0,-0.004625561220260958,0.002751838997937739,,,,0.8779457720617453,0.043619791666666664,-0.00029204556843372603,0.008954536916765695,,1.9846529873708885,0.0,0.9394782009960968,0.962890625,0.7892861142754555,1.1703229298194249,0.8216741929451624,0.4063304786880811,,,,0.0165559682015252,0.18929036458333334,0.24212521500885487,0.1485029704247912,0.09132216451689601,0.05411695265464634
80,48,48,0.0,-0.005695180676411837,0.0019776793281683545,,,,0.9148931503295898,0.045979817708333336,-0.00029300829404140433,0.008308675838634372,,1.9329225532710552,0.0,0.9331559480312306,0.962158203125,0.7643200245996317,1.2015116512775421,0.7981683934728304,0.4549516656746467,,,,0.014358215713097403,0.18302408854166666,0.24256467508773008,0.1493224517131845,0.07401723515552779,0.04641588833612783
84,48,48,0.0,-0.0032530351115080216,0.002260548668952348,,,,0.8587977613011996,0.0,-0.0004115873465101079,0.008459666229706878,,1.934552828470866,0.0,0.9265542543314921,0.962158203125,0.7736533967157205,1.164154050250848,0.7699242606759071,0.3486819174140692,,,,0.014000581201495757,0.16357421875,0.2434680409108599,0.15100365411490202,0.07615441844488184,0.03981071705534971
88,48,48,0.0,-0.002738515400172522,0.0019058792349824216,,,,0.8964946766694387,0.0,-0.0004309500318413484,0.008726493892027065,,1.6433294750750065,0.0,0.9196796349715254,0.962890625,0.7829059734940529,1.1515811085700989,0.8297443948686123,0.4575787279754877,,,,0.012435249251817973,0.15519205729166666,0.24435721461971602,0.15265939167390266,0.07181468008396526,0.034145488738336054
92,48,48,0.0,-0.0026881161223476133,0.002398583078805435,,,,0.9129448557893435,0.0,-0.00040404033976907766,0.010124235705006868,,2.001356318593025,0.0,0.9125388743706608,0.962890625,0.7738231147329012,1.1533093303442001,0.763572151462237,0.4477762083212535,,,,0.014783405863151225,0.17496744791666666,0.24514652540286383,0.15412404450277487,0.10108091092358033,0.02928644564625234
96,48,48,0.0,-0.008101260056719184,0.002641500732958472,,,,0.8666323646903038,0.0,-0.00037976328985678265,0.008732912014238536,,2.049133254836003,0.0,0.9051390195974939,0.960205078125,0.7663570841153463,1.161648986240228,0.8164413459599018,0.3812293556208412,,,,0.016765083017768728,0.19474283854166666,0.24589080673952898,0.15550961469610533,0.10932679008692503,0.025118864315095777
100,48,48,0.0,-0.011588885972741991,0.0024249909280721718,,,,0.9044277978440126,0.0,-0.00040987186548591126,0.008518764739468073,,2.5733523331582546,0.0,0.8974873734152906,0.962158203125,0.7430888389547666,1.1598397741715114,0.8136119209229946,0.4258162348220746,,,,0.018875863119319547,0.212890625,0.24644666196157536,0.1565442035595576,0.12288779144485791,0.021544346900318822
104,48,48,0.0,0.0035149308775241175,0.002497993761304921,,,,0.8616164835790793,0.0,-0.0003621901770808715,0.009249987138900906,,2.320982664823532,0.0,0.8895914870750401,0.9638671875,0.7587447601060072,1.1795661027232807,0.802600622177124,0.4037827228506406,,,,0.013922919858790314,0.16463216145833334,0.24662652953217426,0.15687880385667086,0.11532810796052217,0.01847849797422293
108,48,48,0.0,-0.012867851939518005,0.0021534722691285424,,,,0.7576201620201269,0.127685546875,-0.0005769687225741412,0.007957344496389851,,2.2396923353274665,0.0,0.8814591528632786,0.9619140625,0.7494962823887666,1.1232163707415264,0.7814275125662485,0.45118649614353973,,,,0.01608857189421542,0.17277018229166666,0.24663389412065348,0.1568920205657681,0.12099862409134705,0.015848931924611124
112,48,48,0.0,-0.0036503003793768585,0.0019201878070210416,,,,0.9036431834101677,0.0,-0.0003138476336819925,0.008432449161773548,,2.1510818923513093,0.0,0.8730983964120406,0.963623046875,0.7512960905830065,1.1511891608436902,0.7556743212044239,0.43183480653290945,,,,0.017472835306155805,0.19571940104166666,0.24690133146941662,0.15738526545464993,0.1126309814862907,0.01359356390878526
116,48,48,0.0,-0.0038923176859195032,0.003186214067682158,,,,0.7831796246270338,0.08024088541666667,-0.0005928344750524653,0.009510695294011384,,2.4253218670686087,0.0,0.864517468778542,0.963134765625,0.74515342588226,1.0723527744412422,0.7345217304925123,0.4313664020349582,,,,0.018381217448525906,0.198974609375,0.24726805867006382,0.15806324314326048,0.12193157244473696,0.011659144011798314
120,48,48,0.0,-0.0015800779413742323,0.0022790574100023755,,,,0.835288921991984,0.06315104166666667,-0.00045727681026619393,0.007916197064332664,,2.469335086643696,0.0,0.8557248383023649,0.963623046875,0.7490861465533575,1.0674159030119579,0.7096837175389131,0.45296889667709667,,,,0.02043487121409271,0.19759114583333334,0.24660014702628055,0.1568295710409681,0.11412516034518679,0.010000000000000005
124,48,48,0.0,0.004640147536216925,0.002067409162312591,,,,0.7864308853944143,0.1142578125,-0.000589614954985033,0.008608301141066477,,2.0634582502146563,0.0,0.8467291822482462,0.962646484375,0.6979770349959532,0.9732677762707075,0.6293471219638983,0.444604001318415,,,,0.018689484146307223,0.19954427083333334,0.24637005602320036,0.15640021208673716,0.09328105642149846,0.010000000000000005
128,48,48,0.0,-0.003155651385895908,0.002552726441839089,,,,0.8627207639316717,0.033935546875,-0.00044552937621726113,0.009415235952474177,,2.089655918379625,0.0,0.8375393782426485,0.962890625,0.7061432003974915,1.0420243168870609,0.6481753860910734,0.3532537467156847,,,,0.019329955127129022,0.20084635416666666,0.24632626989235482,0.15631446583817402,0.09422199490169685,0.010000000000000005
132,36,48,0.0,-0.006971197435632348,0.0028639840602409095,,,,0.773417517542839,0.0,-0.0005560995123232715,0.009402736762745513,,2.0419709814919367,0.0,0.8281644955126303,0.9625651041666666,0.7046085281504525,1.0083573791715834,0.6522259530093935,0.4228421673178673,,,,0.022351333402588755,0.2238498263888889,0.2457434001068274,0.15523372093836466,0.10357452349530326,0.010000000000000004
136,48,48,0.0,-0.011472720497598251,0.0020944711941410787,,,,0.7258989984790484,0.12483723958333333,-0.0006894849035840404,0.008051592856645584,,2.135096363723278,0.0,0.8186137859355996,0.962890625,0.6876405092577139,0.9306571868558725,0.5878259427845478,0.4972238379220168,,,,0.01678712636688336,0.18115234375,0.24531840129444996,0.15444466564804316,0.11258795609076817,0.010000000000000005
140,48,48,0.0,-0.0006288879667408764,0.0021041613144916482,,,,0.7516867282489935,0.033447265625,-0.0005724128938406162,0.008669628635592138,,1.9964086959759395,0.0,0.8088966749088414,0.96240234375,0.6812958344817162,0.9797796693940958,0.5809084909657637,0.4135852921754122,,,,0.020002102210128214,0.19905598958333334,0.24526134536912045,0.15433943892518678,0.11039459643264611,0.010000000000000005
144,36,48,0.0,-0.0018862237532933552,0.003305594094045874,,,,0.8761076182126999,0.06510416666666667,-0.0004388757742061797,0.010399809081314338,,2.1323784622881146,0.0,0.7990227520477757,0.9635416666666666,0.6694075357582834,1.003642393483056,0.5933192521333694,0.4463174773587121,,,,0.021301802813670494,0.2060546875,0.24499618634581566,0.15384460695915753,0.11026013394196828,0.010000000000000004
148,48,48,0.0,-0.007405025671080996,0.002339928461879026,,,,0.8311973984042803,0.051188151041666664,-0.0004365465303332409,0.008181886340025812,,2.579158895959457,0.0,0.7890017617221731,0.962158203125,0.7302194771667322,0.9973272420465946,0.5876057433585326,0.3375667405004303,,,,0.014951962812726075,0.17041015625,0.24460036866366863,0.15311328570048013,0.14140963197375336,0.010000000000000005
152,48,48,0.0,-0.005115239880979061,0.0020133025682298467,,,,0.8715808341900507,0.0,-0.0004443086490937276,0.009494004247244447,,2.232448304692904,0.0,0.7788435934396382,0.9619140625,0.7247888507942358,1.0691091790795326,0.64650950456659,0.2950976574793458,,,,0.017492289342044387,0.16145833333333334,0.24422753260781369,0.15242052699128786,0.12419225942964356,0.010000000000000005
156,48,48,0.0,-0.010368082400721809,0.0020545929898313866,,,,0.8528520228962103,0.010172526041666666,-0.0004297321262735447,0.00836686294254226,,2.436100609600544,0.0,0.768558272085852,0.96337890625,0.7398941392699877,1.002038908501466,0.6188963229457537,0.4583287686109543,,,,0.01890048945642775,0.199462890625,0.24365242570638657,0.15133864091088375,0.14712829298029342,0.010000000000000005
160,36,48,0.0,-0.00654738468842374,0.002701425391326969,,,,0.8251790040069156,0.034830729166666664,-0.0005504327240891547,0.008658526892152926,,2.2295108106401234,0.0,0.7581559480312311,0.9635416666666666,0.6833518031570647,0.983990384472741,0.6057113640838199,0.5243540224101808,,,,0.022313897488250706,0.22667100694444445,0.2436848965783914,0.15139949694275856,0.11729219038453367,0.010000000000000004
164,48,48,0.0,0.004716468315261106,0.002011692898425584,,,,0.8569772429764271,0.032389322916666664,-0.000470526066540818,0.00846320652635768,,3.136086414257685,0.0,0.7476468871137308,0.961669921875,0.7135028863946596,1.0265356600284576,0.6244365945458412,0.4026641634603341,,,,0.02243298079217008,0.24430338541666666,0.24391914438456297,0.1518331610908111,0.16071282560005784,0.010000000000000005
168,48,48,0.0,-0.006718782785659035,0.002200424551119795,,,,0.807592740903298,0.0,-0.0005119884614638673,0.009164502077813571,,2.727370209991932,0.0,0.7370414605076999,0.96240234375,0.7407490337888399,1.0113327354192734,0.646271658440431,0.4024182092398405,,,,0.021667472833845142,0.20418294270833334,0.24315898275623718,0.15042255353182554,0.15630764017502466,0.010000000000000005
172,48,48,0.0,-0.009464793256483972,0.002463903571576035,,,,0.8580863488217195,0.051595052083333336,-0.00047336706302303355,0.00896976269238318,,2.6567120688656964,0.0,0.7263501344887899,0.961181640625,0.6976633556187153,0.9878076078991095,0.6185307589670023,0.40263318332533043,,,,0.01930656830427324,0.19759114583333334,0.2427861299365759,0.1497330671797196,0.1546363386635979,0.010000000000000005
176,48,48,0.0,-0.015512916744531443,0.002143175035598688,,,,0.8317366242408752,0.09765625,-0.0005536936681285928,0.008392467978410423,,2.6469772197306156,0.0,0.7155834601050043,0.96240234375,0.7246335123976072,0.9749627361694971,0.5832764642934004,0.41346051916480064,,,,0.01637949217062366,0.17106119791666666,0.2429029382765293,0.14995306047300497,0.1821124069392681,0.010000000000000005
180,36,48,0.0,0.0077685467226223815,0.002290390428647192,,,,0.7653572311004003,0.0673828125,-0.0004966015985701233,0.007426470272346503,,2.5535236729515924,0.0,0.7047520627640804,0.9622395833333334,0.7061387134922875,0.9669319887955984,0.5629117819998,0.3663519641591443,,,,0.024795094162173983,0.2255859375,0.24260821979906824,0.1493983268737793,0.16762312170532015,0.010000000000000004
184,48,48,0.0,-0.00485531937253351,0.0026277601670396202,,,,0.8051354885101318,0.049397786458333336,-0.0005217413690843387,0.009551802320250621,,2.5162614062428474,0.0,0.6938666317475067,0.9619140625,0.6946897705396017,1.0244879958530266,0.5997336407502493,0.4431542716920376,,,,0.01731874867012569,0.17838541666666666,0.24228225400050482,0.14878923601160446,0.14441136146585146,0.010000000000000005
188,36,48,0.0,0.007927825441583991,0.003015344477413843,,,,0.8789000511169434,0.054036458333333336,-0.0003234406376577681,0.009019049815833569,,2.6302057057619095,0.0,0.6829379096614797,0.9635416666666666,0.6980451461341646,1.0590760442945693,0.6064314759439893,0.4232825314005216,,,,0.02511176757656762,0.2038845486111111,0.24218637744585672,0.1486134740213553,0.16738254121608204,0.010000000000000004
192,24,48,0.0,-0.0028097310957188406,0.002602261937378595,,,,0.8054260760545731,0.00927734375,-0.0005076700642045276,0.008617238549049944,,2.7754468768835068,0.0,0.6719766818352594,0.96142578125,0.6942897364497185,1.0264066830277443,0.6098256260156631,0.319417138894399,,,,0.020454742897224303,0.21647135416666666,0.24213041613499323,0.14851108441750208,0.18328460988899073,0.010000000000000004
196,48,48,0.0,-0.0020456794979205974,0.003073755171499215,,,,0.7461664117872715,0.111328125,-0.0005666718298016349,0.00912671658443287,,2.831099276741346,0.0,0.6609937656773441,0.9619140625,0.6808249180515608,1.0200656143327553,0.6114163771271706,0.42295615809659165,,,,0.023266675091387395,0.22542317708333334,0.24192981235682964,0.14813619510581097,0.17956528005500635,0.010000000000000005
200,48,48,0.0,0.001312163347999255,0.002779498880651469,,,,0.732347309589386,0.20328776041666666,-0.000631688658662218,0.008555058603330204,,3.9060856824119887,0.0,0.6499999999999994,0.962158203125,0.6978649087250233,0.9685890699426333,0.5590930605928103,0.5208007084826628,,,,0.020591237024442915,0.20157877604166666,0.24186524779846272,0.14801587940504154,0.20114789561678967,0.010000000000000005
204,36,48,0.0,-0.0051413999689329005,0.0033628566953767505,,,,0.8353003230359819,0.0,-0.0004969885113597331,0.00819542121866511,,2.5079168809784784,0.0,0.6390062343226549,0.9609375,0.6750774317317538,0.9634645283222198,0.5529453522629209,0.35159678550230133,,,,0.02346328156353492,0.201171875,0.24139631125662062,0.14713449486427838,0.17856459816296896,0.010000000000000004
208,48,48,0.0,-0.004575032003534337,0.0025596492584251487,,,,0.774447675794363,0.11962890625,-0.00061124551272466,0.008756199269555509,,2.5576553406814733,0.0,0.6280233181647399,0.9619140625,0.6950143439074358,0.9494109886387984,0.5210106459756693,0.4622263548274835,,,,0.020555489859058678,0.20694986979166666,0.2406339660907785,0.1456978227943182,0.18898663856089115,0.010000000000000005
212,48,48,0.0,-0.000781155307777226,0.002936169352324214,,,,0.882098184277614,0.0,-0.0005063880756400371,0.008090260079673802,,2.6809930242598057,0.0,0.6170620903385204,0.963134765625,0.6809010145564874,0.9647150461872419,0.5861631681521734,0.40738842139641446,,,,0.025604755079257302,0.23193359375,0.24065824629118046,0.1457434914385279,0.20441681860635677,0.010000000000000005
216,48,48,0.0,-0.006299115950241685,0.0025245152161611864,,,,0.7663407623767853,0.12874348958333334,-0.0006550617429941971,0.007862059350979203,,2.4047329487899938,0.0,0.6061333682524933,0.963134765625,0.6705377573768297,0.9064129864176115,0.5061338134109974,0.46276890486478806,,,,0.02189385556751707,0.21761067708333334,0.24097620509564877,0.1463428639496366,0.1778860396395127,0.010000000000000005
220,48,48,0.0,-0.011129514294831703,0.002575545794873809,,,,0.8040872253477573,0.15852864583333334,-0.0005900543371050541,0.007892085268395022,,2.7012967318296432,0.0,0.5952479372359187,0.962890625,0.6608233079314232,0.9267796538770199,0.513333780070146,0.5766831021755934,,,,0.017089257977204397,0.17488606770833334,0.2403214080259204,0.1451052213087678,0.17155679346372685,0.010000000000000005
224,48,48,0.0,0.0008674950028459231,0.002153768982680049,,,,0.8260864739616712,0.0,-0.0006025126713211648,0.008630726234211275,,2.8681015918652215,0.0,0.5844165398949958,0.962158203125,0.7018162533640862,0.9493900549908479,0.6038735297818979,0.40221561522533494,,,,0.019371287222990457,0.20426432291666666,0.2396955524260799,0.14392242518564066,0.19292853741596142,0.010000000000000005
228,24,48,0.0,0.014990937896072865,0.0022858263885912797,,,,0.779848592976729,0.10074869791666667,-0.0005864233498868998,0.008337556791957468,,3.30371430516243,0.0,0.5736498655112103,0.96142578125,0.6931673288345337,0.9228492751717567,0.5304272448023161,0.5147733340660731,,,,0.02197492795918758,0.16813151041666666,0.23932772129774094,0.1432254115740458,0.1930339460571607,0.010000000000000004
232,24,48,0.0,0.004718918702565134,0.0027388298428074145,,,,0.7354101687669754,0.146484375,-0.0006560198210839493,0.008338303363416344,,4.045171668132146,0.0,0.562958539492301,0.9638671875,0.6787636429071426,0.909253736337026,0.519541877011458,0.4865412289897601,,,,0.020808837415340047,0.20963541666666666,0.2392657163242499,0.143105860799551,0.19718355250855288,0.010000000000000004
236,48,48,0.0,-0.004197707690764219,0.0023053528469366333,,,,0.7662086660663286,0.058268229166666664,-0.000553429394737274,0.00869846858161812,,2.8596851378679276,0.0,0.5523531128862694,0.9619140625,0.7058002625902494,0.9748571738600731,0.5607625072201093,0.44637390101949376,,,,0.018481925543407367,0.17537434895833334,0.2385926985492309,0.1418240014463663,0.20739651347200075,0.010000000000000005
240,48,48,0.0,-0.013446231430862099,0.0023301125038415194,,,,0.8819688161214193,0.0,-0.0004707719187232821,0.00849230857177948,,2.7489271946251392,0.0,0.541844051968769,0.9619140625,0.7081379654506842,0.9822347313165665,0.5830031111836433,0.28827514747778576,,,,0.013413119871984236,0.153564453125,0.23819301867236695,0.14105766639113426,0.21158935377995172,0.010000000000000005
244,48,48,0.0,-0.012368406091506282,0.0020630522752374723,,,,0.8240029166142145,0.0,-0.00045222603633495356,0.008462491940008476,,2.8023684496680894,0.0,0.5314417279141485,0.964111328125,0.6743913715084394,0.9768635109066963,0.5332470126450062,0.4244207165514429,,,,0.01650773575238418,0.15576171875,0.23779020179063082,0.1402860333522161,0.2067279660453399,0.010000000000000005
248,48,48,0.0,-0.00801366187321643,0.0025509403567411937,,,,0.8040828059116999,0.07869466145833333,-0.0005439233785485461,0.008485062920954078,,2.9103470419843993,0.0,0.5211564065603621,0.9609375,0.7087297042210897,0.9048361654082934,0.5386166671911875,0.398239163060983,,,,0.01550507205198907,0.14876302083333334,0.23721914707372585,0.13919670165826878,0.20304493295649687,0.010000000000000005
252,24,48,0.0,0.010598923118474582,0.003030166456786295,,,,0.8052815397580465,0.018880208333333332,-0.000508504883327987,0.008048589923419058,,3.063105806708336,0.0,0.5109982382778268,0.9638671875,0.7025644307335218,0.8786801472306252,0.5290829688310623,0.36942864085237187,,,,0.026105444456334226,0.18180338541666666,0.23695306293666363,0.13869383620719114,0.22097820229828358,0.010000000000000004
256,48,48,0.0,-0.011344925810893377,0.0023897105808525034,,,,0.7744116360942522,0.13216145833333334,-0.0005690779889846453,0.009263414676145961,,2.856859484066566,0.0,0.5009772479522246,0.962646484375,0.6806074927250544,0.8956563137471676,0.48636379403372604,0.46087587376435596,,,,0.015584807353055416,0.15437825520833334,0.23671542294323444,0.13823917849610248,0.21417557944854101,0.010000000000000005
260,48,48,0.0,-0.0026098262751474977,0.002686513093067333,,,,0.7382136769592762,0.07389322916666667,-0.0005094273213520258,0.007958132026639456,,3.072581728299459,0.0,0.49110332509115895,0.962890625,0.6877498142421246,0.8786653578281403,0.4836812764406204,0.37642089184373617,,,,0.019216320316142326,0.16609700520833334,0.23660097178071737,0.1380158836642901,0.20833076226214567,0.010000000000000005
264,48,48,0.0,-0.001244131689115117,0.002854745483394557,,,,0.7361904333035151,0.06689453125,-0.000542058845894644,0.00781263376120478,,3.1836129079262414,0.0,0.4813862140643996,0.96337890625,0.6955100856721401,0.8573399074375629,0.4688739987711112,0.4042239257444938,,,,0.017049820128401432,0.162109375,0.23660445182273784,0.13801152041802803,0.2091809200743834,0.010000000000000005
268,48,48,0.0,-0.002201966727928569,0.0026405434764456004,,,,0.7430738570789496,0.164794921875,-0.0007027881171476716,0.008296958937232072,,3.100524882475535,0.0,0.4718355044873697,0.962890625,0.6823039042452971,0.8508324585855007,0.4804782544573148,0.399126627172033,,,,0.024145385265001096,0.20304361979166666,0.23672071720163027,0.13822799921035767,0.21180147025734186,0.010000000000000005
272,48,48,0.0,-0.005082372052129358,0.0025843121135646165,,,,0.733566127717495,0.15096028645833334,-0.0006288597257177267,0.007943375521184256,,3.5893764942884445,0.0,0.4624606217573514,0.96240234375,0.6601454503834248,0.8243167710800966,0.45113580301404,0.48053183406591415,,,,0.018234381917864084,0.16617838541666666,0.23675501998513937,0.13828922839214405,0.22401308671881756,0.010000000000000005
276,48,48,0.0,-0.003712435873846213,0.002726331561765013,,,,0.8084660271803538,0.06982421875,-0.0005932935285575999,0.008932491599504525,,2.7980931773781776,0.0,0.4532708177517542,0.96142578125,0.6722449113925298,0.8561466994384924,0.48956437408924103,0.3355062576010823,,,,0.018923156213228747,0.14111328125,0.23622649007787308,0.13727310424049696,0.2201967860261599,0.010000000000000005
280,48,48,0.0,-0.015776426492569346,0.002757397165017513,,,,0.7912663966417313,0.039713541666666664,-0.0005721511912876546,0.008558371783389399,,2.854554229726394,0.0,0.44427516169763465,0.9609375,0.6903012543916702,0.8382544306417307,0.4581944520274798,0.4273013596733411,,,,0.016906483872541383,0.158447265625,0.23532247450202703,0.13552012542883554,0.21541252452880144,0.010000000000000005
284,48,48,0.0,-0.012548440116612861,0.001804678700864315,,,,0.7288794443011284,0.148681640625,-0.0006827605902799405,0.008369181246962398,,3.145306679109732,0.0,0.43548253122145875,0.963134765625,0.6769586602846781,0.8503347188234329,0.4603998313347499,0.4501383739213149,,,,0.016182397802670796,0.16666666666666666,0.234351289148132,0.13364268684138855,0.23287965326259533,0.010000000000000005
