episode,avg_reward,best_avg_reward,reward_above_threshold,avg_lyap,avg_barrier,avg_std,exploration_cleared,stable,checks_since_best
300,-103.104225,-103.104225,True,0.01377578843384981,0.0005204070952459005,0.4876579254865646,True,True,0
302,-103.01276,-103.01276,True,0.013767165457829833,0.0006029678141203476,0.4876788675785065,True,True,0
304,-103.21704,-103.01276,True,0.01378063065931201,0.0006935908157174708,0.4876997068524361,True,True,1
306,-103.355354,-103.01276,True,0.01377144018188119,0.0007280446054210188,0.48772023618221283,True,True,2
308,-103.465256,-103.01276,True,0.013731799647212028,0.0007791353844368131,0.48774044066667555,True,True,3
310,-103.58158,-103.01276,True,0.013689504796639084,0.0008027764113649027,0.4877604678273201,True,True,4
312,-103.97925,-103.01276,True,0.013660556357353925,0.0007877783547883155,0.48778040409088136,True,True,5
314,-104.15921,-103.01276,True,0.013654608139768242,0.0007943318592879223,0.4878001242876053,True,True,6
316,-104.381355,-103.01276,True,0.01364687029272318,0.0007976034594321391,0.48781961053609846,True,True,7
318,-104.18496,-103.01276,True,0.013643646333366632,0.0008256385779532138,0.48783896416425704,True,True,8
320,-104.3804,-103.01276,True,0.013649820443242788,0.0008432293519945233,0.48785817325115205,True,True,9
322,-104.540726,-103.01276,True,0.013649072730913758,0.0008582802067394369,0.48787736147642136,True,True,10
