episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss
22,720,42.4480116156311,-110.53178,9.653622231247274,-115.1039767687378,5.080537182022916,-0.28665727376937866
23,720,45.11808065745685,-101.20917,13.839526920331664,-109.7638386850863,5.28413056123822,
24,720,44.505794438365285,-105.91804,10.350702078754292,-110.98841112326943,5.279596943929423,-0.40103602409362793
25,720,34.337950973320716,-126.643036,9.11325347810569,-131.3240980533586,4.431569155274959,
26,720,44.79015526705788,-102.41868,13.066615046157166,-110.41968946588425,5.06511970809869,-0.29535549879074097
27,720,43.01448156148634,-112.139175,7.013640361273165,-113.97103687702732,5.180769132467271,
28,720,44.92032323652252,-103.09441,12.203057147828382,-110.15935352695496,5.137238190661475,-0.3806384205818176
29,720,45.61670772113057,-102.251434,11.98111475916496,-108.76658455773887,5.464127136829496,
30,720,45.534338669258446,-101.79283,12.490082890444688,-108.93132266148311,5.34992311058152,-0.3799877166748047
31,720,45.99473076931488,-100.43872,13.512477909633052,-108.01053846137025,5.938355474811289,
32,720,46.218835675553336,-100.68537,12.972898671130295,-107.56232864889333,6.093490797412906,-0.39136379957199097
33,720,46.17790969730449,-100.06109,13.692552726379175,-107.64418060539101,6.107176725644847,
34,720,45.937192831896176,-101.01409,13.106732699092088,-108.12561433620765,5.993334251342438,-0.37662583589553833
35,720,45.946182221090396,-101.402855,12.723359253070768,-108.10763555781921,6.016612478440841,
36,720,45.55419191626544,-103.718544,11.371785586860925,-108.89161616746912,6.196990410578847,-0.38256317377090454
37,720,45.40763548736254,-102.35528,12.460606673965774,-109.18472902527492,5.629522116662964,
38,720,44.93427138409366,-104.88107,10.5624129502776,-110.13145723181267,5.310724612610917,-0.370972216129303
39,720,44.46254824663858,-104.36444,11.897679088309552,-111.07490350672283,5.186046835862398,
40,720,44.83420910894467,-105.24142,10.133814633262269,-110.33158178211066,5.042603714031264,-0.3141164779663086
41,720,44.717535082230704,-102.75264,12.335278502401854,-110.56492983553859,4.522330227414504,
42,720,44.8248241842838,-103.548775,11.585208235514926,-110.3503516314324,4.7830305713347885,-0.34912675619125366
43,720,40.4347198740396,-114.80217,9.073759850269916,-119.1305602519208,4.744891263842447,
44,720,44.719491913929,-103.41734,12.13317656976201,-110.561016172142,4.988957110396899,-0.28189384937286377
45,720,26.19705562457898,-145.0408,7.661881196885166,-147.6058887508421,5.096030455486991,
46,720,36.76129662046025,-124.40227,7.279517374349582,-126.4774067590795,5.203755648288373,-0.16333788633346558
47,720,44.625377799558024,-104.72112,10.946615685542398,-110.74924440088395,4.917803952066322,
48,720,44.83169476383956,-103.985794,11.398426650990357,-110.33661047232088,5.046775096953447,-0.3286488652229309
49,720,44.96844697490401,-103.847206,11.60366437005757,-110.06310605019198,5.38678482067583,
50,720,34.300933289012576,-127.81435,8.639090272023276,-131.39813342197482,5.054233309577992,-0.27319473028182983
51,720,44.42529130998737,-104.28639,11.995685372307289,-111.14941738002526,5.132005564940284,
52,720,44.3413693371276,-104.917786,11.438177740550165,-111.3172613257448,5.038071626964277,-0.2989766597747803
53,720,44.77471580163764,-103.95918,11.42424925150429,-110.45056839672472,4.9322131653643435,
54,720,44.90782585388822,-102.86569,12.35637364040052,-110.18434829222356,5.03709611749841,-0.3062760531902313
55,720,42.94437303305534,-108.28445,11.053167985112134,-114.11125393388932,5.225589235074386,
56,720,44.87467752688042,-104.89514,10.700783276146838,-110.25064494623916,5.3445048600322655,-0.28323376178741455
57,720,45.22199792841132,-102.084885,13.104190807620844,-109.55600414317736,5.6319769426485315,
58,720,45.11479545697059,-103.01194,12.263990846203164,-109.77040908605882,5.504483080974669,-0.2792606055736542
59,720,45.08190911569084,-104.004364,11.395194535767864,-109.83618176861832,5.562095108427332,
60,720,45.44592802285124,-101.28117,13.130904672696337,-109.10814395429752,5.302796143848054,-0.22968488931655884
61,720,39.256061136216715,-118.339294,9.18753987854589,-121.48787772756657,6.03726175170877,
62,720,45.813369827108716,-101.580315,12.828851998507254,-108.37326034578257,6.033963015425311,-0.23701688647270203
63,720,46.03351036640401,-102.23139,12.024529085376868,-107.93297926719198,6.3204647617882666,
64,720,46.43079134202696,-101.500336,12.59738739321564,-107.13841731594609,6.956557760320318,-0.2344331443309784
65,720,45.913418638568956,-104.85601,10.898605570844207,-108.17316272286209,7.57804273494827,
66,720,46.506293105793446,-102.186226,12.478058267961405,-106.98741378841311,7.6728287529549375,-0.22871169447898865
67,720,46.14631309775006,-103.960106,11.572656826726591,-107.70737380449988,7.8208642429097734,
68,720,46.42969085354201,-104.14644,11.019298123374165,-107.14061829291597,8.020891484145107,-0.2113427221775055
69,720,46.82409900052621,-102.45167,12.754807029309589,-106.35180199894758,8.849168824201426,
70,720,46.66741024871154,-101.85377,12.966985719720041,-106.66517950257692,8.150561679979848,-0.19615384936332703
71,720,45.55855043487301,-106.56543,10.57995011126157,-108.88289913025397,8.2570771398489,
72,720,46.65305742024968,-103.598595,11.710726507937418,-106.69388515950064,8.60947405224203,-0.16765958070755005
73,720,42.00453139492535,-118.301,6.543908155099864,-115.9909372101493,8.847366805505432,
74,720,46.67453995999258,-103.42238,11.897588705897263,-106.65092008001484,8.662854518108007,-0.17089813947677612
75,720,46.200394607135685,-104.83868,11.442999140142232,-107.59921078572863,8.676468134327784,
76,720,46.1205582165068,-105.36831,11.127153143688647,-107.7588835669864,8.730635524032902,-0.17334264516830444
77,720,46.319085004969786,-106.70978,10.300905967405479,-107.36182999006043,9.642266381364369,
78,720,45.78376558886077,-108.91723,8.709684425169078,-108.43246882227847,9.187511831902164,-0.18000781536102295
79,720,45.212884852248614,-110.256424,8.511875723812194,-109.57423029550277,9.187644940482686,
80,720,46.26835783204207,-104.16827,12.565124077444985,-107.46328433591586,9.263621711420383,-0.1699393391609192
81,720,46.22616431001255,-105.49954,11.450345312750215,-107.5476713799749,9.39590986272471,
82,720,42.22248965497735,-114.8611,10.010952756706894,-115.5550206900453,9.311097074922824,-0.1375110149383545
83,720,45.21136265806654,-107.3156,11.775231467554052,-109.57727468386692,9.507415315112945,
84,720,45.527170434668925,-107.2984,11.235500616754052,-108.94565913066215,9.582283365054918,-0.13846507668495178
85,720,46.147717230376855,-112.25214,5.5128171273609405,-107.70456553924629,10.05411497738154,
86,720,46.339300022949054,-105.723724,10.800572964588211,-107.32139995410189,9.196907457642595,-0.1515674889087677
87,720,46.6929475765144,-105.00731,11.416617298159114,-106.6141048469712,9.803577934378948,
88,720,46.18669418736739,-106.90187,10.71853315374118,-107.62661162526523,9.987367845377316,-0.11315429210662842
89,720,41.182894015972174,-119.33413,7.957763199089375,-117.63421196805565,9.651624424726997,
90,720,46.597204304272054,-106.351234,10.344731364538475,-106.80559139145589,9.884087089628045,-0.09811258316040039
91,720,46.912354246477946,-103.71644,12.413452543015774,-106.17529150704411,9.94799568255009,
92,720,46.7259999613711,-106.2682,9.78842832192223,-106.5480000772578,9.502962282678899,-0.09788763523101807
93,720,45.989958239602814,-106.037224,11.648012604696506,-108.02008352079437,9.658945553321148,
94,720,46.7446509796412,-104.39352,12.384587397710076,-106.5106980407176,10.260956454176686,-0.0810575783252716
95,720,43.6296052683373,-114.428116,8.15516858317519,-112.7407894633254,9.836293025298154,
96,720,39.19283095050791,-121.46225,10.050123176405913,-121.61433809898418,9.892002788976203,-0.02883550524711609
97,720,42.12052558387968,-117.85816,7.619849575218123,-115.75894883224063,9.71393923380536,
98,720,46.89111706616438,-104.253685,11.802224847102767,-106.21776586767125,9.832451068375269,-0.06716004014015198
99,720,46.157115790855435,-105.98204,10.911014299840817,-107.68576841828913,9.201955818236897,
100,720,46.88466650918306,-104.0414,11.937765962742713,-106.23066698163387,9.743037073436213,0.03254793956875801
101,720,46.69635406071905,-105.46127,10.630674924539546,-106.6072918785619,9.478909871504094,
102,720,46.665359803690585,-103.00527,12.475518110858859,-106.66928039261883,8.806173264971962,0.04537365958094597
103,720,43.15129713692142,-113.147125,10.028731261171641,-113.69740572615716,9.473300074120903,
104,720,46.8729348144259,-103.048195,12.663307455311992,-106.2541303711482,9.451763144651098,0.04777630418539047
105,720,46.78547678198893,-103.98727,11.816759187234846,-106.42904643602213,9.369849941456975,
106,720,46.87477118152717,-104.964,10.357105855223738,-106.25045763694565,9.065975025169141,0.026097290217876434
107,720,46.58963660000746,-103.79568,12.019975200082726,-106.82072679998508,8.990188071076537,
108,720,46.86987666996912,-105.325386,9.833705483821804,-106.26024666006175,8.893950565523426,0.04819347709417343
109,720,46.43199227210654,-104.43471,11.662834354658425,-107.13601545578692,8.957065461683985,
110,720,46.58162216539982,-103.53761,12.405673495519407,-106.83675566920036,9.102030292365443,0.032854318618774414
111,720,46.66118523626747,-103.32155,12.248342709534628,-106.67762952746506,8.887502537107213,
112,720,46.74287536656935,-102.54355,12.62323593136403,-106.5142492668613,8.64807908694684,0.026994695886969566
113,720,46.23578980355336,-103.56468,12.157374604126412,-107.52842039289328,8.189445420572458,
114,720,38.85316089690088,-121.5161,8.661526857584231,-122.29367820619824,7.879702929660004,0.05960859730839729
115,720,46.36478257959511,-104.73817,11.035028344945893,-107.27043484080978,8.498095422251557,
116,720,46.48267588806135,-102.894104,12.209738669282881,-107.0346482238773,8.065243339198387,0.04260991886258125
117,720,46.62678560077478,-102.93401,11.813790557643708,-106.74642879845044,7.997563989447827,
118,720,46.46498036752055,-101.52078,13.210579925894665,-107.0700392649589,7.6580274451504575,0.05292682349681854
119,720,46.76024298006865,-102.82073,11.719645253644195,-106.4795140398627,8.05698872872022,
120,720,46.618167842559124,-102.09724,12.237401512667201,-106.76366431488175,7.567597451113572,0.05136946961283684
121,720,46.80123339705242,-100.6816,13.03463389782697,-106.39753320589516,7.315037613360332,
122,720,46.44252070297835,-103.370834,10.95976138915411,-107.1149585940433,7.212196342789094,0.09141171723604202
123,720,46.84727391004636,-102.24048,11.83632547517469,-106.30545217990728,7.767979751481586,
124,720,46.024909481714324,-107.45574,8.025669987841695,-107.95018103657135,7.527365932562422,0.08065294474363327
125,720,46.696768346929076,-103.6277,10.342394522946899,-106.60646330614185,7.36021203240755,
126,720,46.34829937854186,-104.21009,10.114366858630945,-107.30340124291628,7.017753242807509,0.06737280637025833
127,720,46.67236364888765,-102.79439,11.614094060994644,-106.6552727022247,7.749348993219203,
128,720,44.05773453664874,-111.31119,7.943992544072591,-111.88453092670252,7.366999480922771,0.07295724004507065
129,720,34.666427563021976,-129.69078,8.24296244013236,-130.66714487395603,7.263002968219893,
130,720,45.22466554784177,-106.45455,10.452558329794659,-109.55066890431647,7.352986166771735,0.144562765955925
131,720,45.790337251341604,-106.3685,9.38504936832356,-108.41932549731679,7.330837053237081,
132,720,46.653678012936965,-102.6587,10.971467827344773,-106.69264397412607,6.934125719489163,0.09144703298807144
133,720,46.574378013379565,-101.51097,12.615332673157953,-106.85124397324087,7.271429964493714,
134,720,46.50668214823682,-102.61191,11.778381976440112,-106.98663570352636,7.399844525929947,0.09735531359910965
135,720,43.09728355826076,-110.1656,10.3494853538956,-113.80543288347847,6.70631912317521,
136,720,45.03904814039078,-107.644485,9.657768177155097,-109.92190371921843,7.376819615379027,0.1413077563047409
137,720,46.39565397327201,-101.604675,12.396755594456994,-107.20869205345598,6.789969479098894,
138,720,46.4148760462913,-99.90326,13.552109277180664,-107.1702479074174,6.281810041331272,0.10933388024568558
139,720,45.9892817918654,-103.13887,10.681801403774468,-108.0214364162692,5.796842730513644,
140,720,45.88965956915595,-102.60061,11.421493079476257,-108.2206808616881,5.798985684261395,0.10855581611394882
141,720,42.0042766763238,-114.24248,6.9539685157234805,-115.9914466473524,5.203002558701988,
142,720,45.91585797454149,-102.993355,10.849702124223537,-108.16828405091702,5.67276227239906,0.16942712664604187
143,720,45.324737222507714,-101.3603,12.412946996560175,-109.35052555498457,4.421353930198863,
144,720,43.65535870613668,-106.3612,11.002726828550438,-112.68928258772664,4.673367130847587,0.1279754340648651
145,720,44.950869906886744,-103.64373,10.761216062167675,-110.09826018622651,4.305847177908917,
146,720,34.66619823632483,-124.695335,10.608439061053097,-130.66760352735034,4.634971508928097,0.17922508716583252
147,720,44.55899329423033,-103.665,10.954566869903108,-110.88201341153933,3.7365804970347587,
148,720,44.85665059392983,-103.6484,10.846283032972096,-110.28669881214034,4.207213066623233,0.1256464272737503
149,720,45.478668154530496,-102.97537,11.22769193221764,-109.04266369093901,5.158750579744705,
150,720,45.89228367454413,-98.96829,14.357728781313218,-108.21543265091174,5.109025741449788,0.11521998792886734
151,720,45.96997513717789,-101.88052,11.832188642438215,-108.06004972564422,5.65064862218181,
152,720,46.416645648175404,-100.96511,11.83246989489867,-107.16670870364919,5.628690186634794,0.11935946345329285
153,720,46.05993814047572,-102.87032,11.004797939683598,-107.88012371904856,5.993136622852121,
154,720,46.405807793316384,-100.10311,12.530682278928966,-107.18838441336723,5.443375449471973,0.09945021569728851
155,720,44.5041021302311,-105.06335,11.74926226942429,-110.9917957395378,5.819194301416097,
156,720,45.931587758399,-100.353615,13.226036096598868,-108.136824483202,5.441082212844088,0.09266038984060287
157,720,44.99355066223596,-101.299706,13.612794781355559,-110.01289867552808,4.898539715128638,
158,720,45.56072726917596,-103.37061,10.437106895845973,-108.87854546164807,4.928310232067172,0.0666746124625206
159,720,45.369837257598704,-102.09405,11.805736596692144,-109.26032548480259,4.638551000380913,
160,720,44.89058729239896,-104.28189,10.648941140621496,-110.21882541520208,4.710947925042067,0.03946532681584358
161,720,45.659507793230254,-101.15881,12.336936109596566,-108.68098441353949,4.813747569823674,
162,720,44.45651651258799,-106.14715,9.414194041432802,-111.08696697482402,4.473307967520122,0.042325932532548904
163,720,45.39355737037599,-100.23453,13.6092378457496,-109.21288525924803,4.630058020662439,
164,720,45.108052878238524,-101.04599,13.466351309708536,-109.78389424352295,4.727666222321041,0.033328890800476074
165,720,45.44969539815252,-105.04539,9.1175537112794,-109.10060920369496,5.061307882143366,
166,720,45.29321924996299,-101.473335,12.93687119879404,-109.41356150007402,4.99583953351995,0.08099023997783661
167,720,44.741842185515864,-104.330574,10.59437851955128,-110.51631562896827,4.407413291061637,
168,720,45.053375617787104,-102.410515,12.403632546105916,-109.89324876442579,4.9199598482062665,0.006788761354982853
169,720,45.682301393322646,-101.868935,11.504382011843097,-108.63539721335471,4.736623767453628,
170,720,45.89025020760746,-102.73903,10.85655805220235,-108.21949958478508,5.374648857842101,0.015363008715212345
171,720,46.15696564947196,-100.771286,11.928324273837207,-107.68606870105609,5.011711869259883,
172,720,40.64317584534245,-120.229385,4.056860161794597,-118.7136483093151,5.571107395467998,-0.005182815715670586
173,720,45.57979371045952,-106.2778,8.301150579379357,-108.84041257908096,5.736341132173726,
174,720,46.74519720667118,-101.668434,10.334295381921073,-106.50960558665764,5.491149938973166,0.17668433487415314
175,720,44.095512057869996,-107.03288,10.923950968318323,-111.80897588426001,6.1455210601321895,
176,720,46.365302377035945,-100.611336,11.914841043133404,-107.26939524592811,5.255014452332512,-0.0005569686181843281
177,720,46.92463285310203,-99.76245,12.233121419043222,-106.15073429379594,5.8424110546413,
178,720,46.63274885572912,-99.39792,13.0415231315517,-106.73450228854176,5.702698357577886,-0.008629078976809978
179,720,46.65255091351456,-100.70032,12.123046258584129,-106.69489817297088,6.12594286796575,
180,720,46.611284140458714,-102.188484,10.214103301381728,-106.77743171908257,5.622753614320005,-0.03515780717134476
181,720,46.90516586328581,-99.689804,12.260192363665602,-106.18966827342838,5.758019438321325,
182,720,46.785957942407535,-100.66329,11.802370530675882,-106.42808411518493,6.035375722766836,-0.026718253269791603
183,720,46.644759207691486,-103.712616,9.184103792061288,-106.71048158461703,6.184295021648624,
184,720,46.61473213304558,-103.37926,9.178704805125408,-106.77053573390884,5.785170887000378,-0.009015430696308613
185,720,46.33514830481317,-100.13807,12.731014800655478,-107.32970339037367,5.53769897531003,
186,720,45.994859775021226,-105.175095,8.910195069232612,-108.01028044995755,6.072979870220837,-0.033025071024894714
187,720,42.22204055363106,-111.04184,9.638793336370487,-115.55591889273788,5.123158856077921,
188,720,45.72904541529606,-100.77883,12.933190807952165,-108.54190916940787,5.168510766487737,-0.02679421566426754
189,720,45.89032219458321,-101.164215,12.302168387066613,-108.21935561083357,5.24567326929293,
190,720,45.859824193707375,-101.22979,11.880041896754394,-108.28035161258525,4.828072354192018,-0.037039075046777725
191,720,46.31904342481127,-101.07285,11.83447340459993,-107.36191315037746,5.543367552332863,
192,720,45.939379542879585,-101.064735,12.821037745062343,-108.12124091424083,5.7626053107161725,-0.01617703214287758
193,720,46.96223191682128,-99.97908,12.677743616738626,-106.07553616635744,6.5790255058690565,
194,720,46.191297417608595,-102.07065,11.714411129257455,-107.61740516478281,6.165484243454384,-0.012988596223294735
195,720,46.86224362333479,-100.44078,11.553142807633842,-106.27551275333042,5.716056675606456,
196,720,38.083973805898054,-120.881386,8.850059337718294,-123.83205238820389,5.897164836085424,0.025405852124094963
197,720,46.933540005768464,-100.858376,11.23370377760797,-106.13291998846307,5.957102484219367,
198,720,46.47259272828618,-101.96136,10.94780343307927,-107.05481454342764,5.851974754463657,-0.042995061725378036
199,720,46.354237233127584,-102.2581,10.968627265134147,-107.29152553374483,5.933084010973175,
200,720,34.61000014089021,-127.56812,8.927786362502863,-130.77999971821964,5.714102255207104,0.015620630234479904
201,720,46.05713077428371,-100.790665,12.340776770797993,-107.88573845143257,5.243917382587697,
202,720,45.99191388317655,-99.45621,13.553634624949305,-108.0161722336469,4.992264862917243,-0.010851113125681877
203,720,46.091008312197616,-102.44899,10.631257438071806,-107.81798337560477,5.260857289476317,
204,720,46.05673355379324,-102.67132,10.878885507652615,-107.88653289241353,5.662339692397277,-0.00889071635901928
205,720,46.07264856033321,-101.98798,10.995159678031037,-107.85470287933359,5.126457599624102,
206,720,34.96114088866631,-126.74277,8.77065390880457,-130.0777182226674,5.434184722318855,0.018031667917966843
207,720,44.5657731010145,-108.380165,7.449080932318296,-110.868453797971,4.9594287911382375,
208,720,46.022161518690005,-102.62322,10.661398493135785,-107.95567696261999,5.327540008624353,0.02603282406926155
209,720,45.75831469625585,-102.23179,11.612026748293063,-108.4833706074883,5.359328125969806,
210,720,45.836280918435214,-100.27114,12.91602121198815,-108.32743816312957,4.858480730151712,-0.014487102627754211
211,720,42.40474747853906,-109.89674,10.322731799071763,-115.19050504292188,5.028270768461608,
212,720,45.514678873516786,-102.77932,10.634220928027974,-108.97064225296643,4.441914076617357,0.023750953376293182
213,720,45.0435450260464,-103.7848,10.991647283196484,-109.9129099479072,4.862875753242543,
214,720,43.54452460051726,-104.745895,12.645890083518232,-112.91095079896547,4.480346567833039,0.04235771670937538
215,720,44.75991833619678,-108.89194,6.82468926224767,-110.48016332760643,5.235707681846384,
216,720,45.32740252471091,-103.885284,9.84317319051687,-109.34519495057818,4.382748845657478,0.12809406220912933
217,720,45.49373063854002,-102.82324,11.272235860476473,-109.01253872291996,5.0820886464365564,
218,720,44.78895256845531,-103.40632,11.34286686680289,-110.42209486308938,4.326455399811623,0.1038004532456398
219,720,45.416696015272926,-104.15784,10.020255836040178,-109.16660796945415,5.01060406455257,
220,720,44.714183059082735,-108.2049,7.412917734322723,-110.57163388183453,5.045009927690679,0.12644527852535248
221,720,45.56102820564043,-101.95681,11.83738566005328,-108.87794358871913,4.9150987242181765,
222,720,45.874794109174296,-100.12873,13.230030805196456,-108.25041178165141,5.1073601574826695,0.053830601274967194
223,720,44.01708386784593,-106.42262,10.353242740675089,-111.96583226430813,4.8088904566705,
224,720,46.06766402214365,-101.49507,11.717919821208897,-107.8646719557127,5.347153626486958,0.03496634215116501
225,720,39.16623453785479,-118.14584,8.228158991226167,-121.66753092429042,4.7055477884560775,
226,720,45.7267921197205,-101.143105,12.337023097193757,-108.546415760559,4.93262712054086,0.08874265104532242
227,720,45.42509760329134,-101.794235,12.238201720382342,-109.14980479341732,4.881737913560999,
228,720,38.699892825044834,-118.61107,8.966664054259613,-122.60021434991033,4.9768561174756,0.12356922030448914
229,720,45.30712013286928,-102.85629,11.494764069307756,-109.38575973426144,4.964553348362618,
230,720,45.30548781108497,-101.60098,12.543130568827102,-109.38902437783005,4.754144160009812,0.018693631514906883
231,720,45.408067910062215,-101.04663,12.526309206107168,-109.18386417987557,4.388568686410525,
232,720,45.141020947970716,-103.184784,10.978896921264138,-109.71795810405857,4.445262034973234,0.03871181607246399
233,720,45.304722886556355,-100.7249,13.166943375843305,-109.39055422688729,4.501012501135305,
234,720,44.983883477963154,-101.821526,12.977401667564328,-110.03223304407369,4.766111547235051,0.0796445980668068
235,720,45.030537501635244,-101.900566,12.525423177244768,-109.93892499672951,4.486797368006641,
236,720,44.7711620902747,-102.722595,12.643354068404483,-110.4576758194506,4.907885555398382,0.08733103424310684
237,720,44.56753218256797,-103.400536,12.444411688774434,-110.86493563486405,4.979702419785552,
238,720,45.09306006186183,-101.80157,12.350741463061336,-109.81387987627635,4.338015384812208,0.07594428956508636
239,720,45.29565265173879,-101.74468,12.69293660915416,-109.40869469652242,5.028295217901541,
240,720,37.790283602684376,-122.33033,6.84416367381239,-124.41943279463125,4.754703570492971,0.09436112642288208
241,720,45.356925953868576,-103.908165,10.178313308382616,-109.28614809226285,4.79958557530193,
242,720,45.47233607124266,-100.3568,13.379634402103925,-109.05532785751468,4.68024849002579,0.11562737822532654
243,720,43.71757158092586,-112.4922,4.728589128144059,-112.56485683814827,4.655011470280079,
244,720,45.24462278631215,-104.22933,10.11704619725532,-109.5107544273757,4.834474182957986,0.1367848515510559
245,720,45.90629479054805,-101.39981,12.289720643283923,-108.1874104189039,5.500793445084884,
246,720,43.75877685527428,-107.92647,9.405119359243287,-112.48244628945145,4.848005170373693,0.058041129261255264
247,720,43.957882776842624,-104.349304,12.714426115341308,-112.08423444631475,4.978029724158795,
248,720,45.54565139854628,-102.06685,11.527618804850906,-108.90869720290743,4.684620782032154,0.07577015459537506
249,720,18.086841996211596,-162.14384,6.9742133838193565,-163.8263160075769,5.290758568993244,
250,720,46.13932571429791,-104.163666,8.418564041519046,-107.72134857140418,4.859477005957717,0.2501125633716583
251,720,46.22371162746994,-100.80468,11.984742820579513,-107.55257674506012,5.235360815882823,
252,720,46.254247995238046,-103.150894,10.016304147166064,-107.49150400952391,5.674158712728466,0.12654000520706177
253,720,46.60766189350226,-98.45435,13.870002004255346,-106.78467621299548,5.537890575686944,
254,720,40.03453788528809,-115.02464,10.60632894718032,-119.93092422942382,5.698442386241753,0.15504054725170135
255,720,46.47759094706663,-100.329575,12.354838276071668,-107.04481810586674,5.637824868699482,
256,720,46.48815464817263,-99.13422,13.368213754347131,-107.02369070365474,5.476966536213763,0.14818336069583893
257,720,46.351278477346256,-102.32406,10.423630025055624,-107.29744304530749,5.448824035058025,
258,720,46.26438111586679,-102.59597,10.619615362744053,-107.47123776826642,5.742658224169039,0.2006128877401352
259,720,45.646136151876846,-102.934074,11.526043036834047,-108.70772769624631,5.7506784529470565,
260,720,46.017330202773564,-101.05903,12.066200833871171,-107.96533959445287,5.1584541705329885,0.08184222131967545
261,720,46.082827361226144,-100.15848,13.08392442966628,-107.83434527754771,5.406763242927871,
262,720,45.97824998649918,-100.96648,11.901953205707649,-108.04350002700164,4.823685989855784,0.04782015457749367
263,720,46.398954533526876,-101.620705,11.477724140811777,-107.20209093294625,5.894817007272067,
264,720,46.19688430969454,-99.68772,13.708957486040795,-107.60623138061092,5.788789909336393,0.044624894857406616
265,720,46.19332535611404,-101.75247,10.894603219054467,-107.61334928777192,5.032040250749855,
266,720,46.30155031863574,-100.60979,12.592902455278187,-107.39689936272852,5.80401060508566,0.11006390303373337
267,720,46.049527296252705,-101.36661,11.646224529345135,-107.90094540749459,5.110275587700086,
268,720,40.898690989920574,-115.1843,9.006293911969543,-118.20261802015885,5.9861907987351675,0.1384257674217224
269,720,46.28922703035895,-101.68621,11.251616888670409,-107.4215459392821,5.514544201267429,
270,720,46.323046578684995,-99.81457,12.56477546857313,-107.35390684263001,5.023744357515142,0.09546258300542831
271,720,46.36321034501028,-100.63753,12.208765506798944,-107.27357930997944,5.571207581473269,
272,720,46.56298099432184,-102.18857,10.134715574558777,-106.87403801135632,5.44734475877442,0.08372439444065094
273,720,45.80501972805918,-104.55071,9.397400246947905,-108.38996054388164,5.556298754361488,
274,720,40.42213300122683,-119.99362,4.643089880240676,-119.15573399754633,5.479097129181652,0.3312765061855316
275,720,46.42300052352372,-101.964035,10.398064758350058,-107.15399895295256,5.206365229596195,
276,720,43.94087380674866,-110.94917,6.727338203163356,-112.11825238650268,5.55650275952976,0.0815848633646965
277,720,46.358315480424395,-99.83497,12.89254128116445,-107.28336903915121,5.442777573424907,
278,720,42.39720543485864,-110.243866,10.341514170620396,-115.20558913028272,5.378350457307501,0.08548805117607117
279,720,46.123883465477725,-101.022766,12.316409240405012,-107.75223306904455,5.5856607606806055,
280,720,44.16029859079071,-105.3131,12.106533782502476,-111.67940281841858,5.738717282664297,0.07757195085287094
281,720,45.96332291813525,-100.4487,12.398559805488778,-108.0733541637295,4.772727963972262,
282,720,46.39753990412677,-103.34655,9.404687964871702,-107.20492019174645,5.544873420352893,0.0973489060997963
283,720,43.76092113860988,-106.835686,11.471395104466348,-112.47815772278024,5.82729245419102,
284,720,46.136458644405195,-99.86649,12.964309550023744,-107.72708271118961,5.102289970013376,0.0993967205286026
285,720,46.11051537069265,-102.35978,10.966195025707467,-107.7789692586147,5.545444552934888,
286,720,46.18439036434679,-101.96951,11.677218033649146,-107.63121927130642,6.014140604551363,0.09179109334945679
287,720,45.90202120712814,-102.224205,11.72149220110486,-108.19595758574371,5.748322162890503,
288,720,46.27264984603049,-99.434814,13.373734901768897,-107.45470030793902,5.352324806649084,0.09803266078233719
