step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,action_dx_norm,action_dy_norm
62,-1.767185441447037,-0.4314057111474181,0.0,0.0,-0.0303543737730112,0.08597774288029658,99.80287967519874,100.0,0.1971203248012614,0.5670530366521506,-0.9990000128746033,-0.9990000128746033
63,-0.0303543737730112,0.08597774288029658,0.0,0.0,0.4870290802530821,-1.650853324794213,100.0,99.90146048944408,-0.09853951055592347,-0.02466602256535619,-0.9990000128746033,-0.9990000128746033
64,0.4870290802530821,-1.650853324794213,0.0,0.0,-1.2498019874219097,-2.168236778818684,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.025010383764189462,-0.9990000128746033,-0.9990000128746033
65,-1.2498019874219097,-2.168236778818684,0.0,0.0,-1.767185441444761,-0.43140571114320864,99.80287967519874,100.0,0.1971203248012614,0.5668362038097445,-0.9990000128746033,-0.9990000128746033
66,-1.767185441444761,-0.43140571114320864,0.0,0.0,-0.030354373770862197,0.0859777428791022,100.0,99.90146048944408,-0.09853951055592347,-0.024463713083305826,-0.9990000128746033,-0.9990000128746033
67,-0.030354373770862197,0.0859777428791022,0.0,0.0,0.4870290802537625,-1.6508533247923491,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024945791572625324,-0.9990000128746033,-0.9990000128746033
68,0.4870290802537625,-1.6508533247923491,0.0,0.0,-1.2498019874164072,-2.168236778821276,99.80287967519874,100.0,0.1971203248012614,0.5667861349786616,-0.9990000128746033,-0.9990000128746033
69,-1.2498019874164072,-2.168236778821276,0.0,0.0,-1.7671854414496364,-0.43140571115238746,100.0,99.90146048944408,-0.09853951055592347,-0.024680545925687407,-0.9990000128746033,-0.9742891788482666
70,-1.7671854414496364,-0.43140571115238746,0.0,0.0,-0.03035437378202982,0.0859777428851437,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024743482090601565,-0.9990000128746033,-0.9989463686943054
71,-0.03035437378202982,0.0859777428851437,0.0,0.0,0.4870290802598038,-1.6508533247811812,99.80287967519874,100.0,0.1971203248012614,0.5668507271701773,-0.9990000128746033,-0.9990000128746033
72,0.4870290802598038,-1.6508533247811812,0.0,0.0,-1.24980198740524,-2.1682367788273162,100.0,99.90146048944408,-0.09853951055592347,-0.0247306147568207,-0.9990000128746033,-0.9990000128746033
73,-1.24980198740524,-2.1682367788273162,0.0,0.0,-1.7671854414556782,-0.43140571116355386,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024960314933007762,-0.9990000128746033,-0.9988058805465698
74,-1.7671854414556782,-0.43140571116355386,0.0,0.0,-0.03035437379319844,0.08597774289118776,99.80287967519874,100.0,0.1971203248012614,0.5670530366521982,-0.9990000128746033,-0.9958690404891968
75,-0.03035437379319844,0.08597774289118776,0.0,0.0,0.4870290802658449,-1.6508533247700117,100.0,99.90146048944408,-0.09853951055592347,-0.024666022565302936,-0.9990000128746033,-0.9990000128746033
76,0.4870290802658449,-1.6508533247700117,0.0,0.0,-1.2498019873940718,-2.1682367788333567,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.025010383764141057,-0.9990000128746033,-0.9990000128746033
77,-1.2498019873940718,-2.1682367788333567,0.0,0.0,-1.7671854414617192,-0.43140571117472176,99.80287967519874,100.0,0.1971203248012614,0.5668362038097926,-0.9990000128746033,-0.9990000128746033
78,-1.7671854414617192,-0.43140571117472176,0.0,0.0,-0.03035437380436512,0.08597774289722876,100.0,99.90146048944408,-0.09853951055592347,-0.024463713083284752,-0.9990000128746033,-0.9990000128746033
79,-0.03035437380436512,0.08597774289722876,0.0,0.0,0.48702908027188707,-1.6508533247588435,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024945791572621143,-0.9989907145500183,-0.9990000128746033
80,0.48702908027188707,-1.6508533247588435,0.0,0.0,-1.249801987382903,-2.1682367788393986,99.80287967519874,100.0,0.1971203248012614,0.5667861349786594,-0.9990000128746033,-0.9990000128746033
81,-1.249801987382903,-2.1682367788393986,0.0,0.0,-1.7671854414677597,-0.4314057111858901,100.0,99.90146048944408,-0.09853951055592347,-0.02468054592568967,-0.9990000128746033,-0.9926460981369019
82,-1.7671854414677597,-0.4314057111858901,0.0,0.0,-0.030354373815532187,0.08597774290326826,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.02474348209060575,-0.9990000128746033,-0.9990000128746033
83,-0.030354373815532187,0.08597774290326826,0.0,0.0,0.4870290802779302,-1.6508533247476787,99.80287967519874,100.0,0.1971203248012614,0.5668507271701814,-0.9990000128746033,-0.9989093542098999
84,0.4870290802779302,-1.6508533247476787,0.0,0.0,-1.2498019873717339,-2.168236778845442,100.0,99.90146048944408,-0.09853951055592347,-0.024730614756822963,-0.9959592819213867,-0.9990000128746033
85,-1.2498019873717339,-2.168236778845442,0.0,0.0,-1.7671854414738,-0.4314057111970596,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024960314933010024,-0.9990000128746033,-0.9978969097137451
86,-1.7671854414738,-0.4314057111970596,0.0,0.0,-0.0303543738266982,0.08597774290930799,99.80287967519874,100.0,0.1971203248012614,0.567053036652194,-0.9990000128746033,-0.9990000128746033
87,-0.0303543738266982,0.08597774290930799,0.0,0.0,0.48702908028397207,-1.6508533247365118,100.0,99.90146048944408,-0.09853951055592347,-0.02466602256529875,-0.9983493089675903,-0.9981455206871033
88,0.48702908028397207,-1.6508533247365118,0.0,0.0,-1.2498019873605655,-2.168236778851486,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.02501038376414332,-0.9990000128746033,-0.991644561290741
89,-1.2498019873605655,-2.168236778851486,0.0,0.0,-1.76718544147984,-0.43140571120823,99.80287967519874,100.0,0.1971203248012614,0.5668362038097904,-0.9990000128746033,-0.6996942758560181
90,-1.76718544147984,-0.43140571120823,0.0,0.0,-0.0303543738378651,0.0859777429153476,100.0,99.90146048944408,-0.09853951055592347,-0.024463713083288933,-0.9990000128746033,-0.9990000128746033
91,-0.0303543738378651,0.0859777429153476,0.0,0.0,0.48702908029001524,-1.6508533247253452,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.02494579157261696,-0.9990000128746033,-0.9772676825523376
92,0.48702908029001524,-1.6508533247253452,0.0,0.0,-1.249801987349396,-2.1682367788575276,99.80287967519874,100.0,0.1971203248012614,0.566786134978657,-0.9990000128746033,-0.9990000128746033
93,-1.249801987349396,-2.1682367788575276,0.0,0.0,-1.76718544148588,-0.4314057112193983,100.0,99.90146048944408,-0.09853951055592347,-0.02468054592569193,-0.9990000128746033,-0.9941431879997253
94,-1.76718544148588,-0.4314057112193983,0.0,0.0,-0.030354373849031613,0.08597774292138904,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.02474348209060993,-0.9990000128746033,-0.9990000128746033
95,-0.030354373849031613,0.08597774292138904,0.0,0.0,0.487029080296058,-1.6508533247141783,99.80287967519874,100.0,0.1971203248012614,0.5668507271701856,-0.9990000128746033,-0.9990000128746033
96,0.487029080296058,-1.6508533247141783,0.0,0.0,-1.2498019873382262,-2.1682367788635704,100.0,99.90146048944408,-0.09853951055592347,-0.024730614756825225,-0.9990000128746033,-0.9990000128746033
97,-1.2498019873382262,-2.1682367788635704,0.0,0.0,-1.767185441491919,-0.431405711230568,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024960314933012286,-0.9990000128746033,-0.9990000128746033
98,-1.767185441491919,-0.431405711230568,0.0,0.0,-0.03035437386019707,0.08597774292742832,99.80287967519874,100.0,0.1971203248012614,0.5670530366521899,-0.9990000128746033,-0.9990000128746033
99,-0.03035437386019707,0.08597774292742832,0.0,0.0,0.48702908030210207,-1.6508533247030122,100.0,99.90146048944408,-0.09853951055592347,-0.02466602256529457,-0.9990000128746033,-0.9990000128746033
100,0.48702908030210207,-1.6508533247030122,0.0,0.0,-1.2498019873270558,-2.168236778869613,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.025010383764145584,-0.9990000128746033,-0.9990000128746033
101,-1.2498019873270558,-2.168236778869613,0.0,0.0,-1.767185441497959,-0.43140571124173616,99.80287967519874,100.0,0.1971203248012614,0.566836203809788,-0.9990000128746033,-0.9950534105300903
102,-1.767185441497959,-0.43140571124173616,0.0,0.0,-0.030354373871363693,0.08597774293346827,100.0,99.90146048944408,-0.09853951055592347,-0.024463713083293117,-0.9990000128746033,-0.9990000128746033
103,-0.030354373871363693,0.08597774293346827,0.0,0.0,0.4870290803081441,-1.6508533246918449,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.02494579157261278,-0.9990000128746033,-0.9990000128746033
104,0.4870290803081441,-1.6508533246918449,0.0,0.0,-1.249801987315888,-2.168236778875655,99.80287967519874,100.0,0.1971203248012614,0.5667861349786548,-0.9990000128746033,-0.9990000128746033
105,-1.249801987315888,-2.168236778875655,0.0,0.0,-1.7671854415040007,-0.43140571125290406,100.0,99.90146048944408,-0.09853951055592347,-0.024680545925694193,-0.9990000128746033,-0.9954599142074585
106,-1.7671854415040007,-0.43140571125290406,0.0,0.0,-0.03035437388253287,0.08597774293951005,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.02474348209061411,-0.9990000128746033,-0.9990000128746033
107,-0.03035437388253287,0.08597774293951005,0.0,0.0,0.4870290803141835,-1.6508533246806771,99.80287967519874,100.0,0.1971203248012614,0.5668507271701898,-0.9990000128746033,-0.9990000128746033
108,0.4870290803141835,-1.6508533246806771,0.0,0.0,-1.249801987304723,-2.1682367788816963,100.0,99.90146048944408,-0.09853951055592347,-0.024730614756827488,-0.9990000128746033,-0.9990000128746033
109,-1.249801987304723,-2.1682367788816963,0.0,0.0,-1.767185441510045,-0.43140571126407223,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024960314933014552,-0.9990000128746033,-0.9990000128746033
110,-1.767185441510045,-0.43140571126407223,0.0,0.0,-0.03035437389370288,0.08597774294555055,99.80287967519874,100.0,0.1971203248012614,0.5670530366521856,-0.9990000128746033,-0.9828376770019531
111,-0.03035437389370288,0.08597774294555055,0.0,0.0,0.4870290803202229,-1.65085332466951,100.0,99.90146048944408,-0.09853951055592347,-0.024666022565290387,-0.9990000128746033,-0.9990000128746033
112,0.4870290803202229,-1.65085332466951,0.0,0.0,-1.2498019872935568,-2.168236778887739,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.025010383764147846,-0.9990000128746033,-0.9990000128746033
113,-1.2498019872935568,-2.168236778887739,0.0,0.0,-1.7671854415160875,-0.4314057112752412,99.80287967519874,100.0,0.1971203248012614,0.5668362038097858,-0.9990000128746033,-0.9990000128746033
114,-1.7671854415160875,-0.4314057112752412,0.0,0.0,-0.030354373904871945,0.08597774295159155,100.0,99.90146048944408,-0.09853951055592347,-0.024463713083297298,-0.9990000128746033,-0.9956566691398621
115,-0.030354373904871945,0.08597774295159155,0.0,0.0,0.48702908032626274,-1.650853324658343,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024945791572608594,-0.9990000128746033,-0.9990000128746033
116,0.48702908032626274,-1.650853324658343,0.0,0.0,-1.2498019872823904,-2.1682367788937813,99.80287967519874,100.0,0.1971203248012614,0.5667861349786526,-0.9990000128746033,-0.9990000128746033
117,-1.2498019872823904,-2.1682367788937813,0.0,0.0,-1.7671854415221306,-0.43140571128641064,100.0,99.90146048944408,-0.09853951055592347,-0.02468054592569646,-0.9990000128746033,-0.9980682134628296
118,-1.7671854415221306,-0.43140571128641064,0.0,0.0,-0.030354373916041566,0.08597774295763166,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024743482090618295,-0.9990000128746033,-0.9990000128746033
119,-0.030354373916041566,0.08597774295763166,0.0,0.0,0.4870290803323027,-1.6508533246471766,99.80287967519874,100.0,0.1971203248012614,0.5668507271701939,-0.9990000128746033,-0.9990000128746033
120,0.4870290803323027,-1.6508533246471766,0.0,0.0,-1.249801987271224,-2.168236778899824,100.0,99.90146048944408,-0.09853951055592347,-0.024730614756829753,-0.9990000128746033,-0.9990000128746033
121,-1.249801987271224,-2.168236778899824,0.0,0.0,-1.7671854415281734,-0.43140571129758,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024960314933016814,-0.9990000128746033,-0.9990000128746033
122,-1.7671854415281734,-0.43140571129758,0.0,0.0,-0.030354373927210743,0.08597774296367122,99.80287967519874,100.0,0.1971203248012614,0.5670530366521814,-0.9990000128746033,-0.9990000128746033
123,-0.030354373927210743,0.08597774296367122,0.0,0.0,0.48702908033834263,-1.6508533246360102,100.0,99.90146048944408,-0.09853951055592347,-0.024666022565286206,-0.9990000128746033,-0.9990000128746033
124,0.48702908033834263,-1.6508533246360102,0.0,0.0,-1.2498019872600574,-2.1682367789058654,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.02501038376415011,-0.9990000128746033,-0.9979010224342346
125,-1.2498019872600574,-2.1682367789058654,0.0,0.0,-1.7671854415342154,-0.4314057113087475,99.80287967519874,100.0,0.1971203248012614,0.5668362038097836,-0.9990000128746033,-0.9990000128746033
126,-1.7671854415342154,-0.4314057113087475,0.0,0.0,-0.030354373938378365,0.08597774296971306,100.0,99.90146048944408,-0.09853951055592347,-0.024463713083301482,-0.9990000128746033,-0.9986785054206848
127,-0.030354373938378365,0.08597774296971306,0.0,0.0,0.48702908034438436,-1.6508533246248422,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024945791572604414,-0.9990000128746033,-0.9990000128746033
128,0.48702908034438436,-1.6508533246248422,0.0,0.0,-1.249801987248889,-2.1682367789119077,99.80287967519874,100.0,0.1971203248012614,0.5667861349786503,-0.9990000128746033,-0.9990000128746033
129,-1.249801987248889,-2.1682367789119077,0.0,0.0,-1.7671854415402568,-0.4314057113199156,100.0,99.90146048944408,-0.09853951055592347,-0.02468054592569872,-0.9989899396896362,-0.9950979351997375
130,-1.7671854415402568,-0.4314057113199156,0.0,0.0,-0.030354373949546765,0.0859777429757545,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.02474348209062248,-0.9990000128746033,-0.9990000128746033
131,-0.030354373949546765,0.0859777429757545,0.0,0.0,0.4870290803485867,-1.6508533246183057,99.80287967519874,100.0,0.1971203248012614,0.566850727170139,-0.9990000128746033,-0.9990000128746033
132,0.4870290803485867,-1.6508533246183057,0.0,0.0,-1.249801987258223,-2.1682367789068566,100.0,99.90146048944408,-0.09853951055592347,-0.02473061475703158,-0.9990000128746033,-0.9990000128746033
133,-1.249801987258223,-2.1682367789068566,0.0,0.0,-1.7671854415273818,-0.43140571129427024,99.90146048944408,99.80287967519874,-0.09858081424533793,-0.024960314933217667,-0.9990000128746033,-0.9990000128746033
134,-1.7671854415273818,-0.43140571129427024,0.0,0.0,-0.03035437390901824,0.08597774295549532,99.80287967519874,100.0,0.1971203248012614,0.5670530366519828,-0.9990000128746033,-0.9989993572235107
