d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.032450903997730825,0.016225451998865412,2099,1.7357958768116077e-06,0.028482211043171786,0.11855585128068924
0.032450903997730825,0.06490180799546165,0.04867635599659624,1059,0.04878762736916542,0.1084033646765917,0.2536464333534241
0.06490180799546165,0.09735271199319248,0.08112725999432707,683,0.09741334617137909,0.16967276093245948,0.3634374141693115
0.09735271199319248,0.1298036159909233,0.11357816399205789,577,0.1460786908864975,0.23896916969913337,0.49372291564941406
0.1298036159909233,0.16225451998865412,0.1460290679897887,459,0.19490745663642883,0.2659714754370563,0.5634837746620178
0.16225451998865412,0.19470542398638496,0.17847997198751953,411,0.2434593141078949,0.29325581405429657,0.5937788486480713
0.19470542398638496,0.22715632798411578,0.21093087598525037,415,0.2924628257751465,0.34709178654544326,0.7325190901756287
0.22715632798411578,0.2596072319818466,0.2433817799829812,408,0.34106776118278503,0.3869345879145697,0.8632296919822693
0.2596072319818466,0.2920581359795774,0.27583268398071203,408,0.38991010189056396,0.42950574432810146,0.987464189529419
0.2920581359795774,0.32450903997730823,0.3082835879784428,422,0.43855294585227966,0.47732340717485167,1.1157135963439941
0.32450903997730823,0.35695994397503905,0.34073449197617367,438,0.48712119460105896,0.5278091772234059,1.2422175407409668
0.35695994397503905,0.3894108479727699,0.3731853959739045,435,0.5359619855880737,0.5812520894510993,1.3787198066711426
0.3894108479727699,0.42186175197050074,0.4056362999716353,488,0.5854486227035522,0.6286661492996528,1.4180432558059692
0.42186175197050074,0.45431265596823156,0.4380872039693662,527,0.6330339908599854,0.67564232933001,1.4328829050064087
0.45431265596823156,0.4867635599659624,0.47053810796709694,548,0.6819177269935608,0.7307374053192834,1.4446061849594116
0.4867635599659624,0.5192144639636932,0.5029890119648278,700,0.7309121489524841,0.8472955500228064,1.4712704420089722
0.5192144639636932,0.5516653679614241,0.5354399159625587,974,0.7790389657020569,0.8948026296416837,1.6344510316848755
0.5516653679614241,0.5841162719591548,0.5678908199602895,1159,0.8278281688690186,1.0383101877619008,1.8390291929244995
0.5841162719591548,0.6165671759568857,0.6003417239580202,1345,0.8766204714775085,1.1943738712254066,2.0220813751220703
0.6165671759568857,0.6490180799546165,0.6327926279557511,817,0.9254541397094727,1.2612282839515947,2.192633628845215
0.6490180799546165,0.6814689839523473,0.665243531953482,520,0.9739450216293335,1.2985934843237583,2.1996994018554688
0.6814689839523473,0.7139198879500781,0.6976944359512127,283,1.0258309841156006,1.300580223541799,2.145040512084961
0.7139198879500781,0.746370791947809,0.7301453399489435,74,1.0751662254333496,1.3084566995904252,1.938962459564209
0.746370791947809,0.7788216959455397,0.7625962439466744,75,1.1209392547607422,1.4029023583730063,1.9145221710205078
