d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.03236992474990199,0.016184962374950995,1773,0.1277688443660736,0.8800628456232982,1.4559404850006104
0.03236992474990199,0.06473984949980398,0.04855488712485298,956,0.12628066539764404,0.7539495850550829,1.4601662158966064
0.06473984949980398,0.09710977424970596,0.08092481187475498,706,0.1301165223121643,0.6020695609555028,1.4648653268814087
0.09710977424970596,0.12947969899960796,0.11329473662465696,540,0.12017971277236938,0.5280876716943803,1.4619147777557373
0.12947969899960796,0.16184962374950995,0.14566466137455897,478,0.11896510422229767,0.444905618229047,1.4534482955932617
0.16184962374950995,0.19421954849941192,0.17803458612446094,443,0.12280652672052383,0.41370495472683594,1.4621200561523438
0.19421954849941192,0.22658947324931392,0.2104045108743629,446,0.12163139134645462,0.43081626676925094,1.4565458297729492
0.22658947324931392,0.2589593979992159,0.24277443562426493,454,0.1295773684978485,0.42743688880872094,1.4587901830673218
0.2589593979992159,0.2913293227491179,0.2751443603741669,453,0.13793562352657318,0.4358346038569941,1.4741147756576538
0.2913293227491179,0.3236992474990199,0.30751428512406886,423,0.14481739699840546,0.3807371772350149,1.472113013267517
0.3236992474990199,0.3560691722489219,0.3398842098739709,423,0.1600293666124344,0.39087719570660423,0.7837939858436584
0.3560691722489219,0.38843909699882384,0.37225413462387286,445,0.16242581605911255,0.42849496723560804,0.9217997193336487
0.38843909699882384,0.42080902174872586,0.4046240593737749,515,0.16764847934246063,0.48156195948424846,0.9513838887214661
0.42080902174872586,0.45317894649862783,0.43699398412367685,575,0.17026181519031525,0.5294432281152062,1.0346695184707642
0.45317894649862783,0.48554887124852986,0.4693639088735788,552,0.19746404886245728,0.5630316728375097,1.1138449907302856
0.48554887124852986,0.5179187959984318,0.5017338336234809,668,0.2411702424287796,0.702551808163613,1.4892199039459229
0.5179187959984318,0.5502887207483338,0.5341037583733828,1043,0.2745419144630432,0.9002525695846956,1.5156805515289307
0.5502887207483338,0.5826586454982358,0.5664736831232848,1518,0.3318997621536255,1.0002449426176676,1.5014076232910156
0.5826586454982358,0.6150285702481378,0.5988436078731868,1349,0.3661035895347595,1.0469185614073337,1.524107813835144
0.6150285702481378,0.6473984949980398,0.6312135326230888,862,0.461454838514328,1.0574599289423905,1.5334142446517944
0.6473984949980398,0.6797684197479418,0.6635834573729908,637,0.4818453788757324,1.106211135582048,1.495302438735962
0.6797684197479418,0.7121383444978437,0.6959533821228927,507,0.5525859594345093,1.059466986026049,1.46193265914917
0.7121383444978437,0.7445082692477457,0.7283233068727948,130,0.6494630575180054,1.1072950051381039,1.4860588312149048
0.7445082692477457,0.7768781939976477,0.7606932316226966,84,1.0967615842819214,1.3283718185765403,1.4841607809066772
