d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.03466584820521435,0.017332924102607176,1780,0.16957667469978333,0.6981957273704282,1.095348596572876
0.03466584820521435,0.0693316964104287,0.05199877230782153,1074,0.16854149103164673,0.6465585743609531,1.1043858528137207
0.0693316964104287,0.10399754461564306,0.08666462051303589,792,0.16185954213142395,0.5945088409376565,1.1223244667053223
0.10399754461564306,0.1386633928208574,0.12133046871825023,559,0.15948565304279327,0.5215774122259058,1.182908296585083
0.1386633928208574,0.17332924102607175,0.15599631692346458,521,0.15872740745544434,0.4992916393245708,1.261725902557373
0.17332924102607175,0.20799508923128612,0.19066216512867895,546,0.1523514986038208,0.4938488518580412,1.2710051536560059
0.20799508923128612,0.24266093743650047,0.2253280133338933,494,0.15271048247814178,0.4628295412792368,1.1754381656646729
0.24266093743650047,0.2773267856417148,0.25999386153910764,450,0.15249735116958618,0.4318403334087796,1.105392336845398
0.2773267856417148,0.31199263384692916,0.294659709744322,454,0.1532062143087387,0.4346908543603536,1.1030973196029663
0.31199263384692916,0.3466584820521435,0.32932555794953633,456,0.1532934010028839,0.44025545168602676,0.8800674676895142
0.3466584820521435,0.38132433025735785,0.3639914061547507,455,0.13285501301288605,0.45453691410494373,0.9008064270019531
0.38132433025735785,0.41599017846257225,0.398657254359965,484,0.1322430819272995,0.4703127022001369,0.9081453680992126
0.41599017846257225,0.4506560266677866,0.4333231025651794,519,0.14540770649909973,0.49630186174186897,0.9157000780105591
0.4506560266677866,0.48532187487300094,0.46798895077039376,621,0.15088409185409546,0.5387365445374674,0.9266756772994995
0.48532187487300094,0.5199877230782153,0.502654798975608,834,0.18127770721912384,0.6864567787455712,1.2227551937103271
0.5199877230782153,0.5546535712834296,0.5373206471808225,1252,0.1904033124446869,0.7910219352966109,1.3063440322875977
0.5546535712834296,0.589319419488644,0.5719864953860367,1461,0.22110043466091156,0.9059165295348601,1.2752196788787842
0.589319419488644,0.6239852676938583,0.6066523435912512,1426,0.22545742988586426,0.918457575988803,1.2814984321594238
0.6239852676938583,0.6586511158990727,0.6413181917964654,840,0.5087869763374329,0.9500084634338106,1.276836633682251
0.6586511158990727,0.693316964104287,0.6759840400016799,362,0.5033299326896667,0.9773192553889027,1.2040587663650513
0.693316964104287,0.7279828123095013,0.7106498882068941,158,0.5977684259414673,1.0069359095790718,1.2128164768218994
0.7279828123095013,0.7626486605147157,0.7453157364121086,10,1.2010375261306763,1.2069563150405884,1.2162145376205444
0.7626486605147157,0.79731450871993,0.7799815846173228,9,1.200292706489563,1.2116974857118394,1.2186402082443237
0.79731450871993,0.8319803569251444,0.8146474328225373,9,1.1838815212249756,1.19808030128479,1.2065551280975342
