d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.03595487782999768,0.01797743891499884,1787,0.0323040708899498,0.6286144641858109,0.9568386077880859
0.03595487782999768,0.07190975565999536,0.05393231674499652,1041,0.04049330949783325,0.5430215854165533,0.9652853012084961
0.07190975565999536,0.10786463348999303,0.0898871945749942,714,0.048951249569654465,0.4440870958873454,0.9773244261741638
0.10786463348999303,0.1438195113199907,0.12584207240499187,523,0.057219959795475006,0.36682637109212846,0.9889218211174011
0.1438195113199907,0.1797743891499884,0.16179695023498955,501,0.07007980346679688,0.35667370481345945,1.0067312717437744
0.1797743891499884,0.21572926697998607,0.19775182806498723,421,0.07785345613956451,0.26680303226952884,1.0193281173706055
0.21572926697998607,0.25168414480998375,0.2337067058949849,402,0.09709502011537552,0.2746091592704775,1.0347777605056763
0.25168414480998375,0.2876390226399814,0.2696615837249826,404,0.11809258162975311,0.2715742963707388,0.9006620049476624
0.2876390226399814,0.3235939004699791,0.30561646155498023,423,0.14811697602272034,0.3003473542190331,0.491523802280426
0.3235939004699791,0.3595487782999768,0.34157133938497797,425,0.17734625935554504,0.34106841613264643,0.5302417278289795
0.3595487782999768,0.39550365612997446,0.3775262172149756,436,0.20100544393062592,0.3873092826763424,0.6132247447967529
0.39550365612997446,0.43145853395997213,0.4134810950449733,482,0.23965996503829956,0.4400958053736766,0.7117798328399658
0.43145853395997213,0.4674134117899698,0.44943597287497095,575,0.2774193286895752,0.5214006816304249,0.8534677028656006
0.4674134117899698,0.5033682896199675,0.4853908507049687,720,0.32269829511642456,0.6159408766776323,1.3244799375534058
0.5033682896199675,0.5393231674499652,0.5213457285349663,828,0.3682689368724823,0.748670697392185,1.3719801902770996
0.5393231674499652,0.5752780452799628,0.557300606364964,1070,0.42576277256011963,0.9080044975904661,1.441026210784912
0.5752780452799628,0.6112329231099605,0.5932554841949617,1354,0.5117461681365967,1.0241848605422186,1.4924349784851074
0.6112329231099605,0.6471878009399582,0.6292103620249594,1112,0.57733154296875,1.1375457923725354,1.5348042249679565
0.6471878009399582,0.6831426787699559,0.665165239854957,761,0.6741911768913269,1.2072352152146428,1.6005183458328247
0.6831426787699559,0.7190975565999536,0.7011201176849547,376,0.7394469976425171,1.245875340192876,1.653485894203186
0.7190975565999536,0.7550524344299512,0.7370749955149524,162,0.9171863794326782,1.3843366165220001,1.6956543922424316
0.7550524344299512,0.7910073122599489,0.7730298733449501,92,1.0717355012893677,1.4036748214908268,1.6412217617034912
0.7910073122599489,0.8269621900899466,0.8089847511749477,39,1.1938244104385376,1.4609387776790521,1.67540442943573
0.8269621900899466,0.8629170679199443,0.8449396290049455,68,1.206141710281372,1.348567207069958,1.7093098163604736
