d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.03525875481887601,0.017629377409438006,1973,0.12339778989553452,0.753502905047822,1.2626796960830688
0.03525875481887601,0.07051750963775202,0.05288813222831402,957,0.11629876494407654,0.6536809333922222,1.243842363357544
0.07051750963775202,0.10577626445662804,0.08814688704719004,786,0.1126534566283226,0.5846957717725946,1.2422224283218384
0.10577626445662804,0.14103501927550405,0.12340564186606603,582,0.11521084606647491,0.5619999716551238,1.2541168928146362
0.14103501927550405,0.17629377409438007,0.15866439668494206,513,0.11852326989173889,0.4864083832206085,1.2547029256820679
0.17629377409438007,0.21155252891325607,0.19392315150381806,437,0.129368856549263,0.39963272704958097,1.196604609489441
0.21155252891325607,0.24681128373213207,0.22918190632269408,421,0.13412202894687653,0.37192249535240074,1.1515108346939087
0.24681128373213207,0.2820700385510081,0.26444066114157005,410,0.15048819780349731,0.3643462656111252,0.5786489844322205
0.2820700385510081,0.3173287933698841,0.29969941596044614,425,0.1690513640642166,0.3853234998969471,0.6171495914459229
0.3173287933698841,0.35258754818876015,0.3349581707793221,445,0.189240962266922,0.4123445293541705,0.6425350308418274
0.35258754818876015,0.3878463030076361,0.37021692559819813,462,0.2101658284664154,0.44336917041700125,0.6712562441825867
0.3878463030076361,0.42310505782651214,0.40547568041707416,552,0.2380075603723526,0.5331591349365055,1.0545068979263306
0.42310505782651214,0.45836381264538817,0.44073443523595013,554,0.2710500955581665,0.578390769203217,1.1091779470443726
0.45836381264538817,0.49362256746426414,0.47599319005482615,659,0.2998696565628052,0.6055673390219896,1.1533933877944946
0.49362256746426414,0.5288813222831402,0.5112519448737022,794,0.33730608224868774,0.7402935709325733,1.4589365720748901
0.5288813222831402,0.5641400771020162,0.5465106996925782,1312,0.3669166564941406,0.8936644548822831,1.4880836009979248
0.5641400771020162,0.5993988319208922,0.5817694545114542,1500,0.4244655966758728,1.0164498611489932,1.5433012247085571
0.5993988319208922,0.6346575867397682,0.6170282093303302,1236,0.4802405834197998,1.0621285182951337,1.5807603597640991
0.6346575867397682,0.6699163415586442,0.6522869641492062,1013,0.6291164755821228,1.1042167109539338,1.594971776008606
0.6699163415586442,0.7051750963775203,0.6875457189680823,228,0.767075777053833,1.2706280444797717,1.6770880222320557
0.7051750963775203,0.7404338511963963,0.7228044737869583,83,0.9021291136741638,1.4388473874115082,1.6866190433502197
0.7404338511963963,0.7756926060152722,0.7580632286058342,86,0.994332492351532,1.3947053988312565,1.6999263763427734
0.7756926060152722,0.8109513608341483,0.7933219834247103,55,1.5311357975006104,1.6165283008055253,1.8108259439468384
0.8109513608341483,0.8462101156530243,0.8285807382435864,16,1.819981575012207,1.863252304494381,1.8982822895050049
