episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
2,24,24,0.0,0.000989179151171508,0.01974016164119045,,,,,,,,,7.114948153495789,0.0,0.1899917960600304,,0.5195014514029026,-0.21727372519671917,0.38936787843704224,0.6704705928762754,0.17060546825329462,0.9244140659769376,-0.014452475976819793,0.0028288674851258597,0.009163696318864822,0.010000000000000009,0.009500000000000008,0.18288318067789078,150.0,144.0,0.9137542669971784,0.9926438381274542,0.9068955878416697,0.6584563171491027,-0.0068822247558273375,-0.002656898354568208,0.0013907869603523675,0.40972617889444035,0.9922122483452162,0.5285367568333944,-0.001976151096945008,0.006064143284068753,0.012021086605576178,0.30313920019523266,,,,0.003915753899491392,0.03948567718422661,0.10542702488601208,0.00015071614605706904,0.007624074118211865,0.9261187281287931
6,28,28,0.0,-0.0032529476364808424,0.04067043720611504,,,,,,,,,7.3316000018801,0.0,0.2983124127728977,,0.6390710877520698,-0.14486710195030486,0.29794675537518095,0.4970266840287617,0.14311925215380533,0.9068193073783603,-0.012652444619951504,0.002212553152016231,0.004572157348905291,0.009500000000000008,0.009025000000000007,0.18769899250141212,150.0,119.85714285714286,0.87678177016122,1.0191999673843384,0.8175272920301982,0.6935222766229084,-0.005592314543069473,-0.0014761851406157283,0.0017266836054789434,0.3723862330828394,0.9556885702269418,0.48790024327380316,-0.0024015490240084808,0.007827115078855838,0.015397499681317381,0.305252224615197,,,,0.005448436085966283,0.06627519628299135,0.10550647122519356,0.0005811480701335572,0.011342380728040422,0.8443602460518027
8,24,24,0.0,-0.0014520123756180208,0.016482010192703456,,,,,,,,,7.892842352390289,0.0,0.3882028656342806,,0.44565877318382263,-0.23583014557758966,0.453901590158542,0.6254239579041799,0.18372395634651184,0.9567057316501936,-0.0027776025041627386,0.0023332852870225906,0.012193178137143454,0.009025000000000007,0.008573750000000007,0.15627853013575077,150.0,143.5,0.8967311183611552,1.0225605890154839,0.7654074604312578,0.4985434177021186,-0.006340104834331821,-0.0031858335229723402,0.0024967175146836476,0.42098742599288624,0.9513064573208491,0.5228292234241962,-0.00199318591573198,0.007827022908410678,0.014494378779393932,0.30599379548869565,,,,0.0034426648392885304,0.032454427351088576,0.10560883954167366,0.0011352897199685685,0.006144182853555928,0.7819778371560101
11,28,28,0.0,-0.006961970723101071,0.024530188393068135,,,,,,,,,9.436743455273765,0.0,0.4841183051842309,,0.3221265845573865,-0.3346110845987613,0.5436415993250333,0.764124649648483,0.30385044642857145,0.9270368303571429,-0.0011566370930477905,0.00569089616720493,0.019281863020016596,0.008573750000000012,0.008639970806988903,0.09633675060020043,150.0,104.42857142857143,0.7647856899670192,0.9493455269507,0.7026320376566478,0.7895684518984386,-0.005700734819194102,-0.0012834818283278895,0.0046630891977526645,0.3463878110051155,0.9211652385337012,0.47342155980212347,-0.004035716123845694,0.00876457359741575,0.01699307023747159,0.3062173588961023,,,,0.0030485476267391016,0.0224609375,0.10573336641703333,0.0018086614187008568,0.005287169320841453,0.7204313324997752
14,24,24,0.0,-0.003521646469986687,0.032522332039661705,,,,,,,,,6.060187220573425,0.0,0.5794125262720499,,0.5851395924886068,-0.22767489651838937,0.5427940835555395,0.7683658028642336,0.15619270006815592,0.9052161524693171,-0.003959616976014028,0.0003983216981093089,0.006343238055706024,0.008639970806988908,0.008207972266639458,0.2281800483663877,150.0,154.66666666666666,0.7691974391539892,1.0356463293234508,0.6792813415328661,0.6280950792133808,-0.0058151685710375505,-0.00046883457586469984,0.004050061291006084,0.2809671349823475,0.8714690705140432,0.4434984487791856,-0.0036382723143712306,0.014015086383248368,0.02736571190568308,0.30573057829314787,,,,0.004379749050713144,0.051651042342806854,0.10588076772789161,0.0026047233841381967,0.006997238767022888,0.6640119968402431
16,8,8,0.0,-0.0275126276537776,0.05220751534216106,,,,,,,,,11.627451777458191,0.0,0.596961027706993,,,,,,0.0,0.7051156982779503,,,,0.008207972266639456,0.008207972266639458,,150.0,0.0,0.956944577395916,1.6350344568490982,1.5574681460857391,0.29126495495438576,0.0022515531891258433,0.0035259927390143275,0.004990809684386477,0.0013586956774815917,0.9729055836796761,0.35823664627969265,-0.007357202528510243,0.005218741716817021,0.01585918676573783,0.319702678503668,,,,0.0020763211214216426,0.018892728723585606,0.10597892012447119,0.0031342357688117772,0.010225898586213589,0.6541060230296197
18,24,24,0.0,-0.002931444424575602,0.0425245623725156,,,,,,,,,7.695588007569313,0.0,0.6864846001324486,,0.22745682361225286,-0.15491146966814995,0.219178290416797,0.21788779770334563,0.2915039012829463,0.9464192738135656,0.0034118878829758614,0.008517598112424215,0.011041883379220963,0.00820797226663946,0.00789240978584924,0.005766581840968381,150.0,146.83333333333334,1.0,1.455745925505956,1.4442014197508495,-0.0033509932885256908,-0.007607648401365926,-0.006234010060628255,-0.004609357701459278,0.8691821644703547,1.0,0.5037602439212302,0.005762132602588584,0.004230845632264391,0.011095333844423294,0.33064752261048824,,,,0.006357236971477202,0.08053385419771075,0.10607659133772056,0.003660603251773864,0.012822845407451192,0.6057798381095748
20,24,24,0.0,-0.0033270749263465405,0.029049090342596173,,,,,,,,,4.887549678484599,0.0,0.7758477596333777,,0.8077052185932795,-0.12371996510773897,0.3799636736512184,0.7263275931278864,0.0,0.9448567728201548,-0.010085454773313055,-0.002378659943739573,0.002664255599180857,0.007892409785849238,0.007497789296556777,0.34620238716403645,150.0,182.83333333333334,0.9644202664494514,1.3975836634635925,1.3946140954891841,0.17596109739194313,-0.0061348107604620354,-0.0042776758879578365,-0.0013946886392659508,0.6420498639345169,1.0,0.8756408964594206,0.0011120343721510533,0.005730464317214985,0.01047282114935418,0.3406185000885419,,,,0.0036638029596360866,0.029199218843132257,0.10624724098791678,0.004579129337798804,0.008702698648752024,0.5610240531961063
22,24,24,0.0,-0.0013963202945888042,0.04359913788114985,,,,,,,,,6.303963800271352,0.0,0.8650274420494238,,0.5336807320515314,-0.16977664921432734,0.3969085079928239,0.6587618092695872,0.10283202926317851,0.9679036488135656,-0.0074251770274713635,-0.002214642862478892,0.006272437671820323,0.007497789296556781,0.007122899831728938,0.3268484914054473,150.0,163.5,0.939882680773735,1.3174318969249725,1.3132907797892888,0.20276886348923048,-0.006978989966834585,-0.004517844189346458,-0.0014796543327975087,0.5845963135361671,1.0,0.8445243090391159,0.00043215071711226,0.006430426360263179,0.010629666348298391,0.34914092750951625,,,,0.004248392540224207,0.03597005212213844,0.10644512251019478,0.005642425404706349,0.004434807529226721,0.519574882595638
24,4,4,0.0,-0.000147793737703239,0.1766097992658615,,,,,,,,,6.015949606895447,0.0,0.8801186168768953,,,,,,5.960464477539063e-08,0.7049179673194885,,,,0.007122899831728938,0.007122899831728938,,150.0,0.0,0.3997092992067337,1.336454153060913,1.3310304880142212,-0.500502772629261,0.0020449438015930355,0.005646262085065246,0.008002267917618155,0.0,1.0,0.7514534890651703,-0.01024303724989295,0.0037509567919187248,0.015860454877838492,0.35868589239799314,,,,3.563507142209654e-05,0.0,0.10655753314495087,0.006245728232897818,0.0012253781751496717,0.5128613839913648
