episode,avg_reward,best_avg_reward,reward_above_threshold,avg_lyap,avg_barrier,avg_std,avg_abs_action,exploration_cleared,stable,checks_since_best
362,26.70160561056751,27.014405750880343,True,0.012869475362822413,0.0,0.490337735414505,1.0,False,False,25
364,26.72591938306765,27.014405750880343,True,0.012815036997199058,0.0,0.49045303761959075,1.0,False,False,26
366,26.6437349823583,27.014405750880343,True,0.012739509716629982,0.0,0.4905679523944855,1.0,False,False,27
368,26.641416647303735,27.014405750880343,True,0.012693313136696815,0.0,0.49068237096071243,1.0,False,False,28
370,26.59920265134839,27.014405750880343,True,0.012643271218985319,0.0,0.49079636484384537,1.0,False,False,29
372,26.688018414914588,27.014405750880343,True,0.012615588214248418,0.0,0.49090992361307145,1.0,False,False,30
374,26.74944843231235,27.014405750880343,True,0.012555002141743899,0.0,0.49102303832769395,1.0,False,False,31
376,26.85048854374569,27.014405750880343,True,0.012508944794535636,0.0,0.4911359906196594,1.0,False,False,32
378,26.835763007435148,27.014405750880343,True,0.012490356061607599,0.0,0.49124443531036377,1.0,False,False,33
380,26.822785760510055,27.014405750880343,True,0.012451220443472267,0.0,0.4913488656282425,1.0,False,False,34
382,26.814998847060746,27.014405750880343,True,0.012407982256263494,0.0,0.4914499163627625,1.0,False,False,35
384,26.83135974805377,27.014405750880343,True,0.01240048948675394,0.0,0.4915480300784111,1.0,False,False,36
386,26.88605790896772,27.014405750880343,True,0.012376636965200305,0.0,0.4916432335972786,1.0,False,False,37
388,26.88097260387683,27.014405750880343,True,0.01236580261029303,0.0,0.4917362377047539,1.0,False,False,38
390,26.861926369130984,27.014405750880343,True,0.012346665980294347,0.0,0.4918275743722916,1.0,False,False,39
392,26.84198686637499,27.014405750880343,True,0.012300346279516816,0.0,0.4919173061847687,1.0,False,False,40
394,26.703767016364612,27.014405750880343,True,0.012281701900064945,0.0,0.4920064702630043,1.0,False,False,41
396,26.83539438011426,27.014405750880343,True,0.012257151678204537,0.0,0.4920950263738632,1.0,False,False,42
398,26.759025646312598,27.014405750880343,True,0.012236205860972404,0.0,0.49218193888664247,1.0,False,False,43
400,26.85952641018857,27.014405750880343,True,0.012220308976247906,0.0,0.4922675296664238,1.0,False,False,44
402,26.79114955000867,27.014405750880343,True,0.012208059383556246,0.0,0.4923526391386986,1.0,False,False,45
404,26.79238298807684,27.014405750880343,True,0.012193045485764742,0.0,0.49243743866682055,1.0,False,False,46
406,26.77125644061265,27.014405750880343,True,0.012173841055482627,0.0,0.4925231084227562,1.0,False,False,47
408,26.74036184615011,27.014405750880343,True,0.012152465851977467,0.0,0.4926090627908707,1.0,False,False,48
410,26.772546918947924,27.014405750880343,True,0.012137286737561226,0.0,0.4926954388618469,1.0,False,False,49
412,26.784966772569355,27.014405750880343,True,0.012107110116630793,0.0,0.4927827328443527,1.0,False,False,50
414,26.729035944619003,27.014405750880343,True,0.012103786366060377,0.0,0.49287089705467224,1.0,False,False,51
416,26.8067873540862,27.014405750880343,True,0.012091701803728937,0.0,0.4929598644375801,1.0,False,False,52
418,26.818514727828973,27.014405750880343,True,0.0120716973207891,0.0,0.49304983466863633,1.0,False,False,53
420,26.896813636352505,27.014405750880343,True,0.012059278273954987,0.0,0.49314112663269044,1.0,False,False,54
422,26.875861564984675,27.014405750880343,True,0.012041334388777613,0.0,0.4932335585355759,1.0,False,False,55
424,26.901947979555075,27.014405750880343,True,0.012008948810398578,0.0,0.4933266654610634,1.0,False,False,56
426,26.899341509824673,27.014405750880343,True,0.011993820732459425,0.0,0.4934204161167145,1.0,False,False,57
428,26.904752521168163,27.014405750880343,True,0.011981545202434062,0.0,0.4935147538781166,1.0,False,False,58
430,26.89705373760638,27.014405750880343,True,0.011953517328947783,0.0,0.49361112266778945,1.0,False,False,59
432,26.855074980598065,27.014405750880343,True,0.01193861709907651,0.0,0.4937097325921059,1.0,False,False,60
434,26.876823734386452,27.014405750880343,True,0.0119128477293998,0.0,0.4938096582889557,1.0,False,False,61
436,26.80004195835387,27.014405750880343,True,0.011882922332733869,0.0,0.4939104482531548,1.0,False,False,62
438,26.76391475712759,27.014405750880343,True,0.011863626912236214,0.0,0.49401184022426603,1.0,False,False,63
440,26.7506778410966,27.014405750880343,True,0.01184959216043353,0.0,0.49411433190107346,1.0,False,False,64
442,26.76567167841527,27.014405750880343,True,0.011836199136450887,0.0,0.49421753734350204,1.0,False,False,65
444,26.901619892489705,27.014405750880343,True,0.011813407065346837,0.0,0.4943217530846596,1.0,False,False,66
446,26.912961550371033,27.014405750880343,True,0.011787577765062451,0.0,0.4944258615374565,1.0,False,False,67
448,27.020796637942404,27.020796637942404,True,0.01176874628290534,0.0,0.4945305585861206,1.0,False,False,0
450,26.993955969704384,27.020796637942404,True,0.01174602466635406,0.0,0.4946360409259796,1.0,False,False,1
452,26.885725403134938,27.020796637942404,True,0.011736661382019519,0.0,0.49474143981933594,1.0,False,False,2
454,26.862338153415244,27.020796637942404,True,0.011718039307743311,0.0,0.49484688937664034,1.0,False,False,3
456,26.681644923578006,27.020796637942404,True,0.011691458569839597,0.0,0.4949525609612465,1.0,False,False,4
458,26.6931819968609,27.020796637942404,True,0.011675297096371651,0.0,0.4950584590435028,1.0,False,False,5
460,26.731873930481825,27.020796637942404,True,0.011655302485451102,0.0,0.4951640784740448,1.0,False,False,6
462,26.709738124143687,27.020796637942404,True,0.011635588482022285,0.0,0.4952701166272163,1.0,False,False,7
464,26.728312012383547,27.020796637942404,True,0.011615946749225258,0.0,0.49537753909826276,1.0,False,False,8
466,26.72682224631584,27.020796637942404,True,0.011602353397756815,0.0,0.49548617005348206,1.0,False,False,9
468,26.704340385896376,27.020796637942404,True,0.011584445601329207,0.0,0.49559656232595445,1.0,False,False,10
470,26.681933198975162,27.020796637942404,True,0.011565245361998678,0.0,0.49570768028497697,1.0,False,False,11
472,26.636437996988107,27.020796637942404,True,0.011553981760516762,0.0,0.49581973254680634,1.0,False,False,12
474,26.56305014658067,27.020796637942404,True,0.01153959659859538,0.0,0.49593258202075957,1.0,False,False,13
476,26.568970575580302,27.020796637942404,True,0.011534100538119674,0.0,0.4960461899638176,1.0,False,False,14
478,26.564415593347086,27.020796637942404,True,0.011518962541595101,0.0,0.49616055339574816,1.0,False,False,15
480,26.603579548590425,27.020796637942404,True,0.011509584169834853,0.0,0.49627532809972763,1.0,False,False,16
482,26.30809463314743,27.020796637942404,True,0.01150218122638762,0.0,0.49639004468917847,1.0,False,False,17
484,26.2813764321305,27.020796637942404,True,0.011489319195970894,0.0,0.49650433510541914,1.0,False,False,18
486,26.3526993475005,27.020796637942404,True,0.011478619556874037,0.0,0.49661879390478136,1.0,False,False,19
488,26.371251560403707,27.020796637942404,True,0.011462889891117812,0.0,0.49673313498497007,1.0,False,False,20
490,26.24637324500428,27.020796637942404,True,0.011453907238319516,0.0,0.49684747159481046,1.0,False,False,21
492,26.241279319024656,27.020796637942404,True,0.011447496712207794,0.0,0.49696284532546997,1.0,False,False,22
494,26.25774637367061,27.020796637942404,True,0.011425753775984048,0.0,0.497079011797905,1.0,False,False,23
496,26.228628801023692,27.020796637942404,True,0.011422827700152993,0.0,0.49719594568014147,1.0,False,False,24
498,26.211987560188753,27.020796637942404,True,0.011406185105443,0.0,0.49731355905532837,1.0,False,False,25
500,26.212992967064206,27.020796637942404,True,0.011403323709964752,0.0,0.49743223935365677,1.0,False,False,26
502,26.386320861988267,27.020796637942404,True,0.011394957173615694,0.0,0.49755157232284547,1.0,False,False,27
504,26.23976703276843,27.020796637942404,True,0.011394090810790658,0.0,0.49767042994499205,1.0,False,False,28
506,26.39610160401795,27.020796637942404,True,0.01138618323020637,0.0,0.4977889612317085,1.0,False,False,29
508,26.418433178118885,27.020796637942404,True,0.01137574277818203,0.0,0.4979062780737877,1.0,False,False,30
510,26.37981280677384,27.020796637942404,True,0.011377225629985332,0.0,0.4980217456817627,1.0,False,False,31
512,26.437670547247595,27.020796637942404,True,0.011366218887269497,0.0,0.4981353923678398,1.0,False,False,32
514,26.440996238853,27.020796637942404,True,0.011362068261951208,0.0,0.49824699610471723,1.0,False,False,33
516,26.404430697328422,27.020796637942404,True,0.01135253682732582,3.3528631320223213e-07,0.49835664629936216,1.0,False,False,34
518,26.387332595473477,27.020796637942404,True,0.011341336835175752,3.3528631320223213e-07,0.4984643131494522,1.0,False,False,35
520,26.300941559863748,27.020796637942404,True,0.011323143867775798,3.3528631320223213e-07,0.4985706239938736,1.0,False,False,36
522,26.318493184757532,27.020796637942404,True,0.011306565767154098,3.3528631320223213e-07,0.4986758828163147,1.0,False,False,37
524,26.401133386129004,27.020796637942404,True,0.011300330376252532,3.3528631320223213e-07,0.4987803742289543,1.0,False,False,38
526,26.39401577385348,27.020796637942404,True,0.011291531845927238,3.3528631320223213e-07,0.4988841310143471,1.0,False,False,39
528,26.38470501720436,27.020796637942404,True,0.011284286342561244,3.3528631320223213e-07,0.4989868700504303,1.0,False,False,40
530,26.34205996781178,27.020796637942404,True,0.011273242672905326,3.3528631320223213e-07,0.499089726805687,1.0,False,False,41
532,26.617229954762415,27.020796637942404,True,0.011259734444320203,3.3528631320223213e-07,0.49919196367263796,1.0,False,False,42
534,26.6038808973513,27.020796637942404,True,0.011248375941067933,3.3528631320223213e-07,0.499293726682663,1.0,False,False,43
536,26.598243556349136,27.020796637942404,True,0.011232261499390005,3.3528631320223213e-07,0.49939427375793455,1.0,False,False,44
538,26.609100210311436,27.020796637942404,True,0.011221598740667105,3.3528631320223213e-07,0.49949456453323365,1.0,False,False,45
540,26.737099806754294,27.020796637942404,True,0.01120732189156115,3.3528631320223213e-07,0.49959443509578705,1.0,False,False,46
542,26.766181221919247,27.020796637942404,True,0.01119535630568862,3.3528631320223213e-07,0.4996936649084091,1.0,False,False,47
544,26.746720857431505,27.020796637942404,True,0.011186196142807603,3.3528631320223213e-07,0.4997931391000748,1.0,False,False,48
546,26.738538199555183,27.020796637942404,True,0.011170446733012795,3.3528631320223213e-07,0.49989265352487566,1.0,False,False,49
548,26.770674855900182,27.020796637942404,True,0.011160030914470553,3.3528631320223213e-07,0.4999921426177025,1.0,False,False,50
550,26.79327375778656,27.020796637942404,True,0.011145062418654561,3.3528631320223213e-07,0.5000913560390472,1.0,False,False,51
552,26.785914498462162,27.020796637942404,True,0.011141755478456616,3.3528631320223213e-07,0.5001902401447296,1.0,False,False,52
554,26.909792909922054,27.020796637942404,True,0.011133975256234408,3.3528631320223213e-07,0.5002888023853302,1.0,False,False,53
556,26.94034765361234,27.020796637942404,True,0.011127020884305238,0.0,0.5003884971141815,1.0,False,False,54
558,26.954396758404766,27.020796637942404,True,0.01111926999874413,0.0,0.5004900485277176,1.0,False,False,55
560,26.989311844749707,27.020796637942404,True,0.011114578135311604,0.0,0.5005930542945862,1.0,False,False,56
562,26.991853589708953,27.020796637942404,True,0.011107582179829479,0.0,0.5006976798176765,1.0,False,False,57
564,27.021168957767824,27.021168957767824,True,0.011100377049297094,0.0,0.5008036747574807,1.0,False,False,0
566,27.05355836293433,27.05355836293433,True,0.011091687809675932,0.0,0.5009107604622841,1.0,False,False,0
568,27.104324927400462,27.104324927400462,True,0.011088795959949493,0.0,0.5010191440582276,1.0,False,False,0
570,27.188241679550597,27.188241679550597,True,0.011093420907855034,0.0,0.5011273801326752,1.0,False,False,0
572,27.200214421180213,27.200214421180213,True,0.011086655547842383,0.0,0.5012356817722321,1.0,False,False,0
574,27.1499126711132,27.200214421180213,True,0.011088861292228103,0.0,0.5013440549373627,1.0,False,False,1
576,27.126404872367853,27.200214421180213,True,0.011087902029976249,0.0,0.5014528065919877,1.0,False,False,2
578,27.145945910199142,27.200214421180213,True,0.011087795812636613,0.0,0.5015614181756973,1.0,False,False,3
580,27.14160594996312,27.200214421180213,True,0.011088776402175426,0.0,0.5016699135303497,1.0,False,False,4
582,27.186800891946508,27.200214421180213,True,0.011086294380947947,0.0,0.5017786532640457,1.0,False,False,5
584,27.167104737692025,27.200214421180213,True,0.011080668726935982,0.0,0.50188729763031,1.0,False,False,6
586,27.153924662921085,27.200214421180213,True,0.011088376911357046,0.0,0.5019956737756729,1.0,False,False,7
588,27.14680474299224,27.200214421180213,True,0.011082619195804,0.0,0.5021045655012131,1.0,False,False,8
590,27.125925749045965,27.200214421180213,True,0.011086328933015466,0.0,0.5022152185440063,1.0,False,False,9
592,27.118655696659406,27.200214421180213,True,0.01108384788967669,0.0,0.5023271560668945,1.0,False,False,10
594,27.12331904792921,27.200214421180213,True,0.011076732585206629,0.0,0.502440282702446,1.0,False,False,11
596,27.161009642265217,27.200214421180213,True,0.011074813874438405,0.0,0.5025532931089401,1.0,False,False,12
598,27.127923417038513,27.200214421180213,True,0.011082205455750227,0.0,0.5026652336120605,1.0,False,False,13
600,27.104170110903492,27.200214421180213,True,0.011079430114477873,0.0,0.5027770310640335,1.0,False,False,14
602,27.039134407873767,27.200214421180213,True,0.011076507018879056,0.0,0.5028886586427689,1.0,False,False,15
604,27.056337125322575,27.200214421180213,True,0.011071865446865559,0.0,0.5030005514621735,1.0,False,False,16
606,27.06067091340578,27.200214421180213,True,0.011080940859392286,0.0,0.503112280368805,1.0,False,False,17
608,27.013657492015206,27.200214421180213,True,0.011078237788751721,0.0,0.5032240450382233,1.0,False,False,18
610,26.989351684424673,27.200214421180213,True,0.011071647563949228,0.0,0.5033355236053467,1.0,False,False,19
612,26.984436756447163,27.200214421180213,True,0.011071542464196681,0.0,0.5034461468458176,1.0,False,False,20
614,26.969144109046262,27.200214421180213,True,0.011065944889560341,0.0,0.5035576075315475,1.0,False,False,21
616,26.96475939069235,27.200214421180213,True,0.011068192357197405,0.0,0.5036699742078781,1.0,False,False,22
618,26.955299014420003,27.200214421180213,True,0.01106642885133624,0.0,0.503783205151558,1.0,False,False,23
620,26.934903913764188,27.200214421180213,True,0.011064966209232807,0.0,0.5038970082998275,1.0,False,False,24
622,26.94735686958993,27.200214421180213,True,0.011056872550398111,0.0,0.504011157155037,1.0,False,False,25
624,27.000903333860773,27.200214421180213,True,0.011049692844972014,0.0,0.5041254818439483,1.0,False,False,26
626,27.021880619055533,27.200214421180213,True,0.011037708586081862,0.0,0.5042402029037476,1.0,False,False,27
628,27.016983712687193,27.200214421180213,True,0.011040903255343437,0.0,0.5043546468019485,1.0,False,False,28
630,27.059042882782677,27.200214421180213,True,0.011030674446374178,0.0,0.5044675678014755,1.0,False,False,29
632,27.08543624462401,27.200214421180213,True,0.011022679647430778,0.0,0.5045793920755386,1.0,False,False,30
634,27.099001407652707,27.200214421180213,True,0.011022667167708278,0.0,0.5046899616718292,1.0,False,False,31
636,27.1134373496467,27.200214421180213,True,0.011016063252463936,0.0,0.5047997176647187,1.0,False,False,32
638,27.13556984600872,27.200214421180213,True,0.011001119948923587,0.0,0.5049088448286057,1.0,False,False,33
640,27.16240074301644,27.200214421180213,True,0.010996414488181472,2.5754125090315936e-07,0.5050157308578491,1.0,False,False,34
642,27.100170152269484,27.200214421180213,True,0.01098793321289122,2.5754125090315936e-07,0.5051211655139923,1.0,False,False,35
644,27.047161318585978,27.200214421180213,True,0.010982413496822118,2.5754125090315936e-07,0.5052250772714615,1.0,False,False,36
646,27.008004067107414,27.200214421180213,True,0.010972007969394326,2.5754125090315936e-07,0.5053274601697921,1.0,False,False,37
648,26.98255767077501,27.200214421180213,True,0.010964602790772915,2.5754125090315936e-07,0.5054280757904053,1.0,False,False,38
650,27.028745062737062,27.200214421180213,True,0.010949844773858786,6.432317604776472e-07,0.5055275022983551,1.0,False,False,39
652,27.15231395360637,27.200214421180213,True,0.01094366000033915,4.7371555410791185e-06,0.5056262373924255,1.0,False,False,40
654,27.136726671561973,27.200214421180213,True,0.010939029045403004,7.609248859807849e-06,0.5057226151227951,1.0,False,False,41
656,27.151365670941377,27.200214421180213,True,0.010929424781352282,2.5396620912943035e-05,0.5058174908161164,1.0,False,False,42
658,27.17380649919702,27.200214421180213,True,0.010920035047456622,3.653681560535915e-05,0.5059106409549713,1.0,False,False,43
660,27.1822941084695,27.200214421180213,True,0.010911334725096821,4.4531146704684944e-05,0.506002026796341,1.0,False,False,44
662,27.202674480810348,27.202674480810348,True,0.010911431489512324,4.560540255624801e-05,0.506093031167984,1.0,False,False,0
664,27.196682887512008,27.202674480810348,True,0.010907088546082378,4.632087584468536e-05,0.5061841934919358,1.0,False,False,1
666,27.199035431056885,27.202674480810348,True,0.01090079233981669,4.632087584468536e-05,0.5062753856182098,1.0,False,False,2
668,27.213329182829025,27.213329182829025,True,0.010893734637647867,4.632087584468536e-05,0.5063669681549072,1.0,False,False,0
670,27.23431585491309,27.23431585491309,True,0.010891534108668565,4.632087584468536e-05,0.5064586132764817,1.0,False,False,0
672,27.227721215616253,27.23431585491309,True,0.010889502288773657,4.632087584468536e-05,0.5065500348806381,1.0,False,False,1
674,27.128242938358405,27.23431585491309,True,0.010881985817104579,4.632087584468536e-05,0.5066437661647797,1.0,False,False,2
676,27.133478399644687,27.23431585491309,True,0.010875022690743207,4.632087584468536e-05,0.5067398220300674,1.0,False,False,3
678,27.200393992388168,27.23431585491309,True,0.010871679382398724,4.632087584468536e-05,0.506838035583496,1.0,False,False,4
680,27.15656206816361,27.23431585491309,True,0.0108673301525414,4.60633345937822e-05,0.506938898563385,1.0,False,False,5
682,27.1400222588486,27.23431585491309,True,0.01087368130683899,4.60633345937822e-05,0.5070416033267975,1.0,False,False,6
684,27.100954273894764,27.23431585491309,True,0.01087229447439313,4.60633345937822e-05,0.5071475774049758,1.0,False,False,7
686,27.090541325478913,27.23431585491309,True,0.0108693425077945,4.60633345937822e-05,0.507256618142128,1.0,False,False,8
688,27.080354382954223,27.23431585491309,True,0.010863789729773999,4.60633345937822e-05,0.5073680877685547,1.0,False,False,9
690,27.08929230199595,27.23431585491309,True,0.010867172665894032,4.567764408420771e-05,0.5074813783168792,1.0,False,False,10
692,27.15910605989755,27.23431585491309,True,0.010863185999915004,4.158372030360624e-05,0.5075962960720062,1.0,False,False,11
694,27.213169096355333,27.23431585491309,True,0.010862476285547018,3.871162698487751e-05,0.5077128916978836,1.0,False,False,12
696,27.20001227337663,27.23431585491309,True,0.010858721984550356,2.0924254931742327e-05,0.5078307300806045,1.0,False,False,13
698,27.2463768604671,27.2463768604671,True,0.010853538569062949,9.784060239326209e-06,0.5079493135213852,1.0,False,False,0
700,27.188943622917932,27.2463768604671,True,0.010846563102677464,1.7897291400004178e-06,0.5080690741539001,1.0,False,False,1
702,27.09507986376835,27.2463768604671,True,0.010845588287338614,7.154732884373515e-07,0.5081888049840927,1.0,False,False,2
704,27.1141291183704,27.2463768604671,True,0.010843768157064915,0.0,0.508307421207428,1.0,False,False,3
706,27.125210064642587,27.2463768604671,True,0.010840089805424214,0.0,0.5084256857633591,1.0,False,False,4
708,27.123014369694634,27.2463768604671,True,0.010837801918387412,0.0,0.5085432678461075,1.0,False,False,5
710,27.090434919427572,27.2463768604671,True,0.010838986281305552,0.0,0.5086609244346618,1.0,False,False,6
712,27.06248373542384,27.2463768604671,True,0.010833926359191537,0.0,0.5087793707847595,1.0,False,False,7
714,27.080864940982934,27.2463768604671,True,0.01083787572570145,0.0,0.5088962525129318,1.0,False,False,8
716,27.10990005270318,27.2463768604671,True,0.010837991209700703,0.0,0.5090107232332229,1.0,False,False,9
718,27.061750854100424,27.2463768604671,True,0.010842000646516681,0.0,0.5091235220432282,1.0,False,False,10
720,27.047320536352448,27.2463768604671,True,0.010846941964700818,0.0,0.5092363983392716,1.0,False,False,11
722,27.040493937232814,27.2463768604671,True,0.01084534996189177,0.0,0.5093496590852737,1.0,False,False,12
724,27.144622847330687,27.2463768604671,True,0.010847000824287533,0.0,0.50946164727211,1.0,False,False,13
726,27.16683469886128,27.2463768604671,True,0.010845100320875645,0.0,0.5095738053321839,1.0,False,False,14
728,27.120828637487612,27.2463768604671,True,0.010851279366761446,0.0,0.509687066078186,1.0,False,False,15
730,27.111577165525127,27.2463768604671,True,0.010854325164109469,0.0,0.5098013788461685,1.0,False,False,16
732,27.065807895884806,27.2463768604671,True,0.010855631623417138,0.0,0.509916752576828,1.0,False,False,17
734,27.12680423501583,27.2463768604671,True,0.010857015615329146,0.0,0.5100329995155335,1.0,False,False,18
736,27.119512038810534,27.2463768604671,True,0.010862479545176029,0.0,0.5101503282785416,1.0,False,False,19
738,27.107907861070093,27.2463768604671,True,0.010870940098538995,0.0,0.5102686673402786,1.0,False,False,20
740,27.095670883486843,27.2463768604671,True,0.010876166075468064,0.0,0.5103877425193787,1.0,False,False,21
742,27.09285913666274,27.2463768604671,True,0.01088040042668581,0.0,0.5105080276727676,1.0,False,False,22
744,27.116798031931566,27.2463768604671,True,0.01088140308856964,0.0,0.5106300562620163,1.0,False,False,23
746,27.109492494090933,27.2463768604671,True,0.010885098809376359,0.0,0.5107541173696518,1.0,False,False,24
748,27.104421022162533,27.2463768604671,True,0.010894855856895447,0.0,0.5108800381422043,1.0,False,False,25
750,27.120196218731643,27.2463768604671,True,0.010898989904671908,0.0,0.5110077738761902,1.0,False,False,26
752,27.13617731842729,27.2463768604671,True,0.010905824368819594,0.0,0.5111362159252166,1.0,False,False,27
754,27.17351236067313,27.2463768604671,True,0.010906474245712162,0.0,0.511265629529953,1.0,False,False,28
756,27.15229612848334,27.2463768604671,True,0.010906469030305743,0.0,0.5113969892263412,1.0,False,False,29
758,27.16883038571639,27.2463768604671,True,0.010903615737333894,0.0,0.5115298181772232,1.0,False,False,30
760,27.134049486616792,27.2463768604671,True,0.010896294377744198,0.0,0.5116618543863296,1.0,False,False,31
762,27.123089881461773,27.2463768604671,True,0.010886289272457361,0.0,0.5117922008037568,1.0,False,False,32
764,27.09511974613627,27.2463768604671,True,0.010883134556934237,0.0,0.5119206249713898,1.0,False,False,33
766,27.011499342416432,27.2463768604671,True,0.010881418548524379,0.0,0.5120482981204987,1.0,False,False,34
768,27.078651214499445,27.2463768604671,True,0.010876879934221506,0.0,0.5121748596429825,1.0,False,False,35
770,27.103814760717167,27.2463768604671,True,0.010870679188519717,0.0,0.5123005867004394,1.0,False,False,36
772,27.12060606974866,27.2463768604671,True,0.010861382447183132,0.0,0.5124255448579789,1.0,False,False,37
774,27.113624912921843,27.2463768604671,True,0.010853499080985785,0.0,0.5125504344701767,1.0,False,False,38
776,27.08761342201563,27.2463768604671,True,0.010842929361388087,0.0,0.512675154209137,1.0,False,False,39
778,27.08771256410692,27.2463768604671,True,0.010841047298163176,0.0,0.5128011524677276,1.0,False,False,40
780,27.12545826144179,27.2463768604671,True,0.010836817882955074,0.0,0.5129283607006073,1.0,False,False,41
782,27.16757345487057,27.2463768604671,True,0.010826749633997679,0.0,0.5130561232566834,1.0,False,False,42
784,27.110190936864537,27.2463768604671,True,0.010822928883135319,0.0,0.5131838351488114,1.0,False,False,43
786,27.15845749648064,27.2463768604671,True,0.010816842271015047,0.0,0.5133105963468552,1.0,False,False,44
788,27.12270139480042,27.2463768604671,True,0.01079847034998238,0.0,0.5134364813566208,1.0,False,False,45
790,27.05213966593521,27.2463768604671,True,0.010785070760175586,0.0,0.513561126589775,1.0,False,False,46
792,27.062658605639804,27.2463768604671,True,0.010774695966392755,0.0,0.5136848777532578,1.0,False,False,47
794,27.06769947145691,27.2463768604671,True,0.010763033572584391,0.0,0.5138072490692138,1.0,False,False,48
796,27.03932869720923,27.2463768604671,True,0.010755883902311325,0.0,0.5139275193214417,1.0,False,False,49
798,27.041102486588713,27.2463768604671,True,0.010747367236763238,0.0,0.5140456855297089,1.0,False,False,50
800,27.083111435023156,27.2463768604671,True,0.010738684982061385,0.0,0.5141626209020614,1.0,False,False,51
802,27.07888644386399,27.2463768604671,True,0.010739573277533054,0.0,0.5142786502838135,1.0,False,False,52
804,27.054562454397725,27.2463768604671,True,0.010731375636532902,0.0,0.5143944770097733,1.0,False,False,53
806,27.025895814097485,27.2463768604671,True,0.010725112538784743,0.0,0.5145078361034393,1.0,False,False,54
808,27.00234993425528,27.2463768604671,True,0.010719373263418675,0.0,0.5146186798810959,1.0,False,False,55
810,26.992342417551207,27.2463768604671,True,0.0107138782273978,0.0,0.5147273451089859,1.0,False,False,56
812,27.039325209209874,27.2463768604671,True,0.010714041953906416,0.0,0.514833927154541,1.0,False,False,57
814,27.078034941986115,27.2463768604671,True,0.010709659336134792,0.0,0.5149376392364502,1.0,False,False,58
