episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,lag_lambda,lag_j_c,lag_violation,lag_frozen,lag_cost_scale,attn_entropy,critic_ev,critic_rmse_norm,critic_rmse_abs,returns_std,returns_mean,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
67,32,32,0.0,-0.002824576324201189,127.60586190223694,,,,,,,,,7.723206788301468,0.0,0.6247456827981069,,0.4513241518288851,-0.16809198539704084,0.35769372060894966,0.55578781850636,0.1089431680738926,0.8694165144115686,-0.00934355243225582,0.001180186402052641,0.008601945824921131,0.006400226829342634,0.0060802154878755055,0.21836545830592513,150.0,113.0,,,,,,,,,,,,,,,,,,0.004708446434960933,0.05775760370306671,0.10666249063797295,0.006808203615946695,0.013625895633595064,0.6387172449361933,0.10000000149011612,6.884226978481699,5.634226978481699,1.0,58.908665608015106,nan,0.547591507434845,0.6734441518783569,15.85904598236084,23.549161911010742,4.647845268249512,0.3290329873561859,0.31386667490005493,0.09765625,-22.061311721801758,-4.058344841003418,0.48046875,0.0594618059694767,-0.049280859529972076,1.6477476358413696
75,32,32,0.0,-0.0007729077042313293,88.25444650650024,,,,,,,,,7.269822083413601,0.0,0.6795823330225114,,0.6539526749402285,-0.13575319363735616,0.28753318078815937,0.43270327243953943,0.0020726677030324936,0.8847668878734112,-0.012304800504352897,-0.0013289134949445724,0.00450678076595068,0.006080215487875509,0.00577620471348173,0.2839503865689039,150.0,138.25,,,,,,,,,,,,,,,,,,0.0035615813903859816,0.037771590490592644,0.10686392383649945,0.007886399136623368,0.016922958253417164,0.6093780844317537,0.10000000149011612,9.662896190806128,8.412896190806128,1.0,59.10665193472305,nan,0.6875263452529907,0.5606502890586853,13.78703498840332,24.591148376464844,2.2493441104888916,0.3916914463043213,0.37453925609588623,0.0,-26.40434455871582,0.6796494722366333,0.5804687738418579,0.00390625,-0.04997578635811806,1.704972505569458
85,36,36,0.0,-0.002152567548263404,95.2563247680664,,,,,,,,,6.4199011656973095,0.0,0.7391304699703095,,0.5363565070761575,-0.08158852387633589,0.2311598745485147,0.5502655729651451,0.0334063321352005,0.8307883507675595,-0.024018346073312893,-0.006013881001207564,0.00495857083135181,0.005776204713481728,0.005487394477807644,0.3320794345604049,150.0,116.44444444444444,,,,,,,,,,,,,,,,,,0.006029900780251612,0.07621133161915673,0.10709108557138178,0.009099803269944258,0.021765691176470783,0.5790088277733717,0.10000000149011612,9.665219464359819,8.415219464359819,1.0,59.15888451815902,nan,0.7490078210830688,0.5043827295303345,14.30068588256836,28.352846145629883,-3.3316521644592285,0.5267493724822998,0.5155202150344849,0.0048828125,-29.86553192138672,2.5142221450805664,0.589062511920929,0.03125,-0.040351107716560364,2.0962586402893066
87,24,24,0.0,0.004946419503539801,134.86021041870117,,,,,,,,,8.361857076485952,0.0,0.7788234995270088,,0.37826236337423325,-0.15951241552829742,0.2529690247029066,0.2767787209401528,0.17223307490348816,0.9724934895833334,-0.008213020550707975,0.0033344135930140815,0.007116768509149551,0.005487394477807645,0.005213024753917261,0.16224937420338392,150.0,147.0,,,,,,,,,,,,,,,,,,0.010746381078206468,0.13876953162252903,0.10730244653920333,0.010226688735807935,0.015246588154695928,0.5595905481579907,0.10000000149011612,6.249281089347157,4.999281089347157,1.0,58.610251848781566,nan,0.6730182766914368,0.6070334911346436,15.536715507507324,25.59449577331543,17.41930389404297,0.15191367268562317,0.30174726247787476,0.1103515625,-33.37581253051758,-10.594508171081543,0.39179688692092896,0.005642361007630825,-0.03545786812901497,1.7271106243133545
89,24,24,0.0,0.00267552281729877,140.9604876836141,,,,,,,,,6.7077073355515795,0.0,0.8184801340925829,,0.120512827920417,-0.24749772002299628,0.330473863830169,0.2917683621247609,0.47496744493643445,0.9523763060569763,0.001521480770558507,0.011474718650182089,0.02456046889225642,0.0052130247539172595,0.004829534836467685,0.02897846434886257,150.0,107.83333333333333,,,,,,,,,,,,,,,,,,0.008990437820709,0.11608072960128386,0.10747393096486728,0.011139265688446661,0.013564069095688561,0.5408235014170225,0.10000000149011612,9.049596156083101,7.799596156083101,1.0,58.397782753145314,nan,0.40988922119140625,0.8068816065788269,18.5184268951416,22.950613021850586,23.760108947753906,0.5404456257820129,0.45186102390289307,0.3134765625,-35.339847564697266,-17.266157150268555,0.20078125596046448,0.0,-0.03598523885011673,1.6868176460266113
91,24,24,0.0,-0.002579707147864004,145.7464164098104,,,,,,,,,8.114747822284698,0.0,0.858098353583586,,0.1504179292048017,-0.2080279290676117,0.2724057734012604,0.12913484778255224,0.4110026036699613,0.9802408888936043,-0.007155783091244909,0.008099325622121492,0.026514563709497452,0.004829534836467684,0.004635024808164185,0.05784633088236054,150.0,100.5,,,,,,,,,,,,,,,,,,0.00995198593106276,0.13691406262417635,0.10765943924585979,0.012124872805240253,0.012512994231656194,0.522685847085445,0.10000000149011612,5.210166277616541,3.9601662776165414,1.0,57.83123320215271,nan,0.45668739080429077,0.7393613457679749,16.246294021606445,21.97341537475586,26.497116088867188,0.36413106322288513,0.5817334055900574,0.28125,-38.82246017456055,-25.754186630249023,0.11054687947034836,0.2717013955116272,-0.026246214285492897,1.6969400644302368
97,32,32,0.0,0.017174903565319255,152.87378406524658,,,,,,,,,11.457434669137001,0.0,0.9075914969027173,,0.16348602203652263,-0.22865356248803437,0.33574337884783745,0.25539012445369735,0.27646212838590145,0.8772243931889534,0.0034242775629262923,0.009827775415033102,0.023314444348216057,0.004635024808164187,0.004816698469052649,0.027319409855408594,150.0,84.75,,,,,,,,,,,,,,,,,,0.013072304165689275,0.180487739155069,0.10787588055245578,0.013272690383018926,0.01484390941914171,0.5008549083083866,0.10000000149011612,8.261568889473052,7.011568889473052,1.0,57.85951754981868,nan,0.4752348065376282,0.7337707281112671,18.928823471069336,25.796646118164062,19.353456497192383,0.343926340341568,0.42778584361076355,0.212890625,-40.614112854003906,-23.136306762695312,0.16796875,0.2261284738779068,-0.07345111668109894,3.4022607803344727
99,24,24,0.0,-3.766012378036976e-05,112.93942356109619,,,,,,,,,7.918227295080821,0.0,0.9471158821767661,,0.16281420489152273,-0.21826127295692763,0.3140023077527682,0.2369074703504642,0.3697265610098839,0.953580729663372,0.0016265118441272837,0.007731454446911812,0.021061678727467854,0.004816698469052651,0.004635056987355944,0.020648771508907277,150.0,114.5,,,,,,,,,,,,,,,,,,0.004942377546588735,0.05104166672875484,0.1080770194530487,0.014337380727132162,0.013705142308026552,0.4840576848641955,0.10000000149011612,4.411422298443378,3.1614222984433784,1.0,57.30805665929364,nan,0.5518268942832947,0.6698831915855408,13.795827865600586,20.594377517700195,32.60309600830078,0.06907638162374496,0.12195634096860886,0.2265625,-43.96343231201172,-32.467288970947266,0.078125,0.5572916865348816,-0.02361956425011158,2.207826614379883
102,24,24,0.0,-0.0003582132825007041,123.88992182413737,,,,,,,,,6.998602390289307,0.0,0.9884584684160441,,0.3141314188639323,-0.17309383489191532,0.3353387887279193,0.4401019364595413,0.23042877266804376,0.9513546253244082,-0.0037320436158552184,0.003463896612326304,0.0128896397848924,0.004635056987355945,0.004403304137988146,0.10489746866126855,150.0,141.66666666666666,,,,,,,,,,,,,,,,,,0.004859539161164624,0.057408740278333426,0.10826556570827961,0.015333604028758904,0.012996423329847554,0.4670707987378246,0.10000000149011612,5.844524065442511,4.594524065442511,1.0,57.04571087968801,nan,0.6796894073486328,0.5715660452842712,15.269660949707031,26.715478897094727,27.214588165283203,0.21780920028686523,0.3121963143348694,0.150390625,-47.08989334106445,-29.311798095703125,0.17539063096046448,0.0642361119389534,-0.047284163534641266,2.485304355621338
105,14,28,0.0,-0.033787122794560025,129.76041303362166,,,,,,,,,11.524112462997437,0.0,0.9953425638787797,,0.23974347966057913,-0.17912285029888153,0.30362503230571747,0.33596918093306677,0.2925409163747515,0.9609189033508301,-0.0003727288853302265,0.0049432335155350825,0.010480880737304688,0.004403304137988146,0.003876055197299385,0.07075017943446126,150.0,119.28571428571429,,,,,,,,,,,,,,,,,,0.01842741558461317,0.21272321524364607,0.10842642347727503,0.016182259523442814,0.017578083822237595,0.45022118417692875,0.10000000149011612,5.702132809179911,4.452132809179911,1.0,56.86987668806642,nan,0.6554619669914246,0.5877856612205505,13.125703811645508,22.330766677856445,32.571922302246094,0.39807257056236267,0.4190118610858917,0.1337890625,-50.04631805419922,-34.59345245361328,0.10625000298023224,0.0889756977558136,-0.06827609986066818,3.6625003814697266
109,28,28,0.0,0.01749073958490044,176.96760041373116,,,,,,,,,8.683014214038849,0.0,0.994878602575696,,0.15570655092597008,-0.24206841683813504,0.3492914821420397,0.2935372457972595,0.2867224322898047,0.90423370046275,-0.005195187728077144,0.008024169930389949,0.018403848367077962,0.0038760551972993875,0.0036822524374344155,0.07713878380932979,150.0,102.85714285714286,,,,,,,,,,,,,,,,,,0.0182873638363422,0.1837543174624443,0.10857566206582955,0.016968393232673407,0.011853552672878973,0.43304489357912085,0.10000000149011612,8.09631139976104,6.84631139976104,1.0,57.18753953922775,nan,0.7019593119621277,0.57818204164505,16.22962760925293,28.070098876953125,25.873703002929688,0.3382457494735718,0.40240201354026794,0.134765625,-51.221675872802734,-32.26137924194336,0.07070312649011612,0.0013020833721384406,-0.06334616243839264,2.779054641723633
117,32,32,0.0,-0.002262876048916951,143.40340065956116,,,,,,,,,7.000475898385048,0.0,0.9942692964793666,,0.2661242098547518,-0.20320961670950055,0.39456947054713964,0.3661674130707979,0.1533203125,0.8671875,-0.0015418456787301693,0.003448525443673134,0.012710715644061565,0.003682252437434418,0.0034981398155626946,0.16443784185685217,150.0,101.875,,,,,,,,,,,,,,,,,,0.005606665434243041,0.0662841796875,0.10880068363621831,0.018151750264223665,0.00898456241702661,0.41253705407314867,0.10000000149011612,9.997052968449253,8.747052968449253,1.0,57.40032722977298,nan,0.6794531345367432,0.611759603023529,17.64780044555664,28.847606658935547,14.504866600036621,0.03270109370350838,0.030475981533527374,0.078125,-51.99420928955078,-21.413711547851562,0.24843750894069672,0.00390625,-0.061728138476610184,3.157360553741455
127,36,36,0.0,0.0023468276227100026,128.2096939086914,,,,,,,,,7.000123884942797,0.0,0.9936034659427437,,0.2225574238432778,-0.23278128769662645,0.4011361938383844,0.4470425297816594,0.17167658772733477,0.8453838030497233,-0.002193749521312485,0.0049205538299348615,0.014568991131252713,0.003498139815562697,0.00332323282478456,0.11283235345035791,150.0,89.55555555555556,,,,,,,,,,,,,,,,,,0.003734609239876995,0.03995845738487939,0.10907521285116673,0.01959226720242037,0.006930195299598078,0.39234926151048904,0.10000000149011612,12.281255490374912,11.031255490374912,1.0,57.95275843623501,nan,0.8311986923217773,0.4271738529205322,14.431777000427246,33.78431701660156,13.708765029907227,0.4352710247039795,0.39733192324638367,0.0615234375,-57.44346237182617,-17.041595458984375,0.36640626192092896,0.0,-0.05213121324777603,3.5712172985076904
129,24,24,0.0,-0.0012168089548746746,224.3523998260498,,,,,,,,,6.375582744677861,0.0,0.9931300830780758,,0.16429259534925222,-0.20154975478847822,0.2738310632606347,0.2058181638518969,0.2703124980131785,0.9610351547598839,-0.008146311886754631,0.00708720584710439,0.01462973157564799,0.0033232328247845594,0.0031570711835453317,0.09186752621705334,150.0,125.0,,,,,,,,,,,,,,,,,,0.004796246535988757,0.05742187503104409,0.10930946748703718,0.02081879018805921,0.0058631604188121855,0.3791910032915294,0.10000000149011612,12.704152259042893,11.454152259042893,1.0,57.756911462529395,nan,0.47495365142822266,0.7389679551124573,18.960613250732422,25.658235549926758,15.99652099609375,0.3989475965499878,0.515835165977478,0.1923828125,-59.78922653198242,-11.070473670959473,0.29296875,0.0,-0.08312761038541794,4.91196346282959
134,32,32,0.0,-0.01834193577815313,110.04978007078171,,,,,,,,,7.204343132674694,0.0,0.9925130942490481,,0.23990868590772152,-0.17636837903410196,0.3229367625899613,0.20184386708388047,0.1702693048864603,0.9083439782261848,-0.0006207229835126782,0.004066215828061104,0.008301298134028912,0.00315707118354533,0.003191615371920115,0.05982291972031817,150.0,107.625,,,,,,,,,,,,,,,,,,0.004609391804478946,0.053354116855189204,0.10952007840387523,0.021919190185144544,0.009075505600776523,0.3633189629220042,0.10000000149011612,12.086778671422277,10.836778671422277,1.0,58.06831489734258,nan,0.5510812401771545,0.670262336730957,16.371318817138672,24.42523956298828,11.24522876739502,0.23984366655349731,0.2596060037612915,0.0908203125,-43.92529296875,-9.966418266296387,0.3042968809604645,0.0555555559694767,-0.11776940524578094,5.426570892333984
140,32,32,0.0,-0.004128013692593413,108.85068213939667,,,,,,,,,6.416186682879925,0.0,0.991842583273729,,0.1940392479300499,-0.15979355527088046,0.303064139559865,0.38309991639107466,0.13835005089640617,0.9220525603741407,-0.010745560477516847,0.004413765389472246,0.007810969837009907,0.003191615371920115,0.0030320346033241093,0.15251159807667136,150.0,113.25,,,,,,,,,,,,,,,,,,0.006942284278920852,0.0889337717089802,0.10976189514622092,0.02318009897135198,0.011063511745305732,0.34749335333667747,0.10000000149011612,13.145153939692173,11.895153939692173,1.0,58.62935087983888,nan,0.7287195920944214,0.5208919048309326,14.223331451416016,27.30572509765625,12.92386245727539,0.2960282564163208,0.28656065464019775,0.1015625,-52.892723083496094,-10.526951789855957,0.3363281190395355,0.0733506977558136,-0.11531180888414383,7.029260635375977
143,28,28,0.0,0.01025456695684365,180.46627943856376,,,,,,,,,7.46116692679269,0.0,0.9912676541213595,,0.28194295960877624,-0.13728851798389638,0.24267252747501647,0.312714194380013,0.10505022321428571,0.9275948660714286,-0.013806806794101638,0.0023477178599153247,0.008358721222196306,0.003032034603324111,0.0028804328731579037,0.21503520411040103,150.0,132.0,,,,,,,,,,,,,,,,,,0.00901906332416859,0.11509486607142858,0.10999309431229319,0.024383223881678923,0.009413433826661535,0.334949569442683,0.10000000149011612,11.890196441204987,10.640196441204987,1.0,58.38900074567428,nan,0.581479549407959,0.6672740578651428,18.569385528564453,27.828723907470703,5.436697483062744,0.13795705139636993,0.16360245645046234,0.021484375,-46.844295501708984,-3.3559844493865967,0.4046874940395355,0.1193576380610466,-0.12420960515737534,8.321091651916504
147,28,28,0.0,-0.005165552288027746,216.9467672620501,,,,,,,,,6.590601869991848,0.0,0.990616508665781,,0.09328986478171178,-0.2403083076434476,0.3642688106213297,0.2448733566062791,0.2822661761726652,0.9226069897413254,0.002142109750171325,0.006799120455980301,0.02035080535071237,0.0028804328731579045,0.002815754322003484,0.01416573254391551,150.0,111.85714285714286,,,,,,,,,,,,,,,,,,0.006408107886922413,0.08217248121010405,0.11018573812076024,0.0253837647448693,0.01718523190356791,0.32174387501725,0.10000000149011612,16.899627395644853,15.649627395644853,1.0,59.47744823211402,nan,0.688130259513855,0.5715903639793396,16.7137508392334,29.24078369140625,15.155324935913086,0.07568574696779251,-0.033344920724630356,0.177734375,-38.78263854980469,-11.882974624633789,0.2945312559604645,0.0837673619389534,-0.12347641587257385,4.864144325256348
152,32,32,0.0,0.0021304205583874136,194.3481342792511,,,,,,,,,6.247390203177929,0.0,0.9898731035191239,,0.3090507402084768,-0.15847134194336832,0.3821322275325656,0.4968559229746461,0.1688945796340704,0.9115671943873167,-0.010674937460862566,0.0006873724050819874,0.008208141662180424,0.0028157543220034835,0.0026749666059033097,0.24025534465909004,150.0,109.375,,,,,,,,,,,,,,,,,,0.007209066163341049,0.10043216054327786,0.11040189047344029,0.026504376844968647,0.01955408410867676,0.3078094103881293,0.10000000149011612,15.783170327126252,14.533170327126252,1.0,60.62877924906046,nan,0.6410375833511353,0.6020985245704651,18.82718276977539,31.269271850585938,14.109136581420898,0.1798456758260727,0.21910543739795685,0.107421875,-46.89982986450195,-17.912609100341797,0.28125,0.0321180559694767,-0.10704334825277328,6.559332847595215
159,32,32,0.0,0.00035155161458533257,154.90357780456543,,,,,,,,,6.122410573065281,0.0,0.9890542666542605,,0.10557233809959143,-0.22932428820058703,0.32238943316042423,0.08017943555023521,0.20821082964539528,0.8952366914600134,-0.005697545728253317,0.006838364526629448,0.010336872190237045,0.0026749666059033106,0.002541218275608144,0.07269525929586962,150.0,95.625,,,,,,,,,,,,,,,,,,0.008423541974480031,0.10801166808232665,0.11064128973521292,0.027743058395572007,0.017222564987605438,0.29369120861740855,0.10000000149011612,16.019744163854572,14.769744163854572,1.0,61.593265382351106,nan,0.6089467406272888,0.6257644891738892,17.493688583374023,27.955707550048828,12.589505195617676,0.3791598379611969,0.4104386866092682,0.1298828125,-52.701171875,-11.469315528869629,0.37031251192092896,0.02083333395421505,-0.13125839829444885,8.744159698486328
163,28,28,0.0,-0.008144220703148417,163.66959844316756,,,,,,,,,6.358590057918003,0.0,0.988365635723625,,0.3384317899388926,-0.1594782681869609,0.36394703707524706,0.42388053451265606,0.22167968537126267,0.9306603478533881,-0.013702322558466611,0.0002930318670613425,0.007548406720161438,0.002541218275608145,0.0024141573618277367,0.2424067881490503,150.0,129.71428571428572,,,,,,,,,,,,,,,,,,0.0078046989843382365,0.08732142858207226,0.11086369838033404,0.0288915058065738,0.015473261641870652,0.28269418321274653,0.10000000149011612,17.77813903185842,16.52813903185842,1.0,62.067605097912356,nan,0.6878509521484375,0.5591732859611511,17.563232421875,31.409284591674805,19.029388427734375,0.4160560071468353,0.4166698455810547,0.1669921875,-61.377418518066406,-17.94410514831543,0.35234376788139343,0.005642361007630825,-0.10296647250652313,6.751664161682129
