episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m,V_start,V_end,alpha_T,E_max,E_argmax
1,101,0.0,-17.488593518061514,-0.8026179489941774,-1.1267328763971682,0.05878879376806663,,10.38479826040566,10.145427603274584,0.283252096734941,9.862175506539643,0.0,10.593235049129657,2.923473809042381,38.682862191190424,0.0,1633.6783234641061,192.22243556222276,242.99163984143595,197.19848100457003,65.07735942938656,1.8965483903884888,3.047161102294922,nan,1.150612711906433,100
2,85,0.0,-17.576525440977893,-0.6211764715775577,-1.0079170814902412,0.047109162720051605,,10.59034049604088,10.320804236456752,0.13306996412575245,10.187734272331,0.0,16.835202303736274,1.7481364713719816,36.52617803628174,0.0,1377.2023810428589,155.75038442328247,194.84253267691133,152.12341169065604,17.302307618827797,1.9672290086746216,2.775789260864258,nan,0.8085602521896362,84
3,720,14.756640726606085,-8.710657641742204,-4.042642870150222,-4.234408061102438,0.4303837241052832,,47.13438053615391,46.89220835827291,1.1168157821521163,45.775392576120794,0.0,40.771525273754534,14.13385757515354,39.97307103715093,14.756640726606085,11590.15035386047,1312.7171979542475,1778.3566454445852,1364.7083119111933,201.07010476642898,1.8077688217163086,2.6712496280670166,-0.47765001585264266,0.8778228759765625,133
4,96,0.0,-17.433612474810435,-0.6517843934556268,-1.0992018068379257,0.057209092779059306,,12.754217873327434,12.47587401047349,0.15190970618277788,12.323964304290712,0.0,8.733102509190351,2.2758476009995525,39.24063379434661,0.0,1553.8931018649976,186.9658265768728,236.15484187768504,179.46288302121684,28.04859981810959,1.7868621349334717,2.979804039001465,nan,1.1929419040679932,95
5,720,52.21595271048551,-6.371618600392296,-3.373162295087287,-2.5857268747993074,0.40980393715192726,1.598021149635315,41.859456388279796,40.91389580629766,1.1196339642629027,39.79426184203476,0.6930266888812184,42.21382895561814,19.38112405452319,39.26635141859761,16.66499401154546,11589.038215807414,1177.8198388758972,1691.299516537358,1379.0593887203734,306.85906374652933,1.8282040357589722,1.3756768703460693,0.24752552590501087,0.9473727941513062,139
6,82,0.0,-17.71972629838082,-0.6757913224245432,-1.0227044460210637,0.04589831519255868,,10.656569411046803,10.39931686874479,0.13042284455150366,10.268894024193287,0.0,25.816901021118337,2.3524668785120917,33.912412146202215,0.0,1330.8072383753238,151.0368628851632,189.60418325863526,151.64576855494496,14.62681116495704,2.05580735206604,2.9468984603881836,nan,0.8924107551574707,80
7,720,51.33699334404136,-5.93795955704656,-3.2051760901087434,-2.2806564679180137,0.4490384239593443,,41.611215928569436,41.350341389887035,1.1263744868338108,40.223966903053224,0.0,42.26371578092554,19.37425864996079,38.61488563730773,25.988338058783604,11582.39999999991,1270.9064747385703,1850.4080374570453,1255.9349379073349,411.09510398319935,1.8225520849227905,1.49208664894104,0.18132016018392694,0.6382380723953247,50
8,720,59.14107417898277,-5.610796491883148,-3.0595001190281983,-2.1371671376799233,0.41139613834841643,1.548604130744934,38.58370546065271,37.811511335894465,1.1226964434608817,36.688814892433584,0.5355324856936932,42.25391058226922,20.733373444023393,34.561257970059515,19.214070059087753,11583.53700239887,1166.952203120666,1698.0282478618158,1274.9946798383605,203.90958613199035,1.7609052658081055,1.1615108251571655,0.34038994163372494,0.6703338623046875,99
9,720,50.93713737621909,-5.87908182089764,-3.1840771582944543,-2.2665543710624396,0.42519976162346934,,45.025994467549026,44.749967345036566,1.130044523626566,43.61992282141,0.0,42.262522328923446,19.931759051306607,30.46398727291426,14.799781621247526,11589.107467620472,1216.7078573822193,1756.6079802701404,1372.5108779967795,170.8500668170651,2.2700953483581543,0.8939731121063232,0.6061957869950754,0.4171431064605713,31
10,720,54.788386973719405,-7.525080476539372,-3.409045679419955,-3.683573178462992,0.429357376763254,1.5150885581970215,44.41285207029432,43.62312870286405,1.1285487217828631,42.49457998108119,0.5264078937470913,42.23408650625925,19.061219051541837,37.140048049771565,10.243224586696133,11617.172511968594,1264.4815549153466,1771.4404483896801,1355.1975281326559,229.25065645650267,1.7411695718765259,1.0816195011138916,0.3787971495802167,0.6113988161087036,71
