episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lr_scale,certifiable_frac,cert_violation,cert_mean_dV,cert_mean_V,cert_worst_slack,cert_in_ball_rate,cert_certifiable_frac,cert_alpha_q05,cert_alpha_q25,cert_alpha_q50,cert_alpha_used,cert_alpha_next,cert_alpha_nonpos_frac,cert_nstep,cert_n_samples,v_critic_violation,v_critic_mean,v_critic_min,v_agreement,v_critic_alpha_q05,v_critic_alpha_q25,v_critic_alpha_q50,v_critic_alpha_nonpos_frac,v_critic_violation_direct,v_critic_nonpos_direct,v_bellman_delta_mean,v_bellman_delta_std,v_bellman_delta_q95,softplus_beta,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha,critic_ev,critic_rmse_norm,xv_true_corr,xv_true_rank,xv_true_flat_frac,ood_v_min,ood_v_mean,ood_nonneg_frac,ood_monotone_frac,ood_slope_corr,ood_range
2,24,24,0.0,0.0019959634713207683,0.023910581832751632,,,,,,,,,18.90785465637843,0.0,0.1899917960600304,,0.5195014514029026,-0.21727372519671917,0.38936787843704224,0.6704705928762754,0.17060546825329462,0.9244140659769376,-0.014452475976819793,0.0028288674851258597,0.009163696318864822,0.010000000000000009,0.009500000000000008,0.18288318067789078,150.0,144.0,0.9653233091036478,1.1657536004980404,0.954675130546093,0.6746137216687202,-0.005869840058342864,-0.00204107872559689,0.0014482034227209322,0.39317314078410465,0.9773033981521925,0.43262890602151555,-0.0014843486145158142,0.00767533911857754,0.015144563862122595,0.10000000149011612,,,,0.004037045097599427,0.04173177090706304,0.1054248573879401,0.00013895791797343313,0.006781144378085931,0.9261187281287931,0.059053778648376465,0.9923676252365112,0.16379719972610474,0.2273428589105606,0.0517578125,0.8377084136009216,1.1065646409988403,1.0,0.2434895783662796,0.006361634470522404,0.016818594187498093
6,28,28,0.0,-0.009212327555620245,0.012591813100568418,,,,,,,,,7.392172013010297,0.0,0.29269202543456624,,0.2092533933797053,-0.17073914488511427,0.22088182025722095,0.3202750320945467,0.2548311416591917,0.8916997356074197,-0.019186384693187262,0.01052170672586986,0.01900810854775565,0.009500000000000008,0.009025000000000007,0.10953052421765667,150.0,95.57142857142857,0.9843868975128446,1.1784288712910242,0.8704298521791186,0.6722893150789397,-0.005733197887561151,-0.002834174150068845,-0.00034395915037878567,0.5321777143648693,0.9642705087150846,0.46441804085459026,-0.00011848989017794662,0.008024984821011978,0.016204102862892405,0.10000000149011612,,,,0.004560215415300003,0.04778439179062843,0.10551019571721554,0.0006012776367632407,0.010384130690779005,0.848420416932825,0.43758636713027954,0.7499489188194275,0.35936859250068665,0.4912247955799103,0.11328125,0.9343407154083252,1.1846052408218384,1.0,0.9670138955116272,0.022560933604836464,0.015927482396364212
8,24,24,0.0,0.0019362627256972094,0.00405140440610315,,,,,,,,,6.990847170352936,0.0,0.3825869108494617,,0.49307240421573323,-0.1665542982518673,0.2824419966588418,0.3225150542954604,0.10065103818972905,0.9127604191501936,-0.020162778828913968,-0.005229889104763667,0.008959131936232248,0.009025000000000007,0.008573750000000007,0.300806342313687,150.0,152.16666666666666,0.9903952976067861,1.143175944685936,0.8168163696924845,0.6546964968244234,-0.004526088770944625,-0.001926987436794055,4.011943534957633e-05,0.4976387533048789,0.9670675247907639,0.4860546253621578,-0.0005618369507374155,0.005515036483605702,0.011305099003948271,0.10000000149011612,,,,0.003023245822987519,0.02493489603511989,0.1056237577771147,0.001216001735883765,0.015204984112642705,0.7857380374483288,0.8402458429336548,0.4128652811050415,0.6034940481185913,0.575222909450531,0.0205078125,0.8098962306976318,1.1259299516677856,1.0,0.5364583134651184,0.008051272481679916,0.016735397279262543
10,24,24,0.0,-0.0001809631745951871,0.013851400891629359,,,,,,,,,11.58418466647466,0.0,0.47239996905265985,,0.3271002682546775,-0.19780131926139197,0.28995013361175853,0.3113384402046601,0.36891275892655057,0.9683268268903097,0.0012747989700680289,0.005641934151450793,0.02393091842532158,0.00857375000000001,0.007978707113595888,0.020231085518995922,150.0,105.16666666666667,0.9898370032509168,1.0554028724630673,0.7623633320132891,0.5522683300077915,-0.006151258741738275,-0.0022644633039211235,-6.290768048226407e-05,0.5167661868035793,0.9308536772926649,0.4374405617515246,0.0004688786272405802,0.007394973285651456,0.014988581999205053,0.10000000149011612,,,,0.0027967508813162567,0.022395833395421505,0.10573734405140083,0.0018301758730861668,0.011875851467872659,0.7276867118840609,0.786453127861023,0.500726044178009,0.5018631219863892,0.637478768825531,0.2294921875,0.8546102046966553,1.093765139579773,1.0,0.1584201455116272,-0.023481545969843864,0.008583721704781055
14,28,28,0.0,-0.006714637790407453,0.020054289372637868,,,,,,,,,10.8042511173657,0.0,0.5764872763611885,,0.6613947344677789,-0.10198330293808665,0.2871699423662254,0.6653205113751548,0.08828331955841609,0.8974578359297344,-0.01045081697936569,-0.0024711984608854565,0.004294524235384805,0.007978707113595886,0.007579771757916093,0.2943157473845141,150.0,137.85714285714286,0.9683027182306562,1.2158344302858626,0.7766368027244296,0.8041807157652718,-0.005252201010340026,-0.0012571130189046795,0.0015368128449283955,0.35691299342683386,0.9286201362098966,0.4758783536297934,-0.0015061928903118574,0.008971911372749932,0.01715891801619104,0.10000000149011612,,,,0.0014407605194719508,0.007138723441000495,0.10587042011320591,0.002548882521555892,0.008184656617231667,0.6656775167198602,0.7716118097305298,0.5407703518867493,0.7408486604690552,0.7079541683197021,0.0341796875,0.7761124968528748,1.1065458059310913,1.0,0.243923619389534,-0.0035251493100076914,0.012071375735104084
16,24,24,0.0,-0.003925346536561847,0.007718121856062983,,,,,,,,,7.686572929223378,0.0,0.6660442550308319,,0.4472559231022994,-0.23301266630490622,0.3530538280804952,0.297598147764802,0.1866861954331398,0.9192382817467054,-0.005113785174520065,0.004194813470045726,0.00866378222902616,0.007579771757916094,0.0072007831700202874,0.0987840158243974,150.0,138.5,0.913436233997345,1.1032781650622685,0.7286358699202538,0.5214439121385416,-0.004950212479646628,-0.002078478670834253,0.0012163617205563544,0.4140951658288638,0.9195850690205892,0.42410289992888767,-0.0008957560237377038,0.008145527661933253,0.01412265351973474,0.10000000149011612,,,,0.0036292017612140626,0.03098958358168602,0.10602347180247307,0.0033743706396004805,0.012971190774502853,0.6164964151285304,0.8965903520584106,0.3279428482055664,0.4857860207557678,0.3925444185733795,0.1484375,0.7539464831352234,1.112317442893982,1.0,0.3506944477558136,0.0013870148686692119,0.009496497921645641
18,24,24,0.0,-0.004685928812250495,0.007377967442153022,,,,,,,,,7.840017328659694,0.0,0.7554460997025011,,0.4216709757844607,-0.15575829334557056,0.24421768200894198,0.22483730067809424,0.16123046725988388,0.9574544280767441,-0.013814457381765047,0.005235234275460243,0.008816068371136984,0.007200783170020289,0.006840744011519273,0.1189131907497843,150.0,152.5,0.9419125219186147,1.0367431168754895,0.7023666227857271,0.3148131004224221,-0.005848661181516945,-0.0030434826912824064,0.0005375406869537377,0.4621906665464242,0.8867051750421524,0.4494417297343413,0.00011176058413771746,0.00789314335755383,0.01566248732463767,0.10000000149011612,,,,0.005440102137072245,0.064453125,0.10620145313441753,0.004332792227311681,0.01165045650365452,0.570948875874795,0.7939307689666748,0.4542892575263977,0.25188174843788147,0.4128115475177765,0.041015625,0.6754297018051147,1.0304921865463257,1.0,0.413628488779068,-0.012994673103094101,0.004740465432405472
20,24,24,0.0,-0.004580192190284531,0.009598789251564691,,,,,,,,,6.9723198016484575,0.0,0.8446697306223001,,0.3515130244195461,-0.21735459876557192,0.35286108156045276,0.4325808162490527,0.20305989185969034,0.9334960952401161,-0.006558073603779728,0.00501205896337827,0.013778613259394964,0.00684074401151927,0.006498706810943309,0.06483835315642257,150.0,136.83333333333334,0.8222355172038078,1.0427524521946907,0.6969842885931333,0.5239158744613329,-0.004466952309788515,-0.0015345044569888462,0.00115210351729426,0.4146668054163456,0.8809613014260927,0.4545925321678321,-0.0016966829910719146,0.00989940098952502,0.0179419075526918,0.10000000149011612,,,,0.0028919755059177987,0.028417968812088173,0.1063980193187793,0.005389495888569702,0.012922531886336705,0.5287664467517298,0.8364249467849731,0.4387935996055603,0.38708725571632385,0.4340358078479767,0.134765625,0.6720167398452759,0.9784260988235474,1.0,0.9969618320465088,0.0025303871370851994,0.006168751046061516
22,24,24,0.0,-0.0046405409229919314,0.0038526647646601,,,,,,,,,6.427142222722371,0.0,0.9336921399518326,,0.15915146439025799,-0.19134926112989584,0.2875542491674423,0.4498035175104936,0.24775390575329462,0.9533528660734495,-0.000991541768598836,0.00981476902961731,0.015726355214913685,0.006498706810943306,0.006339089976904554,0.07277087960392237,150.0,134.83333333333334,0.9412258565425873,1.040103664000829,0.6528993025422096,0.6394841745495796,-0.0064349809545092285,-0.002586925596309205,0.00022225558829328898,0.47602037464578945,0.8464759116371473,0.4597288742661476,0.0004475583006448384,0.012317269225604832,0.020257472720307607,0.10000000149011612,,,,0.004252970131346956,0.04472656245343387,0.10661802130440871,0.006569872222219904,0.019244922325015068,0.4897005091428935,0.896837592124939,0.34112751483917236,0.5676539540290833,0.5142000317573547,0.0947265625,0.7120210528373718,1.0647155046463013,1.0,0.8810763955116272,0.014072146266698837,0.004386572632938623
24,24,24,0.0,0.005082492367364466,0.0162009967607446,,,,,,,,,9.57393385966619,0.0,0.9954272236095948,,0.2009191152950128,-0.27264151722192764,0.3865747128923734,0.3287314871946971,0.3542317673563957,0.9502604206403097,0.0015254126374202315,0.009117277339100838,0.02092306191722552,0.006339089976904552,0.006078947760105704,0.0064708767652822035,150.0,118.83333333333333,0.7825230360031128,1.0329494029283524,0.7024552871783575,0.4814970300843318,-0.004710491552638511,-0.001978324279358882,0.0014035430932987463,0.41521468323965866,0.8390992184480032,0.3822205464045207,-0.0012297850868587072,0.009920062477855632,0.01865462896724542,0.10000000149011612,,,,0.007078163139037012,0.08893229175979893,0.1068368364746372,0.007741491756557177,0.015635509354372818,0.4535208126914389,0.7403157353401184,0.5098091959953308,0.13601776957511902,0.2424667477607727,0.2138671875,0.7018639445304871,1.0025560855865479,1.0,0.7300347089767456,-0.001644145231693983,0.0032968937885016203
26,24,24,0.0,-0.009489218432766696,0.009284100834823525,,,,,,,,,7.07802352309227,0.0,0.9944988454809677,,0.247467286263903,-0.2648451601465543,0.40768228471279144,0.3881065684060256,0.33033854017655057,0.9583007842302322,-0.0010860291428495354,0.006346235051751137,0.01570570593078931,0.006078947760105703,0.005775000372100419,0.07047302710513274,150.0,122.33333333333333,0.7457365691661835,1.026980645954609,0.6525397300720215,0.5561622741321722,-0.005417388320590059,-0.0009742983280981813,0.0026417612825753167,0.33386684705813724,0.8251563732822736,0.4316062293946743,-0.0019147210550727323,0.013753758976235986,0.02494549557256202,0.10000000149011612,,,,0.007093913552428906,0.08886718781044085,0.1070325868204236,0.008787610684521496,0.010707712383009493,0.4200141182297321,0.8209871053695679,0.4429478645324707,0.42626017332077026,0.36203664541244507,0.2138671875,0.6760290861129761,0.9864805340766907,1.0,0.7378472089767456,0.011099721305072308,0.005188502371311188
29,28,28,0.0,0.043068206569712074,0.011357779223804496,,,,,,,,,9.690458927835737,0.0,0.9934089944346124,,0.4796591081789562,-0.23582635607038224,0.4475125340478761,0.4953077065625361,0.12513950892857142,0.8816964285714286,-0.007315065067294719,0.001790159514972142,0.006865906928266797,0.005775000372100418,0.005172405753936862,0.14781869708427361,150.0,125.71428571428571,0.7143701006259237,1.1877345144748688,0.6998024710587093,0.5908234428082194,-0.00405804137699306,-0.0006653964654625659,0.002631802055735274,0.33222257665225435,0.8369085362979344,0.446228524936097,-0.0017929786533516432,0.01615165177333568,0.030716686077149852,0.10000000149011612,,,,0.00469504482420494,0.0517578125,0.10723911305623395,0.009889226573120271,0.012468707880803518,0.3868326724897136,0.820639967918396,0.5590861439704895,0.46433407068252563,0.549659013748169,0.0732421875,0.6436868906021118,1.0586515665054321,1.0,0.9739583134651184,0.016285572201013565,0.009301952086389065
31,24,24,0.0,-0.005595167128679653,0.0054887835528158275,,,,,,,,,5.822772900263469,0.0,0.992304755886071,,0.2691443885366122,-0.2677188726762931,0.3979458150764306,0.3080058346192042,0.2933919255932172,0.9279622410734495,-0.01429365884496292,0.004520773887634277,0.021499353150526684,0.005172405753936862,0.004368763595711318,0.08689539895082514,150.0,114.16666666666667,0.7647008101145426,1.1077529241641362,0.6043757100900015,0.4618683122098446,-0.005533389902363221,-0.0022554907094066343,0.0010262130088752504,0.44045569747686386,0.7896816035111746,0.4406717432041963,-0.0007154145074916111,0.01420977672872444,0.02411465044133365,0.10000000149011612,,,,0.00597255149235328,0.07392578137417634,0.10743444381902616,0.010929254388126234,0.011310593069841465,0.3582529826448353,0.8632234334945679,0.37155047059059143,0.3126853108406067,0.46081218123435974,0.1826171875,0.6615175604820251,1.1055189371109009,1.0,0.8033854365348816,0.010393694043159485,0.007180916611105204
33,24,24,0.0,-0.0014362846656392019,0.0063733339435808984,,,,,,,,,5.99068499604861,0.0,0.9911160587610309,,0.2976920859267314,-0.2502432061980168,0.4276348811884721,0.5440192334353924,0.2637044241031011,0.937890628973643,-0.014006831823886992,0.0038974378257989883,0.01426657165090243,0.004368763595711316,0.004150325415925752,0.13705209642648697,150.0,132.16666666666666,0.6554056828220686,1.1373491287231445,0.6265812714894613,0.492423119644324,-0.005338849034160376,-0.0017494323449985434,0.002408250239871753,0.3674452329675357,0.7869809518257777,0.42518697554866475,-0.0011525829904712737,0.013282209246729812,0.023017245771673817,0.10000000149011612,,,,0.003009440319146961,0.03251953122283643,0.10762051958590746,0.011918254507084688,0.012368204925830165,0.3317847966353816,0.8582720756530762,0.38978928327560425,0.3169984221458435,0.2988070249557495,0.1875,0.6719294190406799,1.1263697147369385,1.0,0.854600727558136,0.005899741780012846,0.006931128911674023
