episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m
1,91,0.0,-18.71473244147067,-0.5870845444221979,-1.1001265553419746,0.29106445629414673,,8.853247501887381,8.61044032825157,0.19460069620981812,8.415839632041752,0.0,24.49355443900614,8.044484689095228,37.87891884091722,0.0,1475.246590677311,868.2764794048254,1170.4468138017896,145.5294685877362,20.557931986837403
2,46,0.0,-18.38199919964307,-0.29888492351096535,-0.5876734331420735,0.14404376748594894,,6.6902705118991435,6.407813091762364,0.0400477796792984,6.3677653120830655,0.0,7.82499900374815,1.459545831790908,30.78043048285447,0.0,746.3773572649328,433.1676339482526,579.6115463386817,77.25657378725687,64.7342841206555
3,50,0.0,-18.553184439396325,-0.3185124549539432,-0.6538738285941901,0.17379927459755623,,5.691156642977148,5.457861417904496,0.04384901747107506,5.414012400433421,0.0,19.000773875039062,4.957572036557019,30.211276187209602,0.0,812.3097684874908,523.4572357626948,699.2876878234537,92.19703087145061,32.2792747839092
4,47,0.0,-18.425449294441982,-0.29795052024339286,-0.600061367102698,0.14436013275846424,,5.537644726224244,5.301543125882745,0.04112709918990731,5.2604160266928375,0.0,13.054433509366588,2.2781055426465233,30.413000084625263,0.0,762.4104204468957,435.16097117814405,581.1339914532977,87.32353345837706,20.762058455311575
5,53,0.0,-18.35551669982147,-0.3942492157923636,-0.6511306305065117,0.16321412681691239,,6.0782787022180855,5.841288471128792,0.04677127907052636,5.794517192058265,0.0,17.197023571863834,2.4334616921842476,32.705283038645426,0.0,858.644166210657,489.34960082739804,656.6098663095773,80.40996020997419,87.2721014398795
6,48,0.0,-18.267667874268753,-0.2592856917800021,-0.6045117760012332,0.14726634618035966,,7.351341522298753,7.0818645022809505,0.04218709096312523,7.039677411317825,0.0,4.889704518091772,1.261232243487726,31.95313826342756,0.0,778.3676338885074,441.05048922509576,592.1512096067676,72.36692218125026,66.06148462064701
7,64,0.0,-18.42592854586973,-0.4217105322667696,-0.7377744190923209,0.20626929853386794,,7.939630759879947,7.677893046289682,0.05579223018139601,7.622100816108286,0.0,16.047766170045968,2.438693910091784,37.9716784728306,0.0,1035.7963935309028,612.4913100710075,829.4828273491734,101.68796883886483,130.45273575648466
8,66,0.0,-18.496393200850108,-0.5265291501433187,-0.7949515910676962,0.19156275899446545,,7.820954146794975,7.575949566904455,0.057826357427984476,7.518123209476471,0.0,20.153763599558,3.7301523018507647,35.58131363888869,0.0,1069.3904724971508,573.6035363408795,771.3578399672497,117.84912226794559,62.86023762278394
9,50,0.0,-18.47744103410987,-0.3621550699645401,-0.6241770518535316,0.17212470776106653,,5.7774276891723275,5.53252858389169,0.0433463086374104,5.489182275254279,0.0,14.081181018999665,2.7342400543344114,31.65526959499509,0.0,810.4736130414234,515.9236475461158,692.0799663431679,80.40144852098182,150.6720463778669
10,68,0.0,-18.494261210275226,-0.4809391239985106,-0.7880211940757735,0.20707922754869987,,8.028407816309482,7.791092596948147,0.059002602472901344,7.7320899944752455,0.0,17.883378081589285,3.6038355848663426,37.283506677947834,0.0,1100.397094404779,616.8512272377866,832.7899396522841,104.72333327661552,163.16163022858322
11,48,0.0,-18.40205371571811,-0.3366375093931384,-0.6149694643009448,0.1456046670635438,,6.790905764326453,6.509349612984806,0.04287982685491443,6.466469786129892,0.0,12.265305292202775,2.0144730191598437,30.967472692335672,0.0,778.8614121096555,437.2351301785064,585.8243937848744,83.81638347631335,97.07701725996057
12,49,0.0,-18.41082198879208,-0.31863490891147794,-0.6192196030816255,0.15545929106957793,,6.223122094292194,5.982887728139758,0.04296516301110387,5.939922565128654,0.0,10.853308440240841,2.04227286983489,31.29955118973107,0.0,794.4786887853326,467.87453839108224,625.5891160197688,86.33411198813225,127.20408176758373
13,66,0.0,-18.474001676109758,-0.4829098754800133,-0.7467346573870924,0.19424826887695104,,8.241637418046594,7.9606694132089615,0.05733476532623172,7.90333464788273,0.0,12.12132330487839,2.3577095756505493,38.324253365404516,0.0,1067.9535601515436,576.141679537672,781.5494760181638,113.00999170096117,53.07443090058365
14,62,0.0,-18.299697431203402,-0.37109941961070164,-0.7289759652196519,0.18149289699568621,,7.578410042915493,7.316580045036972,0.054548596031963825,7.262031449005008,0.0,11.225476192671731,1.2392235768102233,37.32157054313676,0.0,1004.2110422761798,539.9424612472,730.1357648398105,99.4000803476415,87.29542422370865
15,53,0.0,-18.546670521456853,-0.40623131999861534,-0.6700958459436092,0.17229597149094836,,6.573272787965834,6.326225845143199,0.04644486401230097,6.279780981130898,0.0,18.751455892111466,3.610969858879402,31.999892860594386,0.0,859.8178838614301,517.6448471767811,693.517999761373,91.13655822897103,16.80366251727795
16,60,0.0,-18.444677839111627,-0.39962455704661876,-0.7158165810708079,0.1888063560549538,,6.483073662035167,6.2570281671360135,0.052413396537303925,6.20461477059871,0.0,15.372228680636535,3.5057990564816297,34.795621590412374,0.0,971.665314000585,563.4497206535922,759.5027589305216,95.87238190838897,57.439985665607004
17,56,0.0,-18.563655346259008,-0.3757208186930851,-0.6965458761443453,0.1836926421432658,,5.975111965090036,5.737475480418652,0.04856778960675001,5.688907690811902,0.0,16.701326154567678,3.420790104352099,33.352763192713866,0.0,908.135201056522,548.8921902369616,738.2434831294134,94.13925203174793,9.698546888860434
18,74,0.0,-18.566956391518293,-0.4830059057928665,-0.8722554717467473,0.22491946827728054,,8.335851483978331,8.085435760673136,0.06396446516737342,8.021471295505762,0.0,24.60399975267477,4.981816912751811,37.42765546149424,0.0,1198.814185539635,672.0084035085611,905.0282891223893,123.08115269980786,165.93114788607812
19,59,0.0,-18.44716657599132,-0.4417841274224634,-0.7341816829037862,0.176644648979786,,7.33075981400907,7.087411942891777,0.05119812814518809,7.0362138147465885,0.0,21.371490919603275,4.137711854880158,32.73372066005182,0.0,956.779634004808,530.4572321647819,710.2623317633413,90.00958875144272,131.00671666789168
20,56,0.0,-18.48034012246957,-0.4303164497091312,-0.699425249718679,0.17118668452684616,,8.33032334735617,8.056846734602004,0.048564490396529436,8.008282244205475,0.0,18.378113441067093,3.5881825938461342,31.94746972811201,0.0,907.5487667818414,515.5294904160236,688.9089845669208,95.69733948104371,98.15321178543083
21,52,0.0,-18.387815044168825,-0.31683280461298435,-0.6421292426012748,0.15199848791383572,,8.045125288888812,7.796203047037125,0.0455058803781867,7.750697166658938,0.0,13.94918007511658,2.0177188076681336,32.55010051192201,0.0,842.577509890509,456.4617864256132,611.8476874071177,91.39213449997357,88.21033019790273
22,56,0.0,-18.438819037113042,-0.3680149588092066,-0.7123586130777015,0.1849976578694047,,8.029495771043003,7.75336810387671,0.04892346588894725,7.704444637987763,0.0,21.064869182018263,4.195056546199152,32.28774950610412,0.0,908.838456749066,555.42981746105,743.8832758420755,83.44819778706014,53.690867042455
23,50,0.0,-18.244411010964498,-0.27454864799153017,-0.6108233355084537,0.1470237891347309,,7.605097390245646,7.335174792911857,0.043379020877182484,7.291795772034675,0.0,5.39798552316114,0.7797028546050631,33.182476329691994,0.0,810.0783153978415,441.4262231915841,592.2372772459348,87.9952759998217,10.234074576372377
24,69,0.0,-18.41371366597584,-0.47875134690426374,-0.8396054985005604,0.20584975701826483,,7.413325884845108,7.1809360748156905,0.05965959979221225,7.121276475023478,0.0,24.320655953537656,5.5825589346873326,34.621101929881846,0.0,1118.1501775728543,617.7677523506951,828.172027499204,103.22003566981881,87.50438789352293
25,77,0.0,-18.497976523021833,-0.5904552010869959,-0.8658619263972779,0.23411850593166258,,8.76100376714021,8.507041157223284,0.06700776657089591,8.440033390652388,0.0,25.228505266525826,4.804787893681553,39.31869743100827,0.0,1246.1010374909795,694.8514215204925,941.7076256652691,115.44673656289741,83.87422035045081
26,51,0.0,-18.278145072877916,-0.3069619780819919,-0.6391538796974141,0.14912339516090778,,6.617401459719986,6.361519873607904,0.045147854834795,6.316372018773109,0.0,11.253061077607569,2.4281851454691896,31.541808047094012,0.0,826.8076087844393,448.31995735560366,600.065085076767,80.39528180758411,103.22063676017527
27,61,0.0,-18.455140044574296,-0.41900379574863533,-0.7591831158886149,0.17827403273649664,,6.375128544401377,6.1451070248149335,0.05316879926249385,6.09193822555244,0.0,19.488735092720233,4.8296160850094605,32.41841734800399,0.0,988.7958835469514,535.6405435761476,717.3038537479944,100.66609759529777,90.82639163987481
28,47,0.0,-18.46684448799778,-0.28941260220414144,-0.5990586317622538,0.15386899294001852,,6.0437505091540515,5.783560927957296,0.041077141650021076,5.742483786307275,0.0,11.96949504333619,2.2218399313904307,30.96018792411211,0.0,762.4304031282436,463.07247511976675,619.3617006147429,85.63534337342819,20.058857718426296
29,58,0.0,-18.490234891609518,-0.40391089694524823,-0.709957837727285,0.18401590772101042,,8.5025281929411,8.216144002974033,0.050799967255443335,8.16534403571859,0.0,21.743337347199304,3.25522261627428,33.863772356050035,0.0,939.649549660691,551.3427900099355,740.4495981176515,104.06163484748603,73.30650218540772
30,58,0.0,-18.39817140240364,-0.4021394506186719,-0.6996390735489475,0.1698869374559661,,6.6040561171248555,6.369343396741897,0.050486537627875805,6.318856859114021,0.0,14.654681644707301,2.648922092047706,34.24905834841122,0.0,939.2902106709678,509.12750417577115,684.0784257099147,100.39467315095712,31.720080284398485
