episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_violation_rate,lyap_in_ball_rate,lyap_mean_dV,lyap_worst_slack,lyap_v_rmse,grad_norm_control,grad_norm_aux,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
22,24,24,0.0,0.005044954479672015,12.166067024072012,,,,,,,,,3.12187659740448,0.0,,,,0.006800275713127728,0.08753255242481828,0.20707202702760696,0.07806964404881,0.019269731633054715,0.713400375071256
24,24,24,0.0,-0.0063730979260678096,10.305579910675684,,,,,,,,,2.8720916112264,0.0,,,,0.009332466162353134,0.11191406302774946,0.21045663331945738,0.08532368515928586,0.030485546682029963,0.6918309709189363
26,24,24,0.0,-0.005463835802705337,9.558311154445013,,,,,,,,,2.923772305250168,0.0,,,,0.00822740745449361,0.10953776072710752,0.2139428003380696,0.09268338698893785,0.041120653972029686,0.670913709955411
28,24,24,0.0,-0.009623084357978465,9.828292409578959,,,,,,,,,3.065899213155111,0.0,,,,0.010666486787764976,0.13912760435293117,0.2173969733218352,0.09986835128317277,0.05543928236390153,0.6506288748655572
30,24,24,0.0,-0.004496991906004648,7.646335860093434,,,,,,,,,2.663205941518148,0.0,,,,0.009427687695279019,0.10996093818296988,0.22095480809609094,0.10715964126090209,0.037781660833085574,0.6309573444801937
32,24,24,0.0,0.0012238754813248913,11.03878649075826,,,,,,,,,2.8382831513881683,0.0,,,,0.012761725670619247,0.16585286520421505,0.2247068497041861,0.114736114628613,0.038813236790398754,0.6118805757518223
34,24,24,0.0,-0.010936624797371527,15.37666686375936,,,,,,,,,2.9580449908971786,0.0,,,,0.011991737817879766,0.15921224001795053,0.22806769547363123,0.12142728641629219,0.04885860610132416,0.5933805862753282
36,24,24,0.0,-0.009083623158706663,11.370255887508392,,,,,,,,,2.6777937908967337,0.0,,,,0.013019682742500057,0.15774739564706883,0.2314955573529005,0.12816117672870556,0.055311837078382574,0.5754399373371567
38,24,24,0.0,-0.008201687402712802,15.538953145345053,,,,,,,,,3.045064906279246,0.0,,,,0.015269432410908243,0.18554687531044087,0.23476516703764597,0.13450399165352186,0.06395682351042827,0.5580417174769964
40,24,24,0.0,-0.012395373060523221,13.266534825166067,,,,,,,,,2.433680549263954,0.0,,,,0.009266346118238289,0.11855468759313226,0.23816745541989803,0.14101985283195972,0.04763643893723687,0.5411695265464634
42,24,24,0.0,-0.010612410881246129,12.838079035282135,,,,,,,,,2.5531083742777505,0.0,,,,0.018964897375553846,0.20377604259798923,0.24192262316743532,0.14811940615375838,0.04369631068160137,0.5248074602497722
44,24,24,0.0,-0.005874840775504708,16.975550651550293,,,,,,,,,2.4691887448231378,0.0,,,,0.019657678572305787,0.21497395851959786,0.24549588933587074,0.15478691458702087,0.0436102170497179,0.508940095151809
46,24,24,0.0,-0.012236878392286599,13.603817601998648,,,,,,,,,2.493271991610527,0.0,,,,0.012673630801145919,0.16376953230549893,0.24908054247498512,0.16139199150105318,0.05084021311874191,0.4935524741394807
48,12,24,0.0,0.010557596571743488,17.179766257603962,,,,,,,,,3.000213921070099,0.0,,,,0.023879224182261776,0.2525390622516473,0.251565158367157,0.1659247080485026,0.06861239361266296,0.4786300923226383
50,18,24,0.0,0.0006554390355530712,17.452640321519638,,,,,,,,,2.845582822958628,0.0,,,,0.025726586101680167,0.24817708300219643,0.2535066256920497,0.16943814688258702,0.06526109389960766,0.46415888336127786
52,24,24,0.0,-0.005161471005218725,11.32236776749293,,,,,,,,,2.724090317885081,0.0,,,,0.020088944836364437,0.2154947929084301,0.25602516159415245,0.17396191507577896,0.0665255527322491,0.45012520620613355
54,10,24,0.0,-0.0030784429982304573,26.86066417694092,,,,,,,,,3.171126198768616,0.0,,,,0.036321186111308634,0.258984375,0.25825377106666564,0.1779361844062805,0.0695336677134037,0.436515832240166
56,24,24,0.0,-0.009692563326098025,11.109740237394968,,,,,,,,,2.8393609474102655,0.0,,,,0.015436917126256352,0.16783854303260645,0.26031728088855743,0.1815871149301529,0.08388909107695024,0.4233179328088211
58,24,24,0.0,-0.012851177249103785,12.236050029595694,,,,,,,,,2.575773964325587,0.0,,,,0.015478207652146617,0.16559244878590107,0.26332593709230423,0.18686973365644613,0.09544907572368781,0.4105190671273078
60,24,24,0.0,-0.012794747482985258,14.00862991809845,,,,,,,,,2.5693404525518417,0.0,,,,0.025063219557826717,0.2532552095750968,0.2663970813155174,0.19221097913881144,0.0867537281786402,0.39810717055349726
62,6,24,0.0,0.006543210241943598,18.099802017211914,,,,,,,,,2.497230370839437,0.0,,,,0.040727254119701684,0.26328125099341076,0.2684026261170705,0.19567373394966125,0.09135046477119128,0.3860705432153813
64,12,24,0.0,-0.0039044924390812716,15.909112850824991,,,,,,,,,2.511787474155426,0.0,,,,0.0237673840407903,0.21171874925494194,0.26954060792922974,0.1976273866991202,0.08730084386964639,0.37439783898238105
66,12,24,0.0,0.012589603662490845,20.323802312215168,,,,,,,,,2.667800029118856,0.0,,,,0.03715177586612602,0.2815755233168602,0.27100255837043125,0.2001278611520926,0.09819876278440158,0.3630780547701013
68,18,24,0.0,-0.005393024120065901,11.641052855385674,,,,,,,,,2.0758111344443426,0.0,,,,0.021613003039318655,0.169184027860562,0.27286358012093437,0.20329418778419495,0.07437370448476738,0.3521005201684521
70,24,24,0.0,-0.007482822053134441,10.31126582622528,,,,,,,,,2.583668902516365,0.0,,,,0.019866705561677616,0.1950846357891957,0.27570321535070735,0.20809249517818293,0.09913432380805413,0.3414548873833602
72,24,24,0.0,-0.010116538653771082,12.752828081448873,,,,,,,,,2.434539705514908,0.0,,,,0.020008845026798856,0.20703125031044087,0.27855299413204193,0.21286906115710735,0.09483385179191828,0.3311311214825911
74,18,24,0.0,-0.004776686429977417,12.829976399739584,,,,,,,,,2.528509861893124,0.0,,,,0.019183445993500452,0.2032118063006136,0.28090059260527295,0.21677437838580874,0.09300855961110857,0.3211194909364822
76,24,24,0.0,-0.00806196620881868,14.719724039236704,,,,,,,,,2.039974714318911,0.0,,,,0.014668924607879793,0.1508463549738129,0.2833879676957925,0.2208822052925825,0.09397588670253754,0.31141055844467586
78,24,24,0.0,-0.0033525302230070033,15.727199713389078,,,,,,,,,2.488796283801397,0.0,,,,0.020124113808075588,0.22701822966337204,0.2864164263010025,0.22584611860414347,0.09760076428453128,0.3019951720402015
80,24,24,0.0,-0.018820051724712055,18.80969335635503,,,,,,,,,2.620819245775541,0.0,,,,0.022843214072054252,0.24179687537252903,0.2890714257955551,0.2301643006503582,0.09547581989318132,0.2928644564625236
82,12,24,0.0,0.005144101722786824,24.949247519175213,,,,,,,,,2.5335689584414163,0.0,,,,0.022419388910445075,0.21210937450329462,0.29100800553957623,0.23329478626449904,0.11229837561647098,0.28400980479142157
84,12,24,0.0,0.008218281281491121,16.346543232599895,,,,,,,,,2.769995172818502,0.0,,,,0.024513542264079053,0.24986979241172472,0.2923409466942151,0.23543926080067953,0.09645430992046992,0.27542287033381657
86,24,24,0.0,-0.002895844013740619,11.673044284184774,,,,,,,,,2.6853412638107934,0.0,,,,0.019488623511279002,0.19680989595750967,0.29427989820639294,0.2385445206115643,0.10210325879355271,0.2670955587558985
88,24,24,0.0,-0.003962369208845,14.57706848780314,,,,,,,,,2.2686447550853095,0.0,,,,0.013182211356858412,0.1499674484754602,0.29697949687639874,0.24284319393336773,0.10374465584754944,0.2590200204531323
90,24,24,0.0,-0.00697276831488125,23.388259828090668,,,,,,,,,2.343982552488645,0.0,,,,0.011608392572573697,0.13922526128590107,0.299622764190038,0.24702334590256214,0.10622155945748091,0.2511886431509582
92,24,24,0.0,-0.010873271695648631,16.496072192986805,,,,,,,,,2.4355206191539764,0.0,,,,0.011893240473000333,0.14677734455714622,0.30208836247523624,0.25089622971912223,0.12270739395171404,0.24359404472920265
94,24,24,0.0,-0.011058448154168824,11.046593149503073,,,,,,,,,2.102514053384463,0.0,,,,0.0163857020282497,0.17666015774011612,0.3045288783808549,0.254705806573232,0.10652732290327549,0.2362290662634461
96,12,24,0.0,0.004790650641856094,17.86043667793274,,,,,,,,,2.3930189510186515,0.0,,,,0.024789901450276375,0.18841145932674408,0.30651703973611194,0.257792907456557,0.1488554651538531,0.2290867652767772
98,18,24,0.0,0.00861357126591934,15.154122405582005,,,,,,,,,2.5402372678120932,0.0,,,,0.02757314536979215,0.26423611202173763,0.30815743406613666,0.2603275924921036,0.1225409106247955,0.22216040919558114
100,24,24,0.0,-0.005764690868090838,12.103720804055532,,,,,,,,,1.9822654128074646,0.0,,,,0.021687905835278798,0.197395833209157,0.31019678091009456,0.2634645452102025,0.11925724738587935,0.21544346900318845
102,24,24,0.0,-0.0026829015308370194,14.65463654200236,,,,,,,,,2.969990705450376,0.0,,,,0.02057425439124927,0.2091145838300387,0.31246818353732425,0.2669405664006869,0.15265893998245397,0.20892961308540403
104,24,24,0.0,-0.012316710703695813,9.479208827018738,,,,,,,,,2.541425702472528,0.0,,,,0.022497275853917625,0.24394531299670538,0.3142326772212982,0.269627636919419,0.1799835991114378,0.20261270126211436
106,24,24,0.0,-0.011576527147553861,10.08366479476293,,,,,,,,,2.3882288336753845,0.0,,,,0.014642247037651638,0.14195963616172472,0.3161406417687734,0.2725202950338523,0.21297887278099856,0.19648677899934686
108,24,24,0.0,-0.003945059725083411,10.59035994609197,,,,,,,,,2.6451387206713357,0.0,,,,0.01353537241811864,0.15520833370586237,0.31823375821113586,0.27567903076608974,0.19774426085253557,0.19054607179632474
110,24,24,0.0,-0.004709539663357039,11.148878415425619,,,,,,,,,2.367471074064573,0.0,,,,0.01984713851319005,0.21764322991172472,0.32022476692994434,0.27866879974802333,0.1725196521729231,0.18478497974222916
112,12,24,0.0,-0.0003483458422124386,12.795727054278055,,,,,,,,,2.3734180529912314,0.0,,,,0.0229426062044998,0.2213541679084301,0.32204148670037586,0.28138499955336255,0.18830140555898348,0.17919807223753334
114,12,24,0.0,0.005340828870733579,19.148929834365845,,,,,,,,,3.006779024998347,0.0,,,,0.028292061722216506,0.27317708482344943,0.3232749750216802,0.28322307765483856,0.16950337837139764,0.1737800828749376
116,18,24,0.0,0.00905771946741475,31.81788953145345,,,,,,,,,3.5307481818728976,0.0,,,,0.027797186902413767,0.2921875019868215,0.32444489664501613,0.2849622584051556,0.18092074162430233,0.16852590447507512
118,24,24,0.0,-0.0011571867701907952,17.071717818578083,,,,,,,,,2.6451642364263535,0.0,,,,0.019105179312949378,0.2144205728545785,0.3258184815446536,0.28699803973237675,0.18235448996225992,0.16343058427231372
120,24,24,0.0,-0.005062487888305138,13.727953135967255,,,,,,,,,2.8677889307339988,0.0,,,,0.02112535382426965,0.23209635509798923,0.3274308368563652,0.28937910373012227,0.20744304172694683,0.1584893192461113
122,12,24,0.0,0.010133006144315004,19.781230449676514,,,,,,,,,3.539420028527578,0.0,,,,0.0304486357102481,0.30618489533662796,0.32876571516195935,0.29134389013051987,0.19667376577854156,0.15369745159352716
124,24,24,0.0,0.003761861453919361,12.132541954517365,,,,,,,,,2.874638850490252,0.0,,,,0.01688617921900004,0.2029947933430473,0.3301363413532575,0.29335447524984676,0.1964381399254004,0.14905046433861957
126,18,24,0.0,-0.0041801392411192255,9.814519219928318,,,,,,,,,2.739258428414663,0.0,,,,0.017730498505342338,0.1864583326710595,0.3316454572810067,0.29556189808580613,0.1837398103541798,0.14454397707459282
128,24,24,0.0,-0.005636863061226904,11.027985374132792,,,,,,,,,2.4702145556608834,0.0,,,,0.017127224763195652,0.1445638028283914,0.33299829065799713,0.2975347811977069,0.2265615053474903,0.140173741834677
130,24,24,0.0,-0.003614218316215556,14.370848457018534,,,,,,,,,3.4431436955928802,0.0,,,,0.012911637497988218,0.15657552129899463,0.33472832292318344,0.3000486393769582,0.26129125865797204,0.13593563908785264
132,24,24,0.0,-0.015508676879107952,9.200531403223673,,,,,,,,,2.1330822904904685,0.0,,,,0.012625439879532982,0.14059244841337204,0.33604998886585236,0.3019622514645259,0.24525688526531061,0.1318256738556407
134,24,24,0.0,-0.005522537239206334,11.771287937959036,,,,,,,,,2.6619878386457763,0.0,,,,0.016082928186127294,0.1664388027663032,0.33766621351242065,0.30429290731747943,0.25267542712390423,0.12783997194630237
136,24,24,0.0,-0.01370766021621724,10.029554267724356,,,,,,,,,1.7482942665616672,0.0,,,,0.012312239128126143,0.12145182319606344,0.33932099491357803,0.30667074397206306,0.26316844175259274,0.12397477630289444
138,24,24,0.0,-0.001175807216592754,14.955588658650717,,,,,,,,,2.926766318579515,0.0,,,,0.017904189832430955,0.1822591150800387,0.3411601136128108,0.3093051165342331,0.28816647455096245,0.12022644346174129
140,24,24,0.0,-0.006108473113272339,11.69089130560557,,,,,,,,,2.634841665625572,0.0,,,,0.02013734933764984,0.2199869795391957,0.34262783949573833,0.3114031031727791,0.22332759201526642,0.1165914401179831
142,24,24,0.0,-0.004188580457897236,11.386454810698828,,,,,,,,,3.703854744633039,0.0,,,,0.016580751650811482,0.20296224082509676,0.3439262757698695,0.31325413286685944,0.29486149549484253,0.11306633979496393
144,24,24,0.0,-0.008447350196850797,10.657517691453299,,,,,,,,,2.7610355466604233,0.0,,,,0.02099537125711019,0.2176432297565043,0.34498978530367214,0.31476590409874916,0.2424662932753563,0.10964781961431848
146,12,24,0.0,0.030934639973565936,19.478714148203533,,,,,,,,,3.762429495652517,0.0,,,,0.04388646606821567,0.37115885441501933,0.3460769057273865,0.3163075198729833,0.2342908245821794,0.10633265716371613
148,6,24,0.0,0.04259579970190922,13.739018758138021,,,,,,,,,4.2177838285764055,0.0,,,,0.03774712316226214,0.37773437798023224,0.346544807155927,0.31697017947832745,0.2774349202712377,0.10311772745930552
150,24,24,0.0,-0.01247077437195306,15.559938629468283,,,,,,,,,2.6520018527905145,0.0,,,,0.010851791264334073,0.12581380239377418,0.3474399447441101,0.3182355302075545,0.29530681173006695,0.10000000000000003
152,24,24,0.0,-0.00988609304962059,9.021676580111185,,,,,,,,,2.645746409893036,0.0,,,,0.015813314472325146,0.17851562549670538,0.3486833559970061,0.3199899320801099,0.23054168187081814,0.09697653591082493
154,24,24,0.0,-0.009991340048145503,19.090634365876515,,,,,,,,,2.544735036790371,0.0,,,,0.020315111284920324,0.2133789068708817,0.34936484321951866,0.320951696485281,0.2326423873504003,0.09404448517263518
156,24,24,0.0,-0.0024557207943871617,22.91202034552892,,,,,,,,,2.863389184077581,0.0,,,,0.018724391683160018,0.22259114558498064,0.35039281100034714,0.3223994125922521,0.23080546595156193,0.09120108393559097
158,24,24,0.0,-0.010867973323911428,11.10147382815679,,,,,,,,,2.410685400168101,0.0,,,,0.016763178951805457,0.2033203129346172,0.3515723558763663,0.32405654589335126,0.243799922366937,0.08844365191386
160,24,24,0.0,-0.005979387167220314,9.865810950597128,,,,,,,,,2.200370562573274,0.0,,,,0.014115628640865907,0.16171875099341074,0.35220786184072495,0.3249472479025523,0.21889232782026133,0.08576958985908939
162,24,24,0.0,-0.00583579243781666,12.293544252713522,,,,,,,,,2.85326324403286,0.0,,,,0.016098000390532736,0.16598307310293117,0.35257073988517124,0.32545730844140053,0.3083516942958037,0.08317637711026711
164,24,24,0.0,-0.009621241168739894,11.596209784348806,,,,,,,,,2.3027058293422065,0.0,,,,0.011949248398498943,0.14524739577124515,0.3534478594859441,0.3266846798360348,0.234890795002381,0.08066156921766134
166,24,24,0.0,-0.009326078657371303,9.19361525774002,,,,,,,,,2.672567536433538,0.0,,,,0.017518464621389285,0.19375000055879354,0.35407616198062897,0.3275611785550912,0.2638549953699112,0.0782227956386003
168,24,24,0.0,-0.010067262958424786,10.248251656691233,,,,,,,,,2.442242071032524,0.0,,,,0.011009794446484497,0.132812501086543,0.35483388354380924,0.32861998677253723,0.24528271208206812,0.0758577575029184
170,24,24,0.0,-0.013313153277219195,10.4708331823349,,,,,,,,,2.1400651584068933,0.0,,,,0.016211601013007264,0.18733723989377418,0.3557435596982638,0.32988911494612694,0.22086982366939387,0.0735642254459641
172,24,24,0.0,-0.013860413106158376,11.468675076961517,,,,,,,,,2.218065490325292,0.0,,,,0.011910385685041547,0.1544270838300387,0.35655656705300015,0.3310210270186265,0.26829005653659505,0.0713400375071256
174,24,24,0.0,-0.004594513758396109,8.305069903532663,,,,,,,,,2.554274062315623,0.0,,,,0.01546852661219115,0.1898763021454215,0.3572281263768673,0.3319530536731084,0.22930704553922018,0.06918309709189364
176,24,24,0.0,-0.013030860155898457,8.6333047747612,,,,,,,,,2.582440420985222,0.0,,,,0.018449411501933355,0.20432942733168602,0.3578779523571332,0.33285362273454666,0.26128159028788406,0.06709137099554113
178,18,24,0.0,0.0032108831736776563,14.483216762542725,,,,,,,,,2.7930590907732644,0.0,,,,0.02440607379604545,0.22990451463394695,0.35801657206482357,0.33304589490095776,0.2323581576347351,0.06506288748655573
180,24,24,0.0,-0.01046210938754181,10.42903474966685,,,,,,,,,2.429613242546717,0.0,,,,0.020875484893622342,0.2157226571192344,0.35813550526897114,0.33321065579851467,0.2696271774669488,0.06309573444801934
182,24,24,0.0,-0.006962231370077158,9.09270809094111,,,,,,,,,2.570007602373759,0.0,,,,0.014144233355182223,0.17415364629899463,0.3586046944061915,0.3338596199949582,0.25530549325048923,0.06118805757518219
184,24,24,0.0,-0.0041495326440781355,19.8783816297849,,,,,,,,,2.965949376424154,0.0,,,,0.012933510433261594,0.14765625058983764,0.35911273832122487,0.3345618036886056,0.3245537343124549,0.059338058627532796
186,24,24,0.0,-0.005678540677763522,15.714787701765696,,,,,,,,,2.635160664717356,0.0,,,,0.02001121238572523,0.22067057279249033,0.3594372123479843,0.3350098617374897,0.2729318731774886,0.05754399373371568
188,24,24,0.0,-0.005504854042859127,16.19985165198644,,,,,,,,,2.8199759672085443,0.0,,,,0.013056430436942415,0.16132812481373549,0.3601523886124293,0.3359962763885657,0.31282157450914383,0.0558041717476996
190,24,24,0.0,-0.01697283280858149,11.442028443018595,,,,,,,,,2.6861557960510254,0.0,,,,0.015686966051968437,0.18203125055879354,0.36097439005970955,0.33712858830889064,0.3535289441545804,0.054116952654646354
192,24,24,0.0,-0.0189855630742386,12.872947573661804,,,,,,,,,2.6495167513688407,0.0,,,,0.014998749342339579,0.15104166666666666,0.36203690245747566,0.33858999485770863,0.33820723618070286,0.05248074602497723
194,24,24,0.0,-0.010321741225197911,11.623972912629446,,,,,,,,,2.416053389509519,0.0,,,,0.015909037024054367,0.16152343774835268,0.3627827689051628,0.3396141578753789,0.31347405662139255,0.05089400951518089
196,24,24,0.0,-0.008071886142715812,8.221226900815964,,,,,,,,,2.4069368839263916,0.0,,,,0.01715250191045925,0.20491536520421505,0.3628452345728874,0.33969971537590027,0.28765830273429555,0.049355247413948054
198,24,24,0.0,-0.008872861236644288,18.88385883967082,,,,,,,,,2.844701717297236,0.0,,,,0.012510598132697245,0.1402994797875484,0.36349941541751224,0.34059540554881096,0.31694750611980754,0.04786300923226383
200,24,24,0.0,-0.013464424953175088,7.8161130746205645,,,,,,,,,2.3682198176781335,0.0,,,,0.012544804586165506,0.14160156281044087,0.36407870799303055,0.341386800010999,0.29459439838926,0.04641588833612779
202,24,24,0.0,-0.014310470146786733,14.099856158097586,,,,,,,,,2.4384891788164773,0.0,,,,0.017870368794926133,0.18271484474341074,0.36450671901305515,0.3419705977042516,0.30339330434799194,0.045012520620613346
204,24,24,0.0,-0.007670453128715356,12.489530225594839,,,,,,,,,2.5054725209871926,0.0,,,,0.015192968644745028,0.18525390699505806,0.3645370875795682,0.34201205645998317,0.29959065467119217,0.043651583224016605
206,18,24,0.0,-0.006223536355213987,16.366175333658855,,,,,,,,,3.0798277490668826,0.0,,,,0.02311819118525212,0.23333333349890178,0.36418967445691425,0.34153643747170764,0.2959213654200236,0.042331793280882095
208,12,24,0.0,0.0075752404518425465,11.551702618598938,,,,,,,,,2.563557426134745,0.0,,,,0.026157413512313116,0.2533203133692344,0.3642900014917056,0.3416728774706523,0.2345371829966704,0.04105190671273078
210,6,24,0.0,0.0035361338717242083,15.080315272013346,,,,,,,,,2.7370564341545105,0.0,,,,0.03126192352889726,0.30911458532015484,0.3643896132707596,0.3418089946111043,0.20521642019351324,0.03981071705534973
212,24,24,0.0,-0.007989160173262158,9.129570325215658,,,,,,,,,1.9382969985405605,0.0,,,,0.015782696874036144,0.1763346359754602,0.36457523579398793,0.342061847448349,0.2296428301682075,0.03860705432153811
214,24,24,0.0,-0.011422498830749342,20.913257400194805,,,,,,,,,2.272495518128077,0.0,,,,0.02022091273101978,0.19869791716337204,0.3651164658367634,0.34279919043183327,0.23386148239175478,0.037439783898238106
216,24,24,0.0,-0.008964121729756394,12.185679535071055,,,,,,,,,2.3444953014453254,0.0,,,,0.017617320224720363,0.1924804689673086,0.3652378556629022,0.34296417484680813,0.17908727501829466,0.03630780547701015
218,24,24,0.0,-0.008044748101383448,12.534851948420206,,,,,,,,,2.1838211715221405,0.0,,,,0.01629835759134342,0.1804687517384688,0.36482352887590724,0.34239999453226727,0.20647486113011837,0.035210052016845204
220,24,24,0.0,-0.006586662920502325,26.391019980112713,,,,,,,,,2.389630824327469,0.0,,,,0.020878929586615413,0.19674479154249033,0.36486218000451726,0.3424542670448621,0.18027126168211302,0.03414548873833601
222,24,24,0.0,-0.009112342066752413,16.63152329126994,,,,,,,,,1.9348400632540386,0.0,,,,0.018243018198215093,0.19811197991172472,0.3650008936723073,0.342646811157465,0.20167108811438084,0.033113112148259106
224,24,24,0.0,-0.01586173370014876,11.96220968166987,,,,,,,,,1.8810112327337265,0.0,,,,0.014753695169929415,0.162955729290843,0.3652142013112704,0.34294003744920093,0.2421622679879268,0.03211194909364822
226,18,24,0.0,-0.007889759856172733,12.818891339831882,,,,,,,,,2.2264801462491355,0.0,,,,0.02307107311207801,0.23129340261220932,0.3655869315067927,0.34344925814204746,0.23547394242551592,0.031141055844467594
228,18,24,0.0,-0.004330780357122421,14.139484537972344,,,,,,,,,2.1442881094084845,0.0,,,,0.021826400926026206,0.21558159755335915,0.365789908501837,0.34372632536623215,0.2534165672130055,0.030199517204020157
230,18,24,0.0,-0.004108538333740499,11.116342862447103,,,,,,,,,2.2746630112330117,0.0,,,,0.02254707386924161,0.19635416650109822,0.3653143561548657,0.3430786281824112,0.2718759063217375,0.029286445646252365
232,18,24,0.0,-0.0026186754564858144,11.730029106140137,,,,,,,,,2.223811619811588,0.0,,,,0.024422678850694664,0.17074652844005161,0.36516353984673816,0.34287308322058785,0.25001297973924214,0.02840098047914215
234,24,24,0.0,-0.0051791012325945,11.034843981266022,,,,,,,,,2.075472816824913,0.0,,,,0.021463009325088933,0.19895833327124515,0.36481811851263046,0.3424002279837926,0.2548499039063851,0.027542287033381675
236,12,24,0.0,-0.0036259759217500687,10.505417267481485,,,,,,,,,2.0039299726486206,0.0,,,,0.02191740022196124,0.1910807304084301,0.3640560880303383,0.3413574993610382,0.2596004183093707,0.026709555875589857
238,18,24,0.0,0.004462300541086329,13.098399109310574,,,,,,,,,2.4948228928777905,0.0,,,,0.025122415921133425,0.2299479167494509,0.36360203226407367,0.3407355017132229,0.24324722919199201,0.025902002045313236
240,24,24,0.0,-0.003701642194452385,13.467568556467691,,,,,,,,,2.80278388162454,0.0,,,,0.023276826007834945,0.22132161570092043,0.36361390600601834,0.3407513201236725,0.28681687141458195,0.025118864315095798
242,24,24,0.0,0.00020970578771084547,10.720316509405771,,,,,,,,,3.6782757490873337,0.0,,,,0.0195376366803733,0.2319661471992731,0.36360040058692294,0.3407339962820212,0.2889632234970729,0.024359404472920277
244,24,24,0.0,-0.014378085150383413,8.666960597038269,,,,,,,,,2.2048341408371925,0.0,,,,0.016171408196290333,0.17923177064706883,0.3631948418915272,0.3401787107189496,0.2780434687932332,0.023622906626344625
246,24,24,0.0,-0.008085040530810753,12.358433504899343,,,,,,,,,2.495871032277743,0.0,,,,0.021298601660722245,0.1879231777663032,0.3629114342232545,0.33978986740112305,0.26507170374194783,0.02290867652767774
248,24,24,0.0,-0.007834735559299588,13.008178055286407,,,,,,,,,2.289199337363243,0.0,,,,0.022896712500369176,0.2193684900800387,0.3631493113934994,0.34011563907066983,0.2781393527984619,0.022216040919558103
250,18,24,0.0,-0.0056151639566653306,15.136076132456461,,,,,,,,,2.1689076291190252,0.0,,,,0.027537624662121136,0.24887152844005161,0.3629926774236891,0.33990118238661027,0.2573464239637057,0.021544346900318825
252,24,24,0.0,-0.010007870694001516,13.351963718732199,,,,,,,,,2.446356922388077,0.0,,,,0.016007177357096225,0.1826171881208817,0.3632032573223114,0.3401905993620555,0.252080329383413,0.0208929613085404
254,18,24,0.0,-0.007799823716696765,10.213518857955933,,,,,,,,,2.6098041269514294,0.0,,,,0.022668505721311603,0.22191840410232544,0.3633866873052385,0.3404422021574444,0.28298978838655686,0.02026127012621143
256,18,24,0.0,-0.00784868017459909,15.264451450771755,,,,,,,,,2.368348393175337,0.0,,,,0.024707776235623494,0.18042534755335915,0.36338197191556293,0.34043562412261963,0.27375684844122994,0.01964867789993468
258,18,24,0.0,-0.0009624358370072312,6.983321348826091,,,,,,,,,2.5509221288892956,0.0,,,,0.023092277606742248,0.1627604164597061,0.3633714235491223,0.3404207726319631,0.2970436066389084,0.019054607179632473
