episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m,V_start,V_end,alpha_T,E_max,E_argmax
1,720,42.26898969281011,133.13411666516743,131.27848717069966,6.243577492356906,4.078780108594486,,42.94749248679727,42.70120234414935,0.909306132234633,41.79189621191472,0.0,42.23751913281994,17.959189279241194,39.14720094663166,15.444907448859265,11592.055532642156,1227.9813235080749,1754.533592900441,1343.3130653196242,88.12378274350691,nan,nan,nan,nan,nan
2,104,0.0,-72.59970612914691,5.039491541854088,-77.2722689430998,0.32951728136514313,,13.632460691966116,13.339974001049995,0.11584981717169285,13.224124183878303,0.0,20.23116934688171,3.4679746532745233,38.6361344715499,0.0,1687.8802648416738,193.30026022925946,240.50935776273838,191.99126116083477,27.00036871643033,nan,nan,nan,nan,nan
3,81,0.0,-74.0487106763534,0.8231633262109116,-74.63498310226817,0.20738707201688605,,8.970285963267088,8.70976822450757,0.09045074693858624,8.619317477568984,0.0,3.3810942664519166,0.5999577345587919,37.31749155113408,0.0,1311.3081154505307,156.98862785778618,197.8653060129948,146.52171858489842,54.51892742733156,nan,nan,nan,nan,nan
4,71,0.0,-63.83114472348174,1.5760586010489668,-65.21013267320626,0.17238994487674053,,9.481516741216183,9.217377556487918,0.07906515337526798,9.13831240311265,0.0,3.5775206806055584,1.1323942845852317,32.60506633660313,0.0,1150.3459548027208,125.61400125359931,154.71829325974664,148.81175452134553,19.61740226858622,nan,nan,nan,nan,nan
5,64,0.0,-63.49290776784336,0.5787275661398873,-63.868934423352265,0.17012822759326005,,9.94990350306034,9.676611138507724,0.07127281557768583,9.605338322930038,0.0,2.6393767031581223,0.42502294913131444,31.934467211676136,0.0,1036.9148147230278,130.55674499292647,163.0821726099942,123.92265803509011,12.313585508238573,nan,nan,nan,nan,nan
6,83,0.0,-72.93329391220387,1.5364347579449542,-74.20501680016345,0.23058862367181282,,11.835246798582375,11.551611251197755,0.0918460264801979,11.459765224717557,0.0,8.430604398229606,1.1149404810661638,37.10250840008173,0.0,1344.028980447609,165.66457523505645,207.75230461895154,160.4622025566149,21.53480379083486,nan,nan,nan,nan,nan
7,79,0.0,-65.1185553758287,2.9199221946992506,-67.75655602433187,0.24376558738837398,,12.079714331775904,11.794807570055127,0.08781862631440163,11.706988943740726,0.0,20.781075177729548,2.3624092521125752,33.878278012165936,0.0,1281.771266931367,152.05607625205346,189.1161369506856,157.45457591372295,20.74161647751014,nan,nan,nan,nan,nan
8,720,39.8329140951764,139.30463225133437,143.62160882403037,0.18189345080978114,4.2055888854423555,33.360801696777344,47.481959883123636,46.72904053609818,0.7843674179166555,45.94467311818153,0.470663134008646,42.26345467372061,19.16715773668563,39.74196736977151,30.98714445125393,11582.399999999912,1184.6763778539864,1713.3622894521172,1334.4486758549667,238.87965758951768,nan,nan,nan,nan,nan
9,65,0.0,-60.71326753716891,1.532316305212861,-62.060538337199276,0.16164834413922335,,7.260347729548812,7.017057150602341,0.07300090789794922,6.9440562427043915,0.0,3.7864447170874453,1.049294861714062,31.030269168599645,0.0,1053.603111381773,115.93306189725635,143.50142888050496,123.47302717719941,23.90120426208758,nan,nan,nan,nan,nan
10,120,0.0,-51.068799602341386,12.178705588994413,-62.660648308859344,0.5370506726009073,,12.551473972387612,12.311207108199596,0.13314991910010576,12.17805718909949,0.0,27.49685205925022,7.293210041684222,31.330324154429672,0.0,1947.5985236712236,230.8274668926952,286.7243331462804,219.73579406541398,64.1415626563808,nan,nan,nan,nan,nan
11,67,0.0,-66.54193560002352,0.22834546787470295,-66.578637438411,0.1644808823742142,,12.662536095827818,12.366081833839417,0.07536678854376078,12.290715045295656,0.0,1.7651742682472316,0.1709265871013763,33.28931871920549,0.0,1085.1958977211266,132.54221396607142,165.7859320158475,128.11823428643132,61.38408695936071,nan,nan,nan,nan,nan
12,191,0.0,-56.57302740873115,22.836629638526695,-78.52710760810312,0.808748386271218,,16.06045209057629,15.817468397319317,0.21011597849428654,15.60735241882503,0.0,36.13890319692772,8.596642038688534,39.26355380405157,0.0,3099.3667402803603,356.5112250382403,447.5008436971201,381.18833103843497,18.832825480082,nan,nan,nan,nan,nan
13,720,58.440286398449196,183.15917802487877,135.03514740494893,52.71518948132061,4.265248781380378,,41.96201323159039,41.66819383576512,0.7894735867157578,40.878720249049366,0.0,42.25261733602825,18.15426317721779,32.08269165778888,12.080945288704193,11606.726996780111,1308.5102888332876,1793.3625655341232,1341.9058147177693,217.03231674712248,nan,nan,nan,nan,nan
14,70,0.0,-58.45027542464105,3.1015394641975,-61.234188645093894,0.27604704049754886,,9.01642096042633,8.751873143017292,0.07769320718944073,8.674179935827851,0.0,11.684708438632537,2.660889627645698,30.61709432254695,0.0,1135.7194826339635,160.12802275240628,201.91151311970182,126.41314096660228,45.363509729498894,nan,nan,nan,nan,nan
15,191,0.0,-50.41844518561905,22.75565672001658,-72.15468091448237,0.9320818840414893,,14.744950369000435,14.512404806911945,0.2100365050137043,14.302368301898241,0.0,25.29962702989519,9.260771823884694,36.077340457241185,0.0,3097.766783001517,393.98296232241506,492.952066463098,344.32369644945373,80.0954953365676,nan,nan,nan,nan,nan
16,103,0.0,-55.36801412716432,9.50128069544374,-64.37114260490064,0.4475237882634056,126.2218246459961,12.521430993452668,11.959545587189496,0.11398370191454887,11.845561885274947,0.3001294182613492,23.86514720552173,5.6530495142719355,32.185571302450306,0.0,1669.3452912276964,211.26106707842348,264.6179363497216,191.22944934912113,55.358622561399145,nan,nan,nan,nan,nan
17,76,0.0,-66.79589567671364,1.516936365243218,-68.09659905375938,0.19089435018472872,,9.354890789836645,9.102733062580228,0.08494749665260315,9.017785565927625,0.0,12.086021223653812,1.2598959482974372,34.04829952687969,0.0,1232.3633516829682,137.02911242234518,170.15849050429603,144.40331390991187,11.613290186007989,nan,nan,nan,nan,nan
18,80,0.0,-74.33057492977515,0.2065788485329956,-74.31694647354371,0.18480989204527018,,13.38595223147422,13.094904440455139,0.08966117352247238,13.005243266932666,0.0,0.908459472869712,0.1460614597895051,37.158473236771854,0.0,1295.7763449092101,149.41534038606852,187.7837488517759,163.01504395159773,20.151612394668952,nan,nan,nan,nan,nan
19,79,0.0,-61.06575203483972,4.1957047113562265,-64.96967971287006,0.2629509660237215,,11.844222853891551,11.569691963493824,0.08855833299458027,11.481133630499244,0.0,9.442138650164072,2.8900982508955186,32.48483985643504,0.0,1278.7013571202197,151.7668355661488,190.99454377563026,127.70254567336117,42.84948753499231,nan,nan,nan,nan,nan
20,720,37.024267748745864,133.17712733921365,124.90596062532997,12.464246732269103,3.880339171772909,,43.36873027961701,43.065276166424155,0.7893104990944266,42.27596566732973,0.0,42.26346095407092,17.330104386137936,30.79214438261132,11.999701361214306,11608.789674446607,1220.1826056569673,1680.9963186338805,1428.0896777247224,192.02174777756346,nan,nan,nan,nan,nan
