d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.03591599161826856,0.01795799580913428,1862,0.005950319580733776,0.4055638884363754,0.6262418031692505
0.03591599161826856,0.07183198323653713,0.05387398742740285,1080,0.005466363858431578,0.29827295223432077,0.618961751461029
0.07183198323653713,0.1077479748548057,0.0897899790456714,723,0.007615997921675444,0.21226102247625528,0.6668925881385803
0.1077479748548057,0.14366396647307425,0.12570597066393996,519,0.01729298196732998,0.17421959887163602,0.5960361361503601
0.14366396647307425,0.1795799580913428,0.16162196228220854,531,0.030568117275834084,0.20174409471550456,0.6224942803382874
0.1795799580913428,0.2154959497096114,0.1975379539004771,489,0.04691997915506363,0.17942793565232817,0.6890993118286133
0.2154959497096114,0.2514119413278799,0.23345394551874565,479,0.06867649406194687,0.19163693161000786,0.6980834007263184
0.2514119413278799,0.2873279329461485,0.2693699371370142,506,0.09178420156240463,0.20104681687216042,0.6252027750015259
0.2873279329461485,0.3232439245644171,0.3052859287552828,499,0.11985492706298828,0.23095874345015907,0.6503490805625916
0.3232439245644171,0.3591599161826856,0.34120192037355135,502,0.15202172100543976,0.255433961808444,0.5534690022468567
0.3591599161826856,0.3950759078009542,0.3771179119918199,512,0.18822406232357025,0.2891917767410632,0.5856161713600159
0.3950759078009542,0.4309918994192228,0.4130339036100885,566,0.22667908668518066,0.33872808647661246,0.6572232842445374
0.4309918994192228,0.4669078910374913,0.44894989522835704,701,0.27011364698410034,0.42694952556818255,0.723508358001709
0.4669078910374913,0.5028238826557598,0.48486588684662557,716,0.31652575731277466,0.46812841749890555,0.9449681639671326
0.5028238826557598,0.5387398742740285,0.5207818784648941,952,0.3679744601249695,0.596644975933708,1.023137092590332
0.5387398742740285,0.574655865892297,0.5566978700831627,1299,0.4213135242462158,0.7206237393677281,1.0760525465011597
0.574655865892297,0.6105718575105655,0.5926138617014313,1340,0.47939208149909973,0.8423263787333645,1.1382172107696533
0.6105718575105655,0.6464878491288342,0.6285298533196999,882,0.5417866110801697,0.908392001712133,1.2013623714447021
0.6464878491288342,0.6824038407471027,0.6644458449379684,575,0.6082294583320618,1.0090677484222081,1.2596251964569092
0.6824038407471027,0.7183198323653712,0.700361836556237,163,0.6872331500053406,1.0609392520108838,1.3364229202270508
0.7183198323653712,0.7542358239836399,0.7362778281745055,129,0.7571570873260498,1.094638444194498,1.3802978992462158
0.7542358239836399,0.7901518156019084,0.7721938197927741,137,0.8485984802246094,1.1385649547089625,1.39505934715271
0.7901518156019084,0.8260678072201769,0.8081098114110427,57,1.127579689025879,1.275007072247957,1.3829859495162964
0.8260678072201769,0.8619837988384454,0.8440258030293112,9,1.2012327909469604,1.2441697120666504,1.2869130373001099
