d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.03659201091655794,0.01829600545827897,2549,-38.24728012084961,-12.48971671686044,69.18489837646484
0.03659201091655794,0.07318402183311588,0.05488801637483691,1229,-38.273536682128906,6.071120944331067,78.30764770507812
0.07318402183311588,0.10977603274967382,0.09148002729139484,1179,-38.2755241394043,16.679167693858435,81.02354431152344
0.10977603274967382,0.14636804366623177,0.1280720382079528,977,-37.89609146118164,20.266483945346902,80.88125610351562
0.14636804366623177,0.18296005458278972,0.16466404912451074,819,-37.73649215698242,24.503938301801863,75.72377014160156
0.18296005458278972,0.21955206549934764,0.20125606004106866,918,-37.444087982177734,27.62357486347812,80.393798828125
0.21955206549934764,0.2561440764159056,0.2378480709576266,801,-36.97445297241211,31.70431843180484,80.735595703125
0.2561440764159056,0.29273608733246353,0.27444008187418456,849,-29.81130599975586,35.95128859542705,83.56580352783203
0.29273608733246353,0.3293280982490215,0.3110320927907425,545,-15.841475486755371,43.222182544601075,84.56635284423828
0.3293280982490215,0.36592010916557943,0.34762410370730046,475,-2.3458619117736816,48.74545728783858,85.8565902709961
0.36592010916557943,0.4025121200821374,0.3842161146238584,567,-20.378019332885742,48.53922616084627,85.96827697753906
0.4025121200821374,0.4391041309986953,0.42080812554041636,522,-10.380152702331543,49.40424274530447,84.64196014404297
0.4391041309986953,0.4756961419152532,0.45740013645697425,524,5.386906147003174,51.07671490425372,85.02203369140625
0.4756961419152532,0.5122881528318112,0.4939921473735322,411,8.08188247680664,50.788135758281626,86.02767944335938
0.5122881528318112,0.5488801637483691,0.5305841582900901,405,13.04643726348877,52.55438926131637,86.4693374633789
0.5488801637483691,0.5854721746649271,0.5671761692066482,344,15.7328519821167,53.26318097391794,86.69864654541016
0.5854721746649271,0.622064185581485,0.603768180123206,381,13.969157218933105,57.262238367336,87.01664733886719
0.622064185581485,0.658656196498043,0.640360191039764,491,26.09596824645996,60.60907952411597,87.8504867553711
0.658656196498043,0.6952482074146009,0.6769522019563219,349,30.554758071899414,59.42497372012425,87.01959228515625
0.6952482074146009,0.7318402183311589,0.71354421287288,197,36.45409393310547,65.24992922477915,87.24349975585938
0.7318402183311589,0.7684322292477168,0.7501362237894378,83,53.37107849121094,73.37311002432583,87.6758804321289
0.7684322292477168,0.8050242401642748,0.7867282347059958,113,60.505367279052734,74.943415008815,87.46160125732422
0.8050242401642748,0.8416162510808327,0.8233202456225537,131,62.316036224365234,77.59954606849729,87.08146667480469
0.8416162510808327,0.8782082619973905,0.8599122565391116,195,66.10946655273438,76.73112319555038,83.54122924804688
