episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery,idle_mAh,motion_mAh,path_m,turn_integral,net_displacement_m,V_start,V_end,alpha_T,E_max,E_argmax
1,720,32.23229620368329,-6.912754979511851,-3.585882796948454,-2.8898043217479845,0.43383114863912786,,41.698801084421575,41.453132988885045,1.2473910739645362,40.20574191492051,0.0,42.26384714934016,18.06674423093146,37.87891884091722,14.894365030863685,11592.499501666833,1255.2508395562506,1791.1381081295522,1354.533421688454,109.39906130502366,1.8613322973251343,2.118701696395874,-0.13827160224995705,0.8320704698562622,88
2,720,64.36589474504531,-6.83632938263355,-3.384227883021124,-3.0196365800464595,0.4293658074810265,1.6080199480056763,42.188247508369386,41.29589992295951,1.1202490478754044,40.1756508750841,0.607046359218657,42.26324530849256,18.43563842276789,30.78043048285447,13.724922756650104,11595.572660456566,1253.6582263160017,1773.2536195880966,1332.3776990642987,154.88450428894586,2.2046704292297363,0.9428541660308838,0.5723378181471339,0.6341819763183594,87
3,81,0.0,-17.5996597449143,-0.5196895870568745,-1.0328008059797509,0.046823196217680094,,9.874687088653445,9.620568566024303,0.1277189990505576,9.492849566973746,0.0,12.742836911108803,4.218103364071244,30.211276187209602,0.0,1314.3369546815732,155.37060026568545,193.25694698239042,157.66620245951415,45.51734388988626,1.9984158277511597,2.7821483612060547,nan,0.783732533454895,80
4,67,0.0,-17.74336292362904,-0.5011953728061521,-0.8528135146952494,0.03903753689323115,,7.30721121840179,7.052979181520641,0.10536180716007948,6.947617374360561,0.0,9.141824435434017,1.5529554908396181,30.413000084625263,0.0,1087.1556540315532,129.1258056267512,161.36860717108533,131.56977876419936,8.965068630640062,1.914797306060791,2.436095952987671,nan,0.5212986469268799,66
5,72,0.0,-17.736833509298876,-0.5813769026333061,-0.8883448504683763,0.041824173934098825,,8.284914729185402,8.025080318562686,0.11266681272536516,7.912413505837321,0.0,4.265854688183415,0.9052632318650606,32.705283038645426,0.0,1167.4478854553101,137.77490120092943,172.54229221273414,128.41977122807592,12.223169445439078,1.8366427421569824,3.17460298538208,nan,1.3379602432250977,71
6,87,0.0,-17.646062572831497,-0.6380264674777009,-1.1086623927271102,0.049065452138438194,,11.868424010463059,11.585055491887033,0.1359162861481309,11.449139205738902,0.0,27.362088959749517,3.962931386283708,31.95313826342756,0.0,1412.1462125297032,163.1481819215142,202.41018510790988,168.33409060221445,26.83929738652448,2.2006471157073975,2.6656992435455322,nan,0.5785324573516846,47
7,95,0.0,-17.438921090970506,-0.641397378716904,-1.0929992376765347,0.05415700418003103,,11.332152226939797,11.066770223900676,0.15087437443435192,10.915895849466324,0.0,6.311249363042655,1.9508050738926792,37.9716784728306,0.0,1538.4935396058977,178.10126463093872,224.04817856622915,168.08476659587086,23.980480422545163,1.9795578718185425,3.013033866882324,nan,1.0334759950637817,94
8,127,0.0,-17.417815300105786,-0.9219458651019126,-1.5724071454606174,0.0728783793853781,,12.680968450382352,12.43494695238769,0.2008505780249834,12.234096374362707,0.0,23.635300572295733,6.294719888543258,35.58131363888869,0.0,2059.039465428724,242.37640923093753,301.7125426078256,255.47477396267954,48.776740317324894,1.6312135457992554,2.5528135299682617,nan,1.0915395021438599,76
9,129,0.0,-17.39475220460357,-0.7742004429639295,-1.7418030452597604,0.07816282376962831,,12.48026246484369,12.19547173101455,0.20454295817762613,11.990928772836924,0.0,24.130861099875375,7.84900877752767,31.65526959499509,0.0,2100.417492774732,260.671679721655,323.2884684552692,251.05940800062763,55.48990635862121,2.1359939575195312,2.306143045425415,nan,0.5914199352264404,36
10,87,0.0,-17.57872346398071,-0.6879101789389717,-0.9877351588974027,0.0527241513696178,,10.675585054792464,10.408598981797695,0.13722680043429136,10.271372181363404,0.0,10.376710657381468,1.6997601360741634,37.283506677947834,0.0,1407.51157458713,171.06458538607512,216.83244487849785,141.6068317144835,19.29506888239365,1.9540244340896606,3.185558319091797,nan,1.2315338850021362,86
11,67,0.0,-17.715905169975088,-0.47239270374564724,-0.8488333716395715,0.044344069474142794,,8.569862895645201,8.295934504829347,0.10537015553563833,8.190564349293709,0.0,11.780511390893409,1.7480005439920576,30.967472692335672,0.0,1087.056236914077,145.32843846373387,182.66128192841046,125.32820425229261,17.75087721489062,2.0469934940338135,2.526752471923828,nan,0.8812251091003418,48
12,84,0.0,-17.656509435958824,-0.6142382533687906,-1.0643007703899947,0.05259706320635442,,9.777934017591178,9.522962643764913,0.13175070378929377,9.39121193997562,0.0,18.201316078226885,4.091992907906105,31.29955118973107,0.0,1362.3834803004506,173.9602989842009,217.17775154344727,161.44830318911872,43.62554002084287,1.838057279586792,3.057502031326294,nan,1.219444751739502,83
13,105,0.0,-17.366228069525597,-0.7233058272198879,-1.1814297530175222,0.06099833096860445,,13.569447572343051,13.286372014321387,0.16480755433440208,13.121564459986985,0.0,10.720421933925586,3.3098803585573715,38.324253365404516,0.0,1698.1675310529156,200.14643274229516,252.59831173192975,206.91977374718536,25.845732804846662,1.9751168489456177,3.078826904296875,nan,1.1037100553512573,104
14,720,25.96094114587278,-10.534310167163722,-4.021398334122008,-6.081412165882011,0.42854855243844026,1.5874260663986206,43.231477736495435,42.35268243961036,1.117661725729704,41.23502071388066,0.6128063537180424,42.26369798217807,14.65258332787064,37.32157054313676,9.537379385588254,11640.283590500649,1351.178991722484,1768.73719432194,1299.5194139914026,240.0314726253565,1.942330002784729,2.489790916442871,-0.28185782687454997,0.7945433855056763,240
15,80,0.0,-17.650132446533668,-0.5974071710863301,-0.9809063795337742,0.046494072144398206,,10.498588673770428,10.24449105001986,0.12523837760090828,10.119252672418952,0.0,10.39191687178211,2.952905988312444,31.999892860594386,0.0,1296.155982874111,153.75696452805778,191.97530918602126,143.27583814374614,8.199614809787962,1.95464289188385,2.7244226932525635,nan,0.7697798013687134,79
16,80,0.0,-17.698024528404822,-0.6750482318796676,-0.948333038854526,0.049273573040343084,,9.553885152563453,9.304829145781696,0.12710279040038586,9.17772635538131,0.0,8.260554208510944,1.826285835315413,34.795621590412374,0.0,1295.2776284615334,160.64852045454032,203.4167067255971,150.02209191326358,14.049828041789066,2.008033514022827,2.6295697689056396,nan,0.6267201900482178,70
17,71,0.0,-17.72477271900454,-0.5798851254426308,-0.848649063856667,0.045927669672176444,,9.15672321151942,8.884786228649318,0.11122690234333277,8.773559326305985,0.0,8.820879547428708,0.9721998772962511,33.352763192713866,0.0,1149.637374532029,149.76173190933486,189.1592200202794,132.02615927263767,52.7064133816283,2.007373571395874,2.850074529647827,nan,0.8427009582519531,70
18,89,0.0,-17.49847769292754,-0.6151065071383427,-1.0305988004765645,0.052357791402403736,,9.67115291301161,9.429225271567702,0.13909441512078047,9.290130856446922,0.0,10.528118703675343,1.9053204764177953,37.42765546149424,0.0,1440.618128526817,172.34354488809248,216.47774203597177,177.78252695304332,25.314000585100967,2.020906925201416,2.8250503540039062,nan,0.8041434288024902,88
19,82,0.0,-17.585193079101654,-0.5264691042388183,-1.0338574632280646,0.049527198399988585,,10.711431397125125,10.442781021818519,0.1282980591058731,10.314482962712646,0.0,23.360805374172323,3.2237347214309877,32.73372066005182,0.0,1330.9790156157785,161.8105129222882,203.05969421427014,145.0702194478852,6.271056891390884,2.1903305053710938,2.291451930999756,nan,0.23086094856262207,24
20,68,0.0,-17.751867131953723,-0.5400347596042905,-0.845276781757441,0.04126226868267281,,7.705401599407196,7.481943713501096,0.10679406579583883,7.375149647705257,0.0,6.545562774729608,1.321258902857208,31.94746972811201,0.0,1102.1991507064374,135.94253389430133,170.32524806442947,122.78272552121861,51.621099853301885,2.1182286739349365,2.776277542114258,nan,0.6580488681793213,67
21,82,0.0,-17.66713766310067,-0.6157443182036538,-1.0274132153030706,0.048648902601379294,,11.393613705411553,11.089694770053029,0.1284697474911809,10.961225022561848,0.0,20.558163928964515,3.1451107754516343,32.55010051192201,0.0,1330.7031558675258,159.73087208711527,200.4582006911781,149.4310556279607,42.93020314038168,2.0531764030456543,2.6971795558929443,nan,0.64400315284729,81
22,81,0.0,-17.51418484011747,-0.4434691043675026,-1.0267967893535066,0.04362796757084064,,8.229517810977995,7.9896287536248565,0.1269323192536831,7.862696434371173,0.0,12.308519929557718,3.1619433745369405,32.28774950610412,0.0,1315.00195468662,145.62034531525524,180.52224219079434,150.2089522132821,24.776445559086735,2.027139902114868,2.210228204727173,nan,0.47902750968933105,36
23,91,0.0,-17.675563233221155,-0.7318773052235639,-1.1309355131392915,0.062277033600547,,10.990174281410873,10.727088081650436,0.14260332379490137,10.584484757855535,0.0,17.174491704884172,4.449059012272996,33.182476329691994,0.0,1475.2272133680456,203.85300403314812,256.1569568251104,167.99887514237415,43.50191481995037,1.9583048820495605,2.4509239196777344,nan,0.5084176063537598,88
