episode,minibatches,minibatches_possible,first_mb_kl,policy_loss,value_loss,mean_V,std_V,std_barrier,lyap_penalty,dynamics_loss,barrier_loss,approx_kl,clip_fraction,mean_std,mean_raw_log_std,mean_abs_action,alpha
2,24,24,9.778887033462524e-09,0.006102707780276735,15.647370417912802,0.5463620399435362,0.00511953156577268,0.025008369858066242,0.020933542400598526,1.4337635040283203,0.7163615251580874,0.0026870595926690535,0.021549479259798925,0.17513607504467169,0.0034653564774392485,0.0071960234199650586,0.969765359108249
4,24,24,2.3283064365386963e-10,0.001325994807605942,18.50979236761729,0.6144201755523682,0.0013939258399962757,0.004368380352389067,0.022289850283414125,1.4616643885771434,0.49052269384264946,0.00470132494350158,0.0582682293606922,0.17785344769557318,0.010309469245839864,0.0074361533334013075,0.9404448517263514
6,24,24,6.984919309616089e-10,0.002308542529741923,15.544336795806885,0.581870511174202,0.0011266735261112142,0.003431177077194055,0.021635982596005004,1.5629807362953823,0.44236106673876446,0.005260820311377756,0.059114583709742874,0.18056608426074186,0.017038008469777804,0.010410964265853787,0.9120108393559102
8,24,24,4.423782229423523e-09,0.00029063007483879727,15.519095778465271,0.578732448319594,0.0007810994065948762,0.0023806055542081594,0.02157105451139311,1.5767446706692378,0.37887490292390186,0.004719098131317878,0.059700521116610616,0.1834870781749487,0.024172811768949032,0.012811151197335372,0.8844365191385997
10,24,24,6.05359673500061e-09,0.00020839867647737265,15.685540795326233,0.5591813375552496,0.0008595674225944094,0.0034711037102776268,0.021183390092725556,1.6009914527336757,0.4500309117138386,0.0034608739285128345,0.028092447959352285,0.18653003809352717,0.031488318384314574,0.012014413504706075,0.8576958985908939
