episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,start_battery,min_battery
26,720,8.41983214817493,57.2762286659601,123.72912475338845,-53.51636050582818,7.6152022603878065,-1.1493752002716064,19.82138730600127,19.378054280008655,0.6532509079552256,18.72480337205343,0.29683459900843445,42.263574089946694,25.176244778205216,35.17801240108904,8.41983214817493
27,710,0.0,36.942832728128025,117.0082705962525,-67.59487538913324,7.3725331086996135,,18.935199550993275,18.78424468000594,0.6447074420429999,18.13953723796294,0.0,42.263750123264536,24.066114946583472,33.79743769456662,0.0
28,720,2.599580471565445,48.24462556972972,123.11117499859215,-62.38392850951871,7.258148107661273,-1.2036818265914917,19.86886092700297,19.42611148499418,0.6524498279613908,18.77366165703279,0.2970191189961042,42.261601139360856,24.65313200312536,33.79154472632479,2.599580471565445
29,711,0.0,37.71596369030693,117.18568947982531,-66.7143532682805,7.267712841470297,,19.983755117995315,19.83774815298966,0.6461324078845792,19.191615745105082,0.0,42.26382273804318,24.22023881601063,33.35717663414027,0.0
30,720,6.609706186756009,52.04471845865243,125.13813374514943,-60.624680216500714,7.462377241727356,-1.090807318687439,19.708235224999953,19.266031469000154,0.653029907058226,18.61300156194193,0.30216546400333755,42.26366846637155,24.728047497446095,36.922046295006375,6.609706186756009
31,720,7.812152167698745,48.227817281596494,123.17502623548444,-61.89206547550383,7.704806314100925,,19.048294436986907,18.90686498300056,0.6541990751138655,18.252665907886694,0.0,42.263834190609145,24.62661797222804,38.75818490545065,7.812152167698745
32,720,2.252098304339816,40.47703718083724,120.65287505088229,-66.63558548013833,7.819845197892888,-1.3019511699676514,20.490936203990714,20.04512897899258,0.6532837100676261,19.391845268924953,0.29799776400614064,42.263864116945825,24.222478224067245,35.569891044409,2.252098304339816
33,720,2.2366551982086524,47.08707813752168,121.61820485109727,-61.08132970266849,7.815940614873408,,20.07707405500696,19.93265851000615,0.652090436546132,19.280568073460017,0.0,42.26160141926893,24.612951864529556,32.777320049542915,2.2366551982086524
34,720,3.4162058985243715,40.93809713559251,119.18075469284526,-64.92643202557011,7.914741702531997,-1.1994034051895142,20.725422123010503,20.27083226700779,0.6517564630776178,19.619075803930173,0.3001247749925824,42.25890199254858,24.278533915445895,35.879421911309436,3.4162058985243715
35,719,0.0,36.271923728448684,117.7161576602699,-68.12054903058281,7.804608012794577,,21.0643881290016,20.910755638004048,0.6523344261368038,20.258421211867244,0.0,42.26368825132769,24.078564481595013,34.06027451529145,0.0
36,720,7.869346590949649,63.74180866542752,126.15096711787768,-48.48854442962296,8.247924219242229,-1.1469810009002686,19.82015367600252,19.38038415100891,0.6528907830797834,18.727493367929128,0.29981138100265525,42.26288960046701,25.317151925116317,32.11361880576111,7.869346590949649
37,720,10.524310539595225,58.76227254324208,125.41558510241252,-53.00561526250373,7.835529948466374,,19.092178613995202,18.940100613996037,0.6527700561855454,18.287330557810492,0.0,42.26374242126339,25.19038172305482,37.027118170847096,10.524310539595225
38,720,8.558761602831575,50.14563962222321,121.684517988963,-58.03839168272815,7.758151165534181,-1.0576246976852417,20.07460832099605,19.62893231298949,0.652989455833449,18.975942857156042,0.2988655299996026,42.25719431562103,24.862714506949835,37.57795744419562,8.558761602831575
39,720,9.921226966452641,62.69176784211297,126.76946270244893,-50.216784273242865,8.009632164244493,,18.995132391995867,18.858386363994214,0.6540683741186513,18.204317989875562,0.0,42.23411925559946,25.25220443778971,35.0296191030741,9.921226966452641
40,720,6.158574004423668,39.71534170186384,119.72383329556394,-66.24928896772943,7.7666332669140825,-1.1446551084518433,20.080122628991376,19.635811553001986,0.6526030906534288,18.983208462348557,0.29783408099319786,42.258886065182956,24.290229207754976,39.2832184882884,6.158574004423668
41,720,8.92262013352307,53.19438083818964,123.78457169430057,-56.47447726424633,7.881300709657521,,19.8402654449892,19.669627715004026,0.6535016569541767,19.01612605804985,0.0,42.26393709325534,24.945055047437585,37.15985876564626,8.92262013352307
42,720,0.4301755504351497,38.765085804734916,120.62795771212483,-68.02691003259122,7.981013819450391,-1.15000581741333,20.488047269012895,20.043388165999204,0.6522448758478276,19.391143290151376,0.29872862799675204,42.25417728612215,24.11164723054528,34.44363056673072,0.4301755504351497
43,720,7.234226485942343,59.33273400032128,126.86654679095001,-54.55368855722198,7.476033886666169,,19.008678860001964,18.862601175002055,0.6525579669541912,18.210043208047864,0.0,42.26330344292993,25.135719133903645,34.51107076455333,7.234226485942343
44,694,0.0,40.157353789562634,115.39768270896238,-62.359913432822516,7.238499537988389,-1.0112111568450928,19.42424670798937,18.96767730799911,0.6286551269877236,18.339022181011387,0.29438228299841285,42.2541631250632,24.336875671426068,31.179956716411255,0.0
45,720,6.346234860576022,42.07141139198618,122.17325347518253,-66.25743749331994,7.813909250038104,,20.277010056001018,20.128290494991234,0.6548480839119293,19.473442411079304,0.0,42.26364310432874,24.23531224326636,39.47495360723599,6.346234860576022
46,720,8.494168075684035,61.935451693666835,127.40902099061992,-52.12471373920013,7.528972811868243,-0.9726794958114624,20.642387861997122,20.20120767201297,0.6544625580281718,19.546745113984798,0.2984555910079507,42.247706307346625,25.188080291031323,34.556524945284096,8.494168075684035
47,720,0.4971595474110478,41.14120751379017,122.35651737653704,-67.8122660681625,7.737579140475825,,19.140540355991106,18.99178614500852,0.6544010138313752,18.337385131177143,0.0,42.26258269424982,24.15182069192734,34.40329258149231,0.4971595474110478
48,717,0.0,35.75351934219613,117.85003650941462,-68.49376139212431,7.509503306205567,-0.8897342681884766,19.84793503700348,19.393501106998883,0.6504815777443582,18.743019529254525,0.30036851300974376,42.260399834062994,24.10515671845092,34.246880696062156,0.0
49,720,7.992035090220946,53.56296078655221,123.9541617747174,-56.62482818604632,7.723882709210684,,19.62553358299192,19.462117557995953,0.6537587099737721,18.80835884802218,0.0,42.263757759795794,24.927163945921695,36.3044491832441,7.992035090220946
50,720,1.736553395888145,46.54765279894597,120.8862440000809,-59.97541641328,8.150823791613542,-1.0024261474609375,19.46317187898967,19.02366032799182,0.6523196139605716,18.37134071403125,0.29699404699204024,42.26386140008266,24.577558693852637,31.72426160252815,1.736553395888145
51,713,0.0,42.499824447524546,120.7176726195935,-64.05852122736928,8.076267497841496,,18.938840777002042,18.799792198988143,0.6454811822914053,18.154311016696738,0.0,42.263535125934155,24.20173235236368,32.02926061368463,0.0
52,720,0.5264142914364158,47.71908650063757,121.59986906725992,-60.46010619805344,7.5727833568499285,-1.0781508684158325,20.019958461009082,19.56742673899862,0.6521856740728253,18.915241064925794,0.2974729209963698,42.2625972403795,24.685589337232493,30.756467390463136,0.5264142914364158
53,720,1.7419568592073793,49.68289016421703,124.21355819767406,-61.233186590008415,7.333415342251263,,19.439392731990665,19.28584856899397,0.6538748591119656,18.631973709882004,0.0,42.26259549093161,24.629761514013857,32.35855015421158,1.7419568592073793
54,720,17.11011493426599,71.5506810180616,130.22369991951498,-44.4982506599439,7.961417534067772,-1.0453840494155884,19.56116797499999,19.121414078006637,0.6513981598836835,18.470015918122954,0.29809626200585626,42.2633073008259,25.78734943046851,39.35924026423794,17.11011493426599
55,720,5.068680419739784,59.79508832363163,125.92091543590281,-52.12609549127178,8.078388097501085,,19.100487306990544,18.955815356996027,0.6534637080185348,18.302351648977492,0.0,42.26365459831056,25.11110420606652,31.131728165375637,5.068680419739784
56,720,2.120576698073648,46.16470843279815,120.94767887242193,-60.81151600334496,7.868110006594157,-0.9390539526939392,20.13047520800319,19.689439753012266,0.6537309109698981,19.035708842042368,0.2975638529896969,42.26107480955725,24.476077935251,32.52633469974614,0.9908568269865979
57,720,5.832486257773937,56.46573514644175,123.42050924891153,-53.101300925683375,7.783436066683197,,19.517321976993117,19.361293645997648,0.6549276330479188,18.70636601294973,0.0,42.26327944144348,25.089675659659743,32.383136720615596,5.832486257773937
58,716,0.0,40.74984831906414,120.37390918412602,-65.1522567699509,8.252858807812423,-1.0814448595046997,19.8201552380051,19.38616813599947,0.6499093747261213,18.736258761273348,0.29443353100214154,42.2638924746439,24.184455937024673,32.57612838497547,0.0
59,720,2.6852800906599796,45.44146636632319,121.50920654664925,-61.762966709791556,8.137251197678829,,20.55482631799532,20.40572386299027,0.6534001508989604,19.75232371209131,0.0,42.26354543745477,24.433224212590407,33.56676344555575,2.6852800906599796
60,717,0.0,41.446787075845215,118.53772737357751,-62.72594794073594,8.232930083903412,-0.9525853991508484,22.431488807007554,21.963407450995874,0.650969050853746,21.312438400142128,0.298955764999846,42.26369447306199,24.32217247006121,31.362973970367968,0.0
61,720,5.049275284080245,58.85564105441157,125.63092740726593,-51.54253271792099,8.651390105876043,,20.01420959600364,19.871577695012093,0.6552053257182706,19.216372369293822,0.0,42.26382437970552,25.017793207401283,30.820541643040762,5.049275284080245
62,720,6.957017738507372,63.92369898633415,127.4327940670065,-48.34860077021295,8.740228567295006,-0.9772080779075623,19.612648217007518,19.172539318999043,0.653224017994944,18.5193153010041,0.2966969080007402,42.263662957253345,25.23306201251645,31.131318123613827,6.957017738507372
63,720,4.392517922398572,49.67609224433895,122.93702811221475,-57.4109330494726,8.80325068659726,,19.371973199988133,19.196435082994867,0.6516988483490422,18.544736234645825,0.0,42.26027386870835,24.653738886565883,33.09798444713487,4.392517922398572
64,720,0.24648221338551887,31.753553755523136,117.18945778738721,-69.5010399494422,8.785437826359248,-1.07431161403656,20.739542405994143,20.29325455399521,0.6513626310770633,19.64189192291815,0.29986513301264495,42.263940835800966,23.82805956720153,34.99700218810664,0.24648221338551887
65,720,2.384648329911138,51.718628365952505,124.22719850738878,-58.11452505255188,8.163195994581985,,20.112882663990604,19.966669810004532,0.6538683507969836,19.31280145920755,0.0,42.26373981851969,24.712269639635167,31.441910856187068,2.384648329911138
66,720,7.1549040981092284,41.14421512749013,121.37341620352973,-64.91922907007356,8.449421725484335,-1.0102546215057373,19.92076292001002,19.48086875799345,0.6517377609561663,18.829130997037282,0.2995454920019256,42.260403034091155,24.265337098771898,39.614518633146,7.1549040981092284
67,720,3.2879297432789634,34.99314300827865,119.32037233079363,-69.1514579585826,8.391244993600559,,19.788457713002572,19.64195495499007,0.6518797420867486,18.99007521290332,0.0,42.262937016175876,23.972304311906555,37.863658722570264,3.2879297432789634
68,720,15.21288935841015,67.20521918218833,127.84299879561243,-46.21176909055519,8.213831281816526,-0.9784526824951172,20.00100086700695,19.548023158000433,0.6526413332030643,18.89538182479737,0.29766110800846945,42.26162726445264,25.593304639221678,38.31877390368774,15.21288935841015
69,713,0.0,39.05416624583985,117.99105360327367,-63.26957382870217,8.583852635748702,,20.269430069994996,20.10881227700156,0.6477787258190801,19.46103355118248,0.0,42.26393477060794,24.104396560409178,31.634786914351082,0.0
70,720,6.291565015614177,41.11951138125391,120.32081848504018,-63.93289696732495,8.425604326987173,-0.9589671492576599,21.13682643600623,20.68968790699728,0.6527116800571093,20.03697622694017,0.2997014939901419,42.263928220691874,24.310484955779213,38.258013499276665,6.291565015614177
71,720,1.0564087013626413,41.82123634073387,120.87232318879597,-63.44507038155595,8.779070039505065,,19.928073659000802,19.757848975001252,0.6529273250052938,19.10492164999596,0.0,42.26352374718036,24.192824074952174,32.77894389214063,1.0564087013626413
72,720,9.790322350488234,49.10123825609876,121.7933620664644,-58.130051489479996,8.243747589798637,-0.8432326912879944,20.486446630005958,20.043205730995396,0.6522371768514859,19.39096855414391,0.2983970990026137,42.26393627964754,24.74601778756065,38.85534809522824,9.790322350488234
73,720,1.5153266013881233,41.23107339398729,120.22481060605097,-63.98446508683372,8.053357639652514,,20.130313461995684,19.994834199998877,0.6547479219298111,19.340086278069066,0.0,42.259742180932534,24.31974749622087,33.507559144804986,1.5153266013881233
74,720,7.921144332671953,62.60405514959811,127.29960031883782,-49.182570250861744,8.309726706899127,-0.925085186958313,19.371134043001803,18.922938443996827,0.6518158340186346,18.271122609978192,0.30026529599854257,42.26384165594583,25.26537520163561,32.51242945810283,7.921144332671953
75,720,14.930248342390598,64.50994515790275,126.65770383425163,-47.68616208230871,8.074473674112742,,19.208999098002096,19.07142658000521,0.6546073550416622,18.416819224963547,0.0,42.26306549158366,25.54515724178829,38.773329383544954,14.930248342390598
76,720,4.4447125448328055,40.79231313217756,120.35696800543604,-64.83394559432864,8.133825877515514,-0.9024991989135742,20.468899088999024,20.011047395004425,0.6529510659747757,19.35809632902965,0.2956800050014863,42.23968434991396,24.253386687119583,36.86168534199713,4.4447125448328055
77,720,1.5910733997167783,31.675426652284585,117.6419040402982,-70.31024249209601,8.694983327382314,,19.503344100987306,19.35486191099335,0.6538775389199145,18.700984372073435,0.0,42.26252753845308,23.815667277028652,36.74619464576477,1.5910733997167783
78,720,15.104857284200312,68.97506034029286,129.67517854504533,-44.83923453768395,8.671473084323557,-0.8360123634338379,19.54608538899629,19.086338808003347,0.6527578078821534,18.433581000121194,0.29958556599740405,42.26304822129573,25.558924767689312,37.52447455304229,15.104857284200312
79,720,3.6031361495380976,53.14340757589582,122.73681298783852,-53.9135504855956,8.61583633064282,,19.84758941900509,19.691284400993027,0.6523989316192456,19.03888546937378,0.0,42.263950024588134,24.91058634614998,30.559911392335902,3.6031361495380976
80,720,3.4432349698699642,41.25792551789439,121.17614036759592,-65.04739827257332,8.218855412629228,-0.8549053072929382,20.684325998998247,20.241479837000952,0.6518320280447369,19.589647808956215,0.29720937499951106,42.263175515646935,24.25497487032678,35.96693410615663,3.4432349698699642
81,720,9.188802733760728,58.80985324876642,125.76491640910437,-51.39912441940844,8.497651615618844,,19.456931530003203,19.31447622900305,0.6539709222124657,18.660505306790583,0.0,42.26377508371206,25.072659217986832,34.88836494346497,9.188802733760728
82,720,4.42237123695731,50.717256262434894,123.29127904895793,-57.00677926074037,8.41701512300514,-0.8578847050666809,20.546219647003454,20.073821205995046,0.6522989469376625,19.421522259057383,0.29912294099631254,42.263536569643904,24.720908497452708,32.92576086732748,4.42237123695731
83,720,4.643052678212012,51.619383742035076,124.18284948091525,-56.99094267557851,8.387754911152996,,19.422641181998188,19.26529538599425,0.6525528900820063,18.612742495912244,0.0,42.26142068169991,24.677386727726436,33.138524016001256,4.643052678212012
84,720,8.958438882093631,54.726931022131005,125.30273108565707,-54.79711769649065,8.545527613540614,-0.8117430806159973,20.177878394009895,19.735051524010487,0.6527348800009349,19.082316644009552,0.29902609600685537,42.263748478446544,24.9324664647429,36.35699773033895,8.958438882093631
85,720,3.5422276573695797,50.821175447558936,122.69230696299417,-55.6519926664687,8.735495593514063,,19.42138330200396,19.278348263003863,0.6535767349414527,18.62477152806241,0.0,42.26130207289949,24.78243901113149,31.368223990603926,3.5422276573695797
86,715,0.0,31.52046026727674,117.33783569091132,-70.0799138502871,8.549631453930637,-0.7908762097358704,20.70617083700199,20.268332789011765,0.6488347249833168,19.61949806402845,0.2978756109951064,42.26151244406772,23.788814705591857,35.03995692514354,0.0
87,720,10.573547864006736,58.82043199366484,125.45200517974696,-51.585158673973766,8.092211190206076,,20.880271157002426,20.7304528280074,0.6549002231040504,20.07555260490335,0.0,42.2633624470712,25.257054642071832,36.36612720099362,10.573547864006736
88,696,0.0,39.65811866338235,115.53622675620134,-60.74543708088944,8.110230416636915,-0.8388083577156067,18.56099524599267,18.120549163999385,0.6301939070253866,17.490355256974,0.3006180179945659,42.26345660249847,24.253346523698063,30.372718540444748,0.0
89,720,5.357212620812398,48.71919791779677,122.69218039275343,-58.42811666183578,8.30552970304663,,20.209344571005204,20.04498412599787,0.6545508161070757,19.390433309890795,0.0,42.2578822407971,24.723242414340056,34.57127095173028,5.357212620812398
90,720,6.935113442892998,56.351828852661924,125.06569054363838,-53.07882849468551,8.337952011973476,-0.8351560235023499,19.774637365990202,19.33128774499346,0.6545694358210312,18.67671830917243,0.2998181389993988,42.26337844141894,24.9846087108113,33.47452769023575,6.935113442892998
91,720,6.428353516444717,49.44799731141248,123.68620236400858,-59.28135205424092,8.12061584097223,,19.221576910000294,19.072945097999764,0.6467042482690886,18.426240849730675,0.0,42.26344621601153,24.68956291169562,36.06902954356517,6.428353516444717
92,701,0.0,36.36768224656089,114.84060297068163,-63.46814548015525,8.323209176871455,-0.7532033920288086,19.44453557599627,18.986839093995513,0.6269319906277815,18.359907103367732,0.29686061800748575,42.263847689586335,24.060495709898767,31.734072740077636,0.0
93,720,10.551383956557753,53.847797620875646,125.2047658017053,-56.2865423087199,8.03806417606582,,20.4932955080003,20.34715467800561,0.6465060808986891,19.70064859710692,0.0,42.26363428018372,24.982628800042164,38.6946551109177,10.551383956557753
94,698,0.0,36.45794044470997,115.38885024148101,-64.55067235746674,7.605660621989914,-0.7612361907958984,18.979233938996913,18.545575366995763,0.6253701710811583,17.920205195914605,0.2933353770058602,42.26367814456863,24.061170690063165,32.27533617873337,0.0
95,720,10.592763404897033,54.00273925460961,124.97710294281457,-55.81822269810807,8.095392964555051,,20.072705919999862,19.929031764986576,0.6469717208965449,19.28206004409003,0.0,42.26274568974597,24.933095229826392,38.50187475395104,10.592763404897033
96,720,9.733570541536562,50.9331155402636,122.4590570757708,-56.300353941319734,8.001487995336422,-0.6484695076942444,19.57580973301083,19.140965934988344,0.6498706440761453,18.4910952909122,0.29261292499722913,42.2613852289684,24.93111266484217,37.88374751219642,9.733570541536562
97,720,4.753716583382793,43.201974819535,121.89061188870146,-63.665293462064746,7.91017557346775,,20.71713796099357,20.56557547900593,0.6462800869339844,19.919295392071945,0.0,42.263741631062736,24.453643641803232,36.58636331441517,4.753716583382793
98,720,5.533986991057853,60.90527507643743,127.18176893433957,-51.378052382460744,7.906667655108073,-0.8837857246398926,19.82315331400605,19.373565832007444,0.6466840089560719,18.72688182305137,0.29372010299994145,42.26350164680355,25.217500666767627,31.223013182288256,5.533986991057853
99,720,15.69342974882178,74.87043751129728,129.81889814907947,-40.27179539101359,7.704557870462071,,19.509560880003846,19.352973611006746,0.6467473002121551,18.70622631079459,0.0,42.258630049874675,26.07265747558355,35.82932744432856,13.464258775725805
100,720,1.6722523920521672,49.225182033611766,122.2687603984206,-58.61197606372893,7.66685415476948,-0.7308975458145142,20.35939848300768,19.92118281700823,0.64658183301799,19.27460098399024,0.29497033600637224,42.260107851841354,24.7760614622798,30.978240423916603,1.6722523920521672
101,712,0.0,43.75630236501986,118.4440032724224,-60.105545176905665,7.899353575780011,,21.180010336000123,21.041778184997384,0.6408986599271884,20.400879525070195,0.0,42.26324693730695,24.564077583261803,30.052772588452854,0.0
102,720,3.4243887796355366,42.90328967498665,121.2069089182491,-62.16756473632746,8.53183985630733,-0.70577073097229,20.507635075002327,20.073147703995346,0.6466587780159898,19.426488925979356,0.29771236299711745,42.26358466364027,24.33448586845493,34.50817114779927,3.4243887796355366
103,720,6.7991437968019115,54.11965301909321,124.77907632404329,-55.33183052844646,8.265773822001343,,19.910336570988875,19.768167242000345,0.6539814970601583,19.114185744940187,0.0,42.26364240307554,24.92102468856349,34.46505906102515,6.7991437968019115
104,720,8.216431627787927,44.81563175751027,122.4047895193486,-61.682949892415294,8.407669210189065,-0.8547117710113525,19.837322425009916,19.38830188299471,0.6536698371783132,18.734632045816397,0.29729064099956304,42.26359967749602,24.536865149898112,39.057906573995574,8.216431627787927
105,720,7.360751705429385,48.955358162954944,123.02094432296849,-58.14968499214384,8.423236121449133,,19.773914809004054,19.62965927500045,0.6548120857769391,18.97484718922351,0.0,42.26358586097298,24.675238047724417,36.43559420150132,7.360751705429385
106,720,9.394144684846939,61.43994282049926,126.34595599329575,-49.45679880929754,8.06617310513545,-0.7943063378334045,20.182937233999837,19.74749184800021,0.6528732038423186,19.09461864415789,0.29770788599853404,42.26307470372988,25.274950985439773,34.12254408949569,9.394144684846939
107,720,10.404545865298106,62.28691601880398,126.09626405815699,-47.98273835170053,8.440707238169013,,19.425367917996482,19.270507556997472,0.6528562285238877,18.617651328473585,0.0,42.26332666962567,25.303052159166377,34.395915041148356,10.404545865298106
108,720,16.720105314377566,65.14049762731884,127.13581190502714,-45.740813290223976,8.593125983174398,-0.9239107370376587,19.452070618994185,19.000383582999348,0.6521769928949652,18.348206590104382,0.30002459599927533,42.260851323434395,25.575825125099957,39.590511959489554,16.720105314377566
109,720,11.99043994677872,66.06711616912865,127.20909540730916,-44.865341326341536,8.63955879075032,,19.431309799998417,19.287611310996,0.6539345778874122,18.633676733108587,0.0,42.262944202316504,25.526663959747037,34.42311060994949,11.99043994677872
110,720,2.8332163069191685,46.79521214304404,120.4149930451558,-58.11991623740853,8.255824530491774,-0.6535787582397461,21.43934820301365,20.98405535699567,0.6524953519838164,20.331560005011852,0.29621011100243777,42.26326303118937,24.753830146747593,31.89317442562345,2.8332163069191685
111,720,6.87621247161694,41.97462055167913,122.14181721515381,-64.46695424758413,8.455293545177012,,19.152796832990134,19.000941614009207,0.6459538960334612,18.354987717975746,0.0,42.25689410782216,24.231289236021933,39.109689595409016,6.87621247161694
112,720,6.145258200773978,34.8865295348353,118.50456982441457,-67.70011829938053,8.279117165808053,-0.8613371253013611,21.818802163994405,21.373430970008485,0.6453707741165999,20.728060195891885,0.2968323719978798,42.2586007952101,24.06183513886714,39.99531735046427,6.145258200773978
113,720,13.036073609492052,60.31317845203471,125.65164186210976,-49.48640528166652,8.418509621764223,,19.730901062997873,19.575854855007492,0.6458584368810989,18.929996418126393,0.0,42.26342575152818,25.280192886576636,37.779276250325296,13.036073609492052
