episode,step,x_before,y_before,target_x,target_y,x_after,y_after,battery_before,battery_after,battery_delta,reward,directional_reward,battery_reward,movement_penalty,action_dx_norm,action_dy_norm,solar_w,exposure_score,idle_mAh,motion_mAh,path_m,turn_integral
1,0,193.3529880580692,453.6967633970382,193.3507667098394,454.1967944510581,193.4256101533027,453.7433728740401,34.858802394743414,34.529214992177394,-0.3295874025660197,-0.6552475733757126,0.0040155013553264205,-0.6591748051320394,8.826959899963016e-05,-0.00011106741294497624,0.02500155195593834,0.0,0.007636821149909536,16.086666666666773,0.0631160590682633,0.08629259564120417,2.444171972730193
1,1,193.4256101533027,453.7433728740401,193.4346336902307,454.2434081599898,193.43012086898554,453.9933321776158,34.529214992177394,34.195846611784006,-0.333368380393388,-0.663377416770393,0.003614610618027758,-0.666736760786776,0.00025526660164470485,0.0004511768347583711,0.02500176429748535,0.0,0.00702213552624638,16.086666666666854,0.24838397260913034,0.25,0.1816324723981957
1,2,193.43012086898554,453.9933321776158,193.4306209086487,453.99349171129563,193.43012086898554,453.9933321776158,34.195846611784006,33.86754729205612,-0.32829931972788273,-0.6536426657974054,0.0029559736583600485,-0.6565986394557655,0.0,2.5001983885886148e-05,7.976684173627291e-06,0.0,0.005374689896927206,16.086666666666535,0.0,0.0,1.2439187484863252
1,3,193.43012086898554,453.9933321776158,193.42968681247905,453.9935801667858,193.43012086898554,453.9933321776158,33.86754729205612,33.539247972328226,-0.32829931972789694,-0.6538556889138928,0.0027429505419011187,-0.6565986394557939,0.0,-2.1702824597014114e-05,1.239945868292125e-05,0.0,0.0049873527887756425,16.086666666666623,0.0,0.0,2.398701286833241
1,4,193.43012086898554,453.9933321776158,193.43005075376888,453.99339862062754,193.43012086898554,453.9933321776158,33.539247972328226,33.210948652600344,-0.32829931972788273,-0.6546540886999987,0.0019445507557666788,-0.6565986394557655,0.0,-3.5057610148214735e-06,3.3221506328118267e-06,0.0,0.003535570114150767,16.08666666666653,0.0,0.0,0.23944229015234875
1,5,193.43012086898554,453.9933321776158,193.43019958124088,453.99336487477615,193.43012086898554,453.9933321776158,33.210948652600344,32.882649332872454,-0.32829931972788984,-0.6549526559378243,0.001645983517955443,-0.6565986394557797,0.0,3.935612767236307e-06,1.6348579947589315e-06,0.0,0.002992714697036998,16.086666666666623,0.0,0.0,1.9893668257728032
1,6,193.43012086898554,453.9933321776158,193.43029232256114,453.9931587275029,193.43012086898554,453.9933321776158,32.882649332872454,32.554350013144564,-0.32829931972788984,-0.6551759049359959,0.0014227345197838507,-0.6565986394557797,0.0,8.572678780183196e-06,-8.672505828144494e-06,0.0,0.002586833051025519,16.08666666666653,0.0,0.0,1.1848990935298342
1,7,193.43012086898554,453.9933321776158,193.43027643505658,453.9932238862499,193.43012086898554,453.9933321776158,32.554350013144564,32.226050693416674,-0.32829931972788984,-0.6555432321076814,0.0010554073480982607,-0.6565986394557797,0.0,7.778303370287176e-06,-5.414568477135617e-06,0.0,0.001918947250530111,16.086666666666623,0.0,0.0,0.18307516597982473
1,8,193.43012086898554,453.9933321776158,193.42976393920137,453.99328259087326,193.43012086898554,453.9933321776158,32.226050693416674,31.89775137368878,-0.3282993197278934,-0.6558868783304016,0.0007117611253851766,-0.6565986394557868,0.0,-1.7846488844952546e-05,-2.4793371267151088e-06,0.0,0.0012941429332414926,16.086666666666538,0.0,0.0,2.3954388405886644
1,9,193.43012086898554,453.9933321776158,193.4302380546421,453.99328235622,193.43012086898554,453.9933321776158,31.89775137368878,31.569452053960894,-0.3282993197278863,-0.6558224701567394,0.000776169299033087,-0.6565986394557726,0.0,5.859282737219473e-06,-2.491069835741655e-06,0.0,0.001411229159599613,16.08666666666664,0.0,0.0,2.8304717845379996
