episode,steps,final_battery,total_reward,loss
1,720,79.8693039951298,13.2164100103434,
2,720,79.62008916391493,25.40478230125384,
3,720,79.67893843612805,10.115522923243116,
4,720,79.71421041708768,13.902607456735879,
5,720,79.67524995441994,15.620972833945366,61.41263198852539
6,720,79.43015499710988,32.52553003624983,
7,720,79.13815917263403,27.944831780190054,
8,720,79.35022774781314,31.785211754797494,
9,720,79.18948407624778,45.636439363825474,
10,720,79.05688035009693,38.119036235932434,52.8111572265625
11,720,78.6490875753586,44.18965096582172,
12,720,78.39757014349945,39.631987336050585,
13,720,78.90579630052957,29.58439001128024,
14,720,78.89635341245588,41.97624237347782,
15,720,78.96653143887943,44.20160576307656,34.07292938232422
16,720,78.66955423323952,21.008563972610663,
17,720,78.64540186258692,26.504267531982727,
18,720,78.36404882450726,29.524242745574465,
19,720,78.70505228223037,29.06437629090675,
20,720,78.67953501432387,33.5258607328514,13.757948875427246
21,720,78.40420293229647,13.527417436680002,
22,720,78.49450858741662,21.385980765028208,
23,720,78.69194120900637,19.212707710787903,
24,720,78.58465026854874,22.982345534275527,
25,720,78.51987106738126,18.51364930173394,11.770870208740234
26,720,78.4700615958414,22.169900899574575,
27,720,78.55380586347353,9.26147016763379,
28,720,78.50750834841666,11.506604607715683,
29,720,78.66046471235154,15.880764078079205,
30,720,78.53829693995043,18.71236568005226,13.260066032409668
31,720,78.5997753271685,4.980661006970632,
32,720,78.38726233489065,5.380355441043517,
33,720,78.6231466788912,11.223567343144914,
34,720,78.54446529380601,4.084144160785382,
35,720,78.45800506421742,1.1212345341388885,12.688078880310059
36,720,78.61117942684226,-2.620407013152172,
37,720,78.16440025813436,-2.0265274258139514,
38,720,78.60801405377063,-0.7700390993213146,
39,720,78.43843736157449,1.7937469649854172,
40,720,78.84556058562168,2.334490892183948,10.239700317382812
41,720,78.33581943256553,-4.563568537707927,
42,720,78.35671982176669,-2.724989409572776,
43,720,78.69804120955554,-7.958884158099289,
44,720,78.19236751803449,2.650881651323215,
45,720,78.39645640198384,-1.6363580636642021,7.48614501953125
46,720,78.35771684121173,4.6407824623452605,
47,720,78.36282145221975,2.9506359421735198,
48,720,78.4718804057066,-0.2591187058833682,
49,720,78.27039294385457,2.089653632564479,
50,720,78.39770515897652,6.312180950354686,8.00985336303711
51,720,78.61743602306007,3.4572039571485464,
52,720,78.46644865963461,-2.7370552771253003,
53,720,78.43935762487638,2.960048970556801,
54,720,78.56816215577726,0.9086106345259901,
55,720,78.35801549825541,1.3817014257246563,8.852533340454102
56,720,78.19950908461959,7.813340043614965,
57,720,78.47586528599048,5.749244659065152,
58,720,78.38112969121596,8.682589933038793,
59,720,78.4785483470524,6.038176860671553,
60,720,78.42443151215119,8.283116386437852,9.08503532409668
61,720,78.3685471336067,10.786886164124287,
62,720,78.33951019818302,7.069766664124582,
63,720,78.40538037605839,6.754344649269822,
64,720,78.30451062066166,6.2265153210462385,
65,720,78.37976615064464,9.474035487499151,8.867408752441406
66,720,78.32791909625013,12.093177915478593,
67,720,78.5587941211555,15.4299401132434,
68,720,78.57327035318082,13.202408997199793,
69,720,78.53847446150692,13.555036667603078,
70,720,78.29978435461739,13.146325584620918,10.19745922088623
71,720,78.34131611984951,20.240880392780667,
72,720,78.30810558295813,28.00641535976048,
73,720,78.34666920937595,20.24849022440783,
74,720,78.39737248433617,22.777323942438592,
75,720,78.49832225259752,21.955269557121383,10.779413223266602
76,720,78.48799422796326,28.2805979110842,
77,720,78.32429444099638,31.42268107974445,
78,720,78.52291850321788,34.961213328696616,
79,720,78.28841479856034,31.255889821618638,
80,720,78.4192903197477,34.03224079322873,14.586138725280762
81,720,78.31511712445815,38.951260683058,
82,720,78.45969301775656,43.181134758053325,
83,720,78.34541983369168,38.78732761858979,
84,720,78.4219095369228,37.09446443341182,
85,720,78.46386626389261,37.985677192166364,16.185590744018555
86,720,78.57249513048092,46.47620311085688,
87,720,78.40500333915561,47.62219194300168,
88,720,78.06593277921606,52.427334261386164,
89,720,78.40766625326583,55.992188972609625,
90,720,78.34528421362948,48.67215704761291,19.463483810424805
91,720,78.60030664934908,54.40912407413447,
92,720,78.2889339553069,51.843757500446046,
93,720,78.25468459719528,50.967292767441805,
94,720,78.55872031059674,52.80139766235821,
95,720,78.47028315288476,56.42657244911448,19.430679321289062
96,720,78.44073951049366,57.319088761205904,
97,720,78.23193574025078,56.758622531035996,
98,720,78.49975748834004,53.106111366235076,
99,720,78.38295020400061,58.18601511686801,
100,720,78.30212156737913,55.762234568584724,19.26317596435547
101,720,78.29121945924143,55.23608464817402,
102,720,78.45782266032307,61.77871502400601,
103,720,78.39636423191524,58.84858625849464,
104,720,78.36609092876414,55.921732954194304,
105,720,78.40259337404449,60.22647551077195,20.07675552368164
106,720,78.34340925225585,57.479486315096025,
107,720,78.50457275177986,62.965857030929946,
108,720,78.39546742860676,64.21442763442508,
109,720,78.44931727987796,65.91600186861163,
110,720,78.30847926046167,55.42659164026473,19.580400466918945
111,720,78.52483157686035,58.6142189094132,
112,720,78.35772474443826,59.25291390550649,
113,720,78.44642768681499,56.69607352467249,
114,720,78.46247356484658,59.344902366770135,
115,720,78.46855848227338,56.50370547817303,19.00637435913086
116,720,78.47443349457737,57.24945078555995,
117,720,78.47406056186657,54.6799816575474,
118,720,78.46579693992916,59.38709915675957,
119,720,78.51885567763121,52.700682175486975,
120,720,78.52152607078182,57.34146651777343,20.334596633911133
121,720,78.50567532471374,61.12548696482198,
122,720,78.45742123373847,62.21125295518434,
123,720,78.33708512019099,61.894373935445756,
124,720,78.45754906652101,56.900273195540365,
125,720,78.07729661933739,59.0837668847246,20.56759262084961
126,720,78.13549071944043,63.38089093163825,
127,720,78.25901779854216,61.74854946529028,
128,720,78.46949494575199,56.67709540228379,
129,720,78.48605900742346,57.64760502400219,
130,720,78.48885176632601,59.13235703521068,20.220823287963867
131,720,78.43867052325761,58.71795547624115,
132,720,78.40515449256395,60.17664847481689,
133,720,78.39808603198124,61.15554950759171,
134,720,78.443653963769,56.80995897215097,
135,720,78.42750096185938,56.48188069303769,18.72085952758789
136,720,78.59500840575355,58.67449160119924,
137,720,78.50956389089562,61.61423001423754,
138,720,78.44939640777274,63.11300820120019,
139,720,78.46206114123075,60.1501542417945,
140,720,78.54183585757318,54.75342393650532,18.638408660888672
141,720,78.45718999874798,58.83955710997506,
142,720,78.49308122830297,60.934489439506685,
143,720,78.41402899662383,55.43293591389371,
144,720,78.3701049926832,61.37119044691376,
145,720,78.45703434761131,58.81693932490758,16.733348846435547
146,720,78.40023682320204,55.731137717642994,
