d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.03121316972621462,0.01560658486310731,1946,0.08446379750967026,0.6601368796313899,1.1535518169403076
0.03121316972621462,0.06242633945242924,0.04681975458932193,1055,0.08315003663301468,0.630422379521397,1.1770167350769043
0.06242633945242924,0.09363950917864386,0.07803292431553654,779,0.08191989362239838,0.5611669833990668,1.1870430707931519
0.09363950917864386,0.12485267890485847,0.10924609404175117,563,0.08151373267173767,0.48055703932713867,1.178636908531189
0.12485267890485847,0.1560658486310731,0.14045926376796578,509,0.07986098527908325,0.4111142997979415,1.2251789569854736
0.1560658486310731,0.18727901835728772,0.1716724334941804,384,0.08212541788816452,0.3067970972818633,1.2334750890731812
0.18727901835728772,0.21849218808350232,0.202885603220395,350,0.08473410457372665,0.2635373164500509,1.2240196466445923
0.21849218808350232,0.24970535780971695,0.23409877294660963,343,0.08703882992267609,0.2382306885788809,0.652807354927063
0.24970535780971695,0.28091852753593155,0.26531194267282426,357,0.11143488436937332,0.25130485442756606,0.6744681000709534
0.28091852753593155,0.3121316972621462,0.2965251123990389,369,0.12203145772218704,0.26025856637615497,0.6821302771568298
0.3121316972621462,0.3433448669883608,0.32773828212525347,390,0.13050107657909393,0.2867460236335412,0.7001631259918213
0.3433448669883608,0.37455803671457544,0.35895145185146815,420,0.1377895325422287,0.3151544645428658,0.7153664827346802
0.37455803671457544,0.40577120644079007,0.3901646215776827,481,0.13526083528995514,0.3742570665484902,0.8148481249809265
0.40577120644079007,0.43698437616700464,0.42137779130389735,495,0.13914500176906586,0.4095744017097685,0.8801180720329285
0.43698437616700464,0.46819754589321927,0.452590961030112,552,0.15324607491493225,0.48447205452923325,1.0645447969436646
0.46819754589321927,0.4994107156194339,0.48380413075632656,584,0.16587357223033905,0.5441475201857416,1.1253209114074707
0.4994107156194339,0.5306238853456485,0.5150173004825412,753,0.2613762617111206,0.6338447956133332,1.244718313217163
0.5306238853456485,0.5618370550718631,0.5462304702087558,1221,0.2741560935974121,0.791742787411914,1.2344565391540527
0.5618370550718631,0.5930502247980778,0.5774436399349705,1568,0.38485491275787354,0.8793909910648149,1.2231719493865967
0.5930502247980778,0.6242633945242924,0.6086568096611851,895,0.4330219328403473,0.8893165470834551,1.2536519765853882
0.6242633945242924,0.655476564250507,0.6398699793873996,422,0.48272356390953064,0.8998648340668158,1.2771430015563965
0.655476564250507,0.6866897339767216,0.6710831491136143,119,0.5710599422454834,0.8434193710319134,1.1710858345031738
0.6866897339767216,0.7179029037029362,0.7022963188398289,75,0.7208465337753296,0.950195537408193,1.1349574327468872
0.7179029037029362,0.7491160734291509,0.7335094885660436,25,0.8621010184288025,1.0750510478019715,1.1484006643295288
