d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.035390161011403666,0.017695080505701833,2145,0.18623560667037964,0.890949450700711,1.6964513063430786
0.035390161011403666,0.07078032202280733,0.0530852415171055,1099,0.1915152668952942,0.8184470104373944,1.7734479904174805
0.07078032202280733,0.106170483034211,0.08847540252850916,999,0.20296677947044373,0.7821391455314539,1.7777385711669922
0.106170483034211,0.14156064404561466,0.12386556353991283,850,0.20824407041072845,0.7703012403144556,1.7708425521850586
0.14156064404561466,0.17695080505701832,0.15925572455131648,709,0.20885515213012695,0.7472889092980722,1.7272162437438965
0.17695080505701832,0.212340966068422,0.19464588556272017,744,0.21257945895195007,0.8489018192975432,1.7859877347946167
0.212340966068422,0.24773112707982567,0.23003604657412385,737,0.21471455693244934,0.8712868865584421,1.7347809076309204
0.24773112707982567,0.28312128809122933,0.2654262075855275,590,0.2244783490896225,0.8209006523934461,1.7595446109771729
0.28312128809122933,0.318511449102633,0.30081636859693117,646,0.22717440128326416,0.8516704923597282,1.7219772338867188
0.318511449102633,0.35390161011403665,0.33620652960833486,487,0.2305959165096283,0.7278748310077362,1.7332485914230347
0.35390161011403665,0.38929177112544033,0.3715966906197385,549,0.23507091403007507,0.7821933696070221,1.8074065446853638
0.38929177112544033,0.424681932136844,0.4069868516311422,629,0.24470041692256927,0.8078532832510331,1.6889545917510986
0.424681932136844,0.46007209314824765,0.4423770126425458,495,0.2541641592979431,0.8582920939633341,1.7581572532653809
0.46007209314824765,0.49546225415965134,0.4777671736539495,500,0.262553334236145,0.9011022971272469,1.76737380027771
0.49546225415965134,0.530852415171055,0.5131573346653532,560,0.2696590721607208,0.9242242099451167,1.8235583305358887
0.530852415171055,0.5662425761824587,0.5485474956767569,416,0.27490708231925964,0.9501089716616732,1.7255867719650269
0.5662425761824587,0.6016327371938623,0.5839376566881604,335,0.28388461470603943,1.0280770918326592,1.750261902809143
0.6016327371938623,0.637022898205266,0.6193278176995642,465,0.29141345620155334,1.0278552807146504,1.74613618850708
0.637022898205266,0.6724130592166696,0.6547179787109678,269,0.2970660626888275,1.1385400525699318,1.7486828565597534
0.6724130592166696,0.7078032202280733,0.6901081397223714,345,0.3065486252307892,1.108215356218642,1.7354978322982788
0.7078032202280733,0.743193381239477,0.7254983007337752,255,0.31322431564331055,1.155571567661622,1.7127662897109985
0.743193381239477,0.7785835422508807,0.7608884617451788,186,0.3232884407043457,1.1633550529518435,1.723634958267212
0.7785835422508807,0.8139737032622844,0.7962786227565826,61,0.3350311815738678,0.992261610070213,1.774672269821167
0.8139737032622844,0.8493638642736879,0.8316687837679861,84,0.35133853554725647,1.0535945945552416,1.767747402191162
