d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.03632050817158184,0.01816025408579092,2028,0.1586153507232666,0.7104924462691566,1.1973108053207397
0.03632050817158184,0.07264101634316368,0.054480762257372764,1242,0.14864499866962433,0.6799520917968666,1.199560523033142
0.07264101634316368,0.10896152451474553,0.09080127042895461,1170,0.16997967660427094,0.6762116027311382,1.1837964057922363
0.10896152451474553,0.14528203268632736,0.12712177860053644,995,0.17863740026950836,0.7045583377531426,1.2348897457122803
0.14528203268632736,0.1816025408579092,0.16344228677211828,878,0.18117916584014893,0.6792454151330614,1.2681212425231934
0.1816025408579092,0.21792304902949106,0.19976279494370014,712,0.15243548154830933,0.7092644989155652,1.270054817199707
0.21792304902949106,0.2542435572010729,0.23608330311528197,733,0.16075463593006134,0.7321536711545465,1.2455099821090698
0.2542435572010729,0.2905640653726547,0.2724038112868638,807,0.1746971160173416,0.7584065643717365,1.1956876516342163
0.2905640653726547,0.32688457354423656,0.30872431945844564,592,0.14645224809646606,0.6917042482040219,1.2235493659973145
0.32688457354423656,0.3632050817158184,0.3450448276300275,530,0.1607702225446701,0.63923231574162,1.2256640195846558
0.3632050817158184,0.3995255898874002,0.3813653358016093,813,0.1787133514881134,0.706283333153449,1.2106971740722656
0.3995255898874002,0.4358460980589821,0.4176858439731912,576,0.1859031617641449,0.6827869916386489,1.1712135076522827
0.4358460980589821,0.47216660623056395,0.45400635214477303,617,0.2007123827934265,0.7401982942653437,1.272230863571167
0.47216660623056395,0.5084871144021458,0.49032686031635486,452,0.20310504734516144,0.758401183131258,1.3039742708206177
0.5084871144021458,0.5448076225737276,0.5266473684879367,524,0.19863897562026978,0.8486257034517427,1.219620704650879
0.5448076225737276,0.5811281307453094,0.5629678766595185,354,0.21261215209960938,0.8669406842798163,1.2195756435394287
0.5811281307453094,0.6174486389168913,0.5992883848311004,318,0.233504056930542,0.8021915149669977,1.250909686088562
0.6174486389168913,0.6537691470884731,0.6356088930026822,327,0.23676447570323944,0.9108874971440079,1.210636854171753
0.6537691470884731,0.690089655260055,0.671929401174264,202,0.2672072947025299,0.8064742876161443,1.2850444316864014
0.690089655260055,0.7264101634316368,0.7082499093458459,178,0.2783794403076172,0.8703274730216252,1.233323574066162
0.7264101634316368,0.7627306716032186,0.7445704175174277,60,0.2980465590953827,0.8715225751201312,1.2075872421264648
0.7627306716032186,0.7990511797748004,0.7808909256890095,61,0.3441331088542938,0.8572796832342617,1.1861915588378906
0.7990511797748004,0.8353716879463823,0.8172114338605914,150,0.3226335346698761,0.7799031807978948,1.180101990699768
0.8353716879463823,0.8716921961179641,0.8535319420321732,57,0.8826462626457214,1.0085812263321459,1.1266098022460938
