d_lo,d_hi,d_mid,n,V_min,V_mean,V_max
0.0,0.03633770390720599,0.018168851953602995,2297,0.20504699647426605,0.7841749433192887,1.2849462032318115
0.03633770390720599,0.07267540781441198,0.054506555860808985,1350,0.20309537649154663,0.7603443408453906,1.3098629713058472
0.07267540781441198,0.10901311172161797,0.09084425976801497,1193,0.20558112859725952,0.743981631308769,1.3251272439956665
0.10901311172161797,0.14535081562882396,0.12718196367522097,1147,0.21120552718639374,0.7903932053676977,1.3768348693847656
0.14535081562882396,0.18168851953602994,0.16351966758242695,881,0.20978207886219025,0.7800466035673486,1.3841204643249512
0.18168851953602994,0.21802622344323594,0.19985737148963295,784,0.20972450077533722,0.7826712841015994,1.3578088283538818
0.21802622344323594,0.25436392735044194,0.23619507539683893,783,0.21217721700668335,0.8296156255944631,1.3087456226348877
0.25436392735044194,0.2907016312576479,0.27253277930404496,867,0.21338678896427155,0.8299437134667389,1.3030341863632202
0.2907016312576479,0.3270393351648539,0.3088704832112509,494,0.22003911435604095,0.754178526068506,1.304480791091919
0.3270393351648539,0.36337703907205987,0.3452081871184569,480,0.22311975061893463,0.7874465056695044,1.2796887159347534
0.36337703907205987,0.3997147429792659,0.3815458910256629,461,0.24028876423835754,0.7503795373918177,1.280713677406311
0.3997147429792659,0.4360524468864719,0.41788359493286886,572,0.26882797479629517,0.797591485239409,1.305176854133606
0.4360524468864719,0.47239015079367785,0.4542212988400749,579,0.2745712399482727,0.8509250839139514,1.3089596033096313
0.47239015079367785,0.5087278547008839,0.49055900274728087,469,0.28843584656715393,0.8845660678232148,1.2792726755142212
0.5087278547008839,0.5450655586080898,0.5268967066544868,473,0.31187883019447327,0.9407360491364501,1.293686866760254
0.5450655586080898,0.5814032625152958,0.5632344105616929,361,0.35254421830177307,0.9225381062962011,1.288711428642273
0.5814032625152958,0.6177409664225019,0.5995721144688988,315,0.37722665071487427,0.8689644595933339,1.299409031867981
0.6177409664225019,0.6540786703297078,0.6359098183761048,347,0.4072987139225006,0.9442828561284013,1.3029037714004517
0.6540786703297078,0.6904163742369138,0.6722475222833109,268,0.4172956943511963,1.070514642146986,1.293634295463562
0.6904163742369138,0.7267540781441197,0.7085852261905168,173,0.5333967804908752,1.1024246842874956,1.2913628816604614
0.7267540781441197,0.7630917820513258,0.7449229300977227,150,0.6480998396873474,1.0956170058250427,1.2943044900894165
0.7630917820513258,0.7994294859585318,0.7812606340049288,49,0.6618183851242065,1.0834758549320453,1.2751555442810059
0.7994294859585318,0.8357671898657377,0.8175983379121348,132,0.6819255352020264,1.0305878790942105,1.2349085807800293
0.8357671898657377,0.8721048937729438,0.8539360418193407,42,0.8364019393920898,1.027869695708865,1.1105724573135376
