episode,steps,final_battery,total_reward,total_directional_reward,total_battery_reward,total_movement_penalty,loss,episode_time,rollout_time,inference_time,env_time,update_time,peak_solar_w,mean_solar_w,min_battery
120,683,0.0,-75.9133476171029,22.06670505766301,-75.74445420924818,14.771031678604638,-0.7068450450897217,18.409564082001452,17.954559025005437,0.6086349520919612,17.345924072913476,0.2945094380120281,42.02751998560162,23.323808582256515,0.0
121,720,2.7446021647242858,-56.79957432020126,24.451368487798582,-57.73136131056405,15.718415180806812,,19.74974451700109,19.606555385005777,0.6444459771300899,18.962109407875687,0.0,42.26336216111673,24.7955221996296,2.7446021647242858
122,720,3.5287006994126346,-53.249758476880324,24.76734217859292,-54.788121807086156,15.564356956165966,-0.4799019992351532,20.44717372400919,19.987369384994963,0.6432306389615405,19.344138746033423,0.2939345540071372,42.258413378084306,24.95857735375259,3.5287006994126346
123,720,19.199885583412154,-31.33091158877449,25.658223077463678,-35.5696922039338,14.320105389993035,,20.02249591400323,19.85456468698976,0.6435829663387267,19.210981720651034,0.0,42.26301561102933,26.541476874033155,15.640343091310896
124,707,0.0,-63.97660417399864,23.123265105594225,-65.90476937740503,14.483117836249281,-0.6631008982658386,21.331582840997726,20.89458771700447,0.6319371757708723,20.262650541233597,0.29832635600178037,42.26341763425646,24.199100860898024,0.0
125,720,7.916746587186478,-41.77982773894581,25.55057821734685,-44.83325608957688,15.058564791226262,,19.357090535006137,19.20846341800643,0.6436938190599903,18.56476959894644,0.0,42.26343597243845,25.741483902906587,7.916746587186478
126,720,7.852766155354379,-62.28859222446777,24.606204509284673,-63.481010377623505,15.613457066324168,-0.7173038125038147,19.436080114988727,18.984167229005834,0.6446013819950167,18.339565847010817,0.29398639299324714,42.26206009163576,24.46815269141258,7.852766155354379
127,720,10.088355577035625,-41.72906774482638,25.339100874430404,-43.8178199084958,15.766396102391084,,19.785816007002722,19.62834557700262,0.643699115185882,18.984646461816737,0.0,42.26321722813069,25.729769706139738,9.038490661696903
128,717,0.0,-70.19348345696504,23.35497007648632,-71.04675495104841,14.887127581951075,-0.6136681437492371,20.533773054994526,20.085176221997244,0.6407351149100577,19.444441107087187,0.29592325499106664,42.26334010805273,24.031295333919996,0.0
129,720,10.672441959788946,-54.65857857939753,24.870614257943373,-57.53369821940392,14.986388712311287,,19.617116092995275,19.453868522003177,0.6429538718948606,18.810914650108316,0.0,42.26335873201917,24.987120259209664,10.672441959788946
130,692,0.0,-61.21534218992824,23.534666410372672,-63.030988477428785,14.544450095447543,-0.7026458382606506,18.11444797500735,17.671002007002244,0.6165706400934141,17.05443136690883,0.2957391189993359,42.26106848553078,24.297673978957608,0.0
131,720,0.04737129018835245,-74.83621104342242,24.07250223859766,-76.32611321146317,15.234081035392363,,19.328318972009583,19.179315062006935,0.6430302779335761,18.53628478407336,0.0,42.25465545113964,23.68879896597544,0.04737129018835245
132,692,0.0,-69.37614931975004,22.802695728458005,-72.23548980810327,13.409504507678562,-0.504643976688385,18.55453986399516,18.11922971799504,0.6170163802016759,17.502213337793364,0.29679009500250686,42.26333072493254,23.80724138607272,0.0
133,676,0.0,-62.71381889959326,22.22385574019031,-63.90331359540808,14.153704017893677,,17.254646642992157,17.107418849991518,0.6039532792783575,16.50346557071316,0.0,42.263212715982114,24.041867377859884,0.0
134,720,4.5193822293631465,-65.60604402284615,24.30260831424298,-67.52193948077519,14.864990765674932,-0.5811160802841187,21.28649964700162,20.809634781995555,0.6432278698193841,20.16640691217617,0.29655851201096084,42.26202178516417,24.35531323095438,4.5193822293631465
135,714,0.0,-61.77463839053658,24.217086240953133,-63.630782721897276,15.192643879572454,,20.017423130993848,19.863727050003945,0.6388329429464648,19.22489410705748,0.0,42.26300732325647,24.355312378564253,0.0
136,720,3.586298797519639,-63.71235751099465,24.58002708132842,-65.25842839316043,15.574025273363224,-0.4797248840332031,20.40731120700366,19.96885383100016,0.6425241829711013,19.32632964802906,0.2955014809995191,42.26337292028648,24.373936916182906,3.586298797519639
137,720,9.255562439379913,-50.21278532215952,25.131469523453486,-52.155161494346046,15.81859204710434,,19.578576706000604,19.432485843004542,0.6426293303520652,18.789856512652477,0.0,42.26332254331256,25.218566876611142,9.255562439379913
138,720,5.925666815491218,-59.27185304632405,24.89764396864483,-60.737194488427505,15.811264279171224,-0.5683716535568237,19.957510191990878,19.5019581529923,0.6424361550161848,18.859521997976117,0.29941817400685977,42.26300732325647,24.608030445196487,5.925666815491218
139,713,0.0,-66.25257578484728,24.144863652496,-67.700785236832,15.394481564377108,,19.45575918200484,19.311158494994743,0.6360041978623485,18.675154297132394,0.0,42.26275442421079,24.03967317264863,0.0
140,720,3.2805773233026287,-66.14524362438388,24.181779134770686,-67.62883424460357,15.328973683112753,-0.4963936507701874,20.963212136994116,20.506365466004354,0.6408529390901094,19.865512526914245,0.2981693890033057,42.263213858603606,24.26946233260731,3.2805773233026287
141,720,10.993382543076825,-55.821364535340386,24.842433516746794,-56.49345441378416,16.45405852379423,,19.3138153530017,19.164401774993166,0.6415162510529626,18.522885523940204,0.0,42.2633752264978,24.888022448203568,10.993382543076825
142,703,0.0,-57.1414973311307,23.937433240236047,-60.11345091437503,14.214674226080067,-0.464134156703949,18.210191438003676,17.774815522992867,0.6270075521752005,17.147807970817667,0.2956561080063693,42.26318910521815,24.583381223609138,0.0
143,708,0.0,-73.9661384516483,23.11931809072563,-73.85763461833602,16.034790479404617,,18.985280988999875,18.83446212099807,0.6328587209718535,18.201603400026215,0.0,42.26340376316194,23.54648701021078,0.0
144,713,0.0,-60.47203831996219,24.46463735921582,-63.47759078045357,14.770676442466986,-0.3624866008758545,18.97803336700599,18.537566925006104,0.6359133799414849,17.90165354506462,0.2934651659888914,42.263381960996625,24.391838585563605,0.0
145,720,13.193646049080124,-48.93455550408821,25.27197491939238,-50.74136761193223,16.122623556808275,,19.504632108000806,19.355159286002163,0.6417089238238987,18.713450362178264,0.0,42.263386524559785,25.268987687150066,13.193646049080124
146,715,0.0,-66.67044082400771,23.97790340707192,-66.4817589119179,16.39738645221179,-0.5918530821800232,20.165843925002264,19.729641312005697,0.6378002221754286,19.091841089830268,0.2970737980067497,42.26317899591517,24.112479106424434,0.0
147,720,18.279523511771572,-34.58866005357795,25.43959008735357,-36.623341055278274,15.771694988986596,,19.83369053300703,19.675373200996546,0.642400156983058,19.032973044013488,0.0,42.262737986360705,26.36367403828363,18.279523511771572
148,720,5.558909141022983,-66.03404144592169,24.22646752912114,-65.78337961944582,16.67654706318067,-0.7253196835517883,19.757591237997985,19.320552506003878,0.6420091068575857,18.678543399146292,0.29424751100305,42.261630627704086,24.25338942726341,5.558909141022983
149,720,3.290368216501786,-71.57786277574762,23.78182635065293,-72.01690452060022,15.797297395260522,,20.066039521989296,19.92284287700022,0.6428725467994809,19.27997033020074,0.0,42.263196824103524,23.88720899871774,3.290368216501786
150,713,0.0,-63.53896661031344,24.43972137089647,-64.06908781422965,16.043244975672213,-0.5227880477905273,19.222363241002313,18.7812410070037,0.6355616337823449,18.145679373221355,0.2971682000061264,42.25987285554912,24.24880631265226,0.0
151,720,13.570299374314832,-43.19836340666091,25.379715249241812,-44.89158593085378,16.104912454502703,,19.015682939003455,18.873756921995664,0.6438770888489671,18.229879833146697,0.0,42.26340835578837,25.693628286209155,13.570299374314832
152,720,15.802432248707735,-42.02247785857844,25.844361988911757,-43.84190123454627,16.204483372436215,-0.7596401572227478,19.942765622006846,19.49162482599786,0.6421154200797901,18.84950940591807,0.2941045409970684,42.24716317452282,25.75590690089071,15.645088235225485
153,720,7.497462766315984,-44.23371118084925,26.047682790345334,-48.34766215491861,15.072656135638292,,19.3896525070013,19.231524833012372,0.6433943498268491,18.588130483185523,0.0,42.263316554984726,25.497912719924027,7.497462766315984
154,720,17.60104684152572,-35.3524669210007,26.341984545146218,-38.34075642148829,15.594702686564142,-0.5177872180938721,19.1579841030034,18.707672812000965,0.6420393808366498,18.065633431164315,0.29645624400291126,42.26331411748339,26.251982599455772,17.60104684152572
155,720,12.91583878409277,-50.11616453400425,25.09824949470307,-51.098635070501686,16.17615374545727,,19.263780470006168,19.115494490004494,0.6413898579776287,18.474104632026865,0.0,42.2598481231783,25.32965363236107,12.91583878409277
156,706,0.0,-71.79541005292774,23.267257646953013,-71.46888086724802,15.662234452894829,-0.6056250929832458,20.309979728990584,19.850281102990266,0.6288285059272312,19.221452597063035,0.2942172580078477,42.23735749001648,23.73246889610079,0.0
157,720,5.753991459162353,-50.222034172634956,25.01528843690415,-49.68808074264488,17.324013697355856,,19.393641287999344,19.242068288003793,0.6425141708023148,18.599554117201478,0.0,42.26337625994179,25.164326464251502,5.753991459162353
158,720,6.89334919100171,-63.6389603630376,23.91218492454955,-62.42813946528322,17.010112348143036,-0.44436508417129517,20.527416147000622,20.082892709004227,0.6421642490749946,19.440728459929232,0.2943812840094324,42.262731436041996,24.433590876397005,6.89334919100171
159,720,9.273565476738089,-52.4605227527442,24.744108011675788,-52.08336159529966,17.1730635554068,,19.68211578000046,19.534414884998114,0.6424549951334484,18.891959889864665,0.0,42.26318070847667,25.08187321761218,9.273565476738089
160,720,14.042480989814878,-49.910207886945344,25.416417799826714,-50.43419059924588,17.00812940447063,-0.5228207111358643,19.986144013004377,19.54580200300552,0.6431370591453742,18.902664943860145,0.29560939100338146,42.26202514515792,25.223360664989798,14.042480989814878
161,720,8.289933472932942,-63.16387960204217,24.806535385863594,-61.88071141053742,17.556107335060954,,19.727981365998858,19.573757035992458,0.642988341714954,18.930768694277504,0.0,42.263025196737836,24.3981927309351,8.289933472932942
162,720,1.7501807204823199,-67.87238897076365,23.945665793858662,-65.6597598437486,17.453452852409363,-0.4146631360054016,19.723572501010494,19.28083246499591,0.6418884828744922,18.63894398212142,0.2969994199957,42.26337855399873,24.082016627526894,1.7501807204823199
163,720,9.064853851221919,-62.195017813449034,24.955334807659536,-60.51127076025958,17.907272370013676,,19.36757095999201,19.22830103400338,0.6428637680219254,18.585437265981454,0.0,42.26300232243726,24.49472709165621,9.064853851221919
164,720,8.434905116291196,-57.32591712309527,24.66407331692752,-55.80525919613468,17.94134313688163,-0.4113848805427551,20.016297991998727,19.566438234003726,0.6424215838051168,18.92401665019861,0.29335548299422953,42.263399294984126,24.732832899256124,8.434905116291196
165,720,8.214426844835844,-47.82768331571065,24.915949799399385,-45.036963872855885,18.434130667859087,,20.07646007099538,19.916795420998824,0.6432221859431593,19.273573235055665,0.0,42.26299768925281,25.312289294873057,7.842490547345533
166,720,2.2279494143018237,-62.42186772745528,23.943083620795644,-60.30990443358223,17.24443636526062,-0.66301029920578,21.559104881991516,21.112440862998483,0.6434603408706607,20.468980522127822,0.2952255080017494,42.262071735269224,24.427421062447042,2.2279494143018237
167,720,16.77202782627042,-46.04241629752011,25.057677784821884,-43.96671277213519,18.320129750088924,,19.74507357600669,19.58637152799929,0.6422047058294993,18.94416682216979,0.0,42.2627379655011,25.58451738786046,16.77202782627042
168,720,11.794752718254994,-57.89310710284412,24.372812288891215,-54.865541106514485,18.469977576205196,-0.38854852318763733,20.34824167699844,19.905762487993343,0.6425779979908839,19.26318449000246,0.2960547040129313,42.25764056630928,24.777289095803674,11.794752718254994
169,720,7.969872912354635,-59.14054488718207,23.76370067054782,-56.9570872084511,17.84330980915774,,20.928123032994336,20.772674406995066,0.6424673921865178,20.130207014808548,0.0,42.263378512681896,24.6446116778604,7.969872912354635
170,720,9.835450100531046,-48.15875990193218,25.40041144305397,-48.099026168465514,17.204858183309444,-0.5031834840774536,19.27264454201213,18.82847149799636,0.6413721930148313,18.18709930498153,0.2985210499900859,42.24262825580186,25.30697254951387,9.835450100531046
171,720,1.288909859508336,-64.5954947415361,24.067390744631997,-60.455224141523104,18.854252848381496,,19.331985911005177,19.185139854991576,0.6431773930962663,18.54196246189531,0.0,42.26244341605448,24.306702052984715,1.288909859508336
172,720,10.086230978535019,-53.216263620014146,24.921735984312917,-51.07477069380236,18.09309084742914,-0.41515839099884033,19.556441307999194,19.105487934997655,0.6434894337726291,18.461998501225025,0.2966539259941783,42.263429167287406,25.011304054636508,10.086230978535019
173,720,7.493723844566859,-59.046461488458675,24.38296582858205,-56.87564445241185,18.302827891400852,,19.75923713701195,19.611089978992823,0.6417763741774252,18.969313604815397,0.0,42.25759273773242,24.598586722978585,7.493723844566859
174,720,12.630549499683847,-45.34675899736858,25.1816283247227,-42.87467405889836,19.052976102931495,-0.3546261191368103,19.395765398992808,18.961677687999327,0.6408726647496223,18.320805023249704,0.2934259660105454,42.26318216485076,25.475383070330068,11.613431860465049
175,720,6.190724347487231,-67.08788074082948,24.522243767844095,-63.853972721707336,18.79348461958381,,20.031835807007155,19.8832801610115,0.6431364449526882,19.24014371605881,0.0,42.26332481129453,24.088728936592215,6.190724347487231
176,720,10.190754218848813,-63.25410114142478,24.09506962681281,-58.90427578550431,19.347076231565204,-0.28068631887435913,19.655660058007925,19.19936250099272,0.6422393839602591,18.55712311703246,0.29353933600941673,42.26317588199812,24.386825333967167,10.190754218848813
177,720,12.495338893598312,-50.73183449865313,25.342645883285325,-48.261581691527475,18.551554596905223,,19.03681192001386,18.898087695997674,0.6423670300137019,18.255720665983972,0.0,42.26337850051164,25.16481049658669,12.495338893598312
178,720,1.4294783225500767,-66.42011101498652,24.06962962700136,-62.71405493811339,18.934215392390726,-0.43188005685806274,19.413661514001433,18.964454397006193,0.6427227150561521,18.32173168195004,0.29949244699673727,42.259176469252225,24.137581288107715,1.4294783225500767
179,720,4.091333535954439,-61.799549250093264,24.484594013925538,-57.61678436026494,19.77269335603273,,20.165719233002164,20.00108663800347,0.6427552072127583,19.358331430790713,0.0,42.18786218717861,24.322453298170977,4.091333535954439
180,720,8.33014280599694,-58.643615310808876,24.847414389610776,-55.21106419968186,19.402496105516803,-0.40981611609458923,20.121180854999693,19.672632161004003,0.6425175988551928,19.03011456214881,0.29679043099167757,42.25240909754477,24.604122870034477,8.33014280599694
181,720,10.300383680381128,-63.444441252373004,24.081672828534927,-58.06835862211576,20.281789070303798,,19.49928599401028,19.35287273999711,0.6423737380100647,18.710499001987046,0.0,42.26205316068265,24.3432415005064,10.300383680381128
182,720,7.705466480270803,-62.46459810470679,24.407339185316808,-57.63852279936619,20.02740280314022,-0.518051028251648,19.665659938007593,19.208041051009786,0.6447204408614198,18.563320610148367,0.29707335300918203,42.262419266733694,24.34290306410801,7.705466480270803
183,720,12.358858346276563,-53.54859314119712,24.74774271857915,-49.41934091346829,19.949413636639978,,19.985684225001023,19.83444689399039,0.6427802361431532,19.191666657847236,0.0,42.26274228664116,24.973203317050775,12.358858346276563
184,720,2.9925181906614253,-61.52452142193813,24.412076162845402,-56.14193225210961,20.450470866643496,-0.2757572531700134,19.833972553999047,19.442748481989838,0.6407194059429457,18.802029076046892,0.2452006070088828,42.26301550214587,24.39347010348596,2.9925181906614253
185,720,6.9061195188983575,-62.40318141803529,24.428620002335492,-57.19363053759805,20.598939381339132,,19.374732819997007,19.22575149399927,0.643782393381116,18.581969100618153,0.0,42.263177864886025,24.32291497511429,6.9061195188983575
186,720,8.116986188114659,-64.90186770793999,24.27181238424734,-60.37386379071968,19.968482486767744,-0.5113651752471924,20.216839501998038,19.77488942000491,0.6431320200208575,19.131757399984053,0.2958264619956026,42.26340838523772,24.220164334484817,8.116986188114659
187,720,14.723709283585777,-44.65325414438438,25.32369511363292,-40.08762075827653,20.584542728892345,,19.53852183399431,19.40287506900495,0.6427291417639935,18.760145927240956,0.0,42.26331935864936,25.513472745532884,14.723709283585777
188,720,7.546511850947946,-56.934472383280294,24.43496090859585,-52.072600500237186,20.40432930787088,-0.42112550139427185,19.812819234997733,19.368939132997184,0.6434596902108751,18.72547944278631,0.298358960004407,42.24870342751131,24.725344947560412,7.546511850947946
189,720,5.742529293746123,-61.38636464861744,24.615402068275152,-57.683964433299025,19.47731134913713,,19.28340664600546,19.1302732059994,0.6424266220128629,18.48784658398654,0.0,42.2634251479262,24.446838056039642,5.742529293746123
190,720,12.704136658247117,-58.50467540946903,24.42338860094496,-54.15704961934359,19.715659016608846,-0.34449782967567444,20.442785243008984,20.00334166501125,0.6447331326053245,19.358608532405924,0.2925485169980675,42.2575812666101,24.729955055338262,12.704136658247117
191,720,9.784331973448353,-61.28846839821747,24.02667073402547,-56.284156483448385,19.905924161841536,,21.797430328995688,21.63804904000426,0.6428137249022257,20.995235315102036,0.0,42.259879586652616,24.497474575479693,9.784331973448353
192,720,0.0,-65.1535795429211,24.63042780428158,-62.36837111441859,18.42902568002356,-0.3844626545906067,19.564831901996513,19.119462732996908,0.6409287059941562,18.478534027002752,0.2942870559927542,42.26331651429671,24.172875372460936,0.0
193,720,8.104216602740271,-58.72441884605722,24.5890382031751,-54.64105738785757,19.58446829530775,,20.314811890013516,20.171638226005598,0.6428924577194266,19.52874576828617,0.0,42.261081574561544,24.620368017971508,8.104216602740271
194,709,0.0,-65.52692238074503,24.01950461478575,-62.40502809880008,18.56240357865251,-0.296146959066391,19.381201816999237,18.933638093993068,0.6312249431066448,18.302413150886423,0.2976897850021487,42.263002996924044,24.02044747921857,0.0
195,720,8.41429000456746,-58.14996376174881,25.072091149316122,-56.33627515725492,18.202509869127105,,19.367664107994642,19.20889461999468,0.6434090739494422,18.565485546045238,0.0,42.26204322296837,24.662379952742032,8.41429000456746
196,720,3.3355792134524873,-73.31497926862613,23.592831170380617,-69.38760299238162,18.644686521393744,-0.3218764066696167,19.891014952998376,19.44274957200105,0.6428944980871165,18.799855073913932,0.29709448899666313,42.26339035728897,23.744806291917158,3.3355792134524873
197,720,13.455540451225174,-46.927206331578226,24.904238086577404,-42.586768103237546,19.988822941207207,,19.917744443999254,19.776068808001583,0.6436977138509974,19.132371094150585,0.0,42.26275811360223,25.389678269277155,12.705371150408363
198,720,5.375530186743185,-62.21913591806707,24.076685580742744,-57.70568739783802,19.591986942211676,-0.3032394349575043,19.565519344003405,19.128922867996152,0.6425714468205115,18.48635142117564,0.2950086899945745,42.263315984266136,24.366186030490695,5.375530186743185
199,720,14.093880920238771,-52.42451941298932,24.67406408490206,-48.07673965452331,19.682710125740574,,19.914648795005633,19.756734181995853,0.6434545899683144,19.11327959202754,0.0,42.26274717427671,25.09226426299758,14.093880920238771
200,720,8.210068697421812,-62.52396110890075,24.02683912789376,-57.19480566005417,20.149327994285365,-0.36757874488830566,20.055320622996078,19.619115366003825,0.6426544523565099,18.976460913647315,0.292416583004524,42.262745249978494,24.39044112240059,8.210068697421812
201,720,10.256906526243682,-55.48772374605485,25.095611627236487,-52.72071170170965,19.253697360935355,,19.307207849997212,19.164785352011677,0.6436424200510373,18.52114293196064,0.0,42.26159336939706,24.794942274516345,10.256906526243682
202,720,15.210289373539856,-44.08683556992641,25.888361004510156,-41.24688745460375,19.73966935056099,-0.2810308337211609,19.60450346500147,19.200868343003094,0.643163698958233,18.55770464404486,0.24555733099987265,42.263378742341494,25.53455557746217,15.210289373539856
203,720,0.6823232592088583,-62.9595516947941,23.859366303568535,-59.26388743376983,18.676912831874038,,20.470455186004983,20.31410089599376,0.6448486530862283,19.669252242907532,0.0,42.26052333406741,24.372249547703923,0.6823232592088583
204,709,0.0,-71.22584769624115,23.293592225721294,-67.96782877544155,17.73091843703553,-0.25468260049819946,19.224454057999537,18.82968512699881,0.6328598119434901,18.19682531505532,0.24723795099998824,42.237388910588116,23.75995797366678,0.0
205,720,11.809991623792412,-58.39634429553358,24.5667413162322,-55.8736980782163,18.372639938599807,,19.61726691099466,19.46006545999262,0.6440416011173511,18.81602385887527,0.0,42.26320725201153,24.701217920987897,11.809991623792412
206,720,0.1970157159711669,-66.09452081021482,23.82612781259107,-60.674359467834904,20.05912701424962,-0.257313996553421,20.369912048990955,19.971343362994958,0.6434015911363531,19.327941771858605,0.2462176749977516,42.263377392406554,24.095615091562337,0.1970157159711669
207,720,0.37410530513884527,-66.28928225395224,24.22189571263044,-62.393062631224936,19.10572979748657,,19.4517516749911,19.30460086200037,0.6440385542373406,18.66056230776303,0.0,42.26318293571891,24.09494417685893,0.37410530513884527
208,720,16.885167642022182,-38.55487600837901,25.446155997535357,-35.036148898720604,19.703643157205132,-0.2835710644721985,19.782912706999923,19.332038676002412,0.6415183459903346,18.690520330012077,0.29635640600463375,42.26341009949751,25.97388764660231,13.457166796556969
209,720,11.871817737172256,-45.80972552131848,25.00273491523313,-43.040607911700114,18.818271579895477,,19.68502053100383,19.534741542011034,0.644082967977738,18.890658574033296,0.0,42.260511030472664,25.476858868640974,11.871817737172256
210,720,11.748758236318112,-58.989773346676444,24.68030615590885,-55.030078581575225,19.169245139350654,-0.3091046214103699,19.176678283998626,18.72791824299202,0.6427714402379934,18.085146802754025,0.29895412900077645,42.26338342429253,24.67634865028173,11.748758236318112
211,720,5.833184519635207,-55.188085401620015,24.329972688793475,-49.89081890375124,20.011783121776286,,19.872454237993225,19.729256442005862,0.6430025160225341,19.08625392598333,0.0,42.26332272615397,24.857460410996474,5.833184519635207
212,720,13.829391923177772,-47.29914015819469,24.425477794141024,-42.529674267139,20.12500809069417,-0.2499675303697586,20.196406762988772,19.80599571199855,0.6421134150732541,19.163882296925294,0.24263232399243861,42.26338108694395,25.386922671801187,12.885527099861402
213,720,9.180745200035464,-64.35522403246432,24.537813548256736,-58.57226491619396,20.347832076564597,,19.68108396101161,19.537243770013447,0.6440447081986349,18.893199061814812,0.0,42.26341579953911,24.289274094647695,9.180745200035464
214,720,8.193914107765462,-61.208934919535174,24.369080054231848,-59.72915757123568,17.382069061936036,-0.18107974529266357,20.13977776399406,19.76994537501014,0.6438242160511436,19.126121158958995,0.2276988139929017,42.2624522227854,24.57233971294954,8.193914107765462
215,720,9.749959950978832,-60.6902774522031,24.769222912029203,-56.236014608196385,20.090890983771263,,19.191680857999017,19.048076380000566,0.6434301271074219,18.404646252893144,0.0,42.26302220470803,24.462316559914584,9.749959950978832
216,720,17.32696968787193,-46.67587578653024,25.00598418010771,-42.61160879127786,20.190714024495676,0.11317405104637146,19.890181933005806,19.49980388500262,0.6423589928890578,18.857444892113563,0.24374163900210988,42.2632084294803,25.4548152978634,17.32696968787193
217,720,16.83006815403952,-34.91362080870769,26.105963443142382,-35.49680211811329,17.13237170286071,,19.542659459999413,19.40103036900109,0.6421713769523194,18.758858992048772,0.0,42.26050894029629,26.217371974978374,15.394262901949931
218,720,4.8159068884629805,-64.96824632091655,24.043763021380435,-61.632170633433134,18.390655260774896,-0.21002155542373657,20.671771004999755,20.23175993100449,0.6426638422417454,19.589096088762744,0.29519641200022306,42.263207286778766,24.2635931979861,4.8159068884629805
219,711,0.0,-67.16341424287825,24.213275294020633,-64.78476809924484,18.088887925514875,,18.957687469999655,18.804575232003117,0.6348022569727618,18.169772975030355,0.0,42.22956025826529,23.92894996009019,0.0
220,720,14.194813901474559,-54.79598928255064,24.49968068959535,-50.79386752233793,19.31314324030962,-0.28689026832580566,19.226065531009226,18.883947198992246,0.6419134671305073,18.24203373186174,0.19649334899440873,42.2598831421846,24.95527431230478,14.194813901474559
221,720,5.789929201444981,-62.554471310016474,24.506448192356363,-57.31802452208797,20.417856731900173,,19.918237649995717,19.775509636005154,0.643711669210461,19.131797966794693,0.0,42.261072867106165,24.2876537453187,5.789929201444981
222,720,11.923460867122092,-61.676074522236384,24.450627853544344,-55.942055765027625,20.302277731962242,-0.17093731462955475,19.584875316999387,19.284369373010122,0.6416388538054889,18.642730519204633,0.14783290700870566,42.25984285547462,24.462514676209203,11.923460867122092
223,707,0.0,-65.56107171524533,23.83153766994769,-62.519515048726134,18.054604193279218,,19.60470466699917,19.464467270998284,0.6312858798046364,18.833181391193648,0.0,42.26277094622388,24.034826102652247,0.0
224,720,2.2091477781365696,-65.75181178074702,24.429579244034244,-61.46867875243662,19.38958559342109,-0.1979174166917801,19.602922245991067,19.2543167329859,0.6418326589628123,18.612484074023087,0.19937729400407989,42.261626964673205,24.122262259783923,2.2091477781365696
225,720,5.048143128756825,-60.44739503346745,24.985052447678445,-59.71099426589134,17.56206870240278,,19.55566988400824,19.411548414005665,0.6438735892443219,18.767674824761343,0.0,42.2605663763478,24.469679161884127,5.048143128756825
226,704,0.0,-74.95389829346318,23.445492542025114,-72.58229762321831,17.387238300323773,-0.21652275323867798,19.236225430999184,18.95804215600947,0.6285064281837549,18.329535727825714,0.13829035699018277,42.26244462269118,23.540386525177862,0.0
227,720,16.01754657414162,-50.95969400117745,24.545479682774165,-45.01754171596865,21.115453266470297,,19.882394687985652,19.741710370988585,0.643899780974607,19.097810590013978,0.0,42.25984221608329,25.17164242756223,16.01754657414162
228,720,9.763989396585707,-46.48441557867589,24.971752979918424,-41.90761856631789,19.894661875488968,-0.20425139367580414,20.240995694999583,19.963593395994394,0.6438859499903629,19.31970744600403,0.1395662419963628,42.26242964917089,25.37958200116939,8.285433121013988
229,720,13.099262894484143,-38.93204638486074,24.62660367568333,-37.53068311231537,17.691721967386396,,19.215341610004543,19.068179638998117,0.6417785578232724,18.426401081174845,0.0,42.263383421899604,25.95923018970319,10.484331900775945
230,720,5.059036100060094,-60.66329088492867,24.06928672458527,-56.241028384901625,19.53635647698402,-0.03365856409072876,20.744022792991018,20.384667426988017,0.6412963928305544,19.743371034157462,0.20042629099043552,42.262765892382035,24.474147808573807,5.059036100060094
231,720,3.55863455443276,-63.52844207784519,24.788778445665685,-62.17037539122383,17.056861526155036,,19.724505620004493,19.57560299699253,0.6433899041439872,18.932213092848542,0.0,42.26319424173845,24.410192285575967,3.55863455443276
232,720,5.266889958937486,-70.42669570972255,23.796531396504303,-66.21669089135032,18.688740513991718,-0.30241113901138306,20.468027220995282,20.112462717996095,0.6422944179794285,19.470168300016667,0.19674895599018782,42.261616093989616,23.99213899118905,5.266889958937486
233,720,6.0479605340271725,-48.439503058267086,25.015856126969034,-47.91798842585181,17.372143442770575,,19.561941752006533,19.42228662899288,0.6426984525896842,18.779588176403195,0.0,42.26301391625902,25.182311800596402,2.7587745258272034
234,720,14.730474019509728,-43.65872318729016,24.96022824184004,-43.73827789148787,16.5984938818599,-0.13407079875469208,19.855415860991343,19.41060206601105,0.6424418771202909,18.76816018889076,0.29884455300634727,42.26337409626157,25.724119481654537,14.457694107797609
235,720,11.52658129509521,-52.597126043030286,25.172517382684546,-51.93587115434147,17.262041135517688,,19.25049463400501,19.10421758898883,0.6415881741413614,18.46262941484747,0.0,42.26340314759394,25.085433376101037,11.52658129509521
236,720,11.632321012265466,-46.99886655764462,25.20306897375932,-46.37840294255914,17.11142627146183,-0.22594445943832397,19.734172052994836,19.280981682997663,0.6420927801227663,18.638888902874896,0.29572145400743466,42.26333065620316,25.45176541792171,11.632321012265466
237,719,0.0,-65.36363996112287,24.792378452165767,-63.377491564754536,17.946665359654553,,19.54220831100247,19.384018051001476,0.6417441089724889,18.742273942028987,0.0,42.2631954192319,24.186052446802254,0.0
238,703,0.0,-61.857182534693365,23.837425037823255,-60.10138269314039,16.46482274915482,-0.22681167721748352,18.503593752000597,18.169695524004055,0.6262462540034903,17.543449270000565,0.19147387599514332,42.263342083096546,24.349143783233693,0.0
239,720,8.859495601435489,-56.92696397355796,25.118075249937647,-57.723968468729375,15.896805812646166,,19.00817436199577,18.86629542299488,0.6436972489027539,18.222598174092127,0.0,42.26333200145617,24.839693177995,8.859495601435489
240,720,18.955394734377535,-38.38814363563671,25.22286270656568,-37.495141210232006,17.49692647607639,-0.09345663338899612,19.801285749999806,19.356216164000216,0.6427662513160612,18.713449912684155,0.29524145800678525,42.26338109892354,26.118451535583183,16.347028058872354
241,671,0.0,-68.8237776811111,22.33048837252744,-69.46814194795381,14.832144182186479,,17.023936632002005,16.871415284011164,0.5995031900674803,16.271912093943683,0.0,42.25986557847413,23.591608235593903,0.0
