model,seed,episode,tensor,bin_left,bin_right,count
cost,6,500,actor.0.weight,-0.16228550672531128,-0.15438801813416364,28
cost,6,500,actor.0.weight,-0.15438801813416364,-0.146490529543016,341
cost,6,500,actor.0.weight,-0.146490529543016,-0.1385930409518684,406
cost,6,500,actor.0.weight,-0.1385930409518684,-0.13069555236072075,368
cost,6,500,actor.0.weight,-0.13069555236072075,-0.12279806376957311,431
cost,6,500,actor.0.weight,-0.12279806376957311,-0.11490057517842549,458
cost,6,500,actor.0.weight,-0.11490057517842549,-0.10700308658727786,410
cost,6,500,actor.0.weight,-0.10700308658727786,-0.09910559799613022,420
cost,6,500,actor.0.weight,-0.09910559799613022,-0.09120810940498258,412
cost,6,500,actor.0.weight,-0.09120810940498258,-0.08331062081383496,439
cost,6,500,actor.0.weight,-0.08331062081383496,-0.07541313222268733,428
cost,6,500,actor.0.weight,-0.07541313222268733,-0.0675156436315397,396
cost,6,500,actor.0.weight,-0.0675156436315397,-0.05961815504039206,418
cost,6,500,actor.0.weight,-0.05961815504039206,-0.05172066644924443,405
cost,6,500,actor.0.weight,-0.05172066644924443,-0.04382317785809681,450
cost,6,500,actor.0.weight,-0.04382317785809681,-0.03592568926694917,412
cost,6,500,actor.0.weight,-0.03592568926694917,-0.02802820067580153,437
cost,6,500,actor.0.weight,-0.02802820067580153,-0.02013071208465389,417
cost,6,500,actor.0.weight,-0.02013071208465389,-0.012233223493506279,411
cost,6,500,actor.0.weight,-0.012233223493506279,-0.00433573490235864,412
cost,6,500,actor.0.weight,-0.00433573490235864,0.003561753688788999,420
cost,6,500,actor.0.weight,0.003561753688788999,0.01145924227993661,402
cost,6,500,actor.0.weight,0.01145924227993661,0.01935673087108425,408
cost,6,500,actor.0.weight,0.01935673087108425,0.027254219462231888,459
cost,6,500,actor.0.weight,0.027254219462231888,0.03515170805337953,424
cost,6,500,actor.0.weight,0.03515170805337953,0.043049196644527166,447
cost,6,500,actor.0.weight,0.043049196644527166,0.05094668523567478,441
cost,6,500,actor.0.weight,0.05094668523567478,0.058844173826822416,454
cost,6,500,actor.0.weight,0.058844173826822416,0.06674166241797005,397
cost,6,500,actor.0.weight,0.06674166241797005,0.07463915100911767,426
cost,6,500,actor.0.weight,0.07463915100911767,0.0825366396002653,437
cost,6,500,actor.0.weight,0.0825366396002653,0.09043412819141294,454
cost,6,500,actor.0.weight,0.09043412819141294,0.09833161678256058,439
cost,6,500,actor.0.weight,0.09833161678256058,0.10622910537370822,392
cost,6,500,actor.0.weight,0.10622910537370822,0.11412659396485586,383
