model,seed,episode,tensor,bin_left,bin_right,count
cost,3,500,actor.0.weight,-0.16346576809883118,-0.15558271255435013,22
cost,3,500,actor.0.weight,-0.15558271255435013,-0.1476996570098691,260
cost,3,500,actor.0.weight,-0.1476996570098691,-0.13981660146538805,411
cost,3,500,actor.0.weight,-0.13981660146538805,-0.131933545920907,437
cost,3,500,actor.0.weight,-0.131933545920907,-0.12405049037642596,414
cost,3,500,actor.0.weight,-0.12405049037642596,-0.1161674348319449,375
cost,3,500,actor.0.weight,-0.1161674348319449,-0.10828437928746386,431
cost,3,500,actor.0.weight,-0.10828437928746386,-0.10040132374298281,445
cost,3,500,actor.0.weight,-0.10040132374298281,-0.09251826819850177,428
cost,3,500,actor.0.weight,-0.09251826819850177,-0.08463521265402073,428
cost,3,500,actor.0.weight,-0.08463521265402073,-0.07675215710953968,425
cost,3,500,actor.0.weight,-0.07675215710953968,-0.06886910156505863,430
cost,3,500,actor.0.weight,-0.06886910156505863,-0.06098604602057758,428
cost,3,500,actor.0.weight,-0.06098604602057758,-0.05310299047609654,445
cost,3,500,actor.0.weight,-0.05310299047609654,-0.045219934931615496,423
cost,3,500,actor.0.weight,-0.045219934931615496,-0.03733687938713445,400
cost,3,500,actor.0.weight,-0.03733687938713445,-0.02945382384265341,405
cost,3,500,actor.0.weight,-0.02945382384265341,-0.021570768298172366,457
cost,3,500,actor.0.weight,-0.021570768298172366,-0.013687712753691322,405
cost,3,500,actor.0.weight,-0.013687712753691322,-0.005804657209210279,392
cost,3,500,actor.0.weight,-0.005804657209210279,0.0020783983352707647,444
cost,3,500,actor.0.weight,0.0020783983352707647,0.009961453879751808,421
cost,3,500,actor.0.weight,0.009961453879751808,0.01784450942423285,429
cost,3,500,actor.0.weight,0.01784450942423285,0.025727564968713923,416
cost,3,500,actor.0.weight,0.025727564968713923,0.033610620513194966,401
cost,3,500,actor.0.weight,0.033610620513194966,0.04149367605767601,419
cost,3,500,actor.0.weight,0.04149367605767601,0.049376731602157053,432
cost,3,500,actor.0.weight,0.049376731602157053,0.0572597871466381,384
cost,3,500,actor.0.weight,0.0572597871466381,0.06514284269111914,419
cost,3,500,actor.0.weight,0.06514284269111914,0.07302589823560018,454
cost,3,500,actor.0.weight,0.07302589823560018,0.08090895378008123,454
cost,3,500,actor.0.weight,0.08090895378008123,0.08879200932456227,403
cost,3,500,actor.0.weight,0.08879200932456227,0.09667506486904331,432
cost,3,500,actor.0.weight,0.09667506486904331,0.10455812041352436,390
cost,3,500,actor.0.weight,0.10455812041352436,0.1124411759580054,427
cost,3,500,actor.0.weight,0.1124411759580054,0.12032423150248645,431
cost,3,500,actor.0.weight,0.12032423150248645,0.1282072870469675,436
cost,3,500,actor.0.weight,0.1282072870469675,0.13609034259144853,433
cost,3,500,actor.0.weight,0.13609034259144853,0.14397339813592958,396
cost,3,500,actor.0.weight,0.14397339813592958,0.15185645368041062,385
cost,3,500,actor.0.weight,0.15185645368041062,0.15973950922489166,117
cost,3,500,actor.2.weight,-0.008290817961096764,-0.007906368195374564,2
cost,3,500,actor.2.weight,-0.007906368195374564,-0.007521918429652366,0
cost,3,500,actor.2.weight,-0.007521918429652366,-0.007137468663930166,0
cost,3,500,actor.2.weight,-0.007137468663930166,-0.006753018898207967,1
cost,3,500,actor.2.weight,-0.006753018898207967,-0.006368569132485768,1
cost,3,500,actor.2.weight,-0.006368569132485768,-0.005984119366763569,0
cost,3,500,actor.2.weight,-0.005984119366763569,-0.005599669601041369,0
cost,3,500,actor.2.weight,-0.005599669601041369,-0.00521521983531917,1
cost,3,500,actor.2.weight,-0.00521521983531917,-0.004830770069596971,6
cost,3,500,actor.2.weight,-0.004830770069596971,-0.004446320303874772,5
cost,3,500,actor.2.weight,-0.004446320303874772,-0.004061870538152572,4
cost,3,500,actor.2.weight,-0.004061870538152572,-0.003677420772430374,3
cost,3,500,actor.2.weight,-0.003677420772430374,-0.0032929710067081744,6
cost,3,500,actor.2.weight,-0.0032929710067081744,-0.002908521240985975,3
cost,3,500,actor.2.weight,-0.002908521240985975,-0.0025240714752637764,8
cost,3,500,actor.2.weight,-0.0025240714752637764,-0.002139621709541577,12
cost,3,500,actor.2.weight,-0.002139621709541577,-0.0017551719438193775,8
cost,3,500,actor.2.weight,-0.0017551719438193775,-0.001370722178097179,12
cost,3,500,actor.2.weight,-0.001370722178097179,-0.0009862724123749795,6
cost,3,500,actor.2.weight,-0.0009862724123749795,-0.0006018226466527801,13
cost,3,500,actor.2.weight,-0.0006018226466527801,-0.00021737288093058062,17
cost,3,500,actor.2.weight,-0.00021737288093058062,0.00016707688479161882,19
cost,3,500,actor.2.weight,0.00016707688479161882,0.0005515266505138165,14
cost,3,500,actor.2.weight,0.0005515266505138165,0.000935976416236016,15
cost,3,500,actor.2.weight,0.000935976416236016,0.0013204261819582154,7
cost,3,500,actor.2.weight,0.0013204261819582154,0.0017048759476804148,9
