model,seed,episode,source,tensor,shape,n,mean,std,kurt,sigma_max,xavier_sigma,vs_xavier,eff_rank,rank_frac,tail,eff_sig,frac_tiny,min,p1,p5,p25,median,p75,p95,p99,max
cost,6,500,episode_500.pt,actor.0.weight,128x128,16384,0.0005222423699650369,0.08831371091247038,1.807735619223696,1.9512353606845891,2.0,0.9756176803422946,55.58694728381083,0.4342730256547721,0.0012477181957776522,nan,0.00048828125,-0.16228550672531128,-0.1503186570107937,-0.13747319877147673,-0.07628518156707287,0.0011147148325107992,0.0767331700772047,0.13798842802643774,0.1502245219051838,0.16151152551174164
cost,6,500,episode_500.pt,actor.2.weight,2x128,256,0.0001920189943334094,0.0030259337349433884,2.8179271063581,0.03664687969588431,1.5787044347526529,0.023213262019895473,1.8674026938770125,0.9337013469385063,0.8674026938770124,nan,0.01953125,-0.007137622218579054,-0.006332517368718982,-0.00495523342397064,-0.0018600892217364162,0.00022296930546872318,0.0022945048403926194,0.00473393383435905,0.007479293248616157,0.008929126895964146
cost,6,500,episode_500.pt,attention_pool.weight,1x128,128,0.018493190739718557,0.13456163866850276,2.098536720741258,1.5367012026499178,1.5332360113939363,1.002260050788157,1.0,1.0,1.0,nan,0.0,-0.2839222252368927,-0.254681730568409,-0.21906483471393584,-0.08640651777386665,0.04490165784955025,0.12673989310860634,0.1884388469159603,0.24528001308441164,0.29930195212364197
cost,6,500,episode_500.pt,critic_body.0.parametrizations.weight.original,256x128,32768,-0.00031055866773090773,0.07213896681104973,1.8095407859318542,2.13103775937525,1.9711971193069777,1.0810881055490118,64.64322250540681,0.5050251758234907,0.16594462001087856,0.9999999999999997,0.000762939453125,-0.13375912606716156,-0.12292438969016076,-0.11256292387843132,-0.06270296312868595,-0.00036168695078231394,0.06153468694537878,0.11244770959019659,0.1227747145295143,0.1351955235004425
cost,6,500,episode_500.pt,critic_body.2.parametrizations.weight.original,128x256,32768,0.0005542954566426228,0.07230264015160168,1.7978588747152648,2.1362966152862937,1.9711971193069777,1.0837559543701853,64.63272147316506,0.504943136509102,0.1719048960066564,1.0000000000000002,0.0006103515625,-0.1309383362531662,-0.12275746025145054,-0.11245592460036277,-0.06225477810949087,0.0009310385212302208,0.06326911598443985,0.11231138743460177,0.1225916693359613,0.13159601390361786
cost,6,500,episode_500.pt,critic_body.4.parametrizations.weight.original,64x128,8192,-0.00043457715221348336,0.1019225144587405,1.8129561371290492,2.0172895226827716,1.9711971193069777,1.0233829498452183,34.13301834904178,0.5333284117037778,0.1760463748418269,0.9999999999999997,0.0008544921875,-0.180524080991745,-0.17408614873886108,-0.1592462755739689,-0.0894270297139883,-0.0004981857928214595,0.08690226636826992,0.15831518918275833,0.17362847566604614,0.1833193302154541
cost,6,500,episode_500.pt,critic_body.6.parametrizations.weight.original,1x64,64,0.001081240097846603,0.1650350292789899,2.103299008136042,1.3203085692492642,1.5787044347526527,0.8363241023365635,1.0,1.0,1.0,1.0000000000000002,0.0,-0.29936483502388,-0.2974612846970558,-0.2643807604908943,-0.11241023428738117,0.013607533648610115,0.11518078856170177,0.2651248440146446,0.292932034432888,0.2935275733470917
cost,6,500,episode_500.pt,encoder.layers.0.linear1.weight,256x128,32768,0.0002182432906931136,0.07636678135123465,2.0666096511244505,2.7955565243121163,1.9711971193069777,1.4182024197026841,51.721693036135115,0.4040757268448056,0.1349235472666027,nan,0.000701904296875,-0.22300855815410614,-0.14847936406731604,-0.11974569745361804,-0.06214782502502203,0.00018820205150404945,0.06303064897656441,0.11940204873681062,0.14694508761167524,0.2392006814479828
cost,6,500,episode_500.pt,encoder.layers.0.linear2.weight,128x256,32768,-0.00010619905853039707,0.07520233969247572,2.0043240518800256,2.400232536138439,1.9711971193069777,1.2176522137888974,59.46816644076472,0.46459505031847437,0.1526666013092927,nan,0.001007080078125,-0.2591295838356018,-0.1414383417367935,-0.11669061966240406,-0.06270112097263336,-0.00017666160420048982,0.06187006086111069,0.1169581204652786,0.14305002748966192,0.25439178943634033
cost,6,500,episode_500.pt,encoder.layers.0.self_attn.in_proj_weight,384x128,49152,0.0006206175930932393,0.08212723953572847,2.8786280596595475,5.756348542390984,1.9318516525781364,2.979705266037844,31.329896157537895,0.2447648137307648,0.0956491054538621,nan,0.0007527669270833334,-0.4099487364292145,-0.18477313920855523,-0.12958169877529144,-0.05942469369620085,0.0006508578080683947,0.06098186783492565,0.13087816610932348,0.18533754274249065,0.4244171977043152
cost,6,500,episode_500.pt,encoder.layers.0.self_attn.out_proj.weight,128x128,16384,-0.0006721905822418273,0.09381892214191845,2.0387313042092163,2.789628879277978,2.0,1.394814439638989,40.49419251298027,0.31636087900765836,0.0027297513233357773,nan,0.00048828125,-0.29031693935394287,-0.18028437301516534,-0.146845730394125,-0.07829047553241253,-0.0010442856000736356,0.07640360295772552,0.14672806039452552,0.18108196258544923,0.25953420996665955
cost,6,500,episode_500.pt,encoder.layers.1.linear1.weight,256x128,32768,-0.00035507826333688874,0.07408781272675026,1.9470128231623525,2.397547601242437,1.9711971193069777,1.2162901303779061,58.823743318642016,0.45956049467689075,0.15679815013649118,nan,0.00067138671875,-0.1958380490541458,-0.1383300919830799,-0.11584482602775097,-0.06240876670926809,-0.0004538904904620722,0.06186489202082157,0.11542717479169368,0.13632538437843308,0.1907118260860443
cost,6,500,episode_500.pt,encoder.layers.1.linear2.weight,128x256,32768,0.0005156824031580937,0.07355163794795545,1.9322099920432212,2.3922046704174145,1.9711971193069777,1.2135796298537875,58.32986724668376,0.4557020878647169,0.14283075472510362,nan,0.000885009765625,-0.22718365490436554,-0.13502947509288787,-0.114374316111207,-0.06151171773672104,0.0005706489610020071,0.06298031471669674,0.11443394310772419,0.13492635175585746,0.20819921791553497
cost,6,500,episode_500.pt,encoder.layers.1.self_attn.in_proj_weight,384x128,49152,0.00028882803482214086,0.07209779298192308,2.439310663764258,4.549591426429318,1.9318516525781364,2.355041817190103,36.23813944485216,0.2831104644129075,0.120280643521129,nan,0.0008544921875,-0.3053102493286133,-0.15296357333660127,-0.11302353404462337,-0.05539864581078291,0.00017970133922062814,0.05628357641398907,0.11286755949258803,0.15316394940018646,0.2988266050815582
cost,6,500,episode_500.pt,encoder.layers.1.self_attn.out_proj.weight,128x128,16384,0.0013096166291176603,0.08973159684442523,1.8935253576815254,2.278570529382707,2.0,1.1392852646913536,48.13739484722719,0.37607339724396244,0.0004960678131629827,nan,0.00054931640625,-0.2194213718175888,-0.1619332890212536,-0.1391304314136505,-0.07441543228924274,0.0023225387558341026,0.07784339971840382,0.13972990959882733,0.16338294804096223,0.20719067752361298
cost,6,500,episode_500.pt,input_projection.0.weight,128x1689,216192,-3.77975987290159e-05,0.04056149165657617,2.7566402160558248,4.00008235190188,1.7388465326839122,2.300422881901916,50.56841321228081,0.3950657282209438,0.2582747232390251,nan,0.001827079632918887,-0.3116931617259979,-0.08686910443007946,-0.06452224142849446,-0.030375078786164522,-2.6099200113094412e-05,0.030395202804356813,0.0645165655761957,0.08714901626110076,0.30162447690963745
cost,6,500,episode_500.pt,position_embedding,1x32x128,4096,-0.00035942099078845047,0.0738595569860445,3.7854882201204667,nan,nan,,nan,nan,nan,nan,0.00146484375,-0.3774845600128174,-0.18357476219534874,-0.11898640170693398,-0.04741034470498562,-6.263997602218296e-05,0.045603168196976185,0.1194066982716322,0.18307737708091804,0.3132404386997223
