model,seed,episode,source,tensor,shape,n,mean,std,kurt,sigma_max,xavier_sigma,vs_xavier,eff_rank,rank_frac,tail,eff_sig,frac_tiny,min,p1,p5,p25,median,p75,p95,p99,max
cost,3,500,episode_500.pt,actor.0.weight,128x128,16384,0.00017326142528090865,0.08844374428318759,1.7994286092656537,1.9273442807540773,2.0,0.9636721403770386,56.35810779129076,0.4402977171194591,0.0015226919415969019,nan,0.000732421875,-0.16346576809883118,-0.15017242565751077,-0.13778071478009224,-0.07643264904618263,3.671751130696066e-06,0.07702049985527992,0.13753112629055972,0.15069715231657027,0.15973950922489166
cost,3,500,episode_500.pt,actor.2.weight,2x128,256,0.0003719577748206859,0.003010790269011358,2.9178148964086454,0.03706877074015613,1.5787044347526529,0.023480500798088888,1.8453404924580326,0.9226702462290163,0.8453404924580326,nan,0.05078125,-0.008290817961096764,-0.006895027775317431,-0.004643239546567202,-0.0016290846397168934,0.00019260800763731822,0.0022160627995617688,0.005574985989369452,0.007132226391695434,0.007471622433513403
cost,3,500,episode_500.pt,attention_pool.weight,1x128,128,-0.011353992593342355,0.13891574601903883,2.33440795499423,1.5768930521436701,1.5332360113939363,1.0284737903527605,1.0,1.0,1.0,nan,0.0,-0.3018552362918854,-0.27063313364982605,-0.24932000413537025,-0.12076197750866413,-0.006544461706653237,0.09963024035096169,0.20907949507236473,0.2855846631526949,0.3115457594394684
cost,3,500,episode_500.pt,critic_body.0.parametrizations.weight.original,256x128,32768,0.0005479070361786298,0.07201861226018283,1.805419630716718,2.1006099910871923,1.9711971193069777,1.065651918071853,65.46822704662448,0.5114705238017537,0.16991727713026852,1.0000000000000002,0.0006103515625,-0.132310152053833,-0.12257616885006428,-0.11166162937879562,-0.061405218206346035,0.0006808412144891918,0.06293634884059429,0.11239154860377311,0.12274862401187418,0.130881205201149
cost,3,500,episode_500.pt,critic_body.2.parametrizations.weight.original,128x256,32768,0.0005426916610480614,0.07228310869257353,1.8072195008880203,2.131077128045652,1.9711971193069777,1.0811080775092063,64.79985022982913,0.5062488299205401,0.14892948949182433,1.0,0.000701904296875,-0.13345122337341309,-0.12294385828077793,-0.1129501149058342,-0.06221114285290241,0.0012550389510579407,0.06261579133570194,0.112770040333271,0.12273668512701985,0.1322013884782791
cost,3,500,episode_500.pt,critic_body.4.parametrizations.weight.original,64x128,8192,-4.0312012602766734e-05,0.1022231372969157,1.7947770906761291,2.0205044089787854,1.9711971193069777,1.025013880747321,34.08853651966551,0.5326333831197736,0.16733441150164396,1.0,0.0006103515625,-0.18335700035095215,-0.17356039643287657,-0.1590833581984043,-0.08822636678814888,-0.0010927243856713176,0.08853485807776451,0.1589414857327938,0.17359641522169114,0.1822906881570816
cost,3,500,episode_500.pt,critic_body.6.parametrizations.weight.original,1x64,64,-0.013068120650132187,0.1598582641922271,2.1965903356496597,1.2831321779552605,1.5787044347526527,0.8127754313658454,1.0,1.0,1.0,1.0,0.0,-0.29822203516960144,-0.29419066160917284,-0.26219627261161804,-0.12056700140237808,-0.02412497717887163,0.07255996018648148,0.2715761840343475,0.28120499491691586,0.2876604497432709
cost,3,500,episode_500.pt,encoder.layers.0.linear1.weight,256x128,32768,0.0002134509918720745,0.07657054513221767,2.0475197794640074,2.8684222002337054,1.9711971193069777,1.4551676096412767,50.494738461511346,0.3944901442305574,0.12802860735583724,nan,0.000885009765625,-0.25084438920021057,-0.1468433767557144,-0.11889842487871646,-0.06295033916831017,-0.00040281706606037915,0.06302835047245026,0.1196705196052789,0.1482014150917529,0.23558469116687775
cost,3,500,episode_500.pt,encoder.layers.0.linear2.weight,128x256,32768,0.00022584771263348125,0.07501216191125898,2.0153385214509107,2.5013670621472914,1.9711971193069777,1.2689583591856648,56.81624804810939,0.4438769378758546,0.1325181511052214,nan,0.001007080078125,-0.24214540421962738,-0.14216339096426964,-0.11614674888551235,-0.06203658506274223,5.841846177645493e-05,0.06238598469644785,0.11684558168053626,0.14163997069001183,0.23297648131847382
cost,3,500,episode_500.pt,encoder.layers.0.self_attn.in_proj_weight,384x128,49152,-0.0003080307753937292,0.08265654310075701,2.7742944578506807,5.926652602295603,1.9318516525781364,3.067861134361036,30.569250708896117,0.23882227116325092,0.09847710027228238,nan,0.0008748372395833334,-0.3868950307369232,-0.1894499845802784,-0.13225522562861441,-0.06050564534962177,-0.0006002889713272452,0.059956460259854794,0.1321076668798923,0.18588392153382285,0.35763299465179443
