model,seed,episode,tensor,bin_left,bin_right,count
cost_lipschitz,2,500,actor.0.weight,-0.15949700772762299,-0.15172615792693162,114
cost_lipschitz,2,500,actor.0.weight,-0.15172615792693162,-0.14395530812624024,378
cost_lipschitz,2,500,actor.0.weight,-0.14395530812624024,-0.13618445832554887,429
cost_lipschitz,2,500,actor.0.weight,-0.13618445832554887,-0.1284136085248575,447
cost_lipschitz,2,500,actor.0.weight,-0.1284136085248575,-0.12064275872416613,433
cost_lipschitz,2,500,actor.0.weight,-0.12064275872416613,-0.11287190892347475,419
cost_lipschitz,2,500,actor.0.weight,-0.11287190892347475,-0.10510105912278338,395
cost_lipschitz,2,500,actor.0.weight,-0.10510105912278338,-0.097330209322092,400
cost_lipschitz,2,500,actor.0.weight,-0.097330209322092,-0.08955935952140064,411
cost_lipschitz,2,500,actor.0.weight,-0.08955935952140064,-0.08178850972070927,417
cost_lipschitz,2,500,actor.0.weight,-0.08178850972070927,-0.0740176599200179,417
cost_lipschitz,2,500,actor.0.weight,-0.0740176599200179,-0.06624681011932651,434
cost_lipschitz,2,500,actor.0.weight,-0.06624681011932651,-0.05847596031863514,417
cost_lipschitz,2,500,actor.0.weight,-0.05847596031863514,-0.05070511051794377,394
cost_lipschitz,2,500,actor.0.weight,-0.05070511051794377,-0.0429342607172524,394
cost_lipschitz,2,500,actor.0.weight,-0.0429342607172524,-0.03516341091656103,436
cost_lipschitz,2,500,actor.0.weight,-0.03516341091656103,-0.027392561115869657,418
cost_lipschitz,2,500,actor.0.weight,-0.027392561115869657,-0.019621711315178286,399
cost_lipschitz,2,500,actor.0.weight,-0.019621711315178286,-0.011850861514486916,430
cost_lipschitz,2,500,actor.0.weight,-0.011850861514486916,-0.004080011713795545,415
cost_lipschitz,2,500,actor.0.weight,-0.004080011713795545,0.0036908380868958257,404
cost_lipschitz,2,500,actor.0.weight,0.0036908380868958257,0.011461687887587196,429
cost_lipschitz,2,500,actor.0.weight,0.011461687887587196,0.019232537688278567,407
cost_lipschitz,2,500,actor.0.weight,0.019232537688278567,0.027003387488969965,409
cost_lipschitz,2,500,actor.0.weight,0.027003387488969965,0.034774237289661336,390
