model,seed,episode,source,tensor,shape,n,mean,std,kurt,sigma_max,xavier_sigma,vs_xavier,eff_rank,rank_frac,tail,eff_sig,frac_tiny,min,p1,p5,p25,median,p75,p95,p99,max
lyapunov,6,400,episode_400.pt,actor.0.weight,128x128,16384,-0.0002704350961950097,0.0878579888080263,1.8103154838897746,1.9455273563834314,2.0,0.9727636781917157,55.51111511086851,0.43368058680366023,0.0033837203701039473,nan,0.00079345703125,-0.1591702401638031,-0.15034603729844093,-0.13719637542963029,-0.07638721540570259,0.0006377569225151092,0.07508826442062855,0.13674277812242508,0.1494614861905575,0.15770216286182404
lyapunov,6,400,episode_400.pt,actor.2.weight,2x128,256,6.213206167160479e-05,0.002700205559310047,2.712768030907181,0.03139543266154905,1.5787044347526529,0.019886833767251692,1.9458630033619615,0.9729315016809807,0.9458630033619615,nan,0.03515625,-0.007481549866497517,-0.00587556145619601,-0.004353761323727667,-0.0018657119071576744,0.00024398206733167171,0.0018229207780677825,0.004260536399669945,0.0058446258073672624,0.006285454612225294
lyapunov,6,400,episode_400.pt,attention_pool.weight,1x128,128,-0.01850474766433763,0.1541302692922392,2.616124665375239,1.7563076030616132,1.5332360113939363,1.1454907072426979,1.0,1.0,1.0,nan,0.0,-0.4076577126979828,-0.2820277166366577,-0.25394522696733474,-0.1297934129834175,-0.03722304105758667,0.08657069317996502,0.229511272162199,0.3443180766701699,0.39266324043273926
lyapunov,6,400,episode_400.pt,barrier.0.weight,128x128,16384,0.0005403693421578426,0.09220748406019592,1.9724135787326538,2.7018264217148755,2.0,1.3509132108574378,41.504158274566755,0.3242512365200528,0.000641797494323793,nan,0.0009765625,-0.2481900155544281,-0.170475784689188,-0.14232461899518967,-0.0759649258106947,0.0005502112617250532,0.07756967283785343,0.1429276660084724,0.1726466877758503,0.24672278761863708
lyapunov,6,400,episode_400.pt,barrier.3.weight,64x128,8192,-0.0018901095940826312,0.10329258239515657,1.8484388677249548,1.9273152901452992,1.9711971193069777,0.9777384875759628,35.97664245373089,0.5621350383395451,0.18632112532598066,nan,0.0015869140625,-0.2354966402053833,-0.18779509127140045,-0.16310542151331903,-0.09063917770981789,-0.0023505258141085505,0.08809464424848557,0.15546666011214255,0.1789930132031441,0.22144173085689545
lyapunov,6,400,episode_400.pt,barrier.5.weight,5x64,320,-0.001675422153857653,0.16451741773727077,1.7844114963101325,1.606121893187245,1.7427039430274385,0.9216263609279943,4.063624934470289,0.8127249868940577,0.6951045815177528,nan,0.0,-0.29663750529289246,-0.2709973618388176,-0.24746336787939072,-0.15021521598100662,-0.005387887125834823,0.13974632695317268,0.258856101334095,0.2724419981241226,0.29501667618751526
lyapunov,6,400,episode_400.pt,critic.0.weight,256x128,32768,-7.099993570047758e-05,0.0737927646027359,1.8373750364523418,2.70885050230945,1.9711971193069777,1.3742159400384129,51.70786557986224,0.4039676998426738,0.13995151518884658,nan,0.000885009765625,-0.149102121591568,-0.1302951417863369,-0.11443643681704999,-0.06303170509636402,-0.00015236358740366995,0.06375185959041119,0.11419583894312378,0.12958590596914288,0.14614972472190857
lyapunov,6,400,episode_400.pt,critic.2.weight,128x256,32768,0.001673853074595934,0.0732142223633129,1.8360470884013753,2.4066846694746094,1.9711971193069777,1.2209254193313441,57.832971972862666,0.4518200935379896,0.14681463059069633,nan,0.000732421875,-0.13786660134792328,-0.12584656566381455,-0.11205188818275928,-0.06091147381812334,0.0017040980164892972,0.0642213299870491,0.11535139232873916,0.13129342436790464,0.15082377195358276
lyapunov,6,400,episode_400.pt,critic.4.weight,64x128,8192,0.0014573287919061872,0.1041646593755582,1.8077442143856088,2.0578502399340013,1.9711971193069777,1.0439596424823756,34.111022548097836,0.5329847273140287,0.17247877867913863,nan,0.0003662109375,-0.19610095024108887,-0.1769762971997261,-0.1594018630683422,-0.0889207012951374,0.0009379707335028797,0.092017263174057,0.16228326857089995,0.18341575711965563,0.20038878917694092
lyapunov,6,400,episode_400.pt,critic.6.weight,1x64,64,0.014849083760054782,0.19878053371185883,1.6725076235889407,1.5946750564808532,1.5787044347526527,1.0101162835655826,1.0,1.0,1.0,nan,0.0,-0.319231241941452,-0.3172860851883888,-0.2871073171496391,-0.1700771264731884,0.0018089446239173412,0.19960658997297287,0.29718993753194806,0.3073399770259857,0.3097831904888153
lyapunov,6,400,episode_400.pt,dynamics.0.weight,128x128,16384,-0.0009482400634208688,0.0868135565892617,1.9240196310600755,1.973374273915903,2.0,0.9866871369579515,53.90102657820802,0.42110177014225014,0.0020888997076471535,nan,0.00079345703125,-0.2115371972322464,-0.15968435987830162,-0.13710838854312896,-0.07402896881103516,-0.0011395035544410348,0.0718850176781416,0.1347244836390018,0.15860309779644013,0.199620321393013
lyapunov,6,400,episode_400.pt,dynamics.2.weight,128x128,16384,-1.1474840557745836e-05,0.08668879447517151,2.009204157431796,1.93699840106207,2.0,0.968499200531035,54.841947544222755,0.4284527151892403,0.0009046088394520541,nan,0.00079345703125,-0.2622454762458801,-0.16247699424624443,-0.13649071305990218,-0.0712002832442522,0.0004837512824451551,0.07140064612030983,0.13577203303575514,0.16389032498002054,0.23732537031173706
lyapunov,6,400,episode_400.pt,encoder.layers.0.linear1.weight,256x128,32768,-7.310383337496423e-05,0.08164012400834304,2.3205988378430678,4.014530187539624,1.9711971193069777,2.0365949951017734,37.40431684431801,0.29222122534623446,0.0909533560265246,nan,0.000732421875,-0.30891504883766174,-0.16851342022418975,-0.12858994156122208,-0.06425638124346733,0.00015170444385148585,0.06441118940711021,0.1279634170234203,0.16608633875846845,0.3037007749080658
lyapunov,6,400,episode_400.pt,encoder.layers.0.linear2.weight,128x256,32768,-0.00022644798278422668,0.07990132887001831,2.2476891177044465,4.166383371900535,1.9711971193069777,2.1136310169554875,35.38423837969826,0.27643936234139266,0.08754560728462729,nan,0.0009765625,-0.3027225434780121,-0.1607956014573574,-0.1256582535803318,-0.06408253870904446,9.01874591363594e-05,0.0637481790035963,0.12450920902192592,0.16050596371293066,0.3053533732891083
lyapunov,6,400,episode_400.pt,encoder.layers.0.self_attn.in_proj_weight,384x128,49152,0.00022451418957488561,0.08680145949310991,2.938847198794399,6.187507789641042,1.9318516525781364,3.2028897153586073,30.262309715945662,0.23642429465582548,0.09299472475753645,nan,0.0007731119791666666,-0.4344496428966522,-0.19931073039770125,-0.13938142210245133,-0.061508127488195896,0.0002810299629345536,0.061853435821831226,0.13843920230865472,0.19913960069417952,0.3765111267566681
lyapunov,6,400,episode_400.pt,encoder.layers.0.self_attn.out_proj.weight,128x128,16384,0.0007428271040175946,0.09677180378436474,2.0942198954480338,3.498131791314669,2.0,1.7490658956573344,32.86518406117385,0.2567592504779207,0.00015202872951365013,nan,0.0008544921875,-0.3141134977340698,-0.1896073715388775,-0.15155687034130097,-0.07780518382787704,0.00017910914175445214,0.07982929982244968,0.153321822732687,0.1893412245810032,0.2744097113609314
lyapunov,6,400,episode_400.pt,encoder.layers.1.linear1.weight,256x128,32768,5.646675720411042e-05,0.07755240200443479,2.128067120463199,3.5411683108655683,1.9711971193069777,1.7964557051050034,40.903628605274065,0.31955959847870363,0.10459178635889342,nan,0.000885009765625,-0.2655622959136963,-0.15325020223855973,-0.12218988724052907,-0.06267623789608479,6.0518135796883143e-05,0.06320501118898392,0.12100518494844435,0.15150175780057903,0.24639993906021118
lyapunov,6,400,episode_400.pt,encoder.layers.1.linear2.weight,128x256,32768,0.00028282342818705675,0.07594076392080168,2.045629865659491,3.278141867620009,1.9711971193069777,1.6630208290749326,43.62486853235076,0.3408192854089903,0.10268539928555341,nan,0.0008544921875,-0.2533998191356659,-0.1472157682478428,-0.11873121000826359,-0.06250476464629173,0.0006377296522259712,0.06253875605762005,0.11870270855724807,0.14560632944107052,0.23775556683540344
lyapunov,6,400,episode_400.pt,encoder.layers.1.self_attn.in_proj_weight,384x128,49152,0.00024335583749699545,0.07119001015828505,2.331243014949815,5.337370487554324,1.9318516525781364,2.762826265894372,30.422533034623726,0.23767603933299786,0.1042625761357796,nan,0.0011189778645833333,-0.2418767362833023,-0.1482878342270851,-0.11252704970538616,-0.055244991555809975,0.00022236088261706755,0.05590182542800903,0.11249323748052115,0.14893285244703292,0.24298186600208282
lyapunov,6,400,episode_400.pt,encoder.layers.1.self_attn.out_proj.weight,128x128,16384,0.0004589409335652439,0.09018022874966702,1.92538184033799,2.6024249474812775,2.0,1.3012124737406388,42.149036888704146,0.32928935069300114,0.002097790035167486,nan,0.00030517578125,-0.2346678376197815,-0.16561109453439712,-0.14032120630145073,-0.07584195770323277,0.0010329164215363562,0.07656027935445309,0.13983890786767006,0.1670602847635746,0.22365334630012512
lyapunov,6,400,episode_400.pt,energy_encoder.0.weight,128x128,16384,-0.0002545860961797597,0.09103847131308265,1.9307472674154453,2.650389145003842,2.0,1.325194572501921,41.85699834858973,0.32700779959835724,0.0025210079806719126,nan,0.00079345703125,-0.24480752646923065,-0.1661993969976902,-0.14061786010861396,-0.0771634690463543,-0.0006005204049870372,0.07649308443069458,0.1419761590659618,0.1678320683538914,0.24736537039279938
lyapunov,6,400,episode_400.pt,energy_encoder.3.weight,64x128,8192,0.0004247150418387746,0.10347822225002457,1.9029332624028814,2.301540298216482,1.9711971193069777,1.1675850556364673,30.22633140525394,0.4722864282070928,0.14800359134089702,nan,0.0008544921875,-0.2611478865146637,-0.18768830388784408,-0.16202430725097655,-0.0873460415750742,0.0013828480732627213,0.08797409571707249,0.1611974187195301,0.18715131863951684,0.22580008208751678
