model,seed,episode,tensor,bin_left,bin_right,count
normal,7,400,actor.0.weight,-0.16289086639881134,-0.15495517886266474,20
normal,7,400,actor.0.weight,-0.15495517886266474,-0.14701949132651818,294
normal,7,400,actor.0.weight,-0.14701949132651818,-0.1390838037903716,419
normal,7,400,actor.0.weight,-0.1390838037903716,-0.131148116254225,421
normal,7,400,actor.0.weight,-0.131148116254225,-0.12321242871807843,398
normal,7,400,actor.0.weight,-0.12321242871807843,-0.11527674118193185,442
normal,7,400,actor.0.weight,-0.11527674118193185,-0.10734105364578526,437
normal,7,400,actor.0.weight,-0.10734105364578526,-0.09940536610963868,406
normal,7,400,actor.0.weight,-0.09940536610963868,-0.0914696785734921,451
normal,7,400,actor.0.weight,-0.0914696785734921,-0.08353399103734552,419
normal,7,400,actor.0.weight,-0.08353399103734552,-0.07559830350119894,439
normal,7,400,actor.0.weight,-0.07559830350119894,-0.06766261596505235,429
normal,7,400,actor.0.weight,-0.06766261596505235,-0.05972692842890577,435
normal,7,400,actor.0.weight,-0.05972692842890577,-0.05179124089275919,450
normal,7,400,actor.0.weight,-0.05179124089275919,-0.043855553356612606,451
normal,7,400,actor.0.weight,-0.043855553356612606,-0.035919865820466024,416
normal,7,400,actor.0.weight,-0.035919865820466024,-0.027984178284319428,428
normal,7,400,actor.0.weight,-0.027984178284319428,-0.02004849074817286,463
normal,7,400,actor.0.weight,-0.02004849074817286,-0.01211280321202629,468
normal,7,400,actor.0.weight,-0.01211280321202629,-0.004177115675879695,432
normal,7,400,actor.0.weight,-0.004177115675879695,0.0037585718602669016,436
normal,7,400,actor.0.weight,0.0037585718602669016,0.01169425939641347,375
normal,7,400,actor.0.weight,0.01169425939641347,0.01962994693256004,416
normal,7,400,actor.0.weight,0.01962994693256004,0.027565634468706635,427
normal,7,400,actor.0.weight,0.027565634468706635,0.03550132200485323,398
normal,7,400,actor.0.weight,0.03550132200485323,0.0434370095409998,436
normal,7,400,actor.0.weight,0.0434370095409998,0.05137269707714637,455
normal,7,400,actor.0.weight,0.05137269707714637,0.059308384613292964,369
normal,7,400,actor.0.weight,0.059308384613292964,0.06724407214943956,376
normal,7,400,actor.0.weight,0.06724407214943956,0.07517975968558613,420
normal,7,400,actor.0.weight,0.07517975968558613,0.0831154472217327,485
