model,seed,episode,source,tensor,shape,n,mean,std,kurt,sigma_max,xavier_sigma,vs_xavier,eff_rank,rank_frac,tail,eff_sig,frac_tiny,min,p1,p5,p25,median,p75,p95,p99,max
normal,1,500,episode_500.pt,actor.0.weight,128x128,16384,-0.00125587853009268,0.08840197756546536,1.793904528692042,2.0071469470794066,2.0,1.0035734735397033,53.96161808737998,0.4215751413076561,0.0004683571428764128,nan,0.00091552734375,-0.16407805681228638,-0.1497781243920326,-0.13683192431926727,-0.07919009402394295,-0.0018819784745573997,0.07505670003592968,0.13789575845003127,0.1502459079027176,0.16007235646247864
normal,1,500,episode_500.pt,actor.2.weight,2x128,256,0.00010861937368389363,0.0025865428447017376,2.8048567196300143,0.03089782253073889,1.5787044347526529,0.01957163218812385,1.8928428743778745,0.9464214371889372,0.8928428743778746,nan,0.03125,-0.006036853417754173,-0.005083995871245861,-0.0039886427111923695,-0.0014993748918641359,-0.0001371475591440685,0.001645660842768848,0.004594429861754179,0.006284935353323804,0.007380095310509205
normal,1,500,episode_500.pt,attention_pool.weight,1x128,128,-0.005402409398811869,0.14874853208691277,2.1677695026222996,1.6840071002348633,1.5332360113939363,1.0983352124007666,1.0,1.0,1.0,nan,0.0,-0.32096749544143677,-0.29303165346384047,-0.2347126066684723,-0.12831758335232735,-0.008810500148683786,0.11491705849766731,0.24491164386272427,0.2694172453880311,0.35057464241981506
normal,1,500,episode_500.pt,critic.0.weight,256x128,32768,-0.0010889930796876002,0.07350523416677329,1.8721530477562138,2.8850052706024796,1.9711971193069777,1.4635802996794016,48.21197978878234,0.376656092099862,0.1268393635148528,nan,0.0006103515625,-0.15454736351966858,-0.13151513829827308,-0.11488156132400036,-0.06365577131509781,-0.0017238890868611634,0.06099565140902996,0.11415175423026083,0.13121848061680794,0.15555910766124725
normal,1,500,episode_500.pt,critic.2.weight,128x256,32768,0.002246972778370604,0.07351976919062056,1.848903532622508,2.559521515740563,1.9711971193069777,1.2984604587086779,54.59362477987939,0.42651269359280775,0.13965215325289582,nan,0.000946044921875,-0.14251981675624847,-0.12677135095000266,-0.11238085702061654,-0.0604209890589118,0.002282466390170157,0.0653656143695116,0.11583945155143736,0.13276117309927937,0.15088219940662384
normal,1,500,episode_500.pt,critic.4.weight,64x128,8192,0.0022192562651915937,0.10423684433364698,1.8186013741324518,1.9868656057605694,1.9711971193069777,1.0079487161888205,35.39157713286801,0.5529933927010626,0.176917238396514,nan,0.0010986328125,-0.19467271864414215,-0.1780848814547062,-0.15991670936346053,-0.08723931573331356,0.0026075467467308044,0.09236233495175838,0.1627449572086334,0.18384919688105583,0.19993619620800018
normal,1,500,episode_500.pt,critic.6.weight,1x64,64,-0.012602583330590278,0.1783274943776419,1.97442761543999,1.4301780668459403,1.5787044347526527,0.9059188251852963,1.0,1.0,1.0,nan,0.0,-0.3026198744773865,-0.2902467504143715,-0.27274896055459974,-0.1395275741815567,-0.04015469178557396,0.13202179595828056,0.2929855972528457,0.3169681203365326,0.31931039690971375
normal,1,500,episode_500.pt,encoder.layers.0.linear1.weight,256x128,32768,0.00020070829486489028,0.08590538487965502,2.483831269093387,4.391368250571045,1.9711971193069777,2.2277671814551643,35.36076322806319,0.2762559627192437,0.08411489755069604,nan,0.000762939453125,-0.3389910161495209,-0.1779826293885708,-0.13424307033419608,-0.06624622642993927,-0.0003666038828669116,0.06629152782261372,0.1360649786889553,0.1836110043525694,0.37934574484825134
normal,1,500,episode_500.pt,encoder.layers.0.linear2.weight,128x256,32768,5.651437291219865e-05,0.08312916088674563,2.3959865062118357,4.352380631452126,1.9711971193069777,2.2079885308387177,34.55458283476791,0.2699576783966243,0.08299026403913774,nan,0.00067138671875,-0.31958311796188354,-0.17251409962773323,-0.13186178207397461,-0.06430520862340927,0.0005640222516376525,0.06464059837162495,0.13137454390525816,0.1732759337127206,0.329349160194397
normal,1,500,episode_500.pt,encoder.layers.0.self_attn.in_proj_weight,384x128,49152,0.0005463885134496781,0.09010264774116909,3.1782686688380344,6.490265594362904,1.9318516525781364,3.3596086871895023,29.87645070106155,0.23340977110204336,0.09163590369513139,nan,0.0009765625,-0.45008009672164917,-0.20802454218268396,-0.14237682670354843,-0.06196427159011364,5.187093483982608e-05,0.06275453791022301,0.14626708552241321,0.21172656461596476,0.4720582067966461
