model,seed,episode,tensor,bin_left,bin_right,count
normal,8,500,actor.0.weight,-0.1589726209640503,-0.15123600603603735,131
normal,8,500,actor.0.weight,-0.15123600603603735,-0.1434993911080244,396
normal,8,500,actor.0.weight,-0.1434993911080244,-0.13576277618001148,392
normal,8,500,actor.0.weight,-0.13576277618001148,-0.12802616125199853,405
normal,8,500,actor.0.weight,-0.12802616125199853,-0.12028954632398559,404
normal,8,500,actor.0.weight,-0.12028954632398559,-0.11255293139597264,411
normal,8,500,actor.0.weight,-0.11255293139597264,-0.1048163164679597,404
normal,8,500,actor.0.weight,-0.1048163164679597,-0.09707970153994677,405
normal,8,500,actor.0.weight,-0.09707970153994677,-0.08934308661193383,417
normal,8,500,actor.0.weight,-0.08934308661193383,-0.08160647168392088,378
normal,8,500,actor.0.weight,-0.08160647168392088,-0.07386985675590794,367
normal,8,500,actor.0.weight,-0.07386985675590794,-0.066133241827895,444
normal,8,500,actor.0.weight,-0.066133241827895,-0.058396626899882065,389
normal,8,500,actor.0.weight,-0.058396626899882065,-0.05066001197186912,405
normal,8,500,actor.0.weight,-0.05066001197186912,-0.042923397043856185,397
normal,8,500,actor.0.weight,-0.042923397043856185,-0.03518678211584324,413
normal,8,500,actor.0.weight,-0.03518678211584324,-0.027450167187830304,406
normal,8,500,actor.0.weight,-0.027450167187830304,-0.019713552259817357,442
normal,8,500,actor.0.weight,-0.019713552259817357,-0.01197693733180441,413
normal,8,500,actor.0.weight,-0.01197693733180441,-0.004240322403791463,387
normal,8,500,actor.0.weight,-0.004240322403791463,0.003496292524221456,415
normal,8,500,actor.0.weight,0.003496292524221456,0.011232907452234403,419
normal,8,500,actor.0.weight,0.011232907452234403,0.01896952238024735,398
normal,8,500,actor.0.weight,0.01896952238024735,0.026706137308260297,422
normal,8,500,actor.0.weight,0.026706137308260297,0.034442752236273244,439
normal,8,500,actor.0.weight,0.034442752236273244,0.04217936716428616,421
normal,8,500,actor.0.weight,0.04217936716428616,0.04991598209229911,405
normal,8,500,actor.0.weight,0.04991598209229911,0.05765259702031206,411
normal,8,500,actor.0.weight,0.05765259702031206,0.065389211948325,438
normal,8,500,actor.0.weight,0.065389211948325,0.07312582687633792,455
normal,8,500,actor.0.weight,0.07312582687633792,0.08086244180435087,366
normal,8,500,actor.0.weight,0.08086244180435087,0.08859905673236382,409
normal,8,500,actor.0.weight,0.08859905673236382,0.09633567166037676,445
normal,8,500,actor.0.weight,0.09633567166037676,0.10407228658838968,446
normal,8,500,actor.0.weight,0.10407228658838968,0.11180890151640266,429
normal,8,500,actor.0.weight,0.11180890151640266,0.11954551644441558,455
normal,8,500,actor.0.weight,0.11954551644441558,0.1272821313724285,379
normal,8,500,actor.0.weight,0.1272821313724285,0.13501874630044147,411
normal,8,500,actor.0.weight,0.13501874630044147,0.1427553612284544,414
normal,8,500,actor.0.weight,0.1427553612284544,0.15049197615646737,443
normal,8,500,actor.0.weight,0.15049197615646737,0.15822859108448029,158
