model,seed,episode,tensor,bin_left,bin_right,count
cost_lipschitz,1,500,actor.0.weight,-0.16111405193805695,-0.1533049770244738,51
cost_lipschitz,1,500,actor.0.weight,-0.1533049770244738,-0.14549590211089064,342
cost_lipschitz,1,500,actor.0.weight,-0.14549590211089064,-0.1376868271973075,378
cost_lipschitz,1,500,actor.0.weight,-0.1376868271973075,-0.12987775228372433,437
cost_lipschitz,1,500,actor.0.weight,-0.12987775228372433,-0.12206867737014118,434
cost_lipschitz,1,500,actor.0.weight,-0.12206867737014118,-0.11425960245655804,439
cost_lipschitz,1,500,actor.0.weight,-0.11425960245655804,-0.10645052754297489,482
cost_lipschitz,1,500,actor.0.weight,-0.10645052754297489,-0.09864145262939174,434
cost_lipschitz,1,500,actor.0.weight,-0.09864145262939174,-0.09083237771580858,444
cost_lipschitz,1,500,actor.0.weight,-0.09083237771580858,-0.08302330280222543,407
cost_lipschitz,1,500,actor.0.weight,-0.08302330280222543,-0.07521422788864228,446
cost_lipschitz,1,500,actor.0.weight,-0.07521422788864228,-0.06740515297505914,413
cost_lipschitz,1,500,actor.0.weight,-0.06740515297505914,-0.05959607806147599,428
cost_lipschitz,1,500,actor.0.weight,-0.05959607806147599,-0.051787003147892835,401
cost_lipschitz,1,500,actor.0.weight,-0.051787003147892835,-0.04397792823430968,430
cost_lipschitz,1,500,actor.0.weight,-0.04397792823430968,-0.03616885332072653,412
cost_lipschitz,1,500,actor.0.weight,-0.03616885332072653,-0.028359778407143377,397
cost_lipschitz,1,500,actor.0.weight,-0.028359778407143377,-0.020550703493560224,423
cost_lipschitz,1,500,actor.0.weight,-0.020550703493560224,-0.012741628579977071,430
cost_lipschitz,1,500,actor.0.weight,-0.012741628579977071,-0.0049325536663939185,396
cost_lipschitz,1,500,actor.0.weight,-0.0049325536663939185,0.0028765212471892343,433
cost_lipschitz,1,500,actor.0.weight,0.0028765212471892343,0.010685596160772387,410
cost_lipschitz,1,500,actor.0.weight,0.010685596160772387,0.01849467107435554,381
cost_lipschitz,1,500,actor.0.weight,0.01849467107435554,0.026303745987938665,426
cost_lipschitz,1,500,actor.0.weight,0.026303745987938665,0.03411282090152182,399
cost_lipschitz,1,500,actor.0.weight,0.03411282090152182,0.04192189581510497,447
cost_lipschitz,1,500,actor.0.weight,0.04192189581510497,0.04973097072868812,431
cost_lipschitz,1,500,actor.0.weight,0.04973097072868812,0.057540045642271276,420
cost_lipschitz,1,500,actor.0.weight,0.057540045642271276,0.06534912055585443,420
cost_lipschitz,1,500,actor.0.weight,0.06534912055585443,0.07315819546943758,406
cost_lipschitz,1,500,actor.0.weight,0.07315819546943758,0.08096727038302073,388
cost_lipschitz,1,500,actor.0.weight,0.08096727038302073,0.08877634529660389,413
cost_lipschitz,1,500,actor.0.weight,0.08877634529660389,0.09658542021018701,447
cost_lipschitz,1,500,actor.0.weight,0.09658542021018701,0.10439449512377019,404
cost_lipschitz,1,500,actor.0.weight,0.10439449512377019,0.11220357003735332,407
cost_lipschitz,1,500,actor.0.weight,0.11220357003735332,0.1200126449509365,416
cost_lipschitz,1,500,actor.0.weight,0.1200126449509365,0.12782171986451962,371
cost_lipschitz,1,500,actor.0.weight,0.12782171986451962,0.1356307947781028,418
cost_lipschitz,1,500,actor.0.weight,0.1356307947781028,0.14343986969168593,392
cost_lipschitz,1,500,actor.0.weight,0.14343986969168593,0.1512489446052691,411
cost_lipschitz,1,500,actor.0.weight,0.1512489446052691,0.15905801951885223,120
cost_lipschitz,1,500,actor.2.weight,-0.006070252042263746,-0.005728163165835346,3
cost_lipschitz,1,500,actor.2.weight,-0.005728163165835346,-0.005386074289406945,1
cost_lipschitz,1,500,actor.2.weight,-0.005386074289406945,-0.0050439854129785446,3
cost_lipschitz,1,500,actor.2.weight,-0.0050439854129785446,-0.004701896536550143,3
cost_lipschitz,1,500,actor.2.weight,-0.004701896536550143,-0.004359807660121743,3
cost_lipschitz,1,500,actor.2.weight,-0.004359807660121743,-0.004017718783693343,3
cost_lipschitz,1,500,actor.2.weight,-0.004017718783693343,-0.003675629907264942,5
cost_lipschitz,1,500,actor.2.weight,-0.003675629907264942,-0.0033335410308365414,2
cost_lipschitz,1,500,actor.2.weight,-0.0033335410308365414,-0.0029914521544081407,7
cost_lipschitz,1,500,actor.2.weight,-0.0029914521544081407,-0.00264936327797974,13
cost_lipschitz,1,500,actor.2.weight,-0.00264936327797974,-0.0023072744015513397,7
cost_lipschitz,1,500,actor.2.weight,-0.0023072744015513397,-0.0019651855251229394,7
cost_lipschitz,1,500,actor.2.weight,-0.0019651855251229394,-0.0016230966486945383,7
cost_lipschitz,1,500,actor.2.weight,-0.0016230966486945383,-0.001281007772266138,12
cost_lipschitz,1,500,actor.2.weight,-0.001281007772266138,-0.0009389188958377368,16
cost_lipschitz,1,500,actor.2.weight,-0.0009389188958377368,-0.0005968300194093366,5
cost_lipschitz,1,500,actor.2.weight,-0.0005968300194093366,-0.0002547411429809363,14
cost_lipschitz,1,500,actor.2.weight,-0.0002547411429809363,8.734773344746486e-05,15
cost_lipschitz,1,500,actor.2.weight,8.734773344746486e-05,0.00042943660987586514,18
cost_lipschitz,1,500,actor.2.weight,0.00042943660987586514,0.0007715254863042663,15
cost_lipschitz,1,500,actor.2.weight,0.0007715254863042663,0.0011136143627326666,16
cost_lipschitz,1,500,actor.2.weight,0.0011136143627326666,0.0014557032391610669,11
cost_lipschitz,1,500,actor.2.weight,0.0014557032391610669,0.001797792115589468,5
cost_lipschitz,1,500,actor.2.weight,0.001797792115589468,0.0021398809920178674,11
cost_lipschitz,1,500,actor.2.weight,0.0021398809920178674,0.0024819698684462686,8
cost_lipschitz,1,500,actor.2.weight,0.0024819698684462686,0.0028240587448746697,8
cost_lipschitz,1,500,actor.2.weight,0.0028240587448746697,0.003166147621303071,6
cost_lipschitz,1,500,actor.2.weight,0.003166147621303071,0.0035082364977314703,8
cost_lipschitz,1,500,actor.2.weight,0.0035082364977314703,0.0038503253741598714,1
cost_lipschitz,1,500,actor.2.weight,0.0038503253741598714,0.0041924142505882726,5
cost_lipschitz,1,500,actor.2.weight,0.0041924142505882726,0.004534503127016672,6
cost_lipschitz,1,500,actor.2.weight,0.004534503127016672,0.004876592003445073,0
cost_lipschitz,1,500,actor.2.weight,0.004876592003445073,0.005218680879873474,2
cost_lipschitz,1,500,actor.2.weight,0.005218680879873474,0.005560769756301874,3
cost_lipschitz,1,500,actor.2.weight,0.005560769756301874,0.005902858632730275,1
cost_lipschitz,1,500,actor.2.weight,0.005902858632730275,0.006244947509158676,2
cost_lipschitz,1,500,actor.2.weight,0.006244947509158676,0.006587036385587075,1
cost_lipschitz,1,500,actor.2.weight,0.006587036385587075,0.0069291252620154765,1
cost_lipschitz,1,500,actor.2.weight,0.0069291252620154765,0.007271214138443878,0
cost_lipschitz,1,500,actor.2.weight,0.007271214138443878,0.007613303014872279,0
cost_lipschitz,1,500,actor.2.weight,0.007613303014872279,0.007955391891300678,2
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.26574835181236267,-0.2529330929604972,1
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.2529330929604972,-0.2401178341086318,0
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.2401178341086318,-0.22730257525676634,1
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.22730257525676634,-0.2144873164049009,1
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.2144873164049009,-0.20167205755303547,2
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.20167205755303547,-0.18885679870117,2
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.18885679870117,-0.17604153984930457,4
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.17604153984930457,-0.16322628099743913,8
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.16322628099743913,-0.1504110221455737,6
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.1504110221455737,-0.13759576329370826,5
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.13759576329370826,-0.1247805044418428,2
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.1247805044418428,-0.11196524558997736,5
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.11196524558997736,-0.09914998673811193,3
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.09914998673811193,-0.08633472788624647,5
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.08633472788624647,-0.07351946903438103,2
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.07351946903438103,-0.060704210182515594,3
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.060704210182515594,-0.04788895133065016,3
cost_lipschitz,1,500,attention_pool.parametrizations.weight.original,-0.04788895133065016,-0.035073692478784724,2
