model,seed,episode,source,tensor,shape,n,mean,std,kurt,sigma_max,xavier_sigma,vs_xavier,eff_rank,rank_frac,tail,eff_sig,frac_tiny,min,p1,p5,p25,median,p75,p95,p99,max
normal,8,500,episode_500.pt,actor.0.weight,128x128,16384,0.0017575014137952427,0.08859904142639649,1.8048552623871834,1.9566224072482878,2.0,0.9783112036241439,55.51504237999688,0.4337112685937256,0.002353229871919988,nan,0.00067138671875,-0.1589726209640503,-0.15043120756745337,-0.13749928548932075,-0.07407134398818016,0.0030293295858427882,0.07850351557135582,0.13893244564533233,0.1503978341817856,0.15822859108448029
normal,8,500,episode_500.pt,actor.2.weight,2x128,256,9.280910796860553e-05,0.002649700923878243,2.833155903567215,0.030738921719089676,1.5787044347526529,0.019470979521195662,1.9510703257139688,0.9755351628569844,0.9510703257139689,nan,0.02734375,-0.007039274554699659,-0.0060476826969534155,-0.005177729995921254,-0.0014013537729624659,0.0001312131789745763,0.0021676182514056563,0.003986346069723368,0.004830695409327745,0.006855570245534182
normal,8,500,episode_500.pt,attention_pool.weight,1x128,128,-0.005911969170483644,0.14677574998044104,2.590389850276165,1.6619245580680224,1.5332360113939363,1.083932640322666,1.0,1.0,1.0,nan,0.0,-0.3307856619358063,-0.3129661127924919,-0.23057392239570618,-0.1138820182532072,-0.0027428815374150872,0.08879908174276352,0.24450908228754978,0.3208487984538079,0.34180694818496704
normal,8,500,episode_500.pt,critic.0.weight,256x128,32768,-2.78565855656443e-05,0.0735131478091298,1.8335291403580238,2.5606219857816344,1.9711971193069777,1.2990187336930987,54.501335777627645,0.425791685762716,0.1477486500892794,nan,0.000732421875,-0.1460718959569931,-0.12946139380335808,-0.11410817205905914,-0.06354222632944584,0.00037918494490440935,0.06296840868890285,0.11413535214960574,0.12861882179975506,0.14520658552646637
normal,8,500,episode_500.pt,critic.2.weight,128x256,32768,0.002380561305888913,0.07344355918672864,1.8324447344330066,2.4186581360138213,1.9711971193069777,1.2269996299833066,57.86104129274644,0.4520393850995816,0.14531866633127546,nan,0.00067138671875,-0.14079977571964264,-0.12633638098835945,-0.11270727887749672,-0.06082676164805889,0.00257577293086797,0.06578155048191547,0.11506450623273849,0.13105377972126,0.15445300936698914
normal,8,500,episode_500.pt,critic.4.weight,64x128,8192,0.00611247459891795,0.1037514629684498,1.8129173660260238,2.0365492153732454,1.9711971193069777,1.033153506276046,34.50895160693457,0.5392023688583527,0.1893676505698404,nan,0.000244140625,-0.1981630027294159,-0.17556060701608658,-0.15630461201071738,-0.08433719351887703,0.008184702601283789,0.09612470306456089,0.16500651985406875,0.18412099391222,0.19981525838375092
normal,8,500,episode_500.pt,critic.6.weight,1x64,64,0.023163719961303286,0.18623351681329958,1.7437221350172543,1.5013483157662293,1.5787044347526527,0.9510002523059085,1.0,1.0,1.0,nan,0.0,-0.2802521884441376,-0.27677801430225374,-0.2591197848320007,-0.11040657199919224,0.01155825611203909,0.18566155061125755,0.29925026595592497,0.314273219704628,0.3148172199726105
normal,8,500,episode_500.pt,encoder.layers.0.linear1.weight,256x128,32768,-0.00035914772330575273,0.08364396214928355,2.519825110089684,3.9952375272679768,1.9711971193069777,2.0268077140213148,38.256960319908046,0.2988825024992816,0.0925395363063646,nan,0.00079345703125,-0.49015745520591736,-0.17586028978228568,-0.13162317574024202,-0.06477029994130135,-0.0004449364496394992,0.06461513414978981,0.13106287941336628,0.17567666977643964,0.35270699858665466
normal,8,500,episode_500.pt,encoder.layers.0.linear2.weight,128x256,32768,0.0010536248245733015,0.08174917543865035,2.3182259642732284,4.034497719435382,1.9711971193069777,2.046724642563301,36.980813694005874,0.2889126069844209,0.09782271694493833,nan,0.000732421875,-0.2814437448978424,-0.1676828882098198,-0.1295233339071274,-0.06268804520368576,0.0013098547933623195,0.06523913517594337,0.1293629541993141,0.16769264087080907,0.3047073781490326
normal,8,500,episode_500.pt,encoder.layers.0.self_attn.in_proj_weight,384x128,49152,-7.069264172307466e-07,0.08934235764920886,3.1815817035767395,5.915951332157134,1.9318516525781364,3.0623217493237904,32.57241742506129,0.2544720111332913,0.10059610842705197,nan,0.00091552734375,-0.4763830304145813,-0.20818629026412963,-0.14261455237865447,-0.06272290647029877,-0.0003555195580702275,0.06250748783349991,0.14269339963793742,0.21241136908531122,0.5214084386825562
