model,seed,episode,source,tensor,shape,n,mean,std,kurt,sigma_max,xavier_sigma,vs_xavier,eff_rank,rank_frac,tail,eff_sig,frac_tiny,min,p1,p5,p25,median,p75,p95,p99,max
normal,5,500,episode_500.pt,actor.0.weight,128x128,16384,0.0007471987011660325,0.0884682526778336,1.8071070224384227,1.9403015728942736,2.0,0.9701507864471368,56.02144410873652,0.43766753209950404,0.0010888788720005347,nan,0.00079345703125,-0.16001515090465546,-0.14981285616755485,-0.13793079927563667,-0.07496124319732189,0.0013851754483766854,0.07712092995643616,0.1381576657295227,0.15025532260537147,0.15849509835243225
normal,5,500,episode_500.pt,actor.2.weight,2x128,256,0.0002341912842354077,0.0029453232445167264,2.815586836693531,0.037061524091852274,1.5787044347526529,0.023475910547916447,1.7918543495262753,0.8959271747631377,0.7918543495262754,nan,0.01953125,-0.0065835341811180115,-0.005144392349757254,-0.004052614094689488,-0.001811841590097174,-0.0002821617526933551,0.0020904152770526707,0.005984482122585177,0.00721285541076213,0.008591586723923683
normal,5,500,episode_500.pt,attention_pool.weight,1x128,128,0.02003602433433116,0.15473747392649295,2.212138065393227,1.7652694972325282,1.5332360113939363,1.151335791824795,1.0,1.0,1.0,nan,0.0,-0.28891828656196594,-0.2714695832133293,-0.24418831095099447,-0.1055527850985527,0.01613289536908269,0.15065203979611397,0.24946133121848102,0.3274915066361429,0.4203484058380127
normal,5,500,episode_500.pt,critic.0.weight,256x128,32768,0.0006149426397785013,0.0733243466292132,1.8523527211940483,2.7215743765541562,1.9711971193069777,1.3806708369739258,51.096178621507335,0.39918889548052605,0.12766456615038035,nan,0.000732421875,-0.15346218645572662,-0.1292520147562027,-0.11362383775413036,-0.06164075806736946,0.000969560060184449,0.06351656466722488,0.11456951759755611,0.12962338492274283,0.15306702256202698
normal,5,500,episode_500.pt,critic.2.weight,128x256,32768,0.001565498516178196,0.07345562642837214,1.837481914165065,2.5191597698405896,1.9711971193069777,1.2779847054191422,55.489169575055584,0.43350913730512175,0.13386707591541588,nan,0.000640869140625,-0.14925329387187958,-0.12629785045981406,-0.11202492453157901,-0.06192036718130112,0.0010645140428096056,0.06444145180284977,0.11562075428664684,0.1321271055936813,0.15609478950500488
normal,5,500,episode_500.pt,critic.4.weight,64x128,8192,0.00028590057772692745,0.10411125036217253,1.8200522457630057,2.1316461961790467,1.9711971193069777,1.0813967691513666,32.927386628073734,0.5144904160636521,0.167546827878084,nan,0.0006103515625,-0.19652587175369263,-0.1780054448544979,-0.15951704680919648,-0.0913907140493393,-5.30980687472038e-05,0.08964581973850727,0.1632067635655403,0.18491925805807113,0.19857504963874817
normal,5,500,episode_500.pt,critic.6.weight,1x64,64,-0.017904257256304845,0.18717112588981394,1.806995980155743,1.5042040881691134,1.5787044347526527,0.9528091864800445,1.0,1.0,1.0,nan,0.0,-0.30077269673347473,-0.2995785209536552,-0.28101760894060135,-0.19702859595417976,-0.052801596000790596,0.13973001018166542,0.30768795609474175,0.32005625844001767,0.3210590183734894
normal,5,500,episode_500.pt,encoder.layers.0.linear1.weight,256x128,32768,3.1080493667921816e-05,0.08433218447074838,2.4993567041599136,4.13171326959005,1.9711971193069777,2.096042668245505,37.22170604477776,0.29079457847482626,0.09095027738011396,nan,0.0006103515625,-0.4936540126800537,-0.1771578398346901,-0.1323389045894146,-0.0652540922164917,0.00027221787604503334,0.0650732833892107,0.13271145075559612,0.17735098868608473,0.3687475919723511
normal,5,500,episode_500.pt,encoder.layers.0.linear2.weight,128x256,32768,0.0003927051103593607,0.08182417245312082,2.316393344969847,3.7929366981450796,1.9711971193069777,1.924179302513682,39.47751509538237,0.3084180866826748,0.098835088169318,nan,0.000762939453125,-0.3116871118545532,-0.1701668258011341,-0.1288448043167591,-0.06377952173352242,0.0005118716799188405,0.06428612768650055,0.1290392354130745,0.16854422658681828,0.30806973576545715
normal,5,500,episode_500.pt,encoder.layers.0.self_attn.in_proj_weight,384x128,49152,-0.0005513487602294374,0.08917897024876853,2.93292611512693,6.23324022265038,1.9318516525781364,3.226562564641991,30.75015980743346,0.2402356234955739,0.09181726099847724,nan,0.0006306966145833334,-0.36725184321403503,-0.20702675446867944,-0.14421793594956397,-0.0633432324975729,-0.0006185606471262872,0.06279702670872211,0.14280850589275357,0.2059953066706655,0.445544570684433
