model,seed,episode,source,tensor,shape,n,mean,std,kurt,sigma_max,xavier_sigma,vs_xavier,eff_rank,rank_frac,tail,eff_sig,frac_tiny,min,p1,p5,p25,median,p75,p95,p99,max
lyapunov,3,500,episode_500.pt,actor.0.weight,128x128,16384,-0.0002645308204699548,0.08851113544929028,1.808693027259499,1.978947519467459,2.0,0.9894737597337295,54.98558212479823,0.42957486034998615,0.003652627288586142,nan,0.00067138671875,-0.16098782420158386,-0.1507493470609188,-0.13847090303897858,-0.07600437290966511,0.00018790447938954458,0.0754771251231432,0.13769734948873516,0.1504862989485264,0.15947142243385315
lyapunov,3,500,episode_500.pt,actor.2.weight,2x128,256,-0.00018651459072316356,0.0030752969901518294,2.627643344644425,0.03800702198017029,1.5787044347526529,0.02407481802388496,1.8259618009936633,0.9129809004968317,0.8259618009936635,nan,0.02734375,-0.008037969470024109,-0.00734818794298917,-0.00535462808329612,-0.0024185911752283573,-0.0002050686744041741,0.0018997460138052702,0.004786541103385389,0.005999300000257789,0.006590741220861673
lyapunov,3,500,episode_500.pt,attention_pool.weight,1x128,128,-0.001455383227494167,0.1691781595628632,2.2256902412838575,1.9141032051896547,1.5332360113939363,1.2484074147524453,1.0,1.0,1.0,nan,0.0,-0.4106638729572296,-0.3476652702689171,-0.26412645280361174,-0.1303490623831749,-0.004326969792600721,0.12566319108009338,0.26186866164207456,0.29434199541807177,0.36909666657447815
lyapunov,3,500,episode_500.pt,barrier.0.weight,128x128,16384,0.0006918220433471123,0.09210500963321566,2.0416766826327426,3.225891303449243,2.0,1.6129456517246215,34.54103939363796,0.26985187026279656,0.0020309155535282964,nan,0.001220703125,-0.27882397174835205,-0.17266960546374321,-0.14169990345835684,-0.07622934505343437,0.000824622402433306,0.07678044214844704,0.14228400513529776,0.1718638561666012,0.26570454239845276
lyapunov,3,500,episode_500.pt,barrier.3.weight,64x128,8192,-0.004682475222007487,0.1022044606116442,1.8699773349157727,1.9283576562034528,1.9711971193069777,0.9782672860649338,35.82610190917923,0.5597828423309255,0.1546056379608161,nan,0.0009765625,-0.23415125906467438,-0.18754988476634027,-0.16278526484966277,-0.09171125665307045,-0.004992552334442735,0.0823865607380867,0.15388212278485297,0.17882026791572572,0.2303185909986496
lyapunov,3,500,episode_500.pt,barrier.5.weight,5x64,320,-0.0004025480544441962,0.1693708736831537,1.8636996075469743,1.5627675083986294,1.7427039430274385,0.8967487074619099,4.311700404359731,0.8623400808719461,0.7245804757893297,nan,0.0,-0.3079615831375122,-0.29476665884256364,-0.2646209463477135,-0.13419514149427414,0.0005754445737693459,0.13753101229667664,0.2560691714286804,0.2930163961648941,0.3357618451118469
lyapunov,3,500,episode_500.pt,critic.0.weight,256x128,32768,0.00023680005291945583,0.07348747397735003,1.8460488753113014,2.6923699424647367,1.9711971193069777,1.3658552541976647,51.895631230785575,0.4054346189905123,0.13693882747010755,nan,0.000518798828125,-0.15232650935649872,-0.129936842918396,-0.11427564024925232,-0.06309105269610882,0.0010751888039521873,0.06277512200176716,0.1137164551764726,0.1296596671640872,0.15661203861236572
lyapunov,3,500,episode_500.pt,critic.2.weight,128x256,32768,0.0022613166049308617,0.07304981381777918,1.8452924408167237,2.4458839724899444,1.9711971193069777,1.2408114584450358,56.82290660146924,0.44392895782397845,0.14352683877646094,nan,0.000885009765625,-0.13940079510211945,-0.1261255194246769,-0.11183994933962822,-0.06037292908877134,0.002538127708248794,0.0645903367549181,0.11525062918663023,0.1313149970769882,0.15163883566856384
lyapunov,3,500,episode_500.pt,critic.4.weight,64x128,8192,0.001474222185884777,0.10307158392233827,1.8333785277003543,2.214970951498495,1.9711971193069777,1.123667912155443,31.376045892939263,0.490250717077176,0.1663162216052931,nan,0.0001220703125,-0.19665811955928802,-0.17677135527133941,-0.1585012510418892,-0.08664519339799881,0.0007698919216636568,0.08930585533380508,0.16239403709769248,0.18303498402237892,0.1991492062807083
lyapunov,3,500,episode_500.pt,critic.6.weight,1x64,64,0.0013400063035078347,0.18603971223915103,1.7070025910344984,1.4883563045866575,1.5787044347526527,0.9427707123783745,1.0,1.0,1.0,nan,0.0,-0.3148094713687897,-0.30720830023288725,-0.28754423558712006,-0.15981435030698776,0.015653947833925486,0.151372779160738,0.2891797751188277,0.3076539093255996,0.3187504708766937
lyapunov,3,500,episode_500.pt,dynamics.0.weight,128x128,16384,-0.00014370655837692148,0.08623593935947732,1.9403972387191506,2.1204867499673443,2.0,1.0602433749836722,49.743876342550585,0.38862403392617645,0.00012294872918463547,nan,0.00042724609375,-0.2263060361146927,-0.1600464725494385,-0.1353719599545002,-0.07285688258707523,0.0005705379298888147,0.0720933098345995,0.1342505723237991,0.15889565542340278,0.21717408299446106
lyapunov,3,500,episode_500.pt,dynamics.2.weight,128x128,16384,0.0004406497208605531,0.08684252259626757,2.023712466675839,2.018415250935241,2.0,1.0092076254676206,52.603224146047765,0.41096268864099816,0.0027510603295862507,nan,0.000732421875,-0.2183419018983841,-0.16463888049125672,-0.13544020280241967,-0.07104354724287987,-0.0006791093619540334,0.07227092236280441,0.1372459471225738,0.16657591730356217,0.2276131808757782
lyapunov,3,500,episode_500.pt,encoder.layers.0.linear1.weight,256x128,32768,-0.0007926116754529144,0.08317567511819612,2.3702801595776766,4.330332122066885,1.9711971193069777,2.196803191143724,35.02484973156393,0.2736316385278432,0.08422720964774087,nan,0.00091552734375,-0.32204705476760864,-0.17118023380637168,-0.13149695619940757,-0.06591632775962353,-0.0005645554920192808,0.06401045247912407,0.13063570186495777,0.17557823732495295,0.3269094228744507
lyapunov,3,500,episode_500.pt,encoder.layers.0.linear2.weight,128x256,32768,0.0003824355350767611,0.0812580175861301,2.2881800609267877,4.089638959611535,1.9711971193069777,2.074698121032841,36.3792706809858,0.28421305219520154,0.08660487841013594,nan,0.000823974609375,-0.2745698392391205,-0.16715752214193344,-0.1286116637289524,-0.06354808621108532,0.00079531961819157,0.06398754753172398,0.12894047275185583,0.16631659328937515,0.303680956363678
lyapunov,3,500,episode_500.pt,encoder.layers.0.self_attn.in_proj_weight,384x128,49152,-0.0004766430257633185,0.08598445260425314,2.9986007109339465,5.801165880656211,1.9318516525781364,3.002904427425529,32.24986957943827,0.25195210608936147,0.10208176662179505,nan,0.0008951822916666666,-0.409828782081604,-0.19780226796865463,-0.1382722996175289,-0.06154229585081339,-0.0007931329600978643,0.06045712623745203,0.13630155473947525,0.19592099085450151,0.39389798045158386
lyapunov,3,500,episode_500.pt,encoder.layers.0.self_attn.out_proj.weight,128x128,16384,-0.0017237749218376175,0.09663153805116505,2.124215022978259,3.3597103219383624,2.0,1.6798551609691812,34.21355057865735,0.2672933638957605,2.9901336698381768e-05,nan,0.00054931640625,-0.26206573843955994,-0.1911706957221031,-0.15457362160086632,-0.07984364219009876,-0.0013202819973230362,0.07482801377773285,0.15148189216852187,0.18996209755539895,0.278733491897583
