model,seed,episode,tensor,bin_left,bin_right,count
normal,1,500,actor.0.weight,-0.16407805681228638,-0.15617194917143845,7
normal,1,500,actor.0.weight,-0.15617194917143845,-0.14826584153059053,227
normal,1,500,actor.0.weight,-0.14826584153059053,-0.1403597338897426,432
normal,1,500,actor.0.weight,-0.1403597338897426,-0.13245362624889467,387
normal,1,500,actor.0.weight,-0.13245362624889467,-0.12454751860804675,451
normal,1,500,actor.0.weight,-0.12454751860804675,-0.11664141096719881,459
normal,1,500,actor.0.weight,-0.11664141096719881,-0.10873530332635088,476
normal,1,500,actor.0.weight,-0.10873530332635088,-0.10082919568550296,424
normal,1,500,actor.0.weight,-0.10082919568550296,-0.09292308804465503,440
normal,1,500,actor.0.weight,-0.09292308804465503,-0.0850169804038071,454
normal,1,500,actor.0.weight,-0.0850169804038071,-0.07711087276295918,435
normal,1,500,actor.0.weight,-0.07711087276295918,-0.06920476512211124,409
normal,1,500,actor.0.weight,-0.06920476512211124,-0.06129865748126331,453
normal,1,500,actor.0.weight,-0.06129865748126331,-0.05339254984041539,399
normal,1,500,actor.0.weight,-0.05339254984041539,-0.04548644219956746,448
normal,1,500,actor.0.weight,-0.04548644219956746,-0.037580334558719536,394
normal,1,500,actor.0.weight,-0.037580334558719536,-0.02967422691787161,414
normal,1,500,actor.0.weight,-0.02967422691787161,-0.021768119277023684,428
normal,1,500,actor.0.weight,-0.021768119277023684,-0.013862011636175758,438
normal,1,500,actor.0.weight,-0.013862011636175758,-0.0059559039953278325,402
normal,1,500,actor.0.weight,-0.0059559039953278325,0.0019502036455200933,432
normal,1,500,actor.0.weight,0.0019502036455200933,0.009856311286368019,409
normal,1,500,actor.0.weight,0.009856311286368019,0.017762418927215945,402
normal,1,500,actor.0.weight,0.017762418927215945,0.0256685265680639,420
normal,1,500,actor.0.weight,0.0256685265680639,0.033574634208911824,400
normal,1,500,actor.0.weight,0.033574634208911824,0.04148074184975975,453
normal,1,500,actor.0.weight,0.04148074184975975,0.049386849490607676,443
normal,1,500,actor.0.weight,0.049386849490607676,0.0572929571314556,415
normal,1,500,actor.0.weight,0.0572929571314556,0.06519906477230353,437
normal,1,500,actor.0.weight,0.06519906477230353,0.07310517241315145,391
normal,1,500,actor.0.weight,0.07310517241315145,0.08101128005399938,399
normal,1,500,actor.0.weight,0.08101128005399938,0.0889173876948473,429
normal,1,500,actor.0.weight,0.0889173876948473,0.09682349533569523,422
normal,1,500,actor.0.weight,0.09682349533569523,0.10472960297654316,447
normal,1,500,actor.0.weight,0.10472960297654316,0.11263571061739108,394
normal,1,500,actor.0.weight,0.11263571061739108,0.12054181825823901,416
normal,1,500,actor.0.weight,0.12054181825823901,0.12844792589908693,413
normal,1,500,actor.0.weight,0.12844792589908693,0.13635403353993486,393
normal,1,500,actor.0.weight,0.13635403353993486,0.14426014118078279,409
normal,1,500,actor.0.weight,0.14426014118078279,0.1521662488216307,389
normal,1,500,actor.0.weight,0.1521662488216307,0.16007235646247864,94
normal,1,500,actor.2.weight,-0.006036853417754173,-0.00570961076584531,2
normal,1,500,actor.2.weight,-0.00570961076584531,-0.005382368113936447,0
normal,1,500,actor.2.weight,-0.005382368113936447,-0.005055125462027585,1
normal,1,500,actor.2.weight,-0.005055125462027585,-0.004727882810118721,2
normal,1,500,actor.2.weight,-0.004727882810118721,-0.004400640158209859,4
normal,1,500,actor.2.weight,-0.004400640158209859,-0.004073397506300996,2
normal,1,500,actor.2.weight,-0.004073397506300996,-0.0037461548543921332,5
normal,1,500,actor.2.weight,-0.0037461548543921332,-0.0034189122024832702,6
normal,1,500,actor.2.weight,-0.0034189122024832702,-0.0030916695505744073,8
normal,1,500,actor.2.weight,-0.0030916695505744073,-0.0027644268986655443,6
normal,1,500,actor.2.weight,-0.0027644268986655443,-0.0024371842467566817,4
normal,1,500,actor.2.weight,-0.0024371842467566817,-0.002109941594847819,9
normal,1,500,actor.2.weight,-0.002109941594847819,-0.0017826989429389562,9
normal,1,500,actor.2.weight,-0.0017826989429389562,-0.0014554562910300932,7
normal,1,500,actor.2.weight,-0.0014554562910300932,-0.0011282136391212302,13
normal,1,500,actor.2.weight,-0.0011282136391212302,-0.0008009709872123672,19
normal,1,500,actor.2.weight,-0.0008009709872123672,-0.00047372833530350423,17
normal,1,500,actor.2.weight,-0.00047372833530350423,-0.00014648568339464124,13
normal,1,500,actor.2.weight,-0.00014648568339464124,0.00018075696851422175,13
normal,1,500,actor.2.weight,0.00018075696851422175,0.0005079996204230847,19
normal,1,500,actor.2.weight,0.0005079996204230847,0.0008352422723319469,11
normal,1,500,actor.2.weight,0.0008352422723319469,0.0011624849242408098,8
normal,1,500,actor.2.weight,0.0011624849242408098,0.0014897275761496728,8
normal,1,500,actor.2.weight,0.0014897275761496728,0.001816970228058535,11
normal,1,500,actor.2.weight,0.001816970228058535,0.002144212879967399,3
normal,1,500,actor.2.weight,0.002144212879967399,0.002471455531876261,5
normal,1,500,actor.2.weight,0.002471455531876261,0.0027986981837851248,4
normal,1,500,actor.2.weight,0.0027986981837851248,0.003125940835693987,10
normal,1,500,actor.2.weight,0.003125940835693987,0.0034531834876028508,4
normal,1,500,actor.2.weight,0.0034531834876028508,0.003780426139511713,10
normal,1,500,actor.2.weight,0.003780426139511713,0.004107668791420577,2
normal,1,500,actor.2.weight,0.004107668791420577,0.004434911443329439,6
normal,1,500,actor.2.weight,0.004434911443329439,0.004762154095238301,3
normal,1,500,actor.2.weight,0.004762154095238301,0.005089396747147165,4
normal,1,500,actor.2.weight,0.005089396747147165,0.005416639399056027,2
normal,1,500,actor.2.weight,0.005416639399056027,0.005743882050964891,2
normal,1,500,actor.2.weight,0.005743882050964891,0.006071124702873753,1
normal,1,500,actor.2.weight,0.006071124702873753,0.006398367354782617,0
normal,1,500,actor.2.weight,0.006398367354782617,0.006725610006691479,0
normal,1,500,actor.2.weight,0.006725610006691479,0.007052852658600343,1
normal,1,500,actor.2.weight,0.007052852658600343,0.007380095310509205,2
normal,1,500,attention_pool.weight,-0.32096749544143677,-0.3045884189082355,2
normal,1,500,attention_pool.weight,-0.3045884189082355,-0.28820934237503426,0
normal,1,500,attention_pool.weight,-0.28820934237503426,-0.271830265841833,0
normal,1,500,attention_pool.weight,-0.271830265841833,-0.2554511893086317,0
normal,1,500,attention_pool.weight,-0.2554511893086317,-0.23907211277543045,2
normal,1,500,attention_pool.weight,-0.23907211277543045,-0.2226930362422292,7
normal,1,500,attention_pool.weight,-0.2226930362422292,-0.20631395970902794,4
normal,1,500,attention_pool.weight,-0.20631395970902794,-0.18993488317582666,3
normal,1,500,attention_pool.weight,-0.18993488317582666,-0.1735558066426254,2
normal,1,500,attention_pool.weight,-0.1735558066426254,-0.15717673010942412,3
normal,1,500,attention_pool.weight,-0.15717673010942412,-0.14079765357622287,4
normal,1,500,attention_pool.weight,-0.14079765357622287,-0.12441857704302162,6
normal,1,500,attention_pool.weight,-0.12441857704302162,-0.10803950050982034,4
normal,1,500,attention_pool.weight,-0.10803950050982034,-0.09166042397661908,3
normal,1,500,attention_pool.weight,-0.09166042397661908,-0.0752813474434178,3
normal,1,500,attention_pool.weight,-0.0752813474434178,-0.05890227091021655,5
normal,1,500,attention_pool.weight,-0.05890227091021655,-0.042523194377015294,2
normal,1,500,attention_pool.weight,-0.042523194377015294,-0.02614411784381404,6
normal,1,500,attention_pool.weight,-0.02614411784381404,-0.009765041310612732,6
normal,1,500,attention_pool.weight,-0.009765041310612732,0.006614035222588521,6
normal,1,500,attention_pool.weight,0.006614035222588521,0.022993111755789775,5
normal,1,500,attention_pool.weight,0.022993111755789775,0.03937218828899103,5
normal,1,500,attention_pool.weight,0.03937218828899103,0.05575126482219228,4
normal,1,500,attention_pool.weight,0.05575126482219228,0.07213034135539353,4
normal,1,500,attention_pool.weight,0.07213034135539353,0.08850941788859484,4
normal,1,500,attention_pool.weight,0.08850941788859484,0.1048884944217961,3
normal,1,500,attention_pool.weight,0.1048884944217961,0.12126757095499735,5
normal,1,500,attention_pool.weight,0.12126757095499735,0.1376466474881986,5
normal,1,500,attention_pool.weight,0.1376466474881986,0.15402572402139986,3
normal,1,500,attention_pool.weight,0.15402572402139986,0.17040480055460117,7
normal,1,500,attention_pool.weight,0.17040480055460117,0.18678387708780242,2
normal,1,500,attention_pool.weight,0.18678387708780242,0.20316295362100367,3
normal,1,500,attention_pool.weight,0.20316295362100367,0.21954203015420493,0
normal,1,500,attention_pool.weight,0.21954203015420493,0.23592110668740618,2
normal,1,500,attention_pool.weight,0.23592110668740618,0.25230018322060743,4
normal,1,500,attention_pool.weight,0.25230018322060743,0.2686792597538087,2
normal,1,500,attention_pool.weight,0.2686792597538087,0.28505833628700994,1
normal,1,500,attention_pool.weight,0.28505833628700994,0.3014374128202113,0
normal,1,500,attention_pool.weight,0.3014374128202113,0.31781648935341256,0
normal,1,500,attention_pool.weight,0.31781648935341256,0.3341955658866138,0
normal,1,500,attention_pool.weight,0.3341955658866138,0.35057464241981506,1
normal,1,500,critic.0.weight,-0.15454736351966858,-0.14698379105184137,11
normal,1,500,critic.0.weight,-0.14698379105184137,-0.13942021858401416,73
normal,1,500,critic.0.weight,-0.13942021858401416,-0.13185664611618694,226
normal,1,500,critic.0.weight,-0.13185664611618694,-0.12429307364835972,444
normal,1,500,critic.0.weight,-0.12429307364835972,-0.1167295011805325,680
normal,1,500,critic.0.weight,-0.1167295011805325,-0.10916592871270528,907
normal,1,500,critic.0.weight,-0.10916592871270528,-0.10160235624487807,966
normal,1,500,critic.0.weight,-0.10160235624487807,-0.09403878377705086,951
normal,1,500,critic.0.weight,-0.09403878377705086,-0.08647521130922364,998
normal,1,500,critic.0.weight,-0.08647521130922364,-0.07891163884139643,982
normal,1,500,critic.0.weight,-0.07891163884139643,-0.0713480663735692,933
normal,1,500,critic.0.weight,-0.0713480663735692,-0.06378449390574199,1003
normal,1,500,critic.0.weight,-0.06378449390574199,-0.05622092143791478,941
normal,1,500,critic.0.weight,-0.05622092143791478,-0.048657348970087555,1024
normal,1,500,critic.0.weight,-0.048657348970087555,-0.04109377650226034,998
normal,1,500,critic.0.weight,-0.04109377650226034,-0.03353020403443313,1045
normal,1,500,critic.0.weight,-0.03353020403443313,-0.02596663156660592,975
normal,1,500,critic.0.weight,-0.02596663156660592,-0.018403059098778707,982
normal,1,500,critic.0.weight,-0.018403059098778707,-0.010839486630951495,1045
normal,1,500,critic.0.weight,-0.010839486630951495,-0.0032759141631242827,990
normal,1,500,critic.0.weight,-0.0032759141631242827,0.004287658304702957,985
normal,1,500,critic.0.weight,0.004287658304702957,0.011851230772530169,993
normal,1,500,critic.0.weight,0.011851230772530169,0.01941480324035738,1001
normal,1,500,critic.0.weight,0.01941480324035738,0.026978375708184593,963
normal,1,500,critic.0.weight,0.026978375708184593,0.034541948176011805,996
normal,1,500,critic.0.weight,0.034541948176011805,0.04210552064383902,917
normal,1,500,critic.0.weight,0.04210552064383902,0.04966909311166623,1019
normal,1,500,critic.0.weight,0.04966909311166623,0.05723266557949347,1001
normal,1,500,critic.0.weight,0.05723266557949347,0.06479623804732068,1023
normal,1,500,critic.0.weight,0.06479623804732068,0.0723598105151479,985
normal,1,500,critic.0.weight,0.0723598105151479,0.0799233829829751,923
normal,1,500,critic.0.weight,0.0799233829829751,0.08748695545080232,932
normal,1,500,critic.0.weight,0.08748695545080232,0.09505052791862953,943
normal,1,500,critic.0.weight,0.09505052791862953,0.10261410038645674,936
normal,1,500,critic.0.weight,0.10261410038645674,0.11017767285428398,892
