model,seed,episode,source,tensor,shape,n,mean,std,kurt,sigma_max,xavier_sigma,vs_xavier,eff_rank,rank_frac,tail,eff_sig,frac_tiny,min,p1,p5,p25,median,p75,p95,p99,max
cost_lipschitz,4,500,episode_500.pt,actor.0.weight,128x128,16384,7.074069039132713e-05,0.08816473869532555,1.8035151034452321,1.986251397053679,2.0,0.9931256985268395,54.57232186167195,0.4263462645443121,0.0077463066322262806,nan,0.000732421875,-0.1593630462884903,-0.15064495369791986,-0.13810273110866547,-0.07550097443163395,-0.0007678059046156704,0.0771437231451273,0.13656419292092323,0.15023439571261407,0.1593676507472992
cost_lipschitz,4,500,episode_500.pt,actor.2.weight,2x128,256,0.00015832767927648206,0.00292774621975124,2.7978172440414832,0.036602629088953384,1.5787044347526529,0.02318523232291305,1.8016673956246003,0.9008336978123002,0.8016673956246002,nan,0.02734375,-0.007151925470679998,-0.006398839456960559,-0.0048040512483567,-0.0018409013573545963,0.0001072910672519356,0.0022986941039562225,0.0048863665433600545,0.007064258377067744,0.008280009031295776
cost_lipschitz,4,500,episode_500.pt,attention_pool.parametrizations.weight.original,1x128,128,0.008853496634401381,0.13635828146218756,1.9265132308622808,1.5459662226986055,1.5332360113939363,1.008302838708501,1.0,1.0,1.0,1.0,0.0,-0.28321921825408936,-0.25554893761873243,-0.19529327601194382,-0.09575731866061687,0.017289435490965843,0.12887856736779213,0.21031106486916532,0.24496175795793534,0.2570730745792389
cost_lipschitz,4,500,episode_500.pt,critic_body.0.parametrizations.weight.original,256x128,32768,2.4658791853635065e-05,0.07246483028204129,1.8032457668898618,2.0897774957061146,1.9711971193069777,1.0601565288614194,66.279361796064,0.51780751403175,0.17855197668699893,1.0000000000000002,0.000823974609375,-0.1324802190065384,-0.12305748380720616,-0.11297716796398163,-0.06248865369707346,0.0002474529028404504,0.06253945827484131,0.11278033927083016,0.12302631884813309,0.13162899017333984
cost_lipschitz,4,500,episode_500.pt,critic_body.2.parametrizations.weight.original,128x256,32768,-0.0003933240066929522,0.07237665233095365,1.8039034571291244,2.2173311597679515,1.9711971193069777,1.1248652598211528,62.2504671618177,0.4863317747017008,0.15208428163176052,0.9999999999999997,0.00067138671875,-0.13501639664173126,-0.1234514943510294,-0.1130919560790062,-0.06274371035397053,-0.0004757894203066826,0.06256011873483658,0.1126071352511644,0.12277670927345752,0.13215894997119904
cost_lipschitz,4,500,episode_500.pt,critic_body.4.parametrizations.weight.original,64x128,8192,0.0008852517225759193,0.10239179104039041,1.798423876065843,1.9993995172443346,1.9711971193069777,1.0143072438880554,34.61964687894259,0.540931982483478,0.1812071899997795,0.9999999999999996,0.0003662109375,-0.18323542177677155,-0.17316666170954703,-0.15951245576143264,-0.08797622658312321,0.0033705905079841614,0.08927849121391773,0.15896093174815176,0.17375477805733683,0.183274507522583
cost_lipschitz,4,500,episode_500.pt,critic_body.6.parametrizations.weight.original,1x64,64,0.006954052198125282,0.17050471656645416,2.000659951766601,1.3651717480435903,1.5787044347526527,0.8647418211994077,1.0,1.0,1.0,1.0,0.0,-0.2998940348625183,-0.2884554407000542,-0.26908096224069594,-0.12828819826245308,0.02360979188233614,0.16069163009524345,0.2542753979563713,0.283189992904663,0.30245038866996765
cost_lipschitz,4,500,episode_500.pt,encoder.layers.0.attn.out_proj.parametrizations.weight.original,128x128,16384,9.090614528429238e-05,0.05773940543608138,2.171182978560463,1.9461032471976432,2.0,0.9730516235988216,35.05864864210238,0.27389569251642487,0.002715903645757114,1.0,0.001220703125,-0.161850705742836,-0.11557243317365647,-0.09119552709162235,-0.04626913461834192,-0.00042369376751594245,0.047028801403939724,0.09128074795007703,0.11690633431077006,0.1676480919122696
cost_lipschitz,4,500,episode_500.pt,encoder.layers.0.attn.qk_proj.parametrizations.weight.original,128x128,16384,-5.3680374160647304e-05,0.0726795415139513,2.8002170891474263,3.5341951846746387,2.0,1.7670975923373193,22.521933200747135,0.175952603130837,0.0005441181044457635,1.0,0.00091552734375,-0.2667490541934967,-0.16722196131944655,-0.11884549111127853,-0.05089844577014446,0.0003472035750746727,0.05118864681571722,0.11756601855158794,0.16349762961268427,0.270933598279953
cost_lipschitz,4,500,episode_500.pt,encoder.layers.0.attn.v_proj.parametrizations.weight.original,128x128,16384,0.00023191450698284433,0.0576149708785091,2.2680585062104712,2.0261285607255393,2.0,1.0130642803627696,33.413067447157,0.26103958943091404,0.0006372577853526806,0.9999999999999999,0.000732421875,-0.21023431420326233,-0.11623001277446747,-0.09088028445839882,-0.04493797291070223,-1.4554600511473836e-05,0.04525501746684313,0.09160498194396488,0.1180222649872303,0.18239066004753113
cost_lipschitz,4,500,episode_500.pt,encoder.layers.0.linear1.parametrizations.weight.original,256x128,32768,0.000702106129638308,0.05573938420751723,2.2476947678556822,3.063252442906628,1.9711971193069777,1.554006148296112,33.70259651454018,0.2633015352698452,0.08251849240809873,1.0,0.001220703125,-0.243873730301857,-0.11145621441304683,-0.08637066707015037,-0.04418737255036831,0.0014372575096786022,0.04537527356296778,0.08733022846281524,0.11233879521489122,0.24235408008098602
