model,seed,episode,tensor,bin_left,bin_right,count
cost,8,400,actor.0.weight,-0.15812234580516815,-0.15039110547158777,163
cost,8,400,actor.0.weight,-0.15039110547158777,-0.14265986513800738,403
cost,8,400,actor.0.weight,-0.14265986513800738,-0.134928624804427,377
cost,8,400,actor.0.weight,-0.134928624804427,-0.1271973844708466,429
cost,8,400,actor.0.weight,-0.1271973844708466,-0.11946614413726621,413
cost,8,400,actor.0.weight,-0.11946614413726621,-0.11173490380368581,387
cost,8,400,actor.0.weight,-0.11173490380368581,-0.10400366347010542,397
cost,8,400,actor.0.weight,-0.10400366347010542,-0.09627242313652504,426
cost,8,400,actor.0.weight,-0.09627242313652504,-0.08854118280294465,413
cost,8,400,actor.0.weight,-0.08854118280294465,-0.08080994246936427,380
cost,8,400,actor.0.weight,-0.08080994246936427,-0.07307870213578387,353
cost,8,400,actor.0.weight,-0.07307870213578387,-0.06534746180220348,424
cost,8,400,actor.0.weight,-0.06534746180220348,-0.057616221468623094,415
cost,8,400,actor.0.weight,-0.057616221468623094,-0.049884981135042694,390
cost,8,400,actor.0.weight,-0.049884981135042694,-0.04215374080146231,428
cost,8,400,actor.0.weight,-0.04215374080146231,-0.03442250046788192,391
cost,8,400,actor.0.weight,-0.03442250046788192,-0.026691260134301537,423
cost,8,400,actor.0.weight,-0.026691260134301537,-0.01896001980072115,414
cost,8,400,actor.0.weight,-0.01896001980072115,-0.011228779467140765,424
cost,8,400,actor.0.weight,-0.011228779467140765,-0.003497539133560379,415
cost,8,400,actor.0.weight,-0.003497539133560379,0.004233701200020035,412
cost,8,400,actor.0.weight,0.004233701200020035,0.01196494153360042,396
cost,8,400,actor.0.weight,0.01196494153360042,0.019696181867180806,385
cost,8,400,actor.0.weight,0.019696181867180806,0.027427422200761192,459
cost,8,400,actor.0.weight,0.027427422200761192,0.03515866253434158,407
cost,8,400,actor.0.weight,0.03515866253434158,0.042889902867921964,415
cost,8,400,actor.0.weight,0.042889902867921964,0.05062114320150235,425
cost,8,400,actor.0.weight,0.05062114320150235,0.058352383535082764,416
cost,8,400,actor.0.weight,0.058352383535082764,0.06608362386866315,423
cost,8,400,actor.0.weight,0.06608362386866315,0.07381486420224354,429
cost,8,400,actor.0.weight,0.07381486420224354,0.08154610453582392,412
cost,8,400,actor.0.weight,0.08154610453582392,0.08927734486940431,416
cost,8,400,actor.0.weight,0.08927734486940431,0.09700858520298472,442
cost,8,400,actor.0.weight,0.09700858520298472,0.10473982553656508,405
cost,8,400,actor.0.weight,0.10473982553656508,0.11247106587014549,440
cost,8,400,actor.0.weight,0.11247106587014549,0.12020230620372585,433
cost,8,400,actor.0.weight,0.12020230620372585,0.12793354653730626,410
cost,8,400,actor.0.weight,0.12793354653730626,0.13566478687088662,399
cost,8,400,actor.0.weight,0.13566478687088662,0.14339602720446704,426
cost,8,400,actor.0.weight,0.14339602720446704,0.1511272675380474,434
cost,8,400,actor.0.weight,0.1511272675380474,0.1588585078716278,135
cost,8,400,actor.2.weight,-0.00860779918730259,-0.00822098014830816,1
cost,8,400,actor.2.weight,-0.00822098014830816,-0.007834161109313733,0
cost,8,400,actor.2.weight,-0.007834161109313733,-0.007447342070319303,0
cost,8,400,actor.2.weight,-0.007447342070319303,-0.007060523031324875,0
cost,8,400,actor.2.weight,-0.007060523031324875,-0.0066737039923304466,0
cost,8,400,actor.2.weight,-0.0066737039923304466,-0.006286884953336017,1
cost,8,400,actor.2.weight,-0.006286884953336017,-0.005900065914341589,2
cost,8,400,actor.2.weight,-0.005900065914341589,-0.0055132468753471605,2
cost,8,400,actor.2.weight,-0.0055132468753471605,-0.005126427836352732,0
cost,8,400,actor.2.weight,-0.005126427836352732,-0.004739608797358304,4
cost,8,400,actor.2.weight,-0.004739608797358304,-0.0043527897583638744,2
cost,8,400,actor.2.weight,-0.0043527897583638744,-0.003965970719369446,3
cost,8,400,actor.2.weight,-0.003965970719369446,-0.0035791516803750176,7
cost,8,400,actor.2.weight,-0.0035791516803750176,-0.0031923326413805884,8
cost,8,400,actor.2.weight,-0.0031923326413805884,-0.00280551360238616,10
cost,8,400,actor.2.weight,-0.00280551360238616,-0.0024186945633917316,8
cost,8,400,actor.2.weight,-0.0024186945633917316,-0.002031875524397303,9
cost,8,400,actor.2.weight,-0.002031875524397303,-0.0016450564854028748,17
cost,8,400,actor.2.weight,-0.0016450564854028748,-0.0012582374464084455,13
cost,8,400,actor.2.weight,-0.0012582374464084455,-0.0008714184074140171,18
cost,8,400,actor.2.weight,-0.0008714184074140171,-0.00048459936841958873,13
cost,8,400,actor.2.weight,-0.00048459936841958873,-9.778032942515946e-05,15
cost,8,400,actor.2.weight,-9.778032942515946e-05,0.00028903870956926807,16
cost,8,400,actor.2.weight,0.00028903870956926807,0.0006758577485636973,18
cost,8,400,actor.2.weight,0.0006758577485636973,0.0010626767875581266,12
cost,8,400,actor.2.weight,0.0010626767875581266,0.0014494958265525541,12
cost,8,400,actor.2.weight,0.0014494958265525541,0.0018363148655469834,6
cost,8,400,actor.2.weight,0.0018363148655469834,0.0022231339045414127,5
cost,8,400,actor.2.weight,0.0022231339045414127,0.00260995294353584,11
cost,8,400,actor.2.weight,0.00260995294353584,0.0029967719825302695,3
cost,8,400,actor.2.weight,0.0029967719825302695,0.003383591021524697,6
cost,8,400,actor.2.weight,0.003383591021524697,0.0037704100605191262,2
cost,8,400,actor.2.weight,0.0037704100605191262,0.0041572290995135555,4
cost,8,400,actor.2.weight,0.0041572290995135555,0.004544048138507983,7
cost,8,400,actor.2.weight,0.004544048138507983,0.004930867177502412,8
cost,8,400,actor.2.weight,0.004930867177502412,0.00531768621649684,3
