model,seed,episode,tensor,bin_left,bin_right,count
lyapunov,7,500,actor.0.weight,-0.158277228474617,-0.15050730509002033,163
lyapunov,7,500,actor.0.weight,-0.15050730509002033,-0.1427373817054237,400
lyapunov,7,500,actor.0.weight,-0.1427373817054237,-0.13496745832082702,432
lyapunov,7,500,actor.0.weight,-0.13496745832082702,-0.12719753493623037,405
lyapunov,7,500,actor.0.weight,-0.12719753493623037,-0.1194276115516337,381
lyapunov,7,500,actor.0.weight,-0.1194276115516337,-0.11165768816703703,419
lyapunov,7,500,actor.0.weight,-0.11165768816703703,-0.10388776478244037,412
lyapunov,7,500,actor.0.weight,-0.10388776478244037,-0.09611784139784371,393
lyapunov,7,500,actor.0.weight,-0.09611784139784371,-0.08834791801324705,383
lyapunov,7,500,actor.0.weight,-0.08834791801324705,-0.0805779946286504,422
lyapunov,7,500,actor.0.weight,-0.0805779946286504,-0.07280807124405372,394
lyapunov,7,500,actor.0.weight,-0.07280807124405372,-0.06503814785945707,433
lyapunov,7,500,actor.0.weight,-0.06503814785945707,-0.05726822447486041,430
lyapunov,7,500,actor.0.weight,-0.05726822447486041,-0.049498301090263735,376
lyapunov,7,500,actor.0.weight,-0.049498301090263735,-0.04172837770566708,399
lyapunov,7,500,actor.0.weight,-0.04172837770566708,-0.03395845432107042,448
lyapunov,7,500,actor.0.weight,-0.03395845432107042,-0.026188530936473747,404
lyapunov,7,500,actor.0.weight,-0.026188530936473747,-0.018418607551877103,452
lyapunov,7,500,actor.0.weight,-0.018418607551877103,-0.010648684167280431,418
lyapunov,7,500,actor.0.weight,-0.010648684167280431,-0.002878760782683787,419
lyapunov,7,500,actor.0.weight,-0.002878760782683787,0.004891162601912885,438
lyapunov,7,500,actor.0.weight,0.004891162601912885,0.012661085986509557,429
lyapunov,7,500,actor.0.weight,0.012661085986509557,0.0204310093711062,428
lyapunov,7,500,actor.0.weight,0.0204310093711062,0.028200932755702873,441
lyapunov,7,500,actor.0.weight,0.028200932755702873,0.035970856140299545,403
lyapunov,7,500,actor.0.weight,0.035970856140299545,0.04374077952489619,415
lyapunov,7,500,actor.0.weight,0.04374077952489619,0.05151070290949286,396
lyapunov,7,500,actor.0.weight,0.05151070290949286,0.05928062629408953,434
