model,seed,episode,tensor,bin_left,bin_right,count
lyapunov,4,500,actor.0.weight,-0.1597009301185608,-0.15194482338137744,91
lyapunov,4,500,actor.0.weight,-0.15194482338137744,-0.14418871664419408,410
lyapunov,4,500,actor.0.weight,-0.14418871664419408,-0.1364326099070107,426
lyapunov,4,500,actor.0.weight,-0.1364326099070107,-0.12867650316982734,417
lyapunov,4,500,actor.0.weight,-0.12867650316982734,-0.12092039643264399,412
lyapunov,4,500,actor.0.weight,-0.12092039643264399,-0.11316428969546062,404
lyapunov,4,500,actor.0.weight,-0.11316428969546062,-0.10540818295827725,422
lyapunov,4,500,actor.0.weight,-0.10540818295827725,-0.0976520762210939,392
lyapunov,4,500,actor.0.weight,-0.0976520762210939,-0.08989596948391054,408
lyapunov,4,500,actor.0.weight,-0.08989596948391054,-0.08213986274672717,415
lyapunov,4,500,actor.0.weight,-0.08213986274672717,-0.0743837560095438,444
lyapunov,4,500,actor.0.weight,-0.0743837560095438,-0.06662764927236045,402
lyapunov,4,500,actor.0.weight,-0.06662764927236045,-0.058871542535177096,409
lyapunov,4,500,actor.0.weight,-0.058871542535177096,-0.05111543579799373,441
lyapunov,4,500,actor.0.weight,-0.05111543579799373,-0.04335932906081036,436
lyapunov,4,500,actor.0.weight,-0.04335932906081036,-0.035603222323627004,414
lyapunov,4,500,actor.0.weight,-0.035603222323627004,-0.02784711558644365,405
lyapunov,4,500,actor.0.weight,-0.02784711558644365,-0.020091008849260295,413
lyapunov,4,500,actor.0.weight,-0.020091008849260295,-0.012334902112076912,407
lyapunov,4,500,actor.0.weight,-0.012334902112076912,-0.004578795374893557,377
lyapunov,4,500,actor.0.weight,-0.004578795374893557,0.0031773113622897975,400
lyapunov,4,500,actor.0.weight,0.0031773113622897975,0.01093341809947318,411
lyapunov,4,500,actor.0.weight,0.01093341809947318,0.018689524836656535,396
lyapunov,4,500,actor.0.weight,0.018689524836656535,0.02644563157383989,401
lyapunov,4,500,actor.0.weight,0.02644563157383989,0.034201738311023244,395
lyapunov,4,500,actor.0.weight,0.034201738311023244,0.0419578450482066,435
lyapunov,4,500,actor.0.weight,0.0419578450482066,0.04971395178538998,416
lyapunov,4,500,actor.0.weight,0.04971395178538998,0.057470058522573336,397
lyapunov,4,500,actor.0.weight,0.057470058522573336,0.06522616525975669,403
lyapunov,4,500,actor.0.weight,0.06522616525975669,0.07298227199694007,417
lyapunov,4,500,actor.0.weight,0.07298227199694007,0.08073837873412343,426
lyapunov,4,500,actor.0.weight,0.08073837873412343,0.08849448547130678,421
lyapunov,4,500,actor.0.weight,0.08849448547130678,0.09625059220849014,449
lyapunov,4,500,actor.0.weight,0.09625059220849014,0.10400669894567349,416
lyapunov,4,500,actor.0.weight,0.10400669894567349,0.11176280568285685,414
lyapunov,4,500,actor.0.weight,0.11176280568285685,0.1195189124200402,447
lyapunov,4,500,actor.0.weight,0.1195189124200402,0.1272750191572236,397
lyapunov,4,500,actor.0.weight,0.1272750191572236,0.13503112589440697,437
lyapunov,4,500,actor.0.weight,0.13503112589440697,0.14278723263159032,412
lyapunov,4,500,actor.0.weight,0.14278723263159032,0.15054333936877368,388
lyapunov,4,500,actor.0.weight,0.15054333936877368,0.15829944610595703,161
lyapunov,4,500,actor.2.weight,-0.008794541470706463,-0.0084027059648822,1
lyapunov,4,500,actor.2.weight,-0.0084027059648822,-0.008010870459057936,0
lyapunov,4,500,actor.2.weight,-0.008010870459057936,-0.007619034953233673,1
lyapunov,4,500,actor.2.weight,-0.007619034953233673,-0.007227199447409409,0
lyapunov,4,500,actor.2.weight,-0.007227199447409409,-0.0068353639415851455,0
lyapunov,4,500,actor.2.weight,-0.0068353639415851455,-0.006443528435760882,1
lyapunov,4,500,actor.2.weight,-0.006443528435760882,-0.006051692929936618,1
lyapunov,4,500,actor.2.weight,-0.006051692929936618,-0.005659857424112355,1
lyapunov,4,500,actor.2.weight,-0.005659857424112355,-0.005268021918288091,1
lyapunov,4,500,actor.2.weight,-0.005268021918288091,-0.004876186412463828,4
lyapunov,4,500,actor.2.weight,-0.004876186412463828,-0.0044843509066395644,5
lyapunov,4,500,actor.2.weight,-0.0044843509066395644,-0.004092515400815301,1
lyapunov,4,500,actor.2.weight,-0.004092515400815301,-0.003700679894991037,6
lyapunov,4,500,actor.2.weight,-0.003700679894991037,-0.0033088443891667743,4
lyapunov,4,500,actor.2.weight,-0.0033088443891667743,-0.0029170088833425107,5
lyapunov,4,500,actor.2.weight,-0.0029170088833425107,-0.002525173377518247,12
lyapunov,4,500,actor.2.weight,-0.002525173377518247,-0.0021333378716939834,11
lyapunov,4,500,actor.2.weight,-0.0021333378716939834,-0.0017415023658697197,7
