model,seed,episode,tensor,bin_left,bin_right,count
lyapunov,2,500,actor.0.weight,-0.1597866714000702,-0.15202352586315898,99
lyapunov,2,500,actor.0.weight,-0.15202352586315898,-0.1442603803262478,410
lyapunov,2,500,actor.0.weight,-0.1442603803262478,-0.1364972347893366,412
lyapunov,2,500,actor.0.weight,-0.1364972347893366,-0.1287340892524254,433
lyapunov,2,500,actor.0.weight,-0.1287340892524254,-0.1209709437155142,460
lyapunov,2,500,actor.0.weight,-0.1209709437155142,-0.113207798178603,385
lyapunov,2,500,actor.0.weight,-0.113207798178603,-0.10544465264169181,417
lyapunov,2,500,actor.0.weight,-0.10544465264169181,-0.09768150710478062,430
lyapunov,2,500,actor.0.weight,-0.09768150710478062,-0.08991836156786942,409
lyapunov,2,500,actor.0.weight,-0.08991836156786942,-0.08215521603095823,434
lyapunov,2,500,actor.0.weight,-0.08215521603095823,-0.07439207049404703,442
lyapunov,2,500,actor.0.weight,-0.07439207049404703,-0.06662892495713582,405
lyapunov,2,500,actor.0.weight,-0.06662892495713582,-0.058865779420224626,431
lyapunov,2,500,actor.0.weight,-0.058865779420224626,-0.05110263388331343,420
lyapunov,2,500,actor.0.weight,-0.05110263388331343,-0.043339488346402236,421
lyapunov,2,500,actor.0.weight,-0.043339488346402236,-0.03557634280949104,448
lyapunov,2,500,actor.0.weight,-0.03557634280949104,-0.02781319727257983,408
lyapunov,2,500,actor.0.weight,-0.02781319727257983,-0.02005005173566865,411
lyapunov,2,500,actor.0.weight,-0.02005005173566865,-0.012286906198757441,392
lyapunov,2,500,actor.0.weight,-0.012286906198757441,-0.00452376066184626,407
lyapunov,2,500,actor.0.weight,-0.00452376066184626,0.003239384875064949,421
lyapunov,2,500,actor.0.weight,0.003239384875064949,0.01100253041197613,426
lyapunov,2,500,actor.0.weight,0.01100253041197613,0.01876567594888734,392
lyapunov,2,500,actor.0.weight,0.01876567594888734,0.026528821485798548,434
lyapunov,2,500,actor.0.weight,0.026528821485798548,0.03429196702270973,429
lyapunov,2,500,actor.0.weight,0.03429196702270973,0.04205511255962094,383
lyapunov,2,500,actor.0.weight,0.04205511255962094,0.04981825809653212,413
lyapunov,2,500,actor.0.weight,0.04981825809653212,0.05758140363344333,408
lyapunov,2,500,actor.0.weight,0.05758140363344333,0.06534454917035451,434
lyapunov,2,500,actor.0.weight,0.06534454917035451,0.07310769470726572,408
lyapunov,2,500,actor.0.weight,0.07310769470726572,0.0808708402441769,405
lyapunov,2,500,actor.0.weight,0.0808708402441769,0.08863398578108811,407
lyapunov,2,500,actor.0.weight,0.08863398578108811,0.09639713131799932,381
lyapunov,2,500,actor.0.weight,0.09639713131799932,0.10416027685491053,420
lyapunov,2,500,actor.0.weight,0.10416027685491053,0.11192342239182168,408
lyapunov,2,500,actor.0.weight,0.11192342239182168,0.11968656792873289,373
lyapunov,2,500,actor.0.weight,0.11968656792873289,0.1274497134656441,422
lyapunov,2,500,actor.0.weight,0.1274497134656441,0.1352128590025553,395
lyapunov,2,500,actor.0.weight,0.1352128590025553,0.14297600453946646,383
lyapunov,2,500,actor.0.weight,0.14297600453946646,0.15073915007637767,410
lyapunov,2,500,actor.0.weight,0.15073915007637767,0.15850229561328888,158
lyapunov,2,500,actor.2.weight,-0.006488870829343796,-0.006174344081068184,3
lyapunov,2,500,actor.2.weight,-0.006174344081068184,-0.005859817332792573,0
